ezloophw-py logger started on:,2026-3-10_135039
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1022., 1022., 1022., 1022.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
49845404,2.901000,0.000000,0.000000,1013.68,1014.01,1015.17,1016.02,0.02,-0.0,1400.21,649.0594963322668,673.0122726592302,0.5934291007839458,649.625804172257,327.40530240884107,0.9650658775888402,655.595060641806,39.24794177287685,-2.604119986335795,-0.09388416001364637,-0.9989592809882991
49845504,3.001000,0.000000,0.000000,1013.55,1013.9,1015.19,1015.97,0.02,-0.0,1400.2,649.1033793113083,672.7376241519971,0.42115298026363246,649.5951037273654,327.4134517922625,0.9668462534092211,655.6384743801773,39.467310089013075,-2.5986818429141536,-0.08158628018739357,-1.0391661913663723
49845604,3.101000,0.000000,0.000000,1013.59,1014.0,1015.09,1016.0,0.02,-0.0,1400.07,649.2403140503683,672.3804338063634,0.30222250315299387,649.5934209973009,327.50328373164604,0.9534814327839559,655.7863211686633,39.90677535303461,-2.3362780306025077,-0.0586630071086659,-1.1162502125058311
49845705,3.201000,0.000000,0.000000,1013.74,1013.84,1015.19,1015.91,0.02,-0.0,1400.24,649.2294488824441,672.0460437308776,0.2761554114274335,649.7789037622202,327.6057589061717,1.0073662117530868,655.6875230437428,40.33911030723561,-2.502044357848649,-0.09139877165214876,-0.9955196077615224
49845805,3.301000,0.000000,0.000000,1013.63,1013.85,1015.22,1015.92,0.02,-0.0,1399.96,649.2274809216726,671.7782494768776,0.3739174498670801,649.8096962209733,327.62221762769207,1.028929671664419,655.589171726557,40.745153818425614,-2.379987063609861,-0.09692826656462851,-0.9602781372749054
49845905,3.402000,0.000000,0.000000,1013.69,1013.9,1015.23,1015.86,0.02,-0.01,1400.15,649.281322207391,671.6014016531658,0.3262994602292811,649.7867229635149,327.7353942257632,0.9256976518137032,655.6302556511987,41.06565120771428,-2.2996410532396125,-0.08421102642308827,-0.9993447145894622
49846005,3.502000,0.000000,0.000000,1013.75,1013.98,1015.17,1015.97,0.02,-0.01,1400.19,649.3605508800296,671.7628730057099,0.3997926116175491,649.7820951415815,328.0790697997622,1.2516227546152845,655.7610311584502,41.42114325236951,-2.3178505779653773,-0.07027591852651108,-1.0543153030152597
49846105,3.602000,0.000000,0.000000,1013.59,1013.93,1015.22,1015.98,0.02,-0.01,1400.09,649.4106771248553,671.8599304595243,0.25181211464503067,649.8265107204453,328.4057861232858,0.9607428470834576,655.8089724115241,41.822271160267846,-2.36915557909224,-0.06937024565898853,-1.057141377334735
49846205,3.702000,0.000000,0.000000,1013.65,1013.92,1015.18,1015.96,0.01,-0.0,1400.28,649.4577195545559,672.1247553822633,0.32165692860281214,649.9519152183367,328.8419441956935,0.7973766126296281,655.9855242260866,42.41756501841246,-2.3723545750020567,-0.08248390337204485,-1.0418052047202229
49846306,3.802000,0.000000,0.000000,1013.64,1014.0,1015.13,1015.9,0.01,-0.0,1400.18,649.7920387892228,672.2576293648854,0.3501547546090491,650.4304506909357,329.1209667758004,0.9889108189058863,656.1008174596058,42.579745294716645,-2.219973588464566,-0.10659970018231679,-0.9204793184132007
49846407,3.903000,0.000000,0.000000,1013.76,1013.99,1015.09,1015.98,0.01,-0.0,1400.17,649.7418864036206,672.2165394778881,0.34784610373864816,650.390555544837,329.18066492426743,0.7343336831950563,656.1578979422349,42.62500679902948,-2.2394490818957036,-0.10834423612902458,-0.9363153571833591
49846507,4.004000,0.000000,0.000000,1013.63,1013.81,1015.1,1016.0,0.01,-0.0,1400.19,649.7423323904537,672.2126114804145,0.35414988714637613,650.4520258045235,329.14489286852574,0.9879882571705293,656.1539230193104,42.619529655697214,-2.1966784975922717,-0.11852581040160583,-0.9029924115335684
49846607,4.103000,0.000000,0.000000,1013.6,1013.92,1015.11,1016.02,0.01,-0.0,1400.33,649.7457426511152,672.2287587752708,0.3713774602868675,650.4558725527663,329.15618069910965,0.9791463711556795,656.1410137656027,42.626438488765686,-2.246867140335827,-0.11859702804009474,-0.8994832744220222
49846708,4.204000,0.000000,0.000000,1013.73,1013.93,1015.19,1016.07,0.01,-0.0,1400.24,649.7650821058625,672.2197547841271,0.3693992994162159,650.3940605555127,329.1676780935683,0.8479095162782349,656.1564457068597,42.616304358117056,-2.1903962371967776,-0.10505043588516648,-0.9419293947872873
49846807,4.305000,0.000000,0.000000,1013.65,1014.01,1015.08,1015.99,0.01,-0.0,1400.13,649.7558685095762,672.2258427879552,0.37917042863197287,650.487356648699,329.15001170997715,0.9658153092146582,656.1301389375338,42.641025138849656,-2.2509786274184442,-0.12216284514700526,-0.8839663773125055
49846907,4.405000,0.000000,0.000000,1013.78,1013.95,1015.21,1015.94,0.01,-0.0,1400.2,649.76810310301,672.1980245503494,0.3330964149865559,650.4090817890117,329.1454550025977,0.8524502819349922,656.2042602078318,42.64059687532992,-2.256571973435411,-0.1070545274637485,-0.9446635918316336
49847007,4.504000,0.000000,0.000000,1013.66,1013.98,1015.19,1016.03,0.0,-0.0,1400.15,649.764660160692,672.2271047049389,0.3736720180932427,650.446351481876,329.15626957806165,0.8514031461254958,656.2179059801897,42.642850329010194,-2.243647998612887,-0.11384816262858048,-0.9263194156780837
49847107,4.603000,0.000000,0.000000,1013.64,1013.96,1015.1,1016.06,0.0,-0.0,1400.24,649.7503256236995,672.2488852633107,0.37869458945062917,650.4245538241687,329.14145079570017,0.8561338200687723,656.3184104794154,42.60241308937621,-2.418403562311538,-0.11258975093944819,-0.9531782585981913
49847207,4.704000,0.000000,0.000000,1013.64,1013.93,1015.12,1015.98,0.0,-0.0,1400.29,649.7597603962147,672.2102484181665,0.3331553784162684,650.4933672660046,329.11379457607757,0.846451571610816,656.2252713581056,42.62247507223172,-2.2646521425405863,-0.12250932043848688,-0.9011595534828577
49847308,4.804000,0.000000,0.000000,1013.68,1013.85,1015.18,1016.1,0.0,0.0,1400.16,649.7528096057257,672.2214881186035,0.36978334837235,650.4545675600833,329.17898793973427,0.8174645488226882,656.2865772254038,42.65516126247855,-2.301650294147716,-0.11720912981893412,-0.9316397579014114
49847407,4.904000,0.000000,0.000000,1013.58,1013.95,1015.08,1016.03,0.0,0.0,1400.31,649.7584120958196,672.2150855858491,0.3684442348121492,650.4066179685198,329.1482806152576,0.780649008024138,656.167041088695,42.638355771612765,-2.196294330927456,-0.10825709753119678,-0.9352904836387069
49847508,5.004000,0.000000,0.000000,1013.65,1013.9,1015.19,1016.11,0.0,0.0,1400.23,649.7399427749626,672.2205608535535,0.36442267176979765,650.3659524312727,329.1595914710584,0.8263326995625742,656.1481909299947,42.63272267278951,-2.2726969873494682,-0.10455188619899589,-0.9469933879997412
49847607,5.105000,0.000000,0.000000,1013.64,1013.94,1015.19,1016.05,0.0,0.0,1400.27,649.7715209865253,672.2266713500302,0.36739311053576434,650.3820323339866,329.1666742704853,0.8289149511414109,656.1210146247818,42.628568802457224,-2.251757202860885,-0.10196375830864025,-0.943478359975946
49847707,5.204000,0.000000,0.000000,1013.6,1013.92,1015.1,1016.06,0.0,0.01,1400.23,649.7482984741795,672.2403850791379,0.354148670189336,650.3870441031551,329.1741619295492,0.7871230290039163,656.131466750557,42.64297475637546,-2.2245805391410483,-0.1066773233973518,-0.9351663626033759
49847808,5.305000,0.000000,0.000000,1013.49,1013.94,1015.22,1016.04,0.0,0.0,1400.29,649.8204420893619,672.2794353054945,0.38319694369434903,650.4859100722091,329.1390286933559,1.0077634614983928,656.1331076038446,42.62906275564381,-2.253499173396539,-0.11111620282071617,-0.9069384163446451
49847907,5.404000,0.000000,0.000000,1013.54,1013.91,1015.19,1015.99,0.0,0.0,1400.36,649.7600445313291,672.2301753817208,0.3646560685329517,650.4176120288697,329.17279652929835,0.8592103345253995,656.141946228136,42.63766592172422,-2.280040768766056,-0.10982359959430965,-0.9248427149759628
49848007,5.504000,0.000000,0.000000,1013.58,1013.85,1015.12,1016.03,0.0,0.0,1400.24,649.7639562630665,672.2279147062917,0.35490592013484384,650.4621940106249,329.1330055236777,0.9876011690454463,656.2136521575464,42.63449595734606,-2.2583941926078257,-0.11660336463831587,-0.9168516811491934
49848108,5.605000,0.000000,0.000000,1013.67,1013.87,1015.12,1015.97,0.0,0.0,1400.21,649.750843325569,672.2268481188179,0.3646227178501342,650.5038178360907,329.17537200848716,0.9215356195499675,656.1918613231926,42.63293839814551,-2.2529778193018872,-0.12576011256582997,-0.8856868710891981
49848208,5.705000,0.000000,0.000000,1013.65,1013.83,1015.11,1015.96,0.0,0.01,1400.29,649.7591909596682,672.2160048759413,0.35555642453191405,650.4393597727143,329.16413605784675,0.8397834420644281,656.2924705367839,42.638363450663455,-2.2893711276670308,-0.11360017192833083,-0.9430675322256432
49848308,5.805000,0.000000,0.000000,1013.57,1013.89,1015.18,1015.92,0.0,0.01,1400.17,649.7551741434528,672.2287622831266,0.3590293688762122,650.5164881326418,329.1938203666302,0.9181455813426994,656.2540121012004,42.60397404037548,-2.387027644804931,-0.1271590777438527,-0.8925891894069389
49848408,5.904000,0.000000,0.000000,1013.62,1013.92,1015.04,1015.99,0.0,0.01,1400.2,649.7627799868341,672.2156321092144,0.3715390193818419,650.4360291712404,329.1675098602064,0.858222734789411,656.2907823584457,42.63234125458649,-2.3688799059141576,-0.11244570309839166,-0.945666388485995
49848508,6.005000,0.000000,0.000000,1013.51,1013.92,1015.15,1016.04,0.01,0.01,1400.17,649.7473173467317,672.2171461627098,0.38171373050794505,650.4768215647244,329.17576888556556,0.866744387082776,656.1685464237449,42.64558785274062,-2.247247981108332,-0.12184375585381303,-0.894304053319984
49848608,6.104000,0.000000,0.000000,1013.62,1013.85,1015.17,1016.01,0.01,0.01,1400.19,649.7786529279647,672.2255707882482,0.35828424615904153,650.3858647639414,329.15287475279354,0.821342279790129,656.2425312257016,42.634743348081024,-2.2623688475094803,-0.10140894202678881,-0.9681919387998493
49848709,6.205000,0.000000,0.000000,1013.55,1013.9,1015.16,1015.97,0.01,0.01,1400.24,649.7643074074599,672.2198958913336,0.3529221343085328,650.3999900248717,329.1732493860721,0.7909773726883587,656.0900686865216,42.630292097227894,-2.2533716211460146,-0.10617182756391357,-0.925268146872546
49848809,6.306000,0.000000,0.000000,1013.58,1013.87,1015.2,1015.96,0.01,0.01,1400.18,649.7498858246507,672.2320894665183,0.3566187845654273,650.4383327660312,329.14152962285965,0.9864411084946629,656.1482693496373,42.63638732148412,-2.266486114798615,-0.11496979467028066,-0.9117919726505006
49848908,6.405000,0.000000,0.000000,1013.65,1013.84,1015.25,1015.93,0.01,0.01,1400.18,649.7609605742194,672.2202207341894,0.36125759874156915,650.3912001178398,329.1400645418055,0.8328026129825502,656.1146056345938,42.62236106660188,-2.2050255744906067,-0.10525244512460295,-0.9338689805115736
49849009,6.505000,0.000000,0.000000,1013.6,1013.88,1015.19,1015.98,0.01,0.01,1400.18,649.7557922660316,672.2033004613731,0.3602872535638238,650.3915415869054,329.1473186567424,0.8468953557564783,656.1549966583933,42.63552979976437,-2.212837140516216,-0.10618007890000404,-0.9400431049379316
49849110,6.606000,0.000000,0.000000,1013.57,1013.77,1015.11,1016.01,0.01,0.01,1400.17,649.762828918312,672.2259634639087,0.3690413978509368,650.469235324894,329.15005209206714,0.9745491022708778,656.1357668001194,42.63894163831959,-2.256783431279409,-0.11797403192177551,-0.8970830960077602
49849210,6.707000,0.000000,0.000000,1013.63,1013.98,1015.11,1015.94,0.01,0.01,1400.16,649.7615638510802,672.2242146968412,0.36683588886127483,650.4420554916786,329.18569651027747,0.8348215102435133,656.1901703315892,42.63314300864682,-2.238960668151523,-0.11365851293819429,-0.9218563207852244
49849311,6.807000,0.000000,0.000000,1013.6,1013.89,1015.18,1015.94,0.0,0.0,1400.27,649.7666409887237,672.2184364372573,0.35677379796216074,650.4614634494538,329.22318479183326,0.8493518655858916,656.2289927863471,42.642492150629515,-2.254657830670993,-0.11606673813636237,-0.9208070181490489
49849410,6.908000,0.000000,0.000000,1013.47,1013.87,1015.16,1015.9,0.0,0.01,1400.33,649.7618653285938,672.2207614421271,0.35645864090640533,650.4547029403033,329.18554401926093,0.8413658358340208,656.2492999957245,42.64174846180938,-2.3215483506427486,-0.11572169574613346,-0.9270556378238655
49849510,7.007000,0.000000,0.000000,1013.58,1013.92,1015.21,1015.99,0.0,0.01,1400.11,649.7494823464461,672.2143385275759,0.3436800203361195,650.4373356158875,329.1867937788878,0.8577531753152436,656.258962386866,42.610027729378444,-2.4154735958094236,-0.11489175444591075,-0.9339841501514127
49849610,7.107000,0.000000,0.000000,1013.46,1013.83,1015.09,1015.94,0.0,0.01,1400.14,649.7674477460605,672.2420538963843,0.3530346236543765,650.4634402448598,329.1782945302337,0.836277033535639,656.2853002684526,42.61389245817399,-2.3701612538939756,-0.11623897003271011,-0.9313865339215843
49849710,7.206000,0.000000,0.000000,1013.6,1013.89,1015.12,1015.8,0.0,0.01,1400.32,649.76158080612,672.2091545441339,0.32009664842959423,650.4111703865527,329.17060023230937,0.7776691662457429,656.2020224598576,42.64610768570923,-2.2571939910713517,-0.10849712494350608,-0.9408342343859619
49849810,7.306000,0.000000,0.000000,1013.58,1013.89,1015.1,1015.84,0.0,0.01,1400.24,649.7556200728818,672.2187139847894,0.36873207759761517,650.4845593752118,329.178559249759,0.9956890795432944,656.2271288600765,42.62697034199429,-2.350140413708825,-0.12174983629986695,-0.9045691972778106
49849911,7.407000,0.000000,0.000000,1013.62,1013.9,1015.21,1015.87,0.0,0.01,1400.22,649.7576212418716,672.2186911304767,0.3497300361006695,650.4138757066967,329.12972796925425,0.8467494405331213,656.1527805883927,42.62860919937757,-2.231659862237138,-0.10959421404245692,-0.9283500622009144
49850010,7.507000,0.000000,0.000000,1013.57,1013.82,1015.16,1015.92,0.01,0.01,1400.12,649.7336536252773,672.22830814969,0.3667104420872881,650.4126170352176,329.1597603101577,0.8648197533417951,656.1376367768794,42.6293655402584,-2.2552078186654048,-0.11339333578796734,-0.9178591830780362
49850111,7.607000,0.000000,0.000000,1013.52,1013.85,1015.2,1015.88,0.01,0.01,1400.16,649.7688232398098,672.2267235858749,0.36290376142103564,650.4631241696733,329.1434372407221,0.9871698749764004,656.1268663930463,42.630161149214224,-2.258797026056777,-0.1159498590309968,-0.9005653144492539
49850210,7.707000,0.000000,0.000000,1013.58,1013.86,1015.05,1015.85,0.01,0.01,1400.31,649.759122242802,672.2338528390258,0.3514813153397248,650.4635289402345,329.15133055967164,1.0241089226238762,656.1594725069386,42.62624143427447,-2.1880209637693104,-0.1176378028343658,-0.9035794500754192
49850311,7.807000,0.000000,0.000000,1013.63,1013.89,1015.11,1015.9,0.01,0.01,1400.1,649.7597537002484,672.2198705555777,0.35081391408245466,650.4218728724386,329.1646954971514,0.8412525885883928,656.1596547579171,42.628096538935836,-2.254309841185272,-0.11058450579624415,-0.9260029595631805
49850412,7.907000,0.000000,0.000000,1013.59,1013.8,1015.1,1015.9,0.01,0.01,1400.22,649.7700128519765,672.2294234791381,0.3510863469236387,650.4076538220928,329.1765368283871,0.7960407153163744,656.2008722639895,42.640870751735555,-2.215655939168114,-0.10649697402531555,-0.9452623853884552
49850511,8.009000,0.000000,0.000000,1013.62,1013.91,1015.25,1015.87,0.01,0.01,1400.32,649.7576982774133,672.2148676226519,0.33040638232259584,650.453569491188,329.17581548121035,0.8467935367842857,656.2347317247925,42.63754377023681,-2.2134107010282675,-0.1162270846309372,-0.9233818754064678
49850612,8.108000,0.000000,0.000000,1013.62,1014.01,1015.13,1015.99,0.01,0.01,1400.18,649.7490123997549,672.2243290653388,0.3555857439559598,650.4486675499553,329.17000945354107,0.7863001449790213,656.2114453967417,42.656422373784125,-2.2723216513608855,-0.11685388974377818,-0.9185528786932107
49850711,8.209000,0.000000,0.000000,1013.54,1013.93,1015.15,1015.95,0.01,0.01,1400.34,649.7568943458438,672.2249537589223,0.35256740814337456,650.4367174959066,329.1641609808941,0.8217976518890935,656.2530228305259,42.6388067801148,-2.283497194919937,-0.11353948672784493,-0.9358337694266242
49850811,8.308000,0.000000,0.000000,1013.62,1013.85,1015.11,1015.94,0.01,0.01,1400.16,649.7753489339832,672.2388906959693,0.3730523996639442,650.4310763417818,329.16296650514187,0.8536894315886969,656.2537979761421,42.62137648709336,-2.390097131620725,-0.10951035785052093,-0.9451086033383017
49850912,8.408000,0.000000,0.000000,1013.6,1013.95,1015.1,1015.98,0.01,0.01,1400.27,649.7579843824655,672.2201811164115,0.38361123418321164,650.3923147259915,329.1717331754228,0.7700085542816878,656.2699401903161,42.612505780141674,-2.359706363347449,-0.1059454146981096,-0.9631399729712795
49851011,8.508000,0.000000,0.000000,1013.51,1014.02,1015.1,1015.94,0.01,0.01,1400.16,649.7491774700266,672.2164401397847,0.36460586624559865,650.4108074804772,329.18871522865606,0.7873391179891691,656.1665532629074,42.63475988344716,-2.2606061039009853,-0.11051165091139527,-0.9296695987322185
49851111,8.609000,0.000000,0.000000,1013.57,1013.99,1015.14,1015.97,0.01,0.01,1400.25,649.8088520958894,672.2809132824273,0.3440261766597926,650.4683803520745,329.14718352312656,0.9974463721889244,656.1648540562932,42.63412392249781,-2.2776622130577864,-0.11012656506013198,-0.9187557019222541
49851211,8.709000,0.000000,0.000000,1013.6,1013.94,1015.13,1015.94,0.02,0.01,1400.26,649.7490840495485,672.2197591622603,0.38060711027090927,650.4534479598553,329.12318950872657,0.9372700094447487,656.1271930026113,42.61671136580977,-2.269333775778051,-0.11762584116136983,-0.8992398017273125
49851311,8.808000,0.000000,0.000000,1013.59,1013.89,1015.11,1015.97,0.02,0.01,1400.27,649.8204434812722,672.2807693767245,0.35055733934159405,650.4760224932671,329.1374570924866,1.0157980503886523,656.1474354236219,42.63904459949678,-2.2444891127184374,-0.10946407369491146,-0.9151290591540088
49851411,8.908000,0.000000,0.000000,1013.46,1013.89,1015.28,1016.06,0.02,0.01,1400.34,649.767264083511,672.2219918377459,0.3526874389947659,650.4218647505713,329.1771620483875,0.8718670134196517,656.1699937299736,42.63644772660148,-2.2091801027299853,-0.10933209513559995,-0.9305594509135142
49851511,9.008000,0.000000,0.000000,1013.6,1013.88,1015.14,1015.98,0.02,0.01,1400.27,649.750003375958,672.2199583701192,0.38289873327968654,650.4167688372852,329.14104601925726,0.8279006776481158,656.1833255989343,42.643759906641414,-2.2304796463350494,-0.1113528036417421,-0.9303760225406271
49851611,9.107000,0.000000,0.000000,1013.71,1013.89,1015.24,1015.95,0.02,0.01,1400.36,649.7590015215668,672.221496735509,0.34735060643456717,650.4018441801147,329.1615673862165,0.7619862693381046,656.1852417238716,42.643601573491345,-2.2345974211917934,-0.10736353903521528,-0.9416376790566051
49851711,9.208000,0.000000,0.000000,1013.55,1013.81,1015.04,1015.98,0.02,0.01,1400.2,649.7534591771042,672.2320396452355,0.36415146710880447,650.4628673231933,329.2223846686319,0.8277755476588117,656.2050926324039,42.64892258733338,-2.2459889789392475,-0.11849822353501108,-0.9109160332854682
