ezloophw-py logger started on:,2026-2-9_135840,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1022.,1022,1022,1022.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
50331033,6.408000,0.000000,0.000000,1023.32,1021.35,1022.83,1021.84,0.0,0.0,0.3,0.1,0.2,0.01,1389.86,645.3255270625280,677.3698959197240,-0.8159751389660130,636.1250123915560,334.660668779481,3.7772007959959200,627.7446521442340,57.77665256561830,0.7860571321655620,1.5378169846322400,-1.3420101222946000
50331134,6.508000,0.000000,0.000000,1023.31,1021.26,1022.78,1021.7,0.0,0.0,0.3,0.12,0.19,0.04,1389.99,645.3239332887110,677.3613761793710,-0.8474110807747460,635.8768484023960,334.6802524338980,3.86482234240396,627.0661858415550,57.81204304250660,0.8981232518833620,1.5791387192694600,-1.3355926327024100
50331234,6.608000,0.000000,0.000000,1023.36,1021.25,1022.83,1021.78,0.0,0.0,0.31,0.12,0.2,0.03,1390.27,645.3720198644720,677.4107326046320,-0.7084326558687860,636.2292227830890,334.69935202041100,3.7344148293659600,627.7944614670630,57.783792018668800,0.7454829007033120,1.5281647883618700,-1.3116574906703000
50331334,6.706000,0.000000,0.000000,1023.43,1021.31,1022.89,1021.8,0.0,0.0,0.32,0.11,0.21,0.02,1390.41,645.3198885407480,677.410014869748,-0.7748953924964320,637.0408402708960,334.6577222371470,3.5449003675406700,629.6327239052960,57.65026803503240,0.6149115083291870,1.3836882011545000,-1.2354585861526000
50331435,6.808000,0.000000,0.000000,1023.39,1021.24,1022.84,1021.88,0.0,0.0,0.31,0.12,0.2,0.01,1390.72,645.3307157930020,677.3876620523230,-0.8411572246639580,637.8852576586340,334.5524292419220,3.33725358006729,631.7535251232330,57.67821018124640,0.3603192701745710,1.2441144883294300,-1.2195482839011900
50331534,6.909000,0.000000,0.000000,1023.35,1021.19,1022.74,1021.85,0.0,0.0,0.31,0.13,0.18,0.01,1390.86,645.3637548194820,677.4077619015300,-0.7220825468400980,638.4608484699400,334.60712439681800,3.1375868333254500,633.2862931670700,57.54462078666790,0.32585430391566800,1.1535974901172200,-1.2372352737362200
50331634,7.007000,0.000000,0.000000,1023.29,1021.29,1022.79,1021.75,0.0,0.0,0.3,0.12,0.19,0.03,1390.84,645.3434518731060,677.4080891438820,-0.7064009698000800,638.601302612588,334.5995119430710,3.0835218430082800,633.626114651959,57.694342031398100,0.37050552111603700,1.1267130620615100,-1.2240968246780800
50331734,7.110000,0.000000,0.000000,1023.39,1021.24,1022.7,1021.77,0.0,0.0,0.32,0.12,0.18,0.03,1390.93,645.3089907902710,677.4308753396220,-0.8524936339581540,638.0997463021650,334.57143708986900,3.289100790413430,632.7202003456350,57.690263501203500,0.41597307610998,1.2045706718059700,-1.2960772089100100
50331834,7.211000,0.000000,0.000000,1023.31,1021.4,1022.76,1021.83,0.0,0.0,0.3,0.1,0.19,0.02,1391.05,645.3376075429120,677.3644489621510,-0.8429432619894990,637.421621075454,334.6365187792070,3.487843431127270,630.8279845509410,57.64380373242360,0.438586059598309,1.3231252801358100,-1.2826182670027200
50331935,7.309000,0.000000,0.000000,1023.28,1021.39,1022.76,1021.77,0.0,0.0,0.3,0.1,0.19,0.03,1390.97,645.3486886095640,677.3771512900810,-0.8543527866245490,636.6035910487650,334.6366531282050,3.6245595271880400,628.9155964702980,57.74605605166020,0.68378876969651,1.4615970187902200,-1.3327590244508300
50332034,7.411000,0.000000,0.000000,1023.32,1021.3,1022.87,1021.82,0.0,0.0,0.31,0.12,0.21,0.02,1391.17,645.3493092728640,677.4098222992390,-0.7008982470546880,636.1614624267960,334.65318432055300,3.7695671054353000,627.6823067139580,57.773262395200200,0.8166065959768260,1.535488320125770,-1.316901997702920
50332134,7.510000,0.000000,0.000000,1023.28,1021.34,1022.7,1021.83,0.0,0.0,0.3,0.11,0.18,0.02,1391.15,645.2986099331040,677.4401387295370,-0.8227134816905530,636.1348787906640,334.67695429568100,3.761792295759020,627.5896014241320,57.83354824862500,0.8621044265747970,1.5314307497472700,-1.2948839613906900
50332234,7.610000,0.000000,0.000000,1023.37,1021.32,1022.82,1021.79,0.0,0.0,0.32,0.11,0.2,0.03,1391.24,645.3015371142440,677.4166843883170,-0.7176839433602270,636.6280356539360,334.6580875398790,3.6723157519688100,628.7787242244640,57.80456073809460,0.7659790209222900,1.449559540747270,-1.275112417017850
50332334,7.709000,0.000000,0.000000,1023.34,1021.24,1022.82,1021.88,0.0,0.0,0.32,0.11,0.2,0.03,1391.24,645.3019883278340,677.4189503950560,-0.7101723044723600,637.4398870234490,334.6399210673840,3.524258273779830,630.550443973685,57.71364990450000,0.5522106393330240,1.3139259295395700,-1.2027266774317800
50332435,7.810000,0.000000,0.000000,1023.34,1021.24,1022.82,1021.88,0.0,0.0,0.31,0.13,0.2,0.01,1391.12,645.3395307468210,677.3726951367330,-0.783349831553955,638.0442776584420,334.56485910717300,3.2970371440420000,632.3237821636960,57.70887695238420,0.3555819914835550,1.2191207051768200,-1.2545443339711900
50332535,7.911000,0.000000,0.000000,1023.33,1021.2,1022.72,1021.69,0.0,0.0,0.32,0.13,0.17,0.03,1391.25,645.3674968794170,677.4084297027130,-0.7256005109531610,638.4105485236130,334.61713924469100,3.1820435471811600,633.1992499556070,57.54964925612420,0.3951034883711950,1.162658087097880,-1.2477801159414800
50332635,8.009000,0.000000,0.000000,1023.33,1021.2,1022.72,1021.69,0.0,0.0,0.31,0.13,0.18,0.04,1391.3,645.2959186920270,677.4339408075970,-0.8439443060096730,638.3510009754360,334.5895698255320,3.099439284006070,633.042579228826,57.54267211468360,0.3638466861719190,1.1604684078768400,-1.2232419799428800
