ezloophw-py logger started on:,2026-3-4_161136
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
58299676,0.000000,0.000000,0.000000,1022.69,1022.9,1024.25,1024.91,-0.03,0.02,0.36,0.38,0.82,1.0,1380.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58299774,0.000000,0.000000,0.000000,1022.58,1022.94,1024.11,1025.06,-0.03,0.02,0.36,0.39,0.82,1.0,1381.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58299875,0.098000,0.000000,0.000000,1022.51,1022.9,1024.35,1025.14,-0.03,0.02,0.36,0.39,0.89,1.0,1383.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58299974,0.199000,0.000000,0.000000,1022.58,1023.04,1024.22,1025.1,-0.03,0.02,0.39,0.41,0.9,1.0,1385.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58300074,0.298000,0.000000,0.000000,1022.57,1022.96,1024.3,1025.17,-0.03,0.02,0.4,0.4,0.95,1.0,1386.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58300175,0.398000,0.000000,0.000000,1022.61,1023.09,1024.37,1025.12,-0.03,0.02,0.42,0.42,0.99,1.0,1387.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58300275,0.498000,0.000000,0.000000,1022.69,1022.97,1024.24,1024.99,-0.03,0.02,0.44,0.41,0.99,1.0,1388.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58300376,0.599000,0.000000,0.000000,1022.65,1022.99,1024.26,1024.87,-0.03,0.02,0.45,0.41,1.0,1.0,1388.78,649.7566586800416,672.818641642101,0.42450844042700164,658.3646970781598,328.9993914226117,-3.365181071843539,685.6290979247163,48.45036691261571,-7.9768296758499355,-1.434187460990883,-2.6823304252725624
58300477,0.702000,0.000000,0.000000,1022.64,1022.92,1024.36,1024.99,-0.03,0.02,0.46,0.41,1.0,1.0,1389.34,649.7566586800416,672.818641642101,0.42450844042700164,658.3646970781598,328.9993914226117,-3.365181071843539,685.6290979247163,48.45036691261571,-7.9768296758499355,-1.434187460990883,-2.6823304252725624
58300576,0.802000,0.000000,0.000000,1022.71,1022.98,1024.29,1025.05,-0.03,0.02,0.48,0.42,1.0,1.0,1389.74,649.7566586800416,672.818641642101,0.42450844042700164,658.3646970781598,328.9993914226117,-3.365181071843539,685.6290979247163,48.45036691261571,-7.9768296758499355,-1.434187460990883,-2.6823304252725624
58300676,0.902000,0.000000,0.000000,1022.71,1022.95,1024.4,1025.0,-0.03,0.02,0.5,0.42,1.0,1.0,1390.12,649.7751573099296,672.7844990930129,0.3831287022607297,658.3052719190464,328.983591590887,-3.2967770364284563,685.3472132585285,48.39130141890732,-8.085725506670379,-1.4212857021118055,-2.6622795402377757
58300777,1.003000,0.000000,0.000000,1022.72,1022.91,1024.18,1025.01,-0.03,0.02,0.51,0.41,1.0,1.0,1390.47,649.7666941864567,672.8158390939727,0.4258147087163477,658.238078101662,329.009015323767,-3.30365379169367,685.3007929121404,48.35425377077656,-8.10137514523449,-1.4114797006638267,-2.6848756064884998
58300876,1.104000,0.000000,0.000000,1022.58,1022.87,1024.16,1025.06,-0.03,0.02,0.51,0.41,1.0,1.0,1390.69,649.7709951629013,672.8073323544934,0.4434845315842546,658.1863638820901,328.9960038868982,-3.318641907859615,685.3288778093047,48.385675896094895,-8.03801606579391,-1.4021319703558863,-2.720580856478748
58300977,1.209000,0.000000,0.000000,1022.52,1023.03,1024.3,1025.03,-0.03,0.02,0.51,0.44,1.0,1.0,1390.79,649.7755226675085,672.8060708594363,0.41058095203626915,658.2966359686321,328.99293146132686,-3.35322457006313,685.273807561122,48.3890746355513,-8.100273173019026,-1.4197360291872945,-2.652049605727116
58301076,1.302000,0.000000,0.000000,1022.5,1022.97,1024.34,1024.95,-0.03,0.02,0.52,0.43,1.0,1.0,1390.86,649.7704314190947,672.8067417726521,0.42000391402035087,658.3739794005083,329.00126149397533,-3.348133409140719,685.4150415854032,48.38412511767466,-7.98862402777681,-1.4334970112684537,-2.6371946565879982
58301176,1.404000,0.000000,0.000000,1022.55,1022.99,1024.22,1025.0,-0.03,0.02,0.54,0.44,1.0,1.0,1391.02,649.7646303650452,672.7877621630702,0.3776345818068231,658.4268240703559,329.0191870697481,-3.395112339346235,685.4773819211803,48.44443999541559,-7.923120142775349,-1.4434191402973084,-2.6200981095665172
58301276,1.503000,0.000000,0.000000,1022.7,1022.94,1024.3,1024.86,-0.03,0.02,0.57,0.43,1.0,1.0,1391.02,649.774330598355,672.8127690576954,0.4072384305899578,658.4084926350104,329.0023930609402,-3.354341032206516,685.5731730211938,48.45354644986074,-7.8870002270360615,-1.4385752159731182,-2.6533826088591717
58301376,1.604000,0.000000,0.000000,1022.71,1023.0,1024.31,1025.11,-0.0,-0.0,0.59,0.44,1.0,1.0,1391.01,649.7654626183415,672.8016986971387,0.4268489065954061,658.3669801760976,329.00124779894145,-3.3687341762418046,685.6358378928375,48.4715938541976,-7.951425761490186,-1.4331798059785377,-2.6856283759163837
58301478,1.703000,0.000000,0.000000,1022.71,1022.89,1024.12,1025.04,-0.0,-0.0,0.6,0.43,1.0,1.0,1391.03,649.7769478541007,672.8176428980635,0.42531730392761025,658.3222929723653,329.01212954129574,-3.341573210272333,685.4684037212979,48.42758421867104,-7.966059682505529,-1.4238032956362334,-2.678470403631137
