ezloophw-py logger started on:,2026-3-11_160354
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
57855813,18.127000,65.725279,65.725279,1075.98,1012.82,1075.56,1015.13,-0.0,0.02,1395.55,0.49557998854148494,0.19859711653296336,-0.15608756069304675,-0.02361900102798753,0.0,0.0,326.05560906949313,449.293750368143,6.5552347375207445,268.21714353981974,229.19117903585843,31.840347394239785,161.92419006161947,77.95214040651945,36.67397162699048,14.723290029106108,5.653515507480964
57855912,18.232000,66.246396,66.246396,1076.04,1012.77,1075.78,1014.86,-0.0,0.03,1396.01,0.5095560141762695,0.20014157968170987,-0.061613566538665676,-0.014543265257582205,0.0,0.0,326.058652049217,449.30445917240945,6.539317170221114,268.6900188200571,229.07769142499433,31.6638548466489,162.26762083060908,77.70017773381775,37.0206342860747,14.60093970312513,5.906353614260244
57856012,18.324000,66.772308,66.772308,1080.16,1013.05,1079.06,1015.44,-0.0,0.03,1394.84,0.5105966540582244,0.20571074127813876,0.03603998662951446,-0.04481185763241668,0.0,0.0,326.06299488814153,449.3018905706157,6.555950379488522,270.439781745642,228.51609776315325,30.947077854859206,165.62034647398448,75.66770416964992,39.68897054384459,14.140430423909248,6.160450696910175
57856112,18.424000,67.283973,67.283973,1080.66,1012.91,1080.27,1015.17,0.0,0.03,1394.57,0.5035724381049256,0.21041148826372977,0.12691081745888463,-0.054246738009596056,0.0,0.0,326.06038770492495,449.2848481189355,6.542443992051775,272.6555249514627,227.6800384739985,30.10920472118169,169.48199479748072,73.80343492000455,39.042980864461086,13.549432864557584,6.74279891805471
57856212,18.526000,67.804398,67.804398,1080.8,1012.84,1080.17,1015.11,0.0,0.03,1395.47,0.4872018612830045,0.2215165008656086,0.16291276664256163,-0.16728986971993545,0.0,0.0,326.0500844737335,449.2908233205328,6.558983033093417,273.6261194793568,227.4013790462277,29.64117585191911,171.99480388632077,72.30831019490515,36.094729101912755,13.29303569942165,6.65045103269912
57856312,18.626000,68.310006,68.310006,1080.54,1012.84,1080.17,1015.03,0.0,0.03,1393.95,0.4700461415117767,0.232818058070771,0.0837740418079377,0.006051527799412425,0.0,0.0,326.0561814845696,449.2970854564104,6.5396464404737085,273.390761306054,227.47275154883195,29.766108279188202,171.73378176997298,72.47703381950582,38.409821394381936,13.355851773380621,6.5479474136172655
57856413,18.725000,68.819150,68.819150,1080.15,1012.93,1080.0,1015.06,0.0,0.03,1394.88,0.46620015407454674,0.2297365735926907,-0.02565894652727163,0.03248522488479311,0.0,0.0,326.0545244405587,449.2897913964987,6.543046740552323,272.0053130836064,227.9562713390768,30.305054642552285,168.7778583941791,74.1412892808276,39.31751738036262,13.7229455347391,6.420241002698901
57856514,18.826000,69.323377,69.323377,1079.77,1013.05,1079.99,1014.95,0.0,0.03,1395.95,0.47358044085398376,0.22611384391873082,-0.09655890132678482,0.03446961889431339,0.0,0.0,326.0552874841887,449.30159877265265,6.568566333037647,269.9001244886085,228.65482672111716,31.043382325639918,164.1439049559004,76.92065250207504,37.35018846145203,14.278786283065735,6.3182890071141316
57856615,18.926000,69.822090,69.822090,1080.14,1012.97,1079.9,1014.95,0.0,0.03,1396.57,0.48728642496585245,0.22200014769890838,-0.14157185217999724,0.031931354462866934,0.0,0.0,326.05807077247374,449.3109612503468,6.562356385186517,267.88271815105304,229.3442917839794,32.03551664028343,159.6665017598559,79.68056336991334,41.29905870704957,14.561009090569039,6.257294338734834
57856715,19.027000,70.326858,70.326858,1080.45,1013.02,1079.79,1014.96,0.0,0.03,1397.14,0.5006640966317293,0.21956169029927475,-0.13873165712209576,0.012977859001985058,0.0,0.0,326.0585062718651,449.3087190403888,6.553483991777759,266.5870173964533,229.79292300791923,32.60568529108942,156.57297805894882,81.62298389156086,42.3099186606283,15.158759752971497,6.275833336053797
57856814,19.127000,70.825194,70.825194,1083.69,1013.13,1083.74,1015.44,0.0,0.03,1396.89,0.5190506661802463,0.2185606021592711,-0.1159301043824468,-0.005247833159984061,0.0,0.0,326.0496728053606,449.31099877541504,6.533976475168753,266.2640826177364,229.92137358127073,32.81315199756389,155.60878842280906,82.36989954670443,39.10861806061469,15.243463857601663,6.380904353709941
57856915,19.227000,71.306878,71.306878,1084.94,1013.01,1085.04,1015.14,0.0,0.02,1396.36,0.5292198313284819,0.22042656852714038,-0.04118160011754268,-0.03688002733128338,0.0,0.0,326.04865860731377,449.3151252861532,6.572709388297759,267.203923713614,229.5721561409169,32.705947926679265,155.7056638861196,82.74237732475694,40.140610104628635,14.99143247315878,7.2291138946228095
57857014,19.329000,71.796671,71.796671,1084.97,1012.87,1084.83,1015.03,0.0,0.03,1396.94,0.529617485140277,0.22779382298059014,0.024562379565399084,-0.13052085593278642,0.0,0.0,326.0468281270651,449.3138905500453,6.548962502076446,267.29174628957236,229.5191705381539,32.57266136415003,156.51610561855975,82.102110952272,40.09100674992729,14.966251828587726,6.9903017412910415
57857114,19.430000,72.278668,72.278668,1084.78,1012.87,1084.79,1015.04,0.0,0.03,1397.55,0.5253328774391484,0.24135015058617673,0.03675179708085319,-0.06474885792736917,0.0,0.0,326.04977015829246,449.32948501131904,6.529538443790342,267.38092546285816,229.52886675170092,32.58250836670977,156.1728290976777,82.37110642216341,43.69560234205091,14.944885766243763,7.1888119856706645
57857214,19.527000,72.761793,72.761793,1084.69,1012.92,1084.58,1014.99,0.0,0.03,1398.03,0.5226306893589656,0.24533723108657937,0.0006310418508954639,0.005419657666430654,0.0,0.0,326.05671492363376,449.316570512533,6.539145722398769,266.81130630643116,229.72973909668698,32.75897933060183,155.10176982614564,83.15006264002221,40.26727965006682,15.099108439902126,7.113096528473182
57857315,19.631000,73.239602,73.239602,1084.61,1012.93,1085.27,1015.02,-0.0,0.03,1396.13,0.5244767600189911,0.2450084003460506,-0.03085515521646798,0.018076826529937865,0.0,0.0,326.0521208173547,449.3269440036,6.557127749386388,266.46267080084004,229.84059586755626,32.79854144456795,154.41158166485656,83.60436959627751,40.82796526449864,15.189383068877111,7.081777544769498
57857414,19.730000,73.710101,73.710101,1084.62,1012.95,1085.03,1014.96,-0.0,0.03,1396.5,0.527991443609619,0.24539075785386816,-0.029611841205891002,-0.020414906178573056,0.0,0.0,326.0560616992162,449.3199558160086,6.5437045752441625,265.90331434859627,230.03640980895756,33.07706213211889,153.3964464153191,84.17230971010363,44.2424988910949,15.33975215972828,6.9639626394031815
57857515,19.827000,74.185925,74.185925,1084.73,1013.0,1084.99,1014.9,-0.0,0.03,1397.19,0.5326547155006286,0.24470655612946288,-0.04294422941875298,0.00989284380237554,0.0,0.0,326.05298180070463,449.3083346506797,6.557665197005816,265.50938858299327,230.1543194255595,33.2817711950954,152.45431603557432,84.86416922079543,44.59791616274472,15.443372063979501,7.000921630866582
57857614,19.928000,74.646414,74.646414,1087.26,1013.06,1086.54,1015.06,-0.0,0.03,1397.27,0.5358353048791474,0.245026450827488,-0.017695824303705865,-0.04779320989176277,0.0,0.0,326.04898018367595,449.3293115591273,6.566969151693176,265.54852507627197,230.1591301040774,33.393958492882234,152.17000220039907,85.12343463480546,41.12801532470648,15.473192606766098,6.894969867711026
57857714,20.031000,75.110941,75.110941,1088.26,1012.91,1087.98,1015.02,-0.0,0.03,1396.64,0.5382512455192296,0.24628709352280057,-0.02308654919356967,0.04273386136111007,0.0,0.0,326.0491344839887,449.3089468467145,6.557319459789986,265.6692177122237,230.10452597243204,33.185666170193635,151.9831312631755,85.42739358682316,41.484508933156974,15.400233177613663,7.359501768071798
57857815,20.127000,75.584591,75.584591,1088.04,1012.89,1087.76,1014.94,-0.0,0.03,1396.18,0.5384504057751132,0.25145851058607277,0.013043976925223081,-0.09997220740677205,0.0,0.0,326.06397649118105,449.30681058286,6.549660683213991,265.27489687774005,230.29245209172743,33.51246976742346,150.9426799159789,86.2775064086848,41.838889508478694,15.512393865273943,7.420968473213797
57857914,20.227000,76.025024,76.025024,1087.91,1012.95,1087.52,1014.81,-0.0,0.03,1395.59,0.5392681367884726,0.25845886747367747,-0.033040896234794344,-0.010293692488727024,0.0,0.0,326.04369227246417,449.32868553309163,6.547186616609633,263.95252996888297,230.7862229702725,34.02601588444799,147.98056266492708,88.25827169234931,46.52608205269357,15.863494327662083,7.4075286205641255
57858014,20.329000,76.475482,76.475482,1087.69,1012.89,1087.68,1014.94,-0.0,0.03,1396.47,0.5459152875343952,0.25708511630479236,-0.07472148852178541,0.01908374182237249,0.0,0.0,326.0490975695126,449.32351580801486,6.570646014337666,263.3565511132347,231.02567186651703,34.28101647874094,147.0258905222219,88.88329111874005,46.89290353381093,16.023436556612978,7.2503436661040865
57858114,20.429000,76.926421,76.926421,1087.56,1012.83,1087.51,1014.99,-0.0,0.03,1397.09,0.5535470907031891,0.2567854525477312,-0.053492240862602625,0.0007928605686656764,0.0,0.0,326.0488674743565,449.3414451359527,6.58087989838249,262.7198176667721,231.22352140298315,34.38698836980555,145.4096596404026,90.03198234178024,43.21702876376673,16.190294327558608,7.341188983445662
57858214,20.527000,77.367492,77.367492,1087.57,1012.8,1087.45,1014.96,-0.0,0.03,1397.69,0.5567886380475618,0.2568399860011579,-0.05998529507652755,0.02811931791159918,0.0,0.0,326.04892413627425,449.31873983374163,6.549292359813844,262.4142342158307,231.37457837332542,34.570788260235524,144.92311256243798,90.33401574594835,43.30119376995418,16.276591931635995,7.24215322065627
57858314,20.627000,77.810957,77.810957,1087.71,1012.82,1087.47,1014.9,0.0,0.03,1398.3,0.5652451602878669,0.2536969594467737,-0.028132554916209807,-0.014406830995408682,0.0,0.0,326.04963957054474,449.3279740491295,6.556972889409906,262.83533626180224,231.2151712400119,34.47445287931517,145.39572994903364,90.10882848807846,43.171855583729304,16.162851553073647,7.444140912116765
57858414,20.728000,78.245976,78.245976,1087.81,1012.84,1087.44,1014.95,0.0,0.03,1398.59,0.5657567135325663,0.2563383070577674,0.03354030208975289,-0.03199663818049025,0.0,0.0,326.0525796590449,449.3293054699842,6.533837322552551,263.4906664538617,230.98604412370943,34.32308414537656,146.9576587433728,88.88154519452111,42.96125424211444,15.988600744416399,7.376315512902529
57858515,20.828000,78.678315,78.678315,1088.04,1012.76,1087.57,1014.91,0.0,0.03,1398.92,0.560338783097492,0.2587163845290201,0.05785813831129493,-0.008197172909591875,0.0,0.0,326.05214280051706,449.3283709686249,6.543443223874171,264.39816195892513,230.66451175850258,33.822730840944786,148.71575304791364,87.76626061680848,42.512330170838084,15.74621215025438,7.499265459322238
57858614,20.927000,79.106978,79.106978,1088.14,1012.74,1087.58,1014.99,0.0,0.03,1399.29,0.5527750579291641,0.26046253449684936,0.06644342623048183,-0.00999562093038914,0.0,0.0,326.05095501335694,449.321052749322,6.532784134271704,265.0862875377512,230.37212554516051,33.35155287704118,150.29868240000337,86.54341102448235,45.70772638342753,15.55945784286733,7.4739426816324475
57858715,21.026000,79.534287,79.534287,1087.96,1012.82,1087.51,1014.83,0.0,0.03,1399.44,0.5459257466831493,0.2603580810257915,0.051464443598656866,0.0008166906109959291,0.0,0.0,326.0461498813477,449.31874149836995,6.541534680050544,265.3267914798239,230.23160907753604,33.36160764591827,151.05634197214258,86.1100692596225,41.87223096597636,15.489331129238339,7.427179990975272
57858815,21.127000,79.954745,79.954745,1087.89,1012.82,1087.49,1014.91,0.0,0.02,1399.6,0.5416539145208566,0.260425399735029,0.018718308230673664,0.00545047581385638,0.0,0.0,326.05088539552366,449.31919615462687,6.532458078363594,264.92214168477443,230.46842319777448,33.56123557977741,150.1137571338813,86.7162308364558,42.027141400334756,15.520480423350966,7.466274656218889
57858915,21.228000,80.163490,80.163490,1087.74,1012.9,1087.48,1014.93,0.0,0.02,1399.92,0.5410649217309945,0.2600169670499681,-0.00027072518031112663,0.008437419940400925,0.0,0.0,326.04981889026146,449.32860677458666,6.566201029553037,264.50153766366515,230.52163324583188,33.716054849690984,149.4995697949151,87.16704061162918,42.077356173808084,15.710778053437622,7.31573844507831
57859014,21.329000,80.785731,80.785731,1087.59,1012.91,1087.4,1014.81,0.0,0.02,1400.06,0.5453825413623543,0.25816869675479354,-0.04978833132888761,0.022520395813943887,0.0,0.0,326.05101765296564,449.3323614068545,6.55508256847333,263.3818697324809,231.02638665877353,34.20422511242705,147.71693025894237,88.48838698199239,42.66921028269378,15.914928037227662,7.3522949343336315
57859115,21.427000,81.194594,81.194594,1087.49,1012.86,1087.44,1014.86,0.0,0.02,1400.1,0.5507345623638976,0.25663270927355275,-0.07094944706857276,0.011417570363530083,0.0,0.0,326.05101765296564,449.3323614068545,6.55508256847333,263.3818697324809,231.02638665877353,34.20422511242705,146.8789429368617,88.98182716647327,46.74992556869752,16.017197016670824,7.323722516894037
57859214,21.528000,81.615298,81.615298,1087.51,1012.88,1087.44,1014.75,0.0,0.02,1400.25,0.557376041506175,0.255831606703885,-0.047926501581357694,0.006007433859789079,0.0,0.0,326.0425452403023,449.3339616919179,6.529186335763393,262.67715169699494,231.2946825246339,34.44382485855209,145.28501572002037,90.1237201935897,47.515574322450504,16.204634847811693,7.336288285567491
57859314,21.627000,82.009690,82.009690,1087.5,1012.92,1087.29,1014.82,0.0,0.02,1400.07,0.5632591893378202,0.2552392591738488,-0.037279497725105866,-0.0010189197031093,0.0,0.0,326.0510656477866,449.32918538350737,6.5454933913929985,262.9405996822265,231.19766555650884,34.28794552919316,145.7625549155909,89.83416760810793,43.10999761645837,16.136372467716612,7.383032996797084
57859414,21.727000,82.203084,82.203084,1087.68,1012.91,1087.39,1014.85,0.0,0.02,1400.21,0.5639766937059074,0.2553428733561108,-0.03130805838837847,-0.0033158576870754297,0.0,0.0,326.0537807464853,449.32733051631953,6.5588485187084915,263.58849846570627,230.971753182105,34.09639189033683,147.0887079732401,88.83849438733814,42.730267979785566,15.964310189491956,7.411203202385824
57859514,21.828000,82.805000,82.805000,1087.78,1012.87,1087.34,1014.92,0.0,0.02,1400.23,0.5630056351946408,0.25715444207167204,0.04739188433359299,-0.023871213211727804,0.0,0.0,326.057783896968,449.3221356248711,6.56030001906505,264.3311677308641,230.64331437666453,33.748444397191996,148.65919309255798,87.80186989938699,42.550796955134714,15.854556961992706,7.494590411819566
57859614,21.928000,83.183038,83.183038,1087.88,1012.84,1087.51,1014.97,0.0,0.02,1400.19,0.5570217665031313,0.2595764879742762,0.06648003651775602,-0.021279168578146712,0.0,0.0,326.05794379267337,449.32398157565024,6.557747283462645,264.9163099641499,230.4519612701447,33.61957757001571,149.934086232303,86.86755648150422,45.97484154942622,15.686772892735311,7.442237393728373
57859714,22.028000,83.576939,83.576939,1087.82,1012.91,1087.66,1014.86,-0.0,0.02,1400.11,0.5506267489260015,0.2609708210708293,0.04164644111786131,0.008519159499805196,0.0,0.0,326.05166219181984,449.315292679637,6.544576440976328,265.09669075956,230.3592056828185,33.30806322476909,150.48310031459616,86.49889263796084,45.806461995659994,15.556618988944466,7.431113513263252
57859815,22.128000,83.954348,83.954348,1087.81,1012.9,1087.43,1014.9,-0.0,0.02,1400.12,0.5459669189778563,0.2602112010606969,0.03644486926383761,0.005491369658186584,0.0,0.0,326.0414278207918,449.33117782104483,6.5380799849909055,264.95025028715753,230.45367314592366,33.62615872011713,150.07671455009242,86.76074973630527,41.973409472260954,15.59501683813877,7.4501233374177325
57859916,22.228000,84.339882,84.339882,1087.74,1012.89,1087.36,1014.9,-0.0,0.02,1400.21,0.5436040466870863,0.25899286804467825,-0.0045776309988421185,0.008257890895212394,0.0,0.0,326.05243640590896,449.32049216412906,6.555310778832085,264.33490017929887,230.62791149048567,33.703379728770436,148.93498463941185,87.51864834069714,46.448187616792175,15.75967058600136,7.362539898913347
57860015,22.329000,84.710775,84.710775,1087.5,1012.99,1087.48,1014.88,-0.0,0.02,1400.31,0.546210792196202,0.25827479505262985,-0.03922629185105376,0.009217972563781542,0.0,0.0,326.05575719970847,449.33234209475506,6.537231433218511,263.6425746436799,230.85937866018597,34.105180224049796,147.48635439203667,88.55372422019985,46.69003413536251,15.943537614849916,7.335781299177178
57860115,22.429000,85.069300,85.069300,1087.44,1012.94,1087.36,1014.91,-0.0,0.02,1400.16,0.5517567807322004,0.25680802378037615,-0.05324216283135008,0.013041830615819873,0.0,0.0,326.0494041789061,449.3345026127604,6.558195074152802,263.0502170244638,231.1448985244858,34.218259422718965,146.1925480777431,89.42660462714063,47.056745132881844,16.105331229990103,7.297550534734725
57860215,22.528000,85.434414,85.434414,1087.42,1012.92,1087.38,1014.93,-0.0,0.02,1400.16,0.5576755763629944,0.25561826637879376,-0.048597678952990275,0.008510242099442624,0.0,0.0,326.0530063681348,449.33106004906034,6.549033812347871,262.72553355159164,231.1952519790377,34.374800615265926,145.4689469481581,89.99283231825751,43.110899895399704,16.188654446763557,7.329435247580079
57860315,22.628000,85.795612,85.795612,1087.42,1012.85,1087.48,1014.84,-0.0,0.02,1400.29,0.5625904053823505,0.25532549544144734,-0.0330883869783567,-0.0038084367997781587,0.0,0.0,326.04476587392185,449.3390010390319,6.551583811288768,262.8446867152324,231.18318085358985,34.350464608043,145.66972785511481,89.89712226418213,43.225512766951944,16.15638435103431,7.357693922357164
57860415,22.728000,86.154463,86.154463,1087.41,1012.89,1087.52,1014.93,-0.0,0.02,1400.19,0.5644908029327028,0.25587237413381525,-0.0030591155597510244,-0.00636754463731426,0.0,0.0,326.04956683784286,449.3221525485526,6.5789330582747,263.3528064511558,231.02777564076862,34.40801929211916,146.55953898579688,89.3378519678276,43.175901810601914,16.024699735343606,7.448941098695258
57860515,22.828000,86.506376,86.506376,1087.57,1012.84,1087.52,1014.89,-0.0,0.02,1400.07,0.562736588886101,0.25790500820910384,0.03172677085665887,-0.02424980436521224,0.0,0.0,326.04544020382167,449.3225343243627,6.534925024855829,263.62048978374423,230.88621612561838,34.06520173339019,147.1903757036591,88.81799170263653,42.71999970506329,15.948930034038728,7.438014123218629
57860616,22.928000,86.851991,86.851991,1087.87,1012.81,1087.47,1014.95,-0.0,0.02,1400.14,0.5586831552984852,0.2599924142598126,0.03756835188039199,-0.011614795546758264,0.0,0.0,326.0508852970621,449.32508738926373,6.569814611095365,264.25270836913677,230.67293364569542,33.79181175074165,148.52539713818928,87.88585500493798,46.56280757425365,15.782009542497393,7.460356279399075
57860716,23.029000,87.201527,87.201527,1087.77,1012.8,1087.48,1014.89,-0.0,0.03,1400.13,0.554168107514117,0.26105391896100694,0.03779102216520769,-0.004703200684152697,0.0,0.0,326.0514693301335,449.32833495851213,6.5743386743088745,264.6871235388531,230.5210687837504,33.56604730908107,149.5003522637295,87.27847833446035,42.193196182003035,15.666115422840209,7.4718434563107685
57860817,23.129000,87.537603,87.537603,1087.79,1012.8,1087.61,1014.88,-0.0,0.03,1400.08,0.5497155192646603,0.260805260746123,0.03869014391441716,0.004364910681247336,0.0,0.0,326.0490915431708,449.321162761407,6.5371748820093725,264.72411971833117,230.5087179112022,33.51165840882454,149.70787017971955,87.08419292406914,42.10349102638459,15.656204121948369,7.414720197886172
57860918,23.230000,87.873172,87.873172,1087.73,1012.87,1087.52,1014.95,-0.0,0.03,1400.08,0.5465684736238641,0.2603033981498698,0.008562503837906021,0.007812498637662648,0.0,0.0,326.043793181781,449.3289226523731,6.527963554445858,264.36758355508493,230.68134558772928,33.808230731735556,148.89619983233814,87.62403132820732,42.63348331270592,15.752722354844146,7.403937508470385
57861017,23.330000,88.206250,88.206250,1087.62,1012.94,1087.65,1014.94,-0.0,0.03,1400.24,0.5468652775428109,0.2595518329006729,-0.020747259644805723,0.014003678685319428,0.0,0.0,326.05269962124953,449.33002810519093,6.54438410262994,264.0481310620494,230.69296894382248,33.956712152123224,148.41973267734414,88.01616508945104,42.8203618007804,15.833117786314197,7.355828403902521
57861117,23.430000,88.365707,88.365707,1087.5,1012.85,1087.6,1014.9,-0.0,0.03,1400.21,0.5488661162662263,0.25861565866830916,-0.030496793670690803,0.010050899773634268,0.0,0.0,326.0447071672426,449.3368106316075,6.526125846092532,263.2327872031511,231.08969567210013,34.12864659742051,146.47094459929545,89.30988014055669,42.86680853067362,16.05591553305399,7.361109067786728
57861218,23.530000,88.857735,88.857735,1087.42,1012.86,1087.55,1015.02,-0.0,0.03,1400.07,0.5567204799548451,0.2572070964712825,-0.051685541437652915,0.0016937787834898632,0.0,0.0,326.04978297636984,449.3323146584707,6.545240902674215,262.8624250728947,231.18698663359575,34.37643410914571,145.7469000786301,89.92723257457483,43.26212016113525,16.154038331268808,7.353344558393125
57861317,23.631000,89.169713,89.169713,1087.53,1012.79,1087.7,1015.0,-0.0,0.03,1400.15,0.5616445366538884,0.25709563354032305,-0.029081288202545734,-7.848884414185518e-06,0.0,0.0,326.04044627857616,449.3261964323599,6.545851136941516,262.82260546035224,231.20085502897612,34.38683350996322,145.56666731128527,90.00406881552014,43.16891496910415,16.16282817535695,7.382055572026907
57861417,23.731000,89.483145,89.483145,1087.59,1012.93,1087.69,1014.97,-0.0,0.03,1400.17,0.563757541670211,0.2575437807415339,-0.004445703057358585,-0.007577944595263508,0.0,0.0,326.0513381445672,449.33250978461257,6.529463791331447,263.1680185848093,231.11794386001688,34.1866007539115,146.08661228109122,89.6404404974713,42.9733059444763,16.075498176225462,7.4588688709849436
57861517,23.830000,89.795753,89.795753,1087.76,1012.8,1087.64,1014.93,-0.0,0.03,1400.13,0.5631738890664301,0.258754760044457,0.013982362393714197,-0.012198081665589444,0.0,0.0,326.0481817781899,449.3320994865502,6.514366400262698,263.40245095233377,231.0230995652653,34.39713548632093,146.60699823231076,89.31871266666639,43.15401718016504,16.011308310308333,7.473379750277466
57861617,23.930000,90.096914,90.096914,1087.88,1012.87,1087.54,1014.9,-0.0,0.03,1400.04,0.560557796509298,0.2601776350932635,0.03177009967610989,-0.008419338036396995,0.0,0.0,326.0486200299155,449.3325273862644,6.5243890261693585,264.0678898333402,230.70091391815617,33.98398302434048,148.18449712847612,88.15680526815154,42.562069140022224,15.827710071847848,7.454488484416412
57861718,24.030000,90.400124,90.400124,1087.9,1012.89,1087.82,1014.94,-0.0,0.03,1400.11,0.5557281142668556,0.26059845373176593,0.04229547739602046,0.001988847683080275,0.0,0.0,326.0406555654019,449.322877640264,6.524505789216066,264.2944135177853,230.63516424471362,33.83135969240731,148.63928353664076,87.9270091366661,42.68299613722215,15.766969728512288,7.488445328639298
57861817,24.131000,90.693615,90.693615,1087.94,1012.86,1087.75,1014.96,-0.0,0.03,1400.17,0.5520910410348153,0.2605550742778429,0.0207838501141564,-0.0054660665185184976,0.0,0.0,326.04296215764407,449.33293095936,6.555457485278223,264.4949998084813,230.57034564820242,33.85323978932034,148.9420202678088,87.63585074327162,42.611479936626765,15.713731022167538,7.525759864621154
57861917,24.230000,90.990055,90.990055,1087.83,1012.89,1087.7,1015.01,-0.0,0.03,1400.09,0.549559095689372,0.26165216569973815,0.014616769676901951,-0.005577523405224659,0.0,0.0,326.05237311159954,449.32732716832015,6.556804046726127,264.1983157458565,230.6923829635365,33.94697625414181,148.47923258654035,88.01692214798722,42.77971704935491,15.796749691263859,7.450802137590948
57862018,24.330000,91.274782,91.274782,1087.73,1012.86,1087.61,1015.0,-0.0,0.03,1400.1,0.5497771161036575,0.2609203546232534,-0.01584275023274684,0.014977673014771153,0.0,0.0,326.04667335964285,449.3335777622709,6.516250854124534,263.9918913601012,230.73393259475242,33.99726422916512,148.0002585630105,88.2882094554187,42.68759256948848,15.847872147204946,7.459717734937584
57862118,24.431000,91.559410,91.559410,1096.58,1013.41,1095.79,1015.71,-0.0,0.03,1398.5,0.5518133016598618,0.2600347940237653,-0.019071429083353793,0.0015812726042188086,0.0,0.0,326.04470197003656,449.3378155165815,6.541729691596565,263.39019114408114,231.0102768557938,34.228692832007084,146.3910060688576,89.49370858269464,43.29660057844952,16.012147268500453,7.558033531947338
57862218,24.531000,91.836215,91.836215,1104.96,1013.56,1103.78,1016.12,-0.0,0.03,1396.59,0.5549519110785628,0.2611102770121226,-0.03319129902570184,-0.04499578895482775,0.0,0.0,326.05377988872806,449.3422706594836,6.535476877683648,263.24361007126794,231.1218164594496,34.68427701740535,142.5941235028547,93.39074862864993,46.082754346565096,16.057351670221546,9.102967067053136
57862319,24.631000,92.111422,92.111422,1101.15,1013.26,1100.09,1015.38,-0.0,0.03,1395.68,0.5583716248013476,0.28452477829209566,-0.020490419913045343,-0.33027934566754374,0.0,0.0,326.04939648480024,449.35088831556806,6.533510179118256,259.4183792099294,232.59321343259435,35.81980815744969,142.5941235028547,93.39074862864993,46.082754346565096,16.057351670221546,9.102967067053136
57862419,24.731000,92.379025,92.379025,1099.83,1013.21,1100.38,1015.13,-0.0,0.03,1396.09,0.5602042020282504,0.31435853919290446,-0.008171932675832052,-0.09152908974653301,0.0,0.0,326.04381283573633,449.3810206691254,6.553059093040903,254.74854061965263,234.69040974462519,37.769275108126706,142.5941235028547,93.39074862864993,46.082754346565096,16.057351670221546,9.102967067053136
57862518,24.832000,92.645243,92.645243,1101.84,1013.36,1101.44,1015.26,-0.0,0.03,1396.44,0.5605073115919534,0.3177534940413773,-3.3306690738754696e-16,0.0,0.0,0.0,326.04798731636396,449.3815454518811,6.568426242308427,250.05449558923934,236.86533099155432,39.95199578455774,142.5941235028547,93.39074862864993,46.082754346565096,16.057351670221546,9.102967067053136
57862618,24.931000,92.904172,92.904172,1101.34,1013.05,1100.94,1014.99,-0.0,0.03,1396.9,0.5692595167120692,0.31698371134854225,-0.2616612560333418,0.023013892329488694,0.0,0.0,326.0449032129228,449.4016080252935,6.5608697095364965,247.34400419109684,238.25090478949772,41.42374479290646,109.91444284688666,121.308388270866,55.16297131749821,20.097919033178556,8.747587047669256
57862719,25.031000,93.160009,93.160009,1101.42,1012.93,1100.99,1015.05,-0.0,0.03,1397.64,0.6447657036328716,0.3103620619547264,-0.9204147825217255,0.08046769580130055,0.0,0.0,326.06040868204417,449.41295299758593,6.559008830321191,246.55717120213228,238.56918663829754,41.83388762361962,108.55691046252542,122.28411349348694,55.32420721117575,20.66004450856978,8.560952587756198
57862819,25.131000,93.412135,93.412135,1101.94,1012.6,1100.99,1015.03,-0.0,0.03,1397.99,0.7112515534758871,0.30455767688579766,-0.08046929354640997,0.003432074652837125,0.0,0.0,326.0480890368837,449.4037357052259,6.552398570979024,247.4181219896032,238.21580543266563,41.595198225804836,109.40507998360356,121.83297992450495,55.565488102322995,20.421418832960967,9.017093849157554
57862918,25.232000,93.663888,93.663888,1102.7,1012.73,1101.15,1015.04,-0.0,0.03,1398.38,0.7151646059406,0.30834205258530734,0.01957127795232783,-0.069436679925317,0.0,0.0,326.05210998181565,449.38998428683936,6.552960891943616,251.94924859484965,235.9470070994546,39.532679317208434,114.43621094580044,116.75989721015796,53.94988073579959,19.68283258742013,9.09901825838989
57863019,25.331000,93.901867,93.901867,1103.4,1012.57,1101.27,1015.06,-0.0,0.03,1398.79,0.7052960193758145,0.3151227420652824,0.15337560899500202,-0.0261685983659486,0.0,0.0,326.0426250983731,449.370690782157,6.538643295247951,255.66944025311983,234.2572054086919,37.92560275373395,114.43621094580044,116.75989721015796,53.94988073579959,19.68283258742013,9.09901825838989
