ezloophw-py logger started on:,2026-2-3_152250
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1200., 1030., 1030., 1030.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,FILpressure_0,FILpressure_1,FILpressure_2,FILpressure_3,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
55375472,1.301000,0.000000,0.000000,1100.33,1036.15,1031.57,1032.92,0.0,0.0,1.0,1.0,1.0,1.0,1343.74,0.0,0.0,0.0,0.0,634.0569772245907,666.1682887626855,-0.15815176012168297,562.9217336238074,324.77068082793403,22.628814930031865,0.0,0.0,0.0,0.0,0.0
55375572,1.400000,0.000000,0.000000,1108.16,1034.39,1029.27,1030.45,0.0,0.0,1.0,1.0,1.0,1.0,1343.75,0.0,0.0,0.0,0.0,634.0344628730081,666.1938883537343,-0.12447653922581321,551.002895730574,328.2880437021946,25.785667267111425,0.0,0.0,0.0,0.0,0.0
55375673,1.500000,0.000000,0.000000,1115.83,1032.35,1027.13,1028.29,0.0,0.0,1.0,1.0,1.0,1.0,1343.72,0.0,0.0,0.0,0.0,634.0344628730081,666.1938883537343,-0.12447653922581321,551.002895730574,328.2880437021946,25.785667267111425,0.0,0.0,0.0,0.0,0.0
55375772,1.600000,0.000000,0.000000,1123.4,1030.24,1025.29,1026.33,0.0,-0.0,1.0,1.0,1.0,1.0,1343.93,0.0,0.0,0.0,0.0,634.0360717290497,666.2054112088342,-0.1161511619103882,545.6915241999386,329.9588435903963,27.220976290596294,0.0,0.0,0.0,0.0,0.0
55375872,1.704000,0.000000,0.000000,1130.51,1028.44,1023.74,1024.84,-0.0,-0.0,1.0,1.0,1.0,1.0,1344.14,0.0,0.0,0.0,0.0,634.0304935619612,666.2381427001507,-0.09300565876681517,539.4628342135536,332.16648641745184,29.47361654948624,0.0,0.0,0.0,0.0,0.0
55375973,1.798000,0.000000,0.000000,1137.09,1026.9,1022.4,1023.53,-0.0,-0.01,1.0,1.0,1.0,1.0,1344.33,0.0,0.0,0.0,0.0,633.6180510170187,665.9573707761984,-0.15665130637830568,539.4628342135536,332.16648641745184,29.47361654948624,0.0,0.0,0.0,0.0,0.0
55376072,1.900000,0.000000,0.000000,1143.35,1025.82,1021.35,1022.57,-0.0,-0.01,1.0,1.0,1.0,1.0,1344.33,0.0,0.0,0.0,0.0,633.6180510170187,665.9573707761984,-0.15665130637830568,539.4628342135536,332.16648641745184,29.47361654948624,0.0,0.0,0.0,0.0,0.0
55376172,1.999000,0.000000,0.000000,1149.57,1024.6,1020.62,1021.73,-0.0,-0.01,1.0,1.0,1.0,1.0,1344.47,0.0,0.0,0.0,0.0,633.4702069079302,666.1642019390407,-0.05372323767891411,539.4628342135536,332.16648641745184,29.47361654948624,0.0,0.0,0.0,0.0,0.0
55376272,2.100000,0.000000,0.000000,1155.86,1023.67,1020.15,1021.22,-0.0,-0.01,1.0,1.0,1.0,1.0,1344.47,0.0,0.0,0.0,0.0,633.4258493519106,666.1171878884652,-0.18741695769374528,539.4628342135536,332.16648641745184,29.47361654948624,0.0,0.0,0.0,0.0,0.0
55376373,2.199000,0.000000,0.000000,1162.28,1022.6,1020.02,1021.09,-0.0,-0.01,1.0,1.0,1.0,1.0,1344.45,0.0,0.0,0.0,0.0,633.3916795865568,667.6465048681254,0.2793105847615946,539.4628342135536,332.16648641745184,29.47361654948624,0.0,0.0,0.0,0.0,0.0
55376472,2.300000,0.000000,0.000000,1168.72,1021.58,1020.06,1020.89,-0.0,-0.01,1.0,1.0,1.0,1.0,1344.67,0.0,0.0,0.0,0.0,633.3916795865568,667.6465048681254,0.2793105847615946,539.4628342135536,332.16648641745184,29.47361654948624,0.0,0.0,0.0,0.0,0.0
55376572,2.399000,0.000000,0.000000,1175.34,1020.79,1019.98,1021.04,-0.0,-0.01,1.0,1.0,1.0,1.0,1344.93,0.0,0.0,0.0,0.0,633.385968586332,667.6635064335868,0.24761068420696292,539.4628342135536,332.16648641745184,29.47361654948624,0.0,0.0,0.0,0.0,0.0
55376673,2.500000,0.000000,0.000000,1181.39,1020.31,1020.03,1020.97,-0.0,-0.01,1.0,1.0,1.0,1.0,1345.0,0.0,0.0,0.0,0.0,633.3862535844667,666.9807922498792,0.14408703038862655,469.8332341483425,368.65431514413973,50.60876850816774,0.0,0.0,0.0,0.0,0.0
55376775,2.600000,0.000000,0.000000,1187.04,1020.15,1019.99,1020.97,-0.0,-0.01,1.0,1.0,1.0,1.0,1345.19,0.0,0.0,0.0,0.0,633.3862535844667,666.9807922498792,0.14408703038862655,469.8332341483425,368.65431514413973,50.60876850816774,0.0,0.0,0.0,0.0,0.0
55376872,2.703000,0.000000,0.000000,1192.14,1020.08,1020.02,1020.93,-0.01,-0.01,1.0,1.0,1.0,1.0,1345.44,0.0,0.0,0.0,0.0,633.4542701708492,666.6621022499467,-0.10621384759585828,464.8071577670947,372.85190734644925,52.30794128765282,0.0,0.0,0.0,0.0,0.0
55376972,2.799000,0.000000,0.000000,1196.36,1020.06,1019.62,1021.08,-0.01,-0.01,1.0,1.0,1.0,1.0,1345.37,0.0,0.0,0.0,0.0,633.3673295005275,666.3483903715155,-0.11737035773838271,458.3047911268134,378.50063539598796,54.76099317849778,0.0,0.0,0.0,0.0,0.0
55377073,2.899000,0.000000,0.000000,1200.38,1020.14,1020.02,1020.97,-0.01,-0.01,1.0,1.0,1.0,1.0,1345.78,0.0,0.0,0.0,0.0,633.5060281465392,665.787784565656,-0.11147868803103984,458.3047911268134,378.50063539598796,54.76099317849778,0.0,0.0,0.0,0.0,0.0
55377173,3.000000,0.000000,0.000000,1205.03,1020.07,1019.96,1020.82,-0.01,-0.01,1.0,1.0,1.0,1.0,1345.98,0.0,0.0,0.0,0.0,633.5060281465392,665.787784565656,-0.11147868803103984,458.3047911268134,378.50063539598796,54.76099317849778,0.0,0.0,0.0,0.0,0.0
55377273,3.103000,0.000000,0.000000,1210.02,1019.59,1019.83,1021.1,-0.01,-0.01,1.0,1.0,1.0,1.0,1346.22,0.0,0.0,0.0,0.0,633.5648665656363,666.4901490032922,-0.029493033787558114,438.1302383740434,401.5075131342165,67.89253668636745,0.0,0.0,0.0,0.0,0.0
55377373,3.204000,0.000000,0.000000,1215.6,1019.1,1020.09,1020.76,-0.01,-0.01,0.29,1.0,1.0,1.0,1346.39,0.0,0.0,0.0,0.0,633.5648665656363,666.4901490032922,-0.029493033787558114,430.91378681627066,409.8355487684639,67.89253668636745,0.0,0.0,0.0,0.0,0.0
55377474,3.300000,0.000000,0.000000,1216.15,1018.41,1020.08,1020.9,-0.01,-0.0,0.32,1.0,1.0,1.0,1347.02,0.0,0.0,0.0,0.0,633.6897371750871,666.7369957029484,0.023303641321971425,429.0733162535382,413.10878764656314,69.3921126005789,184.93953535862414,324.04506966537747,71.42662788970154,38.895109125650414,-7.832957168849902
55377574,3.401000,0.000000,0.000000,1215.96,1018.46,1019.89,1021.03,-0.01,-0.0,0.72,1.0,1.0,1.0,1347.98,0.0,0.0,0.0,0.0,634.0021713339788,666.8935189093678,-0.027604431429854887,427.82719478962565,415.0724416453527,70.64268111929655,182.78921753120053,326.6018939772909,72.31085146796768,39.308420949915956,-8.468873072847188
55377673,3.500000,0.000000,0.000000,1210.8,1018.28,1020.0,1020.86,-0.01,-0.0,0.69,1.0,1.0,1.0,1348.96,0.0,0.0,0.0,0.0,633.9452462782597,666.8053328762959,-0.029655018109967443,427.3340194411253,415.47025089626715,70.8336922714243,182.81567213300772,326.1473642798137,70.93575740775368,39.422080609772024,-8.91147899982191
55377774,3.600000,0.000000,0.000000,1205.5,1018.16,1019.91,1020.87,-0.01,0.0,0.37,1.0,1.0,1.0,1350.05,0.0,0.0,0.0,0.0,633.9341262092042,666.7983960674537,-0.019447664056733642,428.9185421810714,413.8755698792743,70.28147506738067,184.66168956274763,325.24338889069276,71.1928071174415,39.02772434742709,-7.999494268979532
55377873,3.702000,0.000000,0.000000,1204.05,1018.13,1019.97,1020.9,-0.01,0.0,0.08,1.0,1.0,1.0,1351.01,0.0,0.0,0.0,0.0,633.929156650559,666.7532340379263,-0.027418342044308562,432.65704268862675,409.2550063459165,68.11825602763541,186.34756241830465,319.4022766581377,70.09798737790305,38.71606032870925,-8.32477058620971
55377973,3.800000,0.000000,0.000000,1204.66,1018.26,1020.06,1020.83,-0.0,0.0,0.08,1.0,1.0,1.0,1352.09,0.0,0.0,0.0,0.0,633.9576364625899,666.7458428372029,-0.046545343886677054,437.01127521896365,404.3037734003335,66.40817404907735,186.34756241830465,319.4022766581377,70.09798737790305,38.71606032870925,-8.32477058620971
55378073,3.900000,0.000000,0.000000,1205.26,1018.36,1020.0,1020.86,-0.0,0.0,0.15,1.0,1.0,1.0,1352.06,0.0,0.0,0.0,0.0,633.9576364625899,666.7458428372029,-0.046545343886677054,437.01127521896365,404.3037734003335,66.40817404907735,186.34756241830465,319.4022766581377,70.09798737790305,38.71606032870925,-8.32477058620971
55378173,3.999000,0.000000,0.000000,1204.92,1018.56,1019.83,1020.97,-0.0,0.0,0.22,1.0,1.0,1.0,1352.95,0.0,0.0,0.0,0.0,633.9422850022763,666.729339110589,-0.04863258519303435,439.97959312919664,400.87304042690977,65.17273873269937,204.3070991392247,287.1882600016745,64.49000269484776,36.1136375079753,-7.979220406549189
55378274,4.101000,0.000000,0.000000,1204.11,1018.73,1019.95,1020.95,-0.0,0.0,0.31,1.0,1.0,1.0,1353.92,0.0,0.0,0.0,0.0,633.9345398593213,666.7339701305331,-0.04023854337843068,440.0754352078977,400.9002212885525,65.13271535377687,207.70048123743996,283.39010376826855,64.03291097310718,35.7786438787113,-7.966461982609971
55378375,4.202000,0.000000,0.000000,1203.05,1018.7,1019.87,1021.01,-0.0,0.0,0.43,1.0,1.0,1.0,1354.83,0.0,0.0,0.0,0.0,633.9345398593213,666.7339701305331,-0.04023854337843068,440.0754352078977,400.9002212885525,65.13271535377687,207.70048123743996,283.39010376826855,64.03291097310718,35.7786438787113,-7.966461982609971
55378474,4.302000,0.000000,0.000000,1203.89,1018.68,1019.86,1020.96,-0.0,0.0,0.46,1.0,1.0,1.0,1355.6,0.0,0.0,0.0,0.0,633.9496058743592,666.7598524658559,-0.013059020697450442,436.3792975236964,404.9868788376741,67.83044102011392,193.18265203697698,309.38631168960933,68.69627200423595,35.7786438787113,-7.966461982609971
55378574,4.402000,0.000000,0.000000,1206.09,1018.61,1020.0,1020.85,0.0,0.0,0.35,1.0,1.0,1.0,1356.27,0.0,0.0,0.0,0.0,633.943325119886,666.7929588329753,-0.022602791142533534,432.13132325532234,410.00925737785667,68.63749061886257,189.97313311600854,313.9799857367298,69.4748493547216,38.16459003060306,-7.960276222730684
55378674,4.501000,0.000000,0.000000,1207.39,1018.44,1019.91,1020.88,0.0,0.0,0.21,1.0,1.0,1.0,1357.1,0.0,0.0,0.0,0.0,633.936594836818,666.7729308402277,-0.016009524797752476,432.4523316173859,409.54918947096405,68.29704222412174,191.3233051891965,311.7307278946178,68.98802952784013,38.07172341533712,-8.224293895566433
55378774,4.602000,0.000000,0.000000,1207.8,1018.43,1019.88,1020.82,0.0,0.0,0.09,1.0,1.0,1.0,1357.95,0.0,0.0,0.0,0.0,633.936594836818,666.7729308402277,-0.016009524797752476,432.4523316173859,409.54918947096405,68.29704222412174,191.3233051891965,311.7307278946178,68.98802952784013,38.07172341533712,-8.224293895566433
55378874,4.704000,0.000000,0.000000,1207.92,1018.45,1019.75,1020.85,0.0,-0.0,0.0,1.0,1.0,1.0,1358.81,0.0,0.0,0.0,0.0,633.9500896817051,666.7596644171022,-0.05178969218508729,435.7138058241054,405.69451293330025,67.15320529050483,196.5447638455074,301.19633436943155,67.18625809787868,37.21072704940843,-8.023021837063183
55378974,4.801000,0.000000,0.000000,1207.69,1018.56,1019.91,1020.98,0.0,-0.0,0.05,1.0,1.0,1.0,1359.4,0.0,0.0,0.0,0.0,633.9500896817051,666.7596644171022,-0.05178969218508729,435.7138058241054,405.69451293330025,67.15320529050483,196.5447638455074,301.19633436943155,67.18625809787868,37.21072704940843,-8.023021837063183
55379075,4.901000,0.000000,0.000000,1207.08,1018.6,1019.94,1020.96,0.0,-0.0,0.05,1.0,1.0,1.0,1360.23,0.0,0.0,0.0,0.0,633.935746982604,666.7266705731896,-0.06870037132011785,436.03507581066594,405.27347675649565,66.88744207153512,198.14705055773166,299.3217096568909,66.75792768592156,37.123019209056125,-8.25351429772769
55379176,5.002000,0.000000,0.000000,1206.64,1018.66,1019.91,1021.02,0.0,-0.0,0.02,1.0,1.0,1.0,1361.01,0.0,0.0,0.0,0.0,633.9280085572169,666.773463558089,0.006235101275545917,435.5241522898583,405.9722027460193,67.20299586212155,196.5549114069138,301.76017048198696,67.42597251729511,37.261965068192076,-8.085451733968227
55379275,5.102000,0.000000,0.000000,1206.34,1018.64,1019.87,1020.93,0.0,-0.01,0.01,1.0,1.0,1.0,1361.9,0.0,0.0,0.0,0.0,633.942877923495,666.7647923499094,-0.07360837439299689,433.99469247562905,407.70785041270324,67.72289080721569,193.95009757466198,306.5586632636776,68.09230474995945,37.662073944947274,-8.173569454044468
55379375,5.202000,0.000000,0.000000,1206.4,1018.59,1019.99,1020.96,0.0,-0.01,0.03,1.0,1.0,1.0,1361.49,0.0,0.0,0.0,0.0,633.9488877204792,666.7861972985492,-0.01352714923861746,432.2346003076829,409.8753050880582,68.60941076285357,190.40446461552122,313.1684280515581,69.27190126368444,38.13732747523982,-8.070921893732034
55379478,5.303000,0.000000,0.000000,1206.79,1018.42,1019.99,1020.9,0.0,-0.01,0.01,1.0,1.0,1.0,1362.32,0.0,0.0,0.0,0.0,633.9416139656637,666.7774122047007,-0.043727040060262,432.74916363676016,409.1958693846562,68.32247130125084,191.72670739905746,311.12613433390953,68.88070819784073,37.99277442296793,-8.126486894333851
55379575,5.405000,0.000000,0.000000,1207.14,1018.24,1020.01,1020.93,0.0,-0.01,0.01,1.0,1.0,1.0,1363.06,0.0,0.0,0.0,0.0,633.9416139656637,666.7774122047007,-0.043727040060262,432.74916363676016,409.1958693846562,68.32247130125084,191.72670739905746,311.12613433390953,68.88070819784073,37.99277442296793,-8.126486894333851
55379676,5.502000,0.000000,0.000000,1207.27,1018.45,1019.92,1020.85,0.0,-0.01,0.04,1.0,1.0,1.0,1363.54,0.0,0.0,0.0,0.0,633.9431289236841,666.7653466907042,-0.019238353856736425,434.1047371650614,407.6243652484027,67.73625650558304,194.16739827221988,306.57673076644187,67.97030170254725,37.637865938917884,-8.113723855381224
55379775,5.603000,0.000000,0.000000,1206.98,1018.58,1020.01,1020.96,0.0,-0.01,0.05,1.0,1.0,1.0,1364.26,0.0,0.0,0.0,0.0,633.9474137754975,666.7588784328683,-0.03673099778648693,435.42983347645463,406.038745486531,67.23533136987247,196.2202465339713,302.21798321315066,67.36359732315908,37.28637860853437,-8.034366953921264
55379875,5.704000,0.000000,0.000000,1206.44,1018.56,1020.0,1020.9,0.0,-0.01,0.02,1.0,1.0,1.0,1364.98,0.0,0.0,0.0,0.0,633.9485719806513,666.741345028427,-0.02383616364193342,435.88006233882874,405.5306403631792,66.97586961848957,197.6188550360219,300.3173647386808,66.85569574988936,37.171988317758945,-8.169651555693932
55379975,5.802000,0.000000,0.000000,1206.1,1018.6,1019.93,1020.93,0.0,-0.01,0.02,1.0,1.0,1.0,1365.79,0.0,0.0,0.0,0.0,633.9434785068014,666.7716465070246,-0.05875206982003807,435.38180778069034,406.13447553851427,67.28002230112455,196.44678664051926,301.989868682991,67.32864714889146,37.30167226957428,-8.15428706733438
55380075,5.902000,0.000000,0.000000,1205.86,1018.55,1019.85,1020.93,0.0,-0.01,0.06,1.0,1.0,1.0,1365.43,0.0,0.0,0.0,0.0,633.9434785068014,666.7716465070246,-0.05875206982003807,434.1975251472101,407.524842437408,67.5805615992139,194.33942969016246,306.07950525803307,68.68155215112844,37.61373715073182,-8.152870549275193
55380175,6.006000,0.000000,0.000000,1206.02,1018.45,1019.97,1020.94,0.0,-0.01,0.07,1.0,1.0,1.0,1366.17,0.0,0.0,0.0,0.0,633.9339507186672,666.7721828203304,-0.03355515019878099,432.96699691079215,408.93429066297875,68.26371421420521,192.3871375812412,310.11026422361743,68.68155215112844,37.933970770127,-8.199540742349598
55380275,6.102000,0.000000,0.000000,1206.42,1018.5,1019.9,1020.83,0.0,-0.01,0.06,1.0,1.0,1.0,1366.91,0.0,0.0,0.0,0.0,633.9514856279983,666.7805737350297,-0.0489531681142073,432.5462372939067,409.48832448908917,68.4359391631894,191.17491707228518,311.8709313930118,69.0725768419907,38.05340806983098,-8.126617799882098
55380375,6.202000,0.000000,0.000000,1206.68,1018.48,1019.95,1020.9,0.0,-0.01,0.03,1.0,1.0,1.0,1367.6,0.0,0.0,0.0,0.0,633.9362980874208,666.7585718185312,-0.05384182931391062,434.1058556355777,407.6507391169917,67.74407475836132,194.12672393949916,306.59529133746446,68.13033221159043,37.640308250042146,-8.116623693439067
55380475,6.308000,0.000000,0.000000,1206.56,1018.51,1020.01,1020.9,0.0,-0.01,0.02,1.0,1.0,1.0,1368.37,0.0,0.0,0.0,0.0,633.9362980874208,666.7585718185312,-0.05384182931391062,434.1058556355777,407.6507391169917,67.74407475836132,194.12672393949916,306.59529133746446,68.13033221159043,37.640308250042146,-8.116623693439067
55380575,6.403000,0.000000,0.000000,1206.43,1018.56,1020.04,1020.88,0.0,-0.01,0.02,1.0,1.0,1.0,1369.12,0.0,0.0,0.0,0.0,633.9474306326644,666.7583219267632,-0.042115778558422245,435.72199610240807,405.70917827888195,67.19126876637904,197.19324334053402,301.13361608330615,67.15173946051814,37.21090886250653,-8.095381084098648
55380677,6.506000,0.000000,0.000000,1206.12,1018.57,1019.92,1020.88,0.0,-0.01,0.03,1.0,1.0,1.0,1369.62,0.0,0.0,0.0,0.0,633.9474306326644,666.7583219267632,-0.042115778558422245,435.72199610240807,405.70917827888195,67.19126876637904,197.19324334053402,301.13361608330615,67.15173946051814,37.21090886250653,-8.095381084098648
55380775,6.611000,0.000000,0.000000,1205.73,1018.51,1019.94,1020.94,0.0,-0.01,0.07,1.0,1.0,1.0,1370.26,0.0,0.0,0.0,0.0,633.9500525056803,666.7724614070963,-0.012088628719191892,435.2993217902963,406.199112873374,67.31257380188583,196.34735123408132,302.2156460521329,67.3188066804299,37.32045236511139,-8.15788042737718
55380875,6.704000,0.000000,0.000000,1205.62,1018.47,1019.82,1020.9,0.0,-0.01,0.09,1.0,1.0,1.0,1370.86,0.0,0.0,0.0,0.0,633.9349246230128,666.7731751279288,-0.03976709642386593,434.33918642712143,408.57153518889993,68.17387793588526,192.89893495869245,309.1638673937512,68.60244800119006,37.574474203990526,-8.13244216932678
55380977,6.806000,0.000000,0.000000,1205.77,1018.4,1019.97,1020.87,0.0,-0.0,0.1,1.0,1.0,1.0,1371.6,0.0,0.0,0.0,0.0,633.933026243667,666.7811520286367,-0.00031062835989087954,432.8422259177876,409.10833022240115,68.33786637091963,191.82689297025175,310.75137024470297,68.76820230082826,37.96888218253466,-8.13785087001601
55381075,6.905000,0.000000,0.000000,1206.07,1018.4,1019.97,1020.91,0.0,-0.0,0.09,1.0,1.0,1.0,1372.27,0.0,0.0,0.0,0.0,633.933026243667,666.7811520286367,-0.00031062835989087954,432.8422259177876,409.10833022240115,68.22578662337756,192.6034751235822,309.73022478616076,68.68325727309939,37.96888218253466,-8.13785087001601
55381175,7.006000,0.000000,0.000000,1206.1,1018.48,1019.97,1020.87,0.0,-0.0,0.08,1.0,1.0,1.0,1372.86,0.0,0.0,0.0,0.0,633.9430659638679,666.7645920854756,-0.05286846062053265,433.24169952536835,408.6608774416537,68.22578662337756,192.6034751235822,309.73022478616076,68.68325727309939,37.86862514158193,-8.085685498188838
55381276,7.105000,0.000000,0.000000,1206.26,1018.46,1019.92,1020.91,0.0,-0.01,0.06,1.0,1.0,1.0,1373.43,0.0,0.0,0.0,0.0,633.933529231851,666.7686398008414,-0.039317476405481014,434.1294496372954,407.6366212158599,67.73707094863505,194.17996506566877,306.5351199720913,68.0635404068697,37.63406661651014,-8.116011917758243
55381375,7.203000,0.000000,0.000000,1205.97,1018.54,1019.99,1020.89,0.0,-0.01,0.06,1.0,1.0,1.0,1374.1,0.0,0.0,0.0,0.0,633.9449134137955,666.7546549925772,-0.044312125558945314,435.07703923312226,406.44523734504116,67.5159969746032,195.82216173762737,303.22937006385223,67.53119768893346,37.37864326954129,-8.092918991768954
55381475,7.305000,0.000000,0.000000,1205.87,1018.46,1019.86,1020.92,0.0,-0.01,0.07,1.0,1.0,1.0,1374.75,0.0,0.0,0.0,0.0,633.943287313098,666.7550255579699,-0.025396549619495515,435.5771997483474,405.86673181368275,67.15765292637543,196.90683560393072,301.715977334538,67.23484742171146,37.247497801488066,-8.07044522937342
55381575,7.402000,0.000000,0.000000,1205.57,1018.52,1020.01,1020.9,0.0,-0.01,0.09,1.0,1.0,1.0,1375.37,0.0,0.0,0.0,0.0,633.9433122155773,666.762139949045,-0.03808287492997397,435.234811728136,406.2737293929481,67.37581100448435,196.258402839116,302.5329991761907,67.24912229495605,37.33749233556969,-8.140865527896025
55381676,7.502000,0.000000,0.000000,1205.45,1018.55,1019.95,1020.94,0.0,-0.01,0.11,1.0,1.0,1.0,1375.99,0.0,0.0,0.0,0.0,633.9381808444008,666.7694414777565,-0.058028977185680355,433.55648265440857,408.2868479656243,68.05599209739687,193.30104296244764,308.3912749180987,68.35112974591156,37.78367237716863,-8.144349424779122
55381775,7.602000,0.000000,0.000000,1205.53,1018.43,1019.98,1020.91,0.0,-0.0,0.12,1.0,1.0,1.0,1376.51,0.0,0.0,0.0,0.0,633.9381808444008,666.7694414777565,-0.058028977185680355,433.55648265440857,408.2868479656243,68.05599209739687,193.30104296244764,308.3912749180987,68.35112974591156,37.78367237716863,-8.144349424779122
55381876,7.702000,0.000000,0.000000,1205.74,1018.47,1020.03,1020.91,0.0,-0.0,0.11,1.0,1.0,1.0,1377.09,0.0,0.0,0.0,0.0,633.9405016245199,666.7843511135463,-0.022954650725979974,433.12780295636725,408.80792052385493,68.25384446885155,192.38098728092282,309.81137319184495,68.66690393413293,37.89772186014861,-8.148205111907302
55381976,7.803000,0.000000,0.000000,1205.72,1018.47,1020.01,1020.85,0.0,-0.0,0.11,1.0,1.0,1.0,1377.67,0.0,0.0,0.0,0.0,633.9412962251614,666.7721853471866,-0.0306172215367768,434.23141868804015,407.51373214625704,67.65198116742654,194.34512247672998,306.3353027075654,68.10093064777057,37.60748914852928,-8.083857850173885
