ezloophw-py logger started on:,2026-3-5_142622
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1022., 1022., 1022., 1022.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
51991746,5.901000,0.000000,0.000000,1028.17,1028.57,1029.81,1030.65,-0.01,-0.01,1400.63,649.6319499954677,672.1295171090572,0.31669382359306897,649.7403663943473,328.98880340358323,0.8206632375081889,656.2660080066203,41.767131807102956,-2.546043156556226,-0.018102783001263355,-1.2653236933339302
51991845,6.021000,0.000000,0.000000,1028.15,1028.56,1029.93,1030.57,-0.01,-0.01,1400.52,649.6251079820155,672.206237464257,0.5243622147667352,649.6944014777564,329.00149794812444,0.7996211916727894,656.3055745427083,41.78586589388954,-2.572736434988964,-0.011568094325595798,-1.2954739218798423
51991945,6.100000,0.000000,0.000000,1028.15,1028.69,1029.77,1030.6,-0.01,-0.0,1400.54,649.5971020616327,672.1641832711472,0.37727008624253294,649.7456168726958,328.9873391050817,0.7985165465728489,656.2217880943545,41.7663841250031,-2.5344598483848038,-0.02479558712231346,-1.2420778682537643
51992046,6.202000,0.000000,0.000000,1028.2,1028.68,1029.84,1030.6,-0.01,-0.0,1400.48,649.676604076928,672.1637518327607,0.4432251494378232,649.7098381375432,328.9932273011549,0.8023366718976648,656.3236612606407,41.792400513092765,-2.58375888890116,-0.00554876152600515,-1.3081089373679475
51992145,6.301000,0.000000,0.000000,1028.25,1028.59,1029.78,1030.56,-0.01,-0.0,1400.54,649.6203860510273,672.1506023828767,0.35166651127819426,649.7532527429538,329.00567976510496,0.8178596629222763,656.2238735001268,41.763369771267534,-2.497313135864678,-0.022185087999360434,-1.2460962894133045
51992246,6.401000,0.000000,0.000000,1028.19,1028.61,1029.88,1030.6,-0.01,-0.0,1400.52,649.5922909394707,672.1544862729284,0.38795986069062594,649.7067895008131,328.9899680191804,0.7947797483116278,656.3235047574485,41.776320195108866,-2.5730515382949473,-0.01911702327263163,-1.2814901872074156
51992345,6.501000,0.000000,0.000000,1028.12,1028.63,1029.89,1030.63,-0.0,-0.0,1400.68,649.590107158383,672.1558109743119,0.38681248091986076,649.7514831861786,328.99885758936557,0.8325359055611096,656.2119687120253,41.76824216912836,-2.5414144267479015,-0.026944418682063473,-1.234609434187581
51992445,6.600000,0.000000,0.000000,1028.2,1028.6,1029.9,1030.71,-0.01,-0.0,1400.44,649.6231761427134,672.1852292305578,0.5084793931014615,649.6935942420636,328.9948679556036,0.7875331117505188,656.3064392640465,41.78250964610663,-2.6172312671613205,-0.011756332032420295,-1.2954458319170712
51992545,6.700000,0.000000,0.000000,1028.11,1028.7,1029.82,1030.54,-0.01,-0.0,1400.53,649.5905352015537,672.1646226130791,0.38569359988737406,649.723148641741,328.9636771148702,0.8079244313995706,656.2105332238043,41.76625334015825,-2.5217933838580078,-0.022139187408872357,-1.2497323856515745
51992646,6.802000,0.000000,0.000000,1028.17,1028.64,1029.81,1030.6,-0.01,-0.0,1400.56,649.6396519529312,672.1915796743018,0.516690350662323,649.7051557155432,328.98714433592505,0.8046398482215367,656.2934914952644,41.774470222952964,-2.57306313862747,-0.010935432960311114,-1.2921994361474891
51992745,6.901000,0.000000,0.000000,1028.09,1028.59,1029.77,1030.65,-0.01,-0.0,1400.62,649.5909691077987,672.1727370419223,0.4232961147146309,649.7227394526437,329.00691585396333,0.7947233315175611,656.2411426284443,41.78116454507815,-2.521565047536007,-0.022000688260281433,-1.2560662235848532
51992845,7.000000,0.000000,0.000000,1028.16,1028.59,1029.8,1030.65,-0.01,0.0,1400.48,649.5922871292013,672.164527802549,0.4055038974822234,649.7205522418834,328.9968582068838,0.7997170533007821,656.2662087938978,41.78864226608875,-2.531959428003308,-0.02141533111754938,-1.2627503090436432
51992946,7.101000,0.000000,0.000000,1027.99,1028.63,1029.85,1030.69,-0.01,0.0,1400.56,649.6336356037343,672.1804957489763,0.49696689817798023,649.7128539877197,328.9900763416907,0.7980183545675175,656.2679854668236,41.78728724294959,-2.531308692581836,-0.013225541055113645,-1.281043776623681
51993046,7.201000,0.000000,0.000000,1028.2,1028.73,1029.76,1030.64,-0.01,-0.0,1400.57,649.6272516970882,672.1444662652269,0.3402619468987408,649.7278281329797,328.9916422697737,0.814050010506936,656.2659178622371,41.77308134020888,-2.5420598502948724,-0.016793115857063702,-1.2704390470774363
51993146,7.302000,0.000000,0.000000,1028.17,1028.6,1029.75,1030.64,-0.01,0.0,1400.52,649.6193376513601,672.1913418778206,0.512445060324615,649.7179661703218,328.990247458887,0.811429997788783,656.2821513797097,41.77441379063648,-2.571926822453276,-0.016465558567451407,-1.2763095377875
51993246,7.401000,0.000000,0.000000,1028.16,1028.6,1029.7,1030.61,-0.01,0.0,1400.54,649.5910629266546,672.1636450356591,0.3922940687351023,649.7501841334843,328.99941967781626,0.8178020040905849,656.2349090564176,41.776007541807736,-2.5036799710949134,-0.026567375778927094,-1.2402286822924973
51993346,7.501000,0.000000,0.000000,1028.14,1028.63,1029.84,1030.6,-0.01,0.0,1400.47,649.5885422357463,672.1691444590646,0.40235444033459267,649.7045467669916,328.98685223085664,0.7895008192197733,656.306610945057,41.78647758391438,-2.5810065513811855,-0.01936746138165635,-1.278128973879618
51993447,7.602000,0.000000,0.000000,1028.15,1028.67,1029.82,1030.56,-0.01,-0.0,1400.46,649.5963180806634,672.1644835416603,0.39158134887016793,649.7462156045411,329.0030168020021,0.8137750097526363,656.2020645913794,41.773042920791994,-2.5374483806303134,-0.025027562135712788,-1.2375216085638403
51993547,7.702000,0.000000,0.000000,1028.17,1028.6,1029.85,1030.51,-0.01,0.0,1400.39,649.5910812806525,672.1639508805432,0.3886065668367838,649.6993903863162,328.9866748266788,0.8203022742366114,656.2949662155406,41.78545862728701,-2.5822393985921774,-0.018082940988051983,-1.279400434246994
51993649,7.809000,0.000000,0.000000,1028.18,1028.67,1029.83,1030.5,-0.01,0.0,1400.49,649.6011372162059,672.1737668783344,0.40140943550813646,649.7245122341378,329.00479879711014,0.8047696258189837,656.1916711149097,41.76080286685308,-2.497069298711604,-0.02059879586379875,-1.2485711210038841
51993749,7.903000,0.000000,0.000000,1028.19,1028.6,1029.78,1030.56,-0.01,0.0,1400.61,649.6320275306706,672.1482997880167,0.33640116228088673,649.6870170835258,328.9833317212588,0.7997825847884199,656.261069710836,41.77979378969381,-2.550865149681154,-0.009181208929037997,-1.292901743671203
51993849,8.004000,0.000000,0.000000,1028.1,1028.7,1029.92,1030.6,-0.01,0.0,1400.55,649.6311120203233,672.1978327344324,0.5222364208758251,649.7203064204144,329.00189370840576,0.8062082586035001,656.19888175139,41.771225640014215,-2.5206573240724697,-0.01489080139137812,-1.2623230946465889
51993950,8.104000,0.000000,0.000000,1028.14,1028.7,1029.82,1030.54,-0.01,0.0,1400.65,649.6045270817165,672.1684119635672,0.38907413044984207,649.7212874013754,328.9989457774441,0.8035209282104332,656.2499111913263,41.77606588345536,-2.5217134839870865,-0.019494372116661624,-1.2631296252297626
51994049,8.205000,0.000000,0.000000,1028.24,1028.67,1029.77,1030.53,-0.01,0.0,1400.47,649.676353224359,672.1700520841807,0.4474131175580147,649.6972310212346,328.99077961682985,0.7908216939191794,656.2465986972775,41.77671394867958,-2.527243047209696,-0.003485669855379561,-1.2993229902602808
51994149,8.304000,0.000000,0.000000,1028.2,1028.69,1029.84,1030.56,-0.01,0.0,1400.5,649.5953470649696,672.1580730272206,0.3813265666765756,649.7309518218076,328.99803141934905,0.8113159726525878,656.2409079526806,41.78141224640179,-2.545398889286734,-0.022641272007927378,-1.253142174577878
51994250,8.404000,0.000000,0.000000,1028.25,1028.61,1029.83,1030.54,-0.01,0.01,1400.54,649.5834028228778,672.178779936427,0.4231421185288699,649.7050417859068,328.9911389104974,0.8211716745390704,656.2846321282146,41.784574748083266,-2.5516506628748266,-0.020307837698430736,-1.2717388323949088
51994349,8.505000,0.000000,0.000000,1028.33,1028.69,1029.82,1030.56,-0.01,0.0,1400.48,649.6005642203161,672.1537173140883,0.39791633973576607,649.7357670078793,328.989121057537,0.8130401745567878,656.2281002202262,41.77917123791104,-2.5082495774881775,-0.022573857529178093,-1.2497933321485921
51994449,8.605000,0.000000,0.000000,1028.27,1028.69,1029.98,1030.56,-0.01,0.0,1400.71,649.5949060738569,672.1595860732957,0.4030476317755081,649.7127909393172,328.9951521036085,0.8087735852932634,656.2566490129858,41.774578194274625,-2.550840662167494,-0.01968241555664876,-1.2658014049474087
51994549,8.706000,1.714660,1.714660,1028.28,1028.64,1029.97,1030.5,-0.01,0.0,1400.61,649.6002251044621,672.1644896977028,0.38457091661775444,649.7057809316763,328.99505836761995,0.8042017388350942,656.2215918817659,41.78294813401543,-2.508509828336997,-0.01762366533699777,-1.2643651391536104
51994649,8.804000,2.395845,2.395845,1028.22,1028.76,1029.86,1030.62,-0.01,0.0,1400.55,649.5880597898104,672.1520663513905,0.3833257799249326,649.712969040148,328.99639927435595,0.8089753790238542,656.2534953011588,41.78813271979281,-2.5405167201499426,-0.02085576091855141,-1.2628462978320985
51994749,8.905000,3.029208,3.029208,1028.22,1028.7,1029.81,1030.64,-0.01,0.0,1400.48,649.5880597898104,672.1520663513905,0.3833257799249326,649.712969040148,328.99639927435595,0.8089753790238542,656.2534953011588,41.78813271979281,-2.5405167201499426,-0.02085576091855141,-1.2628462978320985
51994849,9.004000,3.737533,3.737533,1028.2,1028.7,1029.84,1030.52,-0.01,0.0,1400.48,649.6270641788717,672.156412017889,0.3591086839857255,649.7100018686525,328.9891520179247,0.812920418693602,656.2283704912178,41.783176858964744,-2.5456674037217026,-0.013847415089900715,-1.2724553683872004
51994950,9.104000,4.451238,4.451238,1028.17,1028.63,1029.86,1030.53,-0.01,0.0,1400.49,649.6023205986497,672.1711593389277,0.39406621386577406,649.7100018686525,328.9891520179247,0.7998833719570416,656.2283704912178,41.783176858964744,-2.5456674037217026,-0.013847415089900715,-1.2724553683872004
