ezloophw-py logger started on:,2026-2-13_150227
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1022., 1022., 1022., 1022.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
54150269,0.000000,0.000000,0.000000,1017.02,1017.41,1018.6,1019.4,0.0,0.0,0.51,0.44,0.28,0.12,1318.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54150368,0.000000,0.000000,0.000000,1021.57,1021.91,1018.77,1019.41,0.0,0.0,0.27,0.33,0.25,0.12,1319.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54150468,0.099000,0.000000,0.000000,1022.98,1022.82,1018.68,1019.49,0.0,0.0,0.17,0.14,0.66,0.5,1320.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54150569,0.200000,0.000000,0.000000,1022.87,1022.76,1027.02,1028.03,0.0,0.0,0.15,0.13,1.0,1.0,1321.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54150668,0.300000,0.000000,0.000000,1022.83,1022.71,1026.76,1026.64,0.0,0.0,0.14,0.12,0.95,0.93,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54150768,0.399000,0.000000,0.000000,1022.72,1022.66,1024.56,1024.63,0.0,0.0,0.12,0.11,0.51,0.53,1326.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54150868,0.499000,0.000000,0.000000,1022.69,1022.61,1023.66,1023.59,0.0,0.0,0.12,0.1,0.33,0.32,1328.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54150968,0.599000,0.000000,0.000000,1022.7,1022.55,1023.47,1023.38,0.0,0.0,0.12,0.09,0.29,0.28,1330.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54151069,0.699000,0.000000,0.000000,1022.68,1022.62,1023.52,1023.45,0.0,0.0,0.12,0.1,0.3,0.29,1332.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54151168,0.800000,0.000000,0.000000,1022.7,1022.62,1023.51,1023.58,0.0,0.0,0.12,0.11,0.3,0.32,1334.34,636.9231683617517,681.0707421588654,0.47993102199180776,641.5431393681027,339.2511399240419,-1.4914724018011976,659.2333763399708,59.04634726728835,-5.867715377520071,-0.7743520899658558,-2.0637696815264865
