ezloophw-py logger started on:,2026-2-10_145756
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1022., 1022., 1022., 1022.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
53879897,0.000000,0.000000,0.000000,1015.55,1015.82,1017.22,1018.0,0.0,0.0,0.95,0.99,1.0,1.0,1376.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53879996,0.000000,0.000000,0.000000,1015.5,1015.81,1017.34,1018.07,0.0,0.0,0.94,0.99,1.0,1.0,1377.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53880096,0.100000,0.000000,0.000000,1015.64,1015.86,1017.26,1018.16,0.0,0.0,1.0,1.0,0.94,0.76,1372.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53880197,0.199000,0.000000,0.000000,1026.75,1028.46,1029.0,1030.67,0.0,0.0,0.81,1.0,1.0,1.0,1371.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53880296,0.300000,0.000000,0.000000,1029.04,1029.01,1028.58,1028.76,0.0,0.0,1.0,1.0,1.0,1.0,1372.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53880397,0.399000,0.000000,0.000000,1025.83,1025.9,1025.89,1026.09,0.0,0.0,0.66,0.67,0.79,0.83,1374.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53880497,0.500000,0.000000,0.000000,1023.65,1023.77,1024.05,1024.25,0.0,0.0,0.29,0.31,0.42,0.46,1376.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53880597,0.600000,0.000000,0.000000,1023.28,1023.43,1023.46,1023.36,0.0,0.0,0.23,0.26,0.3,0.28,1378.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53880697,0.701000,0.000000,0.000000,1023.26,1023.43,1023.36,1023.45,0.0,0.0,0.23,0.26,0.28,0.3,1379.79,645.3377460642486,677.000557416479,-0.8905599751870955,646.9475427171991,334.6605783636177,1.6211342668426028,648.0397692032344,55.38805422927707,-1.5056209852773976,-0.2694218610526157,0.31476278520938916
53880798,0.809000,0.000000,0.000000,1023.35,1023.41,1023.35,1023.55,0.0,0.0,0.24,0.25,0.28,0.32,1381.33,645.3807995705199,677.028431034747,-0.8036979555628182,646.7558290738759,334.72779874889613,1.677944886939793,647.8131628593502,55.14994311306687,-1.289252507444262,-0.23015722455507034,0.2436289234067235
