ezloophw-py logger started on:,2026-3-10_162618
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1022., 1022., 1022., 1022.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
59183264,1.905000,0.000000,0.000000,1012.73,1013.1,1014.29,1015.19,-0.0,0.0,1399.78,326.11146810208373,449.1980192821854,6.583931508330714,326.39071833536997,219.76219353599137,6.317364139114702,330.2284215867782,28.153603518947243,-6.862641105429963,-0.06973563018210079,-1.0079449582619353
59183364,2.005000,0.000000,0.000000,1012.73,1013.12,1014.28,1015.16,-0.0,-0.0,1399.78,326.11532713388925,449.2093936491544,6.587961705763972,326.5751270267826,219.80418577576722,6.204791483867717,330.6032977585132,28.38693518198621,-7.084717989181822,-0.1148385350527237,-0.9758732193760673
59183465,2.105000,0.000000,0.000000,1012.62,1013.02,1014.32,1015.21,-0.0,-0.0,1399.72,326.1088074501062,449.1870578091548,6.6010938815135605,326.70923557080295,219.7818878682293,6.187201516597202,331.02793471457244,28.21121671711625,-7.281947831554155,-0.14996139219667048,-0.9915135667862551
59183564,2.205000,0.000000,0.000000,1012.71,1013.05,1014.39,1015.25,-0.0,-0.0,1399.76,326.10802583901216,449.1874837811338,6.606912150501721,326.7417252834757,219.79519108030613,6.171014622609045,331.221504556957,28.334612423450686,-7.1555747860416465,-0.15827999650032287,-1.023797500822166
59183664,2.305000,0.000000,0.000000,1012.68,1013.07,1014.3,1015.15,0.0,-0.01,1399.71,326.1191084651069,449.17020917460263,6.609465679244379,326.7029383126025,219.7802613842845,6.178567901970517,331.12373057958257,28.268995768565226,-7.0411140905779845,-0.14582554426988778,-1.0307137492218885
59183764,2.404000,0.000000,0.000000,1012.65,1013.09,1014.4,1015.21,-0.0,-0.01,1399.65,326.11168225836786,449.20196547461893,6.580640531707124,326.56276649169354,219.79893784762524,6.214957444976637,330.8053466476426,28.230530633065076,-7.212845339190316,-0.11266280890786512,-1.0433710892833594
59183865,2.505000,0.000000,0.000000,1012.68,1013.06,1014.2,1015.24,-0.0,-0.01,1399.69,326.1137857190902,449.180702881495,6.595005306481378,326.46278921049895,219.78373314419278,6.28978173554469,330.34473921098413,28.323003284703145,-7.007051355434042,-0.08716946735508856,-0.9871988940393439
59183964,2.605000,0.000000,0.000000,1012.74,1013.05,1014.35,1015.2,-0.0,-0.01,1399.7,326.1098544184415,449.1985185381119,6.607033478415764,326.3080952783545,219.76748961997976,6.343692021413335,330.0226367915258,28.27661189466888,-7.198508378058088,-0.049506650547394226,-1.0122712971161745
59184065,2.704000,0.000000,0.000000,1012.66,1013.02,1014.41,1015.23,-0.0,-0.01,1399.82,325.82847957864806,448.9478413407107,6.389667379025714,326.1231887321084,219.56350821176855,6.541620840832699,329.558937536054,28.156481612174765,-6.887053188148821,-0.07361261842078098,-0.8811213778719503
59184164,2.806000,0.000000,0.000000,1012.64,1013.18,1014.25,1015.26,-0.0,-0.01,1399.65,325.70943098716685,449.56809838158546,6.443010831730568,325.8102814292931,218.77400157389135,6.499244497881977,329.2036090805628,26.675825557954763,-6.764621485992494,-0.02503662098819112,-0.9619256138124666
59184264,2.905000,0.000000,0.000000,1012.73,1013.16,1014.4,1015.23,-0.0,-0.01,1399.71,325.8978833827927,450.24229357466004,6.8295226911123725,325.664760974703,218.5708630349985,6.345786829671921,329.26568729606356,25.685433568374776,-6.998452779629401,0.05765460831360313,-1.1848245107113744
59184364,3.005000,0.000000,0.000000,1012.79,1013.09,1014.28,1015.24,-0.0,-0.01,1399.82,325.84454783017185,450.4043063933152,6.788870650604785,325.664760974703,218.5708630349985,6.345786829671921,329.26568729606356,25.685433568374776,-6.998452779629401,0.05765460831360313,-1.1848245107113744
59184464,3.104000,0.000000,0.000000,1012.65,1013.0,1014.34,1015.24,-0.0,-0.01,1399.79,325.6916672967351,449.42963328359934,6.3857879253475325,325.9672473910964,218.66023851515286,6.372508275067487,329.61301091169,26.14203969598365,-6.7997945524187715,-0.06842141625806554,-0.9480514746858639
59184565,3.205000,0.000000,0.000000,1012.7,1013.0,1014.3,1015.14,-0.0,-0.01,1399.8,325.7413942161151,448.9339212275763,6.358934970907537,326.1814804565394,218.8098161431728,6.221618486881562,330.0624437293857,26.628465713363923,-7.194142254893641,-0.10957154379744731,-0.9377464633718858
59184664,3.305000,0.000000,0.000000,1012.83,1013.01,1014.33,1015.16,-0.0,-0.01,1399.82,325.8513507188011,448.72626880796605,6.35701088051387,326.2676367363805,218.89203907347442,6.159989670330566,330.3576660728951,27.010227804920603,-6.8488026907868225,-0.10377656027486032,-1.0135419723899601
59184764,3.405000,0.000000,0.000000,1012.76,1013.08,1014.33,1015.21,-0.0,-0.01,1399.79,325.8403193399647,448.953759005418,6.2539129645456715,326.3625923080314,219.32244277027704,6.151326596756722,330.47658166029885,27.55536366458109,-6.984247172489729,-0.13031317207466472,-0.9683545462835852
59184865,3.504000,0.000000,0.000000,1012.67,1013.1,1014.42,1015.18,-0.0,-0.01,1399.85,325.96212323242275,449.1666449833222,6.414134701055738,326.4336699618733,219.70704892051666,6.24715293364995,330.58003986772394,27.945525454295197,-7.130374701992193,-0.11774447384711431,-1.0031979278580805
59184964,3.605000,0.000000,0.000000,1012.73,1012.99,1014.44,1015.2,-0.0,-0.01,1400.0,326.0922131002905,449.1827552681375,6.577441981354114,326.5453959683663,219.79090668678174,6.20239621679459,330.6190883036528,28.18981546161372,-7.041638214868373,-0.11319247858435579,-0.9916155044890151
59185064,3.705000,0.000000,0.000000,1012.52,1012.93,1014.3,1015.22,-0.0,-0.01,1399.78,326.09023528519197,449.19368258337335,6.579233330899083,326.43228248458115,219.76653024936462,6.297919503742825,330.4311877016826,28.341630223869448,-7.005975533019851,-0.0854207804081076,-1.0259048963020023
59185164,3.804000,0.000000,0.000000,1012.75,1013.03,1014.36,1015.2,-0.0,-0.01,1399.85,326.10229311943294,449.1819926298255,6.59903610263448,326.34269975801163,219.7699781491279,6.347811914153097,330.04025335069497,28.274503885863467,-7.118289203956783,-0.06004167108075903,-0.9860936757882327
59185265,3.904000,0.000000,0.000000,1012.75,1013.01,1014.44,1015.17,-0.0,-0.01,1399.95,326.0898026686356,449.18731425976904,6.596404564174825,326.2790056147303,219.7495968448641,6.365740964143848,329.7934784451206,28.224414119743994,-6.926097870225541,-0.0472482377680679,-0.9567588265800101
59185364,4.005000,0.000000,0.000000,1012.69,1013.04,1014.42,1015.27,-0.01,-0.0,1399.93,326.09299543348766,449.18807788471594,6.584220017584074,326.2348075032335,219.75602598387297,6.383858747650301,329.65367543098824,28.240765427189398,-6.821349838855997,-0.03541454639137007,-0.9518878324534739
59185465,4.105000,0.000000,0.000000,1012.66,1013.04,1014.43,1015.1,-0.01,-0.0,1399.76,326.09439685386496,449.18804170935385,6.5704499016437445,326.2679117424678,219.75486728146237,6.379301834077792,329.71576415578136,28.216762235754015,-6.849406784391023,-0.04333143595743188,-0.9445995945682472
59185564,4.205000,0.000000,0.000000,1012.69,1013.08,1014.36,1015.18,-0.0,-0.0,1399.93,326.0954235332863,449.17963624638577,6.604320411806774,326.29432773880507,219.76705028101864,6.34380165930145,329.90756165403764,28.216972957653105,-6.994610229482077,-0.0496763008884821,-0.9812969480281024
59185664,4.305000,0.000000,0.000000,1012.93,1012.88,1014.37,1015.22,-0.0,-0.01,1399.83,326.0966802142021,449.1855200696705,6.585521080948898,326.41814017446666,219.77065456409557,6.327756981610794,330.1145313766521,28.301537508748385,-7.044343454441623,-0.0802837554175633,-0.9454140356036989
59185764,4.404000,0.000000,0.000000,1012.58,1013.01,1014.36,1015.1,-0.0,-0.01,1399.9,326.10481744340285,449.18517857716813,6.597443070222763,326.4942973569009,219.77864055640725,6.26711340860278,330.46833763563365,28.18896727575493,-6.87145221794838,-0.09727505589042688,-0.9937346469582528
59185864,4.508000,0.000000,0.000000,1012.67,1013.01,1014.42,1015.16,-0.0,-0.01,1399.88,326.096100602848,449.1803432158817,6.601438313744046,326.55434371021266,219.7845812286921,6.2111566479853355,330.65218282610795,28.21301909075499,-6.985778773843653,-0.11445442972460317,-0.9964978955949024
59185964,4.605000,0.000000,0.000000,1012.71,1013.05,1014.41,1015.13,-0.01,-0.01,1399.89,326.1019027606733,449.1958410851184,6.596319270062558,326.60072694593464,219.795417757224,6.182244649395789,330.79698850167665,28.185272967089684,-7.167709705809884,-0.1245877190378352,-1.005401405817776
59186065,4.705000,0.000000,0.000000,1012.68,1013.06,1014.41,1015.15,-0.01,-0.01,1399.97,326.09804098125676,449.1882269186778,6.605668306580735,326.58344516919624,219.78896903402213,6.175575570909,330.7756173276615,28.205997320922293,-7.187504849457912,-0.12123652916686642,-1.0110592608611748
59186165,4.805000,0.000000,0.000000,1012.63,1013.09,1014.33,1015.14,-0.01,-0.01,1399.93,326.0949358480539,449.2020294529851,6.5945928799326445,326.52128561717996,219.78702270712256,6.242736931843927,330.54109262953665,28.21139716114534,-6.9055671401913425,-0.10647958296727436,-0.9890945034486425
59186264,4.904000,0.000000,0.000000,1012.59,1013.06,1014.35,1015.14,-0.01,-0.01,1399.89,326.09715942054214,449.179536471783,6.5964948430510235,326.4117504234985,219.77092659787326,6.2971655988334385,330.3910011661477,28.34098713468152,-6.976723121116312,-0.07857039652350559,-1.0336940557625311
59186364,5.005000,0.000000,0.000000,1012.64,1013.14,1014.36,1015.16,-0.01,-0.01,1399.91,326.09911476451225,449.2031354781801,6.590329836892744,326.3746910154914,219.78617027786936,6.34156653060851,330.05620499167577,28.287290900312275,-7.12932202838031,-0.06882380519363543,-0.9637125279699368
59186464,5.105000,0.000000,0.000000,1012.68,1013.1,1014.37,1015.07,-0.01,-0.01,1399.92,326.09479810925785,449.17627685918643,6.603362715290237,326.28860313028815,219.74968796728663,6.334883934041545,330.00125512844505,28.22619698664933,-7.1930227092473515,-0.04839982656703715,-1.013730708246996
59186565,5.205000,0.000000,0.000000,1012.7,1013.1,1014.2,1015.12,-0.01,-0.01,1399.84,326.1014103748111,449.1899133903759,6.598706508548208,326.29922442338125,219.76522591432746,6.364723199030069,329.76208588587036,28.21270578270235,-6.837040145660874,-0.04940142853646706,-0.9368699555160204
59186665,5.305000,0.000000,0.000000,1012.69,1013.14,1014.45,1015.2,-0.01,-0.01,1399.78,326.09916182464326,449.1900029556998,6.593725772799858,326.2940528326262,219.76004389625328,6.34045991431247,329.8282976640374,28.253182602312037,-6.993585935984019,-0.0486703200507666,-0.9599286754796607
59186764,5.405000,0.000000,0.000000,1012.72,1013.07,1014.37,1015.16,-0.01,-0.01,1399.8,326.0951680117832,449.1817478654423,6.591099950143562,326.34034897044535,219.7668864164204,6.340316852370601,330.0269219752774,28.226343096649895,-7.11077634622598,-0.06123329897311302,-0.9801667856924772
59186865,5.504000,0.000000,0.000000,1012.78,1013.03,1014.38,1014.99,-0.01,-0.01,1399.96,326.10179545226964,449.1865810387511,6.582088420068271,326.43434220976883,219.789216635114,6.316447067524217,330.1818595980973,28.21436594137946,-6.846586808611307,-0.08305898543361247,-0.9545382521443269
59186965,5.605000,0.000000,0.000000,1012.78,1013.14,1014.45,1014.76,-0.01,-0.01,1399.85,326.09721313219393,449.18680237813606,6.582354139359036,326.45818259522747,219.7801380039537,6.28013599008948,330.4491692774697,28.35109895789705,-6.98751225815232,-0.09015435428896859,-1.014042850465607
59187064,5.704000,0.000000,0.000000,1012.76,1013.05,1014.47,1015.2,-0.01,-0.01,1399.82,326.0942395875621,449.18987839664277,6.604074535677408,326.5244084687457,219.78952906447947,6.23264853035717,330.5149044560207,28.37142888866958,-7.003114899833505,-0.10744025696846055,-0.9793924659973302
59187164,5.805000,0.000000,0.000000,1012.56,1013.09,1014.39,1015.16,-0.02,-0.01,1399.76,326.1009279855934,449.1752576368486,6.604246501618388,326.52758655778496,219.77744897227413,6.232177111176184,330.61633220119586,28.177107703532933,-7.035125834930246,-0.10656469403095731,-1.0093753090154474
59187264,5.905000,0.000000,0.000000,1012.62,1013.07,1014.4,1015.18,-0.02,-0.01,1399.92,326.10403109134154,449.1657462513658,6.56302312913563,326.51981050249896,219.7849358047385,6.246692375514161,330.51734365957344,28.36584316793058,-7.025967202205782,-0.10385515393069239,-0.9886619388526242
59187365,6.005000,0.000000,0.000000,1012.74,1013.17,1014.29,1015.07,-0.02,-0.01,1399.83,326.1082239918148,449.2024902588665,6.57012382642812,326.4255802665899,219.77462718481428,6.307510615227889,330.2780519775161,28.33363928967709,-6.985714766171275,-0.07925438220914362,-0.9943299455519348
59187466,6.105000,0.000000,0.000000,1012.68,1013.07,1014.36,1015.08,-0.02,-0.01,1399.91,326.10015494615743,449.1949418619379,6.599917319262856,326.4187576125377,219.79132236103555,6.29733707070975,330.24855879156604,28.294357908146466,-6.8432618232875235,-0.07957405566726067,-0.9865734209224964
59187567,6.206000,0.000000,0.000000,1012.69,1013.07,1014.46,1015.15,-0.02,-0.01,1399.98,326.1018235358694,449.17736225899245,6.583046293628338,326.4338192540568,219.76968452289384,6.31795256293993,330.3036131470154,28.188172101014477,-6.899144398785867,-0.08291762671916242,-0.9913364764621438
59187668,6.307000,0.000000,0.000000,1012.48,1013.09,1014.36,1015.18,-0.02,-0.01,1399.95,326.092214225825,449.20531965788155,6.579816428001778,326.41096680204566,219.79018576935658,6.3223685828190055,330.2082940954305,28.366129838543884,-7.017226521020238,-0.07960750132149783,-0.9772267772416892
59187769,6.408000,0.000000,0.000000,1012.64,1013.04,1014.38,1015.2,-0.02,-0.01,1399.64,326.0933398503732,449.1708446017262,6.594616072973283,326.39636225830026,219.76745982265297,6.346965106165779,330.14852264082174,28.294135165856325,-7.001743131997301,-0.075682819549774,-0.9712734644403941
59187869,6.509000,0.000000,0.000000,1012.66,1013.07,1014.4,1015.14,-0.02,-0.01,1399.94,326.0941687343533,449.2084962234559,6.587745669260804,326.3902637199665,219.79484669221316,6.313155929777526,330.2197975658743,28.297986241944315,-6.853008257873366,-0.0739493209108903,-0.9977435585354545
59187969,6.610000,0.000000,0.000000,1012.7,1013.09,1014.42,1015.15,-0.02,-0.01,1399.83,326.09597779036903,449.1934624504737,6.592546301384673,326.37773617636725,219.7504754670321,6.335989685721177,330.13654817487435,28.251943755381948,-6.988736312308361,-0.0703597806909802,-0.9837611845943118
59188069,6.711000,0.000000,0.000000,1012.75,1013.11,1014.35,1015.1,-0.02,-0.0,1399.89,326.09668872102225,449.20375474172073,6.5890697610792754,326.39558041520365,219.80197257837546,6.310935650073929,330.1697648465723,28.322125640133223,-6.87396468244213,-0.07465165595511786,-0.9798851886722318
59188169,6.810000,0.000000,0.000000,1012.78,1013.09,1014.42,1015.15,-0.02,-0.01,1399.83,326.1051110406539,449.1764410793355,6.5949333899825024,326.42521703817727,219.76853400050948,6.301964679919404,330.20296848109166,28.324767135419236,-7.044623484041655,-0.07994803224180565,-0.970572320462804
59188270,6.910000,0.000000,0.000000,1012.74,1013.16,1014.36,1015.1,-0.02,-0.0,1399.9,326.09495481706085,449.190907712534,6.574557238592467,326.39715177511886,219.77838905761317,6.317498652118563,330.3199218357539,28.2937422731903,-6.805177989959637,-0.07547365054555981,-1.0226545412979353
59188370,7.010000,0.000000,0.000000,1012.66,1013.03,1014.42,1015.05,-0.02,-0.0,1399.85,326.1057117552538,449.19713810694736,6.610425263844071,326.46913136838174,219.7866544951306,6.324596945582476,330.1405351086677,28.2003481348495,-6.815052282719243,-0.09076478231788214,-0.916305658401341
59188477,7.110000,0.000000,0.000000,1012.71,1013.1,1014.29,1015.19,-0.02,-0.01,1399.97,326.1015308156367,449.16564150983083,6.579791166805944,326.4825416639458,219.76781976093778,6.284735661487005,330.32208980654593,28.180881048792386,-6.8659525593743345,-0.0951634732900828,-0.9577704170058838
59188570,7.220000,0.000000,0.000000,1012.69,1013.14,1014.44,1015.12,-0.02,-0.0,1399.96,326.1004285108065,449.2153104954529,6.578634145210786,326.4807332651739,219.79889186493787,6.278101332808609,330.2626823570589,28.358123851899585,-6.900707199083596,-0.09497941570489496,-0.9417830705541923
59188669,7.310000,0.000000,0.000000,1012.72,1013.14,1014.43,1015.16,-0.01,-0.0,1399.83,326.1011259479993,449.1618563059888,6.609047449312609,326.4723770688926,219.7815142231501,6.30319780780387,330.41613861549115,28.363201189201625,-6.967450578950668,-0.09273289768482669,-0.9948232001789615
59188769,7.410000,0.000000,0.000000,1012.74,1013.13,1014.4,1015.13,-0.01,-0.0,1400.0,326.09412247134696,449.2167183941635,6.573880896442921,326.4166894482438,219.7904524989832,6.289517128027745,330.44877391050346,28.342521908779386,-7.026772315992396,-0.08055622636064423,-1.0454154683819357
59188869,7.509000,0.000000,0.000000,1012.76,1013.12,1014.3,1015.07,-0.01,-0.01,1399.87,326.10457210034537,449.16043126425586,6.607351952489025,326.5152231140667,219.77732683666093,6.275326941686889,330.23159252157933,28.355810811887892,-6.890800763254539,-0.10257313790264888,-0.9070878104399038
59188970,7.609000,0.000000,0.000000,1012.64,1013.12,1014.29,1015.08,-0.01,-0.01,1399.94,326.09618354844065,449.220661691207,6.554245646717758,326.3762011626331,219.76752764410693,6.295768671051101,330.4653784284393,28.3308779294678,-6.977313012681101,-0.06992198901307274,-1.0838348502885176
59189069,7.709000,0.000000,0.000000,1012.62,1013.1,1014.33,1015.05,-0.01,-0.01,1399.74,326.10731671065076,449.1541781008068,6.579760690743684,326.48527533352126,219.78056588096527,6.299538342649869,330.12174410870887,28.286709147634934,-6.810023473692866,-0.09441109686466868,-0.8990940273472795
59189169,7.809000,0.000000,0.000000,1012.62,1013.01,1014.44,1015.02,-0.01,-0.01,1399.93,326.1022063625532,449.22119275608196,6.573521216622837,326.3674901858154,219.77409019645222,6.348326014827337,330.25500615768254,28.342738652943197,-6.998147909830193,-0.0662446224147495,-1.0308920127311614
59189269,7.911000,0.000000,0.000000,1012.71,1013.07,1014.45,1015.07,-0.01,-0.0,1399.83,326.09983819977236,449.1864119534629,6.618364728341092,326.3507153619166,219.76858870756683,6.339937403585542,330.0451854991645,28.293259061620432,-7.123816845427554,-0.06265510078526834,-0.9800608367994839
59189369,8.009000,0.000000,0.000000,1012.73,1013.11,1014.38,1015.11,-0.01,-0.0,1399.79,326.09915840951396,449.20667999479264,6.6049825545265515,326.4043084523518,219.78744817893224,6.329046956292546,330.13553880515076,28.292134462156184,-7.025087753431705,-0.07620895216114343,-0.9638324049400546
59189469,8.109000,0.000000,0.000000,1012.76,1013.18,1014.44,1015.12,-0.01,-0.01,1399.91,326.0947285140722,449.20290695328947,6.587896664646549,326.3693490771582,219.76608500795797,6.296211363949754,330.18383202206843,28.34775063658236,-6.984927266150893,-0.06857919136464989,-1.004450397060511
59189569,8.209000,0.000000,0.000000,1012.69,1013.08,1014.41,1015.09,-0.01,-0.01,1399.79,326.09857581293585,449.16194716532823,6.608944692735548,326.4708682943388,219.7641536071629,6.320195097640116,330.1408965369913,28.202195220209024,-6.86041955764001,-0.09298593883877006,-0.9115915911823051
59189669,8.309000,0.000000,0.000000,1012.71,1013.07,1014.43,1015.11,-0.01,-0.01,1399.93,326.0944708486329,449.19433755475524,6.600354661941522,326.3633443577638,219.78426585468756,6.303140518972486,330.4342219288431,28.34782764874797,-7.001643385031561,-0.06715184790345144,-1.0839019817314042
59189769,8.409000,0.000000,0.000000,1012.7,1013.13,1014.31,1015.08,-0.01,-0.01,1399.94,326.10274463547853,449.1956961224034,6.588282947852507,326.5334430461601,219.78820277519483,6.258518072819881,330.20791661488084,28.188344000104347,-6.6989135168902285,-0.10756916359266658,-0.8835369221682474
59189869,8.509000,0.000000,0.000000,1012.7,1013.13,1014.36,1015.04,-0.01,-0.0,1399.97,326.0972091107497,449.18675512559764,6.581473662311176,326.4168141125009,219.77791209176712,6.2761249543662725,330.30008191414754,28.34822048620347,-6.9377278508269224,-0.10761110330654844,-0.9156674550754222
59189969,8.618000,0.000000,0.000000,1012.76,1013.09,1014.45,1015.05,-0.0,-0.01,1399.94,326.0975759885978,449.189037878002,6.580017030919345,326.5101744493663,219.79392559391326,6.280023196166053,330.24709321559527,28.361360430076783,-6.8871189910812065,-0.10305417891249462,-0.9122096429065586
59190070,8.709000,0.000000,0.000000,1012.75,1013.07,1014.31,1015.19,-0.0,-0.01,1399.97,326.0904360367971,449.1993492902909,6.588731801146066,326.50208055553674,219.7868997237781,6.296904880157654,330.19751960719134,28.20896743940217,-6.788689115660078,-0.10280814452583838,-0.8994525652182451
59190170,8.810000,0.000000,0.000000,1012.66,1013.06,1014.42,1015.14,-0.0,-0.0,1399.96,326.10058027058994,449.18663846814223,6.575140002539013,326.4682191541435,219.78202797352046,6.304042515926375,330.2139358068315,28.208574142826894,-6.789928399361742,-0.09182090252853188,-0.9364842291465029
59190271,8.910000,0.000000,0.000000,1012.67,1013.1,1014.29,1015.13,-0.0,-0.01,1399.9,326.10235899975055,449.1923866446113,6.594260948652402,326.41231756331945,219.77424131170153,6.333658792606035,330.30518919804837,28.291308442233998,-6.818348666410611,-0.07741020957553485,-1.0098494024147184
59190370,9.010000,0.000000,0.000000,1012.69,1013.12,1014.34,1015.11,-0.0,-0.01,1399.93,326.10108721967134,449.1813858181061,6.592498246456066,326.325597008669,219.7696723868277,6.300439411856824,330.3938033252281,28.354730078239804,-7.058085788880026,-0.07100525751156349,-0.9929729971622456
59190470,9.111000,0.000000,0.000000,1012.72,1013.05,1014.24,1015.16,-0.0,-0.01,1400.0,326.09242243871336,449.18687805499013,6.599627788765559,326.43879476936604,219.7785442720385,6.331989770168919,330.103903253521,28.298003660280067,-6.984519298085647,-0.08650800639577348,-0.9235424520065423
59190571,9.210000,0.000000,0.000000,1012.72,1013.02,1014.37,1015.18,-0.0,-0.01,1399.96,326.09584617100086,449.1907374770799,6.570205663457985,326.3618546128738,219.7740037495683,6.324323897565855,330.295936095402,28.29088892265755,-6.949406637589446,-0.06643436141853248,-1.0441256979162756
59190670,9.310000,0.000000,0.000000,1012.65,1013.04,1014.42,1015.13,-0.0,-0.01,1399.93,326.08587967974194,449.18396095510104,6.598225838220142,326.43114379762073,219.7774650806066,6.326219802203241,330.108336340908,28.20835597803473,-6.812874848548933,-0.08623191666840103,-0.9272006363205252
