ezloophw-py logger started on:,2026-3-4_111535,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1040.,1040,1040,1040.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,
40540151,1.103000,0.000000,0.000000,1040.77,1040.51,1040.62,1040.59,0.0,0.0,0.13,0.09,0.12,0.12,1488.03,649.1569549552130,672.6397182568800,0.330484427502181,657.3811772201160,327.4847875929560,-3.4689071982367200,684.0745000366860,45.996871054920500,-7.70962834152442,-1.364964067052880,-2.6871954802093200
40540252,1.208000,0.000000,0.000000,1040.88,1040.42,1040.55,1040.71,0.0,0.0,0.15,0.07,0.11,0.14,1487.9,649.1968501617610,672.6484467251410,0.28061306965175300,657.4861540810980,327.5146158786420,-3.6280488300048600,684.4544876487980,45.8636923970126,-7.664381294748020,-1.3758455293684500,-2.717757843595080
40540352,1.304000,0.000000,0.000000,1040.92,1040.31,1040.56,1040.61,0.0,0.0,0.16,0.05,0.11,0.12,1487.92,649.2126946895440,673.8928540568920,0.5564381431116960,658.2581096156760,327.3343868415420,-3.7724361794370200,686.0353206772330,44.870332767163100,-8.229178780430600,-1.4951198942290600,-2.6261075762131200
40540452,1.404000,0.000000,0.000000,1041.03,1040.41,1040.6,1040.64,-0.01,0.0,0.17,0.07,0.12,0.13,1488.18,649.2222648464340,673.8920838744590,0.5332440255282320,659.1779978437600,327.37952367275700,-3.953575169436180,688.1654535831800,44.918640037215200,-8.553846692501800,-1.6457256331001200,-2.5679965858044800
40540553,1.503000,0.000000,0.000000,1040.97,1040.38,1040.52,1040.68,-0.01,0.0,0.17,0.06,0.1,0.14,1488.18,649.0731183961580,674.752436309422,0.8784010310620650,659.1779978437600,327.37952367275700,-3.953575169436180,688.1654535831800,44.918640037215200,-8.553846692501800,-1.6457256331001200,-2.5679965858044800
40540652,1.604000,0.000000,0.000000,1040.88,1040.42,1040.49,1040.64,-0.01,0.0,0.15,0.07,0.1,0.13,1488.15,649.0731183961580,674.752436309422,0.8784010310620650,659.1779978437600,327.37952367275700,-3.953575169436180,688.1654535831800,44.918640037215200,-8.553846692501800,-1.6457256331001200,-2.5679965858044800
40540752,1.704000,0.000000,0.000000,1040.85,1040.48,1040.56,1040.52,0.0,0.0,0.14,0.08,0.11,0.1,1488.15,649.0804602101220,674.7736556145400,0.7645654953088120,659.1779978437600,327.37952367275700,-3.953575169436180,688.1654535831800,44.918640037215200,-8.553846692501800,-1.6457256331001200,-2.5679965858044800
40540852,1.805000,0.000000,0.000000,1040.77,1040.53,1040.61,1040.65,0.0,0.0,0.13,0.09,0.12,0.13,1488.1,649.123505515778,673.7292653188200,0.48098536322316200,658.9972415341740,327.46866371026900,-3.936417621395390,688.4493898844720,45.10995666379030,-8.553898857972710,-1.6333655621295400,-2.688117869206740
40540952,1.903000,0.000000,0.000000,1040.84,1040.42,1040.56,1040.64,0.0,0.0,0.14,0.07,0.11,0.13,1487.99,649.1448787639160,673.3716007850890,0.44710257644705400,658.2265083088040,327.45774753877500,-3.7830835904736400,686.255972440682,45.31296754421120,-8.3009894361022,-1.5038991256581800,-2.6655932829010000
40541053,2.006000,0.000000,0.000000,1040.74,1040.52,1040.5,1040.75,0.0,0.0,0.13,0.09,0.1,0.15,1488.08,649.1518006312960,672.9328714703140,0.28093916241937500,657.6321693468390,327.5004432644380,-3.455447420396020,684.9335155022720,45.542606488554200,-7.76229029224452,-1.4063293312987300,-2.7179222102933700
40541152,2.105000,0.000000,0.000000,1040.94,1040.46,1040.48,1040.65,0.0,0.0,0.16,0.08,0.1,0.13,1488.2,649.2010519516730,672.610125204859,0.27927974605748500,657.5000052711330,327.529637200051,-3.484793992464330,684.5038357428580,45.9500810099866,-7.771261998863160,-1.3776593496517300,-2.7226652120641100
40541252,2.204000,0.000000,0.000000,1040.9,1040.4,1040.51,1040.67,0.0,0.0,0.15,0.07,0.1,0.13,1488.28,649.1587695216730,672.2898434626930,0.1758559372749700,657.9819419522550,327.6095743177130,-3.638921132008410,685.3731889115540,46.30431812161520,-7.780358673862840,-1.466344934924410,-2.628780615253460
40541353,2.304000,0.000000,0.000000,1040.87,1040.39,1040.56,1040.59,0.0,0.0,0.15,0.07,0.11,0.12,1488.23,649.1601583070160,672.1118426337670,0.20176234679340400,658.8286767492330,327.6965016496360,-3.791023377163920,687.1501346342500,46.88494421789380,-7.985293225640480,-1.6079999521609300,-2.5431340436565600
40541454,2.409000,0.000000,0.000000,1040.95,1040.4,1040.47,1040.58,0.0,-0.01,0.16,0.07,0.09,0.12,1488.13,649.247808012045,672.407256634542,0.1839614384536430,659.614540990859,328.0900808931680,-4.063620312261690,689.0461021914120,47.4293575707487,-8.363142808732910,-1.7245455905970600,-2.537366111357250
40541553,2.504000,0.000000,0.000000,1040.86,1040.43,1040.58,1040.51,0.0,-0.01,0.15,0.07,0.12,0.1,1488.27,649.2496987087140,672.5846935478430,0.10662908602148000,660.0837847982230,328.52747867476400,-4.200519109681050,690.2466458698080,48.011964362263900,-8.262514973535480,-1.8036022252514400,-2.530031820590300
40541654,2.604000,0.000000,0.000000,1040.82,1040.43,1040.49,1040.62,0.0,-0.01,0.14,0.07,0.1,0.12,1488.18,649.3511240489750,672.8775360532860,0.10829836767796300,660.0447769461440,328.86488019229400,-4.0740547753471600,689.3078529455430,48.530270377685600,-8.37417242146795,-1.780469222191280,-2.598241266727160
40541753,2.704000,0.000000,0.000000,1040.71,1040.39,1040.43,1040.65,0.0,0.0,0.12,0.07,0.09,0.13,1488.21,649.7145343259930,672.8532649875180,0.3971096861577530,659.1107017456710,329.03836901201000,-3.7864419676974500,687.5602276152550,48.45782491314580,-7.954112398527460,-1.686789533626700,-2.6200642640212700
40541854,2.804000,0.000000,0.000000,1040.82,1040.49,1040.5,1040.65,0.0,0.0,0.14,0.08,0.1,0.13,1488.15,649.7310049240720,672.8461069868140,0.4142759641735490,658.447128693552,329.0014441618690,-3.5758204425361400,685.9585471359590,48.285387272631300,-7.869080000447360,-1.452080647480060,-2.693204198130030
40541954,2.910000,0.000000,0.000000,1040.7,1040.41,1040.53,1040.62,0.0,0.0,0.12,0.07,0.11,0.12,1488.13,649.7226705332870,672.8477807765260,0.3928057077882940,658.1950662581280,328.99282159825200,-3.46561680627774,685.2168466447610,48.26191097985480,-7.71261048941876,-1.4114506843024500,-2.6751711041774800
40542054,3.004000,0.000000,0.000000,1040.71,1040.45,1040.51,1040.48,0.0,0.0,0.12,0.08,0.1,0.1,1488.25,649.7226705332870,672.8477807765260,0.3928057077882940,658.1950662581280,328.99282159825200,-3.46561680627774,685.2168466447610,48.29176889278900,-7.688975587093930,-1.4114506843024500,-2.6751711041774800
40542155,3.105000,0.000000,0.000000,1040.75,1040.52,1040.45,1040.51,0.0,0.0,0.13,0.09,0.09,0.1,1488.21,649.7298553767480,672.8427488342300,0.4138109584980400,659.0323662018040,329.07338882836600,-3.6875382809799600,686.9091488859660,48.40783175513670,-7.921030000455380,-1.550064174351390,-2.5721050514141800
40542254,3.206000,0.000000,0.000000,1040.81,1040.3,1040.58,1040.53,0.0,0.0,0.14,0.05,0.12,0.11,1488.1,649.7274998611670,672.8584395406850,0.36758930521611000,659.737209496068,329.0303469878020,-3.840891155399630,688.6829986124420,48.520906015991700,-8.231782233374840,-1.6675547623780900,-2.5563937937443400
40542355,3.305000,0.000000,0.000000,1040.81,1040.5,1040.55,1040.54,0.0,0.0,0.14,0.09,0.11,0.11,1488.15,649.7400158306870,672.8637160694080,0.3914809960065680,660.2759420088290,329.0867398528170,-4.079068643263770,689.9813178872600,48.67890687180920,-8.282943333282110,-1.755426481857440,-2.5362973793694400
40542454,3.407000,0.000000,0.000000,1040.81,1040.46,1040.62,1040.63,0.0,0.0,0.14,0.08,0.12,0.13,1488.14,649.7400158306870,672.8637160694080,0.3914809960065680,660.2759420088290,329.0867398528170,-4.079068643263770,689.9813178872600,48.67890687180920,-8.282943333282110,-1.755426481857440,-2.5362973793694400
40542554,3.506000,0.000000,0.000000,1040.79,1040.42,1040.53,1040.6,0.0,0.0,0.13,0.07,0.11,0.12,1487.99,649.7336746254060,672.8455582217360,0.3948746804863980,660.41858586262,329.1158713618700,-4.166641091594340,690.4303470654360,48.66635874434490,-8.41829734295407,-1.780478289197220,-2.547194598984520
40542654,3.606000,0.000000,0.000000,1040.71,1040.57,1040.51,1040.64,0.0,0.0,0.12,0.1,0.1,0.13,1488.18,649.7534063615540,672.8377366154790,0.38404900517709300,659.4261457642030,329.02462076754300,-3.853014040689020,688.3459530744540,48.435010164172700,-8.132585807125020,-1.6170134023148200,-2.6505554271467200
40542755,3.706000,0.000000,0.000000,1040.77,1040.55,1040.55,1040.58,0.0,-0.01,0.13,0.09,0.11,0.12,1488.04,649.7371572928840,672.8347609411600,0.3941311998801990,658.7587709929940,328.9971345445560,-3.6377078555270100,686.7039401707590,48.40097231554920,-7.80001490209521,-1.6170134023148200,-2.6505554271467200
40542854,3.806000,0.000000,0.000000,1040.71,1040.49,1040.53,1040.58,0.0,-0.01,0.12,0.08,0.11,0.12,1488.16,649.7371572928840,672.8347609411600,0.3941311998801990,658.7587709929940,329.00162142302600,-3.592185491995930,686.7039401707590,48.40097231554920,-7.80001490209521,-1.5029821683953500,-2.681489958149710
40542954,3.906000,0.000000,0.000000,1040.71,1040.4,1040.52,1040.59,0.0,0.0,0.12,0.07,0.1,0.12,1488.15,649.727550381998,672.8568358460930,0.38789603373935600,658.3665440930000,329.00162142302600,-3.592185491995930,685.6906535227010,48.29504333315940,-7.772590478640770,-1.439192288674320,-2.681297873628470
40543055,4.006000,0.000000,0.000000,1040.81,1040.45,1040.45,1040.55,0.0,0.0,0.14,0.08,0.09,0.11,1488.17,649.7408834722980,672.8403614169360,0.4105862065291150,658.3590514168810,329.0114659060470,-3.568829448901760,685.5770631683340,48.31473208996890,-7.694989322705750,-1.4358341780405100,-2.6667537196036200
40543154,4.107000,0.000000,0.000000,1040.75,1040.35,1040.52,1040.52,0.0,0.0,0.13,0.06,0.1,0.1,1488.06,649.7270595421400,672.8546771548010,0.377412896954624,659.4204268735310,329.02718594624800,-3.8609034068436200,687.871129861197,48.43588806349020,-8.008468331763120,-1.6108241164697400,-2.568100157522340
40543254,4.206000,0.000000,0.000000,1040.86,1040.33,1040.52,1040.49,0.0,0.0,0.15,0.06,0.1,0.1,1488.06,649.7260210187810,672.8421467108040,0.3747910675102850,660.0159070537390,329.0768268302080,-3.9778281658906400,689.3675561062590,48.53685051813270,-8.337024021863360,-1.714515753695020,-2.5438401144769700
40543354,4.307000,0.000000,0.000000,1040.81,1040.4,1040.49,1040.56,0.0,0.0,0.14,0.07,0.1,0.11,1488.21,649.7432571703410,672.8352206593110,0.3682567463149710,660.3266198659390,329.0850722749490,-4.059880808266270,690.1425645356940,48.642390453061500,-8.291501502983930,-1.7634625939026200,-2.541817451250180
40543454,4.408000,0.000000,0.000000,1040.8,1040.47,1040.45,1040.61,0.0,0.0,0.14,0.08,0.09,0.12,1488.18,649.7155038352790,672.8354856752240,0.413819000793707,660.1505888992710,329.0990838526990,-3.9933291628373100,689.8785682628090,48.58926506635850,-8.30536814664748,-1.7388404641434200,-2.571852770817290
40543554,4.508000,0.000000,0.000000,1040.8,1040.44,1040.64,1040.58,0.0,0.0,0.14,0.08,0.13,0.12,1488.05,649.7384527865620,672.858451646201,0.3860118922747360,659.6642568777950,329.08122230395900,-3.8858057849832000,688.912250150935,48.46825058654030,-8.30153862394054,-1.6538289376203300,-2.6427349930725900
40543655,4.606000,0.000000,0.000000,1040.75,1040.4,1040.54,1040.54,0.0,0.0,0.13,0.07,0.11,0.11,1487.94,649.7431968327780,672.8388660473560,0.3984458700714260,659.0456690845190,329.02642625377800,-3.80407805446468,687.4549062895290,48.39378485338480,-8.057447117181730,-1.549863622168580,-2.6807940594701600
40543754,4.705000,0.000000,0.000000,1040.68,1040.41,1040.46,1040.57,0.0,0.0,0.12,0.07,0.09,0.11,1488.22,649.7431968327780,672.8388660473560,0.3984458700714260,659.0456690845190,329.02642625377800,-3.80407805446468,687.4549062895290,48.39378485338480,-8.057447117181730,-1.549863622168580,-2.6807940594701600
40543854,4.807000,0.000000,0.000000,1040.68,1040.34,1040.48,1040.55,0.0,0.0,0.12,0.06,0.1,0.11,1488.14,649.7314113153100,672.8597702843590,0.3896620789815970,658.5902934657260,328.9783611290120,-3.653858904145210,686.2042948547300,48.28676236764630,-7.858116067966960,-1.475695704557580,-2.6671983344917700
40543954,4.908000,0.000000,0.000000,1040.78,1040.35,1040.43,1040.63,0.0,0.0,0.13,0.06,0.09,0.13,1488.06,649.735692445424,672.8618164401660,0.3848718841424070,658.4385243015920,329.03561283959900,-3.6060372892269700,685.68923294544,48.265761194432300,-7.843939087896520,-1.4499450063808800,-2.6437088700598600
40544054,5.007000,0.000000,0.000000,1040.8,1040.37,1040.49,1040.67,0.0,0.0,0.14,0.06,0.1,0.13,1488.15,649.731371276142,672.8535173079500,0.3955587861695680,658.6554151608950,329.04937070964100,-3.617637158140340,686.1692860999200,48.30607527110850,-7.821314930116180,-1.4868792883787900,-2.623563050580110
40544154,5.107000,0.000000,0.000000,1040.84,1040.37,1040.45,1040.58,0.0,0.0,0.14,0.06,0.09,0.12,1488.04,649.7265553048950,672.8542246409190,0.4079188198964420,659.1641154274790,328.9910718550460,-3.8398685751766500,687.396145577096,48.38887241442740,-8.100457046505830,-1.5721273104280900,-2.6010707543487600
40544255,5.207000,0.000000,0.000000,1040.79,1040.4,1040.48,1040.39,0.0,0.0,0.13,0.07,0.1,0.08,1488.16,649.730474384402,672.8379520994570,0.40091583033735400,659.7448897921670,329.0413044707760,-3.899073262770110,688.7540130456580,48.55503872263230,-8.282325203841080,-1.6684907778384100,-2.5678059542325100
40544355,5.307000,0.000000,0.000000,1040.8,1040.4,1040.41,1040.44,0.0,0.0,0.14,0.07,0.08,0.09,1488.18,649.7552064694910,672.8439051096440,0.35412269887117900,660.1709851772260,329.0946553982880,-4.034202429394840,689.7071789600680,48.588858539333000,-8.409528409636460,-1.7355605067388100,-2.539757221351910
40544455,5.407000,0.000000,0.000000,1040.71,1040.29,1040.35,1040.59,0.0,0.0,0.12,0.05,0.07,0.12,1488.23,649.748075571766,672.8658744020890,0.3931400507487680,660.1805691027150,329.09465589498300,-3.980559979628410,689.9110920943020,48.63558823863130,-8.360936333154690,-1.7382329358248800,-2.574668286004440
40544555,5.510000,0.000000,0.000000,1040.61,1040.34,1040.48,1040.51,0.0,0.0,0.1,0.06,0.1,0.1,1488.16,649.736792917913,672.8557766593240,0.37109636039634500,659.8722716682490,329.06806964381700,-3.9743237989508100,689.1847757687800,48.5719834376163,-8.246391704132340,-1.6886932900515100,-2.5885033927755000
40544655,5.606000,0.000000,0.000000,1040.71,1040.4,1040.42,1040.51,0.0,0.0,0.12,0.07,0.08,0.1,1488.16,649.7381753590300,672.8607613592660,0.3851859411957440,659.3056405736730,329.005879513389,-3.7798296366203400,688.0444747654410,48.377816719528900,-8.029186460199700,-1.5937943866334000,-2.659629432650960
40544755,5.705000,0.000000,0.000000,1040.71,1040.3,1040.4,1040.65,0.0,0.0,0.12,0.05,0.08,0.13,1488.07,649.7488653795930,672.8464880672500,0.4252537722914500,658.7978817021960,329.0045760963520,-3.6812040970573900,686.7661133535930,48.32024327232490,-7.782445125015020,-1.5075265039927000,-2.6752878827720700
40544855,5.807000,0.000000,0.000000,1040.72,1040.41,1040.47,1040.63,0.0,0.0,0.12,0.07,0.09,0.13,1488.02,649.747250522402,672.8400310192500,0.398060738011824,658.5683457622390,329.0439489692260,-3.6286336442151500,686.0157775941470,48.28668789413760,-7.76532400574269,-1.4697685314807400,-2.644077955131990
40544955,5.906000,0.000000,0.000000,1040.71,1040.26,1040.51,1040.52,0.0,0.0,0.12,0.04,0.1,0.1,1488.07,649.7458827350030,672.8620884266330,0.3729330872397540,658.5866596831920,329.005030686038,-3.574521351259180,686.0583238991810,48.291290943379000,-7.803385234931980,-1.4727853510001300,-2.643803649882170
40545056,6.008000,0.000000,0.000000,1040.85,1040.32,1040.42,1040.4,0.0,0.0,0.14,0.05,0.08,0.08,1488.12,649.7208840941890,672.8435676910860,0.3958655722600510,658.9745121971430,329.05142439914500,-3.665423556558460,686.9098485871410,48.36140331020480,-7.918708691571870,-1.5418207235741400,-2.599936080934000
40545155,6.108000,0.000000,0.000000,1040.85,1040.18,1040.5,1040.41,0.0,0.0,0.15,0.03,0.1,0.08,1487.96,649.7365858726070,672.8701663642530,0.3995974612031680,659.482092492617,329.05334787451800,-3.852300840825890,688.1098292536790,48.39792904470440,-8.034730493971150,-1.623617285505570,-2.576971563506620
40545255,6.206000,0.000000,0.000000,1040.81,1040.32,1040.47,1040.48,0.0,0.0,0.14,0.05,0.09,0.1,1488.11,649.7633196233350,672.8466508856800,0.3234358414134740,659.9618909656920,329.1013206475470,-3.9676751756721900,689.2613677850110,48.558700298576800,-8.210195620919140,-1.6994084888339700,-2.56345868890975
40545355,6.308000,0.000000,0.000000,1040.73,1040.32,1040.51,1040.44,0.0,0.0,0.12,0.05,0.1,0.09,1488.1,649.7424420663430,672.8405982984490,0.3550532865457240,659.9720199768520,329.09487590188700,-4.002477048680400,689.4350403095390,48.548021379515400,-8.455835873164870,-1.7045701887693600,-2.5860839023347500
40545461,6.407000,0.000000,0.000000,1040.79,1040.3,1040.39,1040.56,0.0,0.0,0.13,0.05,0.08,0.11,1488.01,649.7368092402470,672.848270904296,0.38715482046395600,659.543055048487,329.0356430078050,-3.8411531235220600,688.5683557187760,48.497441228780800,-8.262231710725540,-1.7045701887693600,-2.5860839023347500
40545561,6.508000,0.000000,0.000000,1040.69,1040.42,1040.39,1040.55,0.0,0.0,0.12,0.07,0.08,0.11,1488.14,649.7368092402470,672.848270904296,0.38715482046395600,659.543055048487,329.0356430078050,-3.8411531235220600,688.5683557187760,48.497441228780800,-8.262231710725540,-1.633750968258900,-2.6394691660361700
40545661,6.607000,0.000000,0.000000,1040.74,1040.43,1040.41,1040.53,0.0,0.0,0.13,0.07,0.08,0.11,1488.14,649.7406742055560,672.852277558617,0.38006970279047600,659.0256414431670,329.05447006601300,-3.766330745996650,687.4158039547450,48.376537782571400,-8.118610952568840,-1.5470143776073900,-2.6817117800317100
40545761,6.708000,0.000000,0.000000,1040.72,1040.4,1040.4,1040.57,0.0,0.0,0.12,0.07,0.08,0.11,1488.06,649.7260374786190,672.8413489981690,0.3858045375851010,658.6504276201680,329.04067179240300,-3.581104292629140,686.4239036156410,48.308848946091700,-7.802495499304510,-1.4833294445955200,-2.683365135011250
40545862,6.808000,0.000000,0.000000,1040.68,1040.35,1040.45,1040.52,0.0,0.0,0.12,0.06,0.09,0.1,1488.13,649.7260374786190,672.8413489981690,0.3858045375851010,658.5903141786720,329.0133513224330,-3.639999428154240,686.1767201106350,48.28312100531710,-7.792892732962570,-1.4768231984863800,-2.658596923190740
40545961,6.907000,0.000000,0.000000,1040.74,1040.26,1040.53,1040.51,0.01,0.0,0.13,0.04,0.11,0.1,1488.19,649.751355326727,672.8237825711630,0.3203601519793060,658.823429412873,329.01492608317800,-3.6547552700594500,686.6378982762480,48.36306315037340,-7.706232886097430,-1.5115112898608300,-2.636888276128070
40546061,7.007000,0.000000,0.000000,1040.78,1040.25,1040.35,1040.38,0.01,0.0,0.13,0.04,0.07,0.08,1488.16,649.739527331807,672.8450122002830,0.40644948571479100,659.2862716596120,329.02171131480800,-3.7741958111651700,687.621316006103,48.43645691711220,-7.926079084699880,-1.590490377940620,-2.5855132731080200
40546161,7.112000,0.000000,0.000000,1040.77,1040.37,1040.45,1040.49,0.01,-0.01,0.13,0.06,0.09,0.1,1488.16,649.750555872946,672.8587768890950,0.38794844651284400,660.0175100760550,329.06543630041100,-3.968289643087910,689.4459135435720,48.570741737746500,-8.196214639088590,-1.7105577448114400,-2.568221519175060
40546262,7.213000,0.000000,0.000000,1040.81,1040.3,1040.44,1040.57,0.01,0.0,0.14,0.05,0.09,0.11,1488.07,649.730480681762,672.839732782307,0.3782051781840710,660.032502967048,329.07840493688400,-4.038580338316660,689.4698514280860,48.69196202464660,-8.304114911900110,-1.716556626167920,-2.5603272519455900
40546361,7.313000,0.000000,0.000000,1040.74,1040.43,1040.36,1040.4,0.01,0.0,0.13,0.07,0.07,0.08,1488.05,649.730480681762,672.839732782307,0.3782051781840710,660.032502967048,329.07840493688400,-4.038580338316660,689.4698514280860,48.69196202464660,-8.304114911900110,-1.716556626167920,-2.5603272519455900
40546461,7.412000,0.000000,0.000000,1040.72,1040.39,1040.43,1040.46,0.01,0.0,0.12,0.07,0.09,0.09,1488.05,649.7482645940070,672.8592120126410,0.4034194376139430,659.2395745438130,329.01576368939700,-3.779194558336720,687.7944853162690,48.38646711341250,-7.950965512112540,-1.581167090354510,-2.647694321258890
40546562,7.513000,0.000000,0.000000,1040.69,1040.37,1040.45,1040.45,0.01,0.0,0.12,0.06,0.09,0.09,1488.06,649.7482645940070,672.8592120126410,0.4034194376139430,659.2395745438130,329.01576368939700,-3.779194558336720,687.7944853162690,48.38646711341250,-7.950965512112540,-1.581167090354510,-2.647694321258890
40546662,7.615000,0.000000,0.000000,1040.68,1040.22,1040.33,1040.35,0.01,0.0,0.12,0.04,0.07,0.07,1488.16,649.7460772230450,672.8397905533280,0.3754618352178280,658.8515784962250,329.0138251502650,-3.677288342052230,686.8404142017390,48.36844608952830,-7.889735515136500,-1.517002588446520,-2.661285422998160
40546761,7.716000,0.000000,0.000000,1040.76,1040.33,1040.39,1040.39,0.01,0.0,0.13,0.06,0.08,0.08,1488.06,649.7208964929340,672.8353609259730,0.374901657952945,658.659398556304,329.04149975329900,-3.6039233123226000,686.3792051562250,48.3357912819772,-7.706665558227990,-1.4893316888911100,-2.6610342307812900
40546861,7.813000,0.000000,0.000000,1040.7,1040.3,1040.52,1040.52,0.01,0.0,0.12,0.05,0.1,0.1,1488.01,649.7243319283270,672.8444326201320,0.4195626359758490,658.7509511564860,329.00920176192000,-3.658375413286650,686.5335929356270,48.29504770704510,-7.709396667067320,-1.5038261686302900,-2.6445776722057400
40546961,7.913000,0.000000,0.000000,1040.77,1040.33,1040.39,1040.56,0.01,0.0,0.13,0.06,0.08,0.11,1488.16,649.7381476087380,672.8583783190750,0.4262749725637590,659.1286201630500,329.0369736294300,-3.796444191833160,687.3178421720040,48.34451992973410,-8.11686981403546,-1.5644771251500000,-2.6058853733300700
40547061,8.016000,0.000000,0.000000,1040.76,1040.3,1040.33,1040.6,0.01,0.0,0.13,0.06,0.08,0.11,1488.2,649.7446213659720,672.85622591165,0.3820697646758280,659.5572522508500,329.0318552824650,-3.8841256707708400,688.2357108565240,48.452905004213800,-8.004025048500340,-1.6347583607684600,-2.5665165959394400
40547161,8.113000,0.000000,0.000000,1040.75,1040.33,1040.34,1040.48,0.01,0.0,0.13,0.06,0.07,0.1,1488.18,649.7263235633060,672.8463714902590,0.416281129845904,659.8871831672980,329.0839700894460,-3.9223681633177600,689.0853348394970,48.58777119872090,-8.167153651196000,-1.6930441389047900,-2.5566923872740400
40547261,8.214000,0.000000,0.000000,1040.79,1040.29,1040.43,1040.57,0.01,0.0,0.13,0.06,0.07,0.1,1488.15,649.7232625683910,672.8479599958230,0.4004420314664870,659.7863217985070,329.1003626161050,-3.8483607233589400,689.0752978764750,48.58677290426740,-8.238793114208140,-1.676829757896590,-2.6071070763179100
