ezloophw-py logger started on:,2026-3-24_135208
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,smoothed_ddq_0,smoothed_ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
49931999,0.000000,0.000000,0.000000,1026.84,1027.05,1028.15,1029.13,0.0,0.0,1.0,1.0,1.0,1.0,1404.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49932099,0.000000,0.000000,0.000000,1026.79,1027.06,1028.15,1029.13,0.0,0.0,1.0,1.0,1.0,1.0,1404.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49932198,0.099000,0.000000,0.000000,1026.81,1027.01,1028.15,1029.12,0.0,0.0,1.0,1.0,1.0,1.0,1403.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49932298,0.198000,0.000000,0.000000,1026.79,1027.05,1028.18,1029.15,0.0,0.0,1.0,1.0,1.0,1.0,1403.14,0.0,0.0,0.0,0.0,0.0,0.0,326.05905922172565,448.88079670099035,6.49864856872586,330.2011562200863,219.93969544823048,4.934193616884654,340.10440997941095,27.373782100093045,-9.251641007208887,-1.0365058314221356,-0.8709943078702249
49932398,0.301000,0.000000,0.000000,1026.77,1027.01,1028.16,1029.09,0.0,0.0,1.0,1.0,1.0,1.0,1402.51,0.0,0.0,0.0,0.0,0.0,0.0,326.0843749465121,448.88221617011976,6.53335155416164,330.2055116548627,219.9509084119169,4.935263035358469,340.1025759033044,27.376139133520017,-9.259011891621496,-1.0313060344264564,-0.879422075008859
49932498,0.401000,0.000000,0.000000,1026.87,1027.03,1028.09,1029.16,0.0,0.0,1.0,1.0,1.0,1.0,1402.11,0.0,0.0,0.0,0.0,0.0,0.0,326.0832743212585,448.8750584870539,6.512726394795597,330.2052170621436,219.94701437183366,4.937728395035852,340.1112575294639,27.379233211427096,-9.254855465536291,-1.031522401040904,-0.881759620702077
49932598,0.501000,0.000000,0.000000,1026.87,1027.03,1028.2,1029.12,0.0,0.0,1.0,1.0,1.0,1.0,1401.43,0.0,0.0,0.0,0.0,0.0,0.0,326.08698330452245,448.8797402983444,6.518261389193051,330.2044238024484,219.94378314633607,4.933939357469464,340.100214044943,27.378691314906337,-9.260585445738636,-1.0303603436281232,-0.881082981185461
49932698,0.601000,0.000000,0.000000,1026.78,1027.09,1028.09,1029.02,0.0,0.0,1.0,1.0,1.0,1.0,1401.02,0.0,0.0,0.0,0.0,0.0,0.0,326.0827699474025,448.8814475775753,6.520941085521218,330.1947276044777,219.9534865691407,4.937824789387107,340.0929006252538,27.37832551533874,-9.24467082938714,-1.029024530157474,-0.8843081263119963
49932798,0.701000,0.000000,0.000000,1026.84,1026.96,1028.17,1029.11,0.0,0.0,1.0,1.0,1.0,1.0,1400.38,0.0,0.0,0.0,0.0,0.0,0.0,326.0875043701935,448.88208311494816,6.534319473368279,330.1944915716494,219.94688662967167,4.939907873325027,340.09701999523674,27.375230227728807,-9.255451332090681,-1.027748456041631,-0.8882061744526997
49932898,0.801000,0.000000,0.000000,1026.82,1027.04,1028.22,1029.12,0.0,0.0,1.0,1.0,1.0,1.0,1399.93,0.0,0.0,0.0,0.0,0.0,0.0,326.0619907003732,448.87535920094507,6.5199894862595515,330.1992235203907,219.9512992074618,4.936762060104807,340.08994303210017,27.37968996116756,-9.251020153086412,-1.0353659500348074,-0.8694676588031105
