ezloophw-py logger started on:,2026-2-9_122533
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1022., 1022., 1022., 1022.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
44736230,0.000000,0.000000,0.000000,1018.67,1019.11,1020.29,1021.29,0.0,0.0,1.0,1.0,1.0,1.0,1373.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44736329,0.000000,0.000000,0.000000,1018.7,1019.09,1020.45,1021.36,0.0,0.0,1.0,1.0,1.0,1.0,1375.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44736429,0.099000,0.000000,0.000000,1018.73,1019.02,1020.37,1021.26,0.0,0.0,1.0,1.0,1.0,1.0,1377.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44736530,0.199000,0.000000,0.000000,1018.76,1019.06,1020.43,1021.29,0.0,0.0,1.0,1.0,1.0,1.0,1378.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44736630,0.300000,0.000000,0.000000,1018.71,1018.96,1020.48,1021.29,0.0,0.0,0.54,0.5,0.29,0.13,1375.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44736729,0.400000,0.000000,0.000000,1024.37,1024.79,1020.36,1021.4,0.0,0.0,0.42,0.49,0.32,0.11,1375.66,644.4393078072776,678.2321301262699,-1.0907405279089764,655.7164921757656,335.96373111662547,-2.1873927091310907,676.1648977810353,59.35855596614989,-6.178103126519804,-1.887119610015121,-0.4537366002606791
44736829,0.504000,0.000000,0.000000,1026.02,1025.72,1020.44,1021.26,0.0,0.0,0.7,0.65,0.3,0.13,1377.2,644.4393078072776,678.2321301262699,-1.0907405279089764,655.7164921757656,335.96373111662547,-2.1873927091310907,676.1648977810353,59.35855596614989,-6.178103126519804,-1.887119610015121,-0.4537366002606791
44736930,0.600000,0.000000,0.000000,1024.49,1024.22,1020.43,1021.42,0.0,0.0,0.44,0.4,0.3,0.1,1378.87,644.4480513437156,678.2163558964216,-1.0719331831487524,655.7002063913,335.9115544784369,-2.0883455075634894,676.1556674926888,59.34632575813754,-6.254604693134916,-1.8827341350781481,-0.4645697452709405
44737029,0.701000,0.000000,0.000000,1023.71,1023.67,1020.41,1021.39,0.0,0.0,0.31,0.31,0.31,0.11,1380.46,644.4336908379217,678.2122168614111,-1.0793445280217586,655.3938266365126,335.8989623984322,-1.8885725925231556,675.2319713318225,59.243218817318834,-6.101603270050026,-1.8338614169201384,-0.4337636405771117
44737130,0.801000,0.000000,0.000000,1023.61,1023.56,1020.55,1021.28,0.0,0.0,0.3,0.29,0.28,0.13,1382.11,644.4314791722193,678.1932466727161,-1.0788141477299846,655.0795654280995,335.8352676465872,-1.7503089625642896,674.5392230580172,59.33058410133039,-5.853239238637348,-1.7814505015575481,-0.4627845998093183
44737230,0.901000,0.000000,0.000000,1023.61,1023.66,1020.47,1021.25,0.0,0.0,0.3,0.31,0.3,0.14,1383.56,644.4376245919622,678.2254343137329,-1.0624923349337112,655.0068253787028,335.8996747015131,-1.7828876563748617,674.1576059423647,59.20232689799874,-5.987205112079574,-1.7684275038411088,-0.42238732154275116
44737329,1.002000,0.000000,0.000000,1023.74,1023.56,1020.4,1021.4,0.0,0.0,0.32,0.29,0.31,0.11,1384.78,644.4192397076977,678.1950963324932,-1.0727132038182075,654.9687573627623,335.8411061120716,-1.6751856155033926,674.1610836693528,59.29531796930772,-5.92833779523217,-1.7649907668440208,-0.43999016454464845
44737429,1.101000,0.000000,0.000000,1023.64,1023.45,1020.46,1021.26,0.0,0.0,0.3,0.27,0.3,0.14,1385.85,644.4349119271852,678.2080850614426,-1.0729066116842108,655.1762308022522,335.9183714168566,-1.8449622873602254,674.5474142325684,59.269821376306226,-5.9922130470444595,-1.7973965221660995,-0.41057215006375225
44737530,1.201000,0.000000,0.000000,1023.79,1023.59,1020.37,1021.36,0.0,0.0,0.33,0.3,0.32,0.12,1386.71,644.438287321921,678.2020602030981,-1.0800734138401837,655.4456127323223,335.8933218758481,-1.9166323304433857,675.154914764001,59.296453324946654,-6.149226292110801,-1.841776087784429,-0.39225087834975003
44737631,1.301000,0.000000,0.000000,1023.73,1023.58,1020.45,1021.23,0.0,0.0,0.32,0.3,0.3,0.14,1387.29,644.4376529140213,678.2017302374198,-1.076342805192564,655.607394601162,335.9100902371137,-1.9357025234359457,675.7763215722032,59.336680814556836,-6.2352367231592405,-1.8690261866908515,-0.4328201624541137
44737730,1.403000,0.000000,0.000000,1023.66,1023.5,1020.49,1021.25,0.0,0.0,0.31,0.28,0.29,0.14,1388.02,644.4325157617078,678.2002615179308,-1.0756112052501623,655.7032174271429,335.88055204068047,-2.08228736342219,676.0962724503573,59.35488845170739,-6.15759611888112,-1.8857530860613136,-0.4462745716198584
44737831,1.501000,0.000000,0.000000,1023.68,1023.64,1020.43,1021.34,0.0,0.0,0.31,0.31,0.31,0.12,1388.57,643.9473367133684,677.9567225940648,-1.3418660866090577,655.4752148904679,335.6619522444439,-2.0932189788563416,675.9326926917306,59.31928082276021,-6.185959184281704,-1.9288907566839513,-0.3760667106711515
44737930,1.602000,0.000000,0.000000,1023.63,1023.48,1020.48,1021.18,0.0,-0.0,0.31,0.28,0.3,0.15,1388.92,643.4678507897906,678.0048570885943,-1.1123872519324194,654.4175364699848,334.20207570340716,-1.7969696233497592,674.6725258342162,56.730010748485675,-6.319495282829099,-1.824181817392402,-0.5267254380821536
44738030,1.701000,0.000000,0.000000,1023.66,1023.52,1020.47,1021.28,0.0,-0.0,0.31,0.29,0.3,0.13,1388.92,643.393049266211,677.9630824193217,-1.3743045543074235,654.1793355599181,334.1374753429382,-2.1672184088634325,673.9858152749742,56.7666811034518,-6.295079072972786,-1.7968587782517593,-0.4907236796955079
