ezloophw-py logger started on:,2026-3-4_121806,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1040.,1040,1040,1040.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
44293016,2.704000,0.000000,0.000000,1041.11,1039.3,1039.85,1040.5,0.0,-0.01,0.19,0.12,0.03,0.1,1487.51,649.2525684410220,672.4656665574900,0.24218494115059600,649.8905722452140,327.85730860512700,-0.2711865094946400,662.273597651796,45.58093072677790,-4.438123897990950,-0.10607660169689400,-2.2997129914687700
44293116,2.806000,0.000000,0.000000,1041.09,1039.35,1039.8,1040.42,0.0,-0.01,0.19,0.11,0.04,0.08,1487.42,649.6342489832060,672.5168930055840,0.2849415693570150,650.8821226713140,328.0029512306530,-0.4004098853481970,664.2343341715570,45.87435883051340,-4.601216247021350,-0.20753175516923500,-2.294534103143510
44293216,2.905000,0.000000,0.000000,1041.02,1039.32,1039.79,1040.42,0.0,0.0,0.17,0.12,0.04,0.08,1487.54,649.677663961102,672.5457951539280,0.29960658317444300,650.5954437754390,328.0227075199040,-0.36925618865494800,663.955329025169,45.85335483745270,-4.518340087765490,-0.15263065780857700,-2.4055001775922800
44293316,3.006000,0.000000,0.000000,1040.96,1039.4,1039.81,1040.39,0.01,0.0,0.16,0.1,0.04,0.08,1487.63,649.6359369272740,672.5507457160850,0.34635866221704600,648.3861844965060,327.93124180953400,0.1404612170574930,658.6497900451940,45.75834707654810,-3.8725190595310200,0.20778053768944400,-2.498688677253720
44293416,3.107000,0.000000,0.000000,1040.85,1039.39,1039.76,1040.46,0.01,0.0,0.15,0.1,0.05,0.09,1487.74,649.6507664308390,672.5182219895250,0.3130725631419490,647.3548929871960,327.8982157068290,0.4563203685068130,656.2148942696750,45.70868649199710,-3.579441458567250,0.38170132370353500,-2.5617470807069000
44293517,3.204000,0.000000,0.000000,1040.88,1039.38,1039.79,1040.34,0.01,0.0,0.15,0.1,0.04,0.07,1487.64,649.6507664308390,672.5182219895250,0.3130725631419490,647.3548929871960,327.8982157068290,0.4563203685068130,656.2148942696750,45.70868649199710,-3.579441458567250,0.38170132370353500,-2.5617470807069000
44293616,3.304000,0.000000,0.000000,1040.93,1039.41,1039.81,1040.29,0.01,0.0,0.16,0.1,0.04,0.06,1487.67,649.6324196348970,672.5060583455650,0.3308722462779190,646.9249517928610,327.82895639040100,0.5459163855734930,655.0599488089000,45.71319897846760,-3.3766143152936700,0.45005394671638900,-2.5518124172679200
44293717,3.404000,0.000000,0.000000,1041.03,1039.3,1039.8,1040.44,0.01,0.0,0.17,0.12,0.04,0.09,1487.58,649.6322220760410,672.5024170097030,0.351281233136221,647.4383812620910,327.8939354114610,0.44205527265508500,655.9223672726270,45.7306457386732,-3.544362877380470,0.36475051605017000,-2.4517313918753000
44293816,3.505000,0.000000,0.000000,1041.14,1039.22,1039.73,1040.37,0.01,0.0,0.19,0.13,0.05,0.07,1487.58,649.6692732379960,672.5691926924860,0.3296482004589800,648.4004755101890,327.9542735676160,0.24486882726862900,658.2114056800670,45.78426350309970,-3.8443384445062300,0.21094973649234900,-2.413246937426660
44293916,3.604000,0.000000,0.000000,1041.06,1039.21,1039.84,1040.37,0.01,0.0,0.18,0.13,0.03,0.07,1487.64,649.6698715676800,672.5435161304740,0.345654153687261,649.5440398958570,327.926330449449,-0.06071856774539100,660.9322830050480,45.80772333001180,-4.151566119539230,0.02092067286170810,-2.353437192740690
