ezloophw-py logger started on:,2026-2-3_162625
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1200., 1030., 1030., 1030.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,FILpressure_0,FILpressure_1,FILpressure_2,FILpressure_3,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
59190587,2.003000,0.000000,0.000000,1162.33,1029.87,1028.09,1027.84,-0.01,-0.0,1.0,1.0,0.26,0.28,1344.19,1149.95,1035.13,1028.09,1027.92,633.6200853115863,666.1039803464377,-0.147457820121075,494.7576313530936,353.734722599401,43.04803101598942,0.0,0.0,0.0,0.0,0.0
59190688,2.103000,0.000000,0.000000,1168.17,1027.73,1028.05,1027.79,-0.01,-0.0,1.0,0.6,0.27,0.29,1344.19,1156.06,1032.65,1028.07,1027.88,633.466878980379,666.1555413774262,-0.19351584816355832,486.9755789040588,357.02588134551564,45.247554770533974,0.0,0.0,0.0,0.0,0.0
59190787,2.202000,0.000000,0.000000,1173.78,1026.69,1027.99,1027.86,-0.01,-0.0,1.0,0.26,0.27,0.29,1344.32,1162.05,1030.63,1028.05,1027.87,633.4114323906126,666.1737368816783,-0.2403278683054413,480.05938527040956,361.784215101457,47.58021469886404,0.0,0.0,0.0,0.0,0.0
59190887,2.302000,0.000000,0.000000,1178.95,1028.1,1027.87,1027.99,-0.0,-0.0,1.0,0.11,0.28,0.29,1344.57,1167.72,1029.78,1027.99,1027.91,633.3919213016926,667.6515387036912,0.23792304919177562,480.05938527040956,361.784215101457,47.58021469886404,0.0,0.0,0.0,0.0,0.0
59190987,2.403000,0.000000,0.000000,1184.29,1029.83,1027.78,1028.05,-0.0,-0.0,1.0,0.12,0.3,0.28,1344.73,1173.28,1029.8,1027.92,1027.96,633.4002551017567,667.703855004385,0.2086907625686066,480.05938527040956,361.784215101457,47.58021469886404,0.0,0.0,0.0,0.0,0.0
59191088,2.503000,0.000000,0.000000,1189.5,1031.46,1028.07,1027.78,-0.0,-0.0,1.0,0.21,0.29,0.29,1345.01,1178.72,1030.36,1027.97,1027.9,633.4041355951351,667.6592125073684,0.3210106664033895,480.05938527040956,361.784215101457,47.58021469886404,0.0,0.0,0.0,0.0,0.0
59191188,2.604000,0.000000,0.000000,1195.3,1032.39,1027.82,1028.07,-0.0,-0.0,1.0,0.33,0.3,0.28,1345.19,1184.28,1031.04,1027.92,1027.96,633.3894986546547,667.4674542342426,0.062825963098226,480.05938527040956,361.784215101457,47.58021469886404,0.0,0.0,0.0,0.0,0.0
59191288,2.704000,0.000000,0.000000,1200.71,1033.32,1028.01,1027.94,-0.0,-0.0,1.0,0.46,0.29,0.29,1345.61,1189.8,1031.8,1027.95,1027.95,633.2752205126451,667.1016989407938,0.05010235138097401,448.6412339762136,389.05274785086704,60.53136949199954,0.0,0.0,0.0,0.0,0.0
59191388,2.804000,0.000000,0.000000,1206.41,1032.4,1028.12,1027.73,-0.0,-0.0,1.0,0.49,0.28,0.3,1345.68,1195.37,1032.0,1028.01,1027.88,633.35528774562,666.7675061871819,-0.08189168326301406,444.62449237590016,393.0871765903517,62.02540972327826,213.8552076703393,267.49318619717917,62.264795996820595,34.59026558035445,-7.737353682057758
59191489,2.903000,0.000000,0.000000,1211.92,1030.83,1027.86,1027.88,-0.0,-0.0,1.0,0.43,0.29,0.3,1345.95,1200.92,1031.61,1027.96,1027.88,633.3926752077438,666.546264181958,-0.07598180696995223,443.39499733969024,394.88724376305606,62.92168200715155,209.15914162194304,276.15535791163325,64.00012955160751,34.96885078130892,-6.817710108064439
59191589,3.004000,0.000000,0.000000,1216.6,1030.31,1028.04,1027.84,-0.0,-0.01,0.16,0.35,0.29,0.3,1346.22,1206.18,1031.17,1027.99,1027.86,633.446302559466,666.141791178724,-0.2660378796564036,440.5504782709414,397.9373300825413,64.30871342745665,209.15914162194304,276.15535791163325,64.00012955160751,34.96885078130892,-6.817710108064439
59191688,3.104000,0.000000,0.000000,1215.71,1030.58,1028.03,1027.72,-0.0,-0.01,0.39,0.32,0.29,0.31,1347.02,1209.38,1030.97,1028.0,1027.82,633.5551384602726,665.964980461822,-0.18748996502729057,436.2091037571441,402.87056578474954,65.79395475166139,209.15914162194304,276.15535791163325,64.00012955160751,34.96885078130892,-6.817710108064439
59191789,3.204000,0.000000,0.000000,1213.05,1030.73,1027.66,1027.97,-0.0,-0.01,0.6,0.31,0.31,0.31,1347.79,1210.61,1030.89,1027.89,1027.87,633.526550843574,666.3048953017668,0.004899454745407293,432.50687458748143,408.1723155796818,67.66247836567887,209.15914162194304,276.15535791163325,64.00012955160751,34.96885078130892,-6.817710108064439
59191888,3.304000,0.000000,0.000000,1208.58,1030.3,1027.85,1027.98,-0.0,-0.0,0.49,0.27,0.31,0.3,1348.92,1209.93,1030.69,1027.87,1027.91,633.5537232754697,666.5235126977288,-0.04989641203708847,427.58907127240906,414.6401719091076,70.38617184733518,209.15914162194304,276.15535791163325,64.00012955160751,34.96885078130892,-6.817710108064439
59191988,3.404000,0.000000,0.000000,1205.82,1029.45,1027.81,1027.92,-0.0,-0.0,0.26,0.2,0.32,0.3,1349.86,1208.55,1030.28,1027.85,1027.91,633.696987199253,666.7774490483556,0.0007988563244874269,425.60673835647634,417.5746914825738,71.57506754732006,178.85080327949333,336.20196788057757,73.40608354068054,39.862686931344726,-7.976383072648133
59192089,3.504000,0.000000,0.000000,1206.73,1028.26,1028.03,1027.87,-0.0,-0.0,0.16,0.09,0.31,0.3,1350.98,1207.94,1029.6,1027.91,1027.9,633.9237812190082,666.8103502965074,-0.012436426582765047,428.74603180050383,414.64153353692774,70.17305882984661,178.85080327949333,336.20196788057757,73.40608354068054,39.862686931344726,-7.976383072648133
59192188,3.604000,0.000000,0.000000,1208.33,1027.29,1028.2,1027.78,-0.0,-0.01,0.19,0.04,0.29,0.31,1351.99,1208.07,1028.82,1028.01,1027.86,633.9412217866618,666.7496720932586,-0.06196718017619708,428.74603180050383,414.64153353692774,70.17305882984661,178.85080327949333,336.20196788057757,73.40608354068054,39.862686931344726,-7.976383072648133
59192288,3.704000,0.000000,0.000000,1209.03,1026.86,1028.18,1027.71,-0.0,-0.01,0.25,0.16,0.28,0.32,1351.81,1208.39,1028.17,1028.07,1027.81,633.941368604406,666.7203172890694,-0.0438064167152888,441.7052402438438,399.35297491657013,64.62154617061131,178.85080327949333,336.20196788057757,73.40608354068054,39.862686931344726,-7.976383072648133
59192388,3.804000,0.000000,0.000000,1208.16,1027.46,1028.08,1027.83,-0.0,-0.0,0.24,0.2,0.28,0.32,1352.67,1208.31,1027.93,1028.07,1027.82,633.9455761392913,666.66124693372,-0.07742925050657132,446.4821271395703,394.2579120387435,63.1695456573349,215.50118574636602,271.9377950107,62.557496280421184,34.53510255502565,-6.974467992235809
59192488,3.904000,0.000000,0.000000,1206.28,1028.32,1028.04,1027.93,-0.0,-0.0,0.13,0.18,0.29,0.31,1353.58,1207.63,1028.06,1028.06,1027.85,633.9405253840998,666.6998016216944,-0.06845836715989,445.3023365754962,395.4542644259949,63.36664059861147,215.50118574636602,271.9377950107,62.557496280421184,34.53510255502565,-6.974467992235809
59192588,4.004000,0.000000,0.000000,1204.68,1029.31,1027.78,1028.17,-0.0,-0.0,0.04,0.11,0.3,0.3,1354.52,1206.64,1028.48,1027.97,1027.96,633.9526337370517,666.7271224811195,-0.08742974059329257,445.3023365754962,395.4542644259949,63.36664059861147,215.50118574636602,271.9377950107,62.557496280421184,34.53510255502565,-6.974467992235809
59192689,4.105000,0.000000,0.000000,1203.86,1029.66,1027.8,1028.16,-0.0,-0.0,0.2,0.04,0.31,0.29,1354.21,1205.7,1028.88,1027.91,1028.03,633.9305456260286,666.7757023285675,-0.025467983585547284,433.6257430826989,408.74291384884805,67.58462207508025,215.50118574636602,271.9377950107,62.557496280421184,34.53510255502565,-6.974467992235809
59192788,4.204000,0.000000,0.000000,1204.38,1029.25,1027.93,1027.94,0.0,-0.0,0.27,0.02,0.31,0.29,1355.04,1205.26,1029.0,1027.92,1028.0,634.019843789443,666.8775787086033,-0.06876700661200283,429.218986996977,414.0062624953018,70.10089204235716,184.81261639349222,326.3829196528642,71.8617504324679,39.00406439462363,-7.731645601148998
59192888,4.304000,0.000000,0.000000,1205.76,1028.28,1028.01,1027.98,0.0,-0.0,0.24,0.06,0.31,0.3,1355.87,1205.43,1028.76,1027.95,1027.99,633.9344023053992,666.7940898373275,-0.04823733236515624,429.6873882569841,413.4843476935282,70.1206695864852,184.81261639349222,326.3829196528642,71.8617504324679,39.00406439462363,-7.731645601148998
59192988,4.404000,0.000000,0.000000,1207.23,1027.45,1028.18,1027.83,0.0,0.0,0.13,0.14,0.3,0.31,1356.67,1206.03,1028.32,1028.03,1027.94,633.9400827847757,666.7592580954757,-0.03169360102710598,429.6873882569841,413.4843476935282,70.1206695864852,184.81261639349222,326.3829196528642,71.8617504324679,39.00406439462363,-7.731645601148998
59193089,4.503000,0.000000,0.000000,1207.98,1027.2,1028.24,1027.66,-0.0,0.0,0.02,0.2,0.29,0.32,1357.38,1206.69,1027.94,1028.1,1027.84,633.9521015092392,666.7232868551674,-0.07298712744826838,439.77822888217605,401.4435705783991,65.41663700689627,184.81261639349222,326.3829196528642,71.8617504324679,39.00406439462363,-7.731645601148998
59193188,4.604000,0.000000,0.000000,1207.31,1027.47,1028.06,1027.91,-0.0,0.0,0.02,0.23,0.29,0.32,1358.29,1206.9,1027.79,1028.09,1027.87,633.9433711160839,666.6885208173143,-0.08482551517506584,444.31916927243026,396.4897901788211,63.82925672609812,184.81261639349222,326.3829196528642,71.8617504324679,39.00406439462363,-7.731645601148998
59193288,4.703000,0.000000,0.000000,1205.85,1028.28,1027.94,1028.01,-0.0,0.0,0.03,0.2,0.3,0.31,1358.67,1206.54,1027.95,1028.04,1027.91,633.9467422183909,666.696672097403,-0.09592342742214789,444.3991989050464,396.383119591494,63.90635477130572,212.39736413066004,276.48000285900895,63.18438376742398,35.03866138926125,-7.408133991837552
59193388,4.804000,0.000000,0.000000,1204.28,1029.01,1027.85,1028.14,-0.0,0.0,0.16,0.14,0.31,0.3,1358.45,1205.78,1028.31,1027.97,1027.99,633.9445774601345,666.7168158846835,-0.07735694539081099,440.5075468971729,400.70824362173494,64.8615356069887,212.39736413066004,276.48000285900895,63.18438376742398,35.03866138926125,-7.408133991837552
59193488,4.904000,0.000000,0.000000,1203.55,1029.33,1027.82,1028.21,-0.0,0.0,0.29,0.08,0.32,0.29,1359.18,1205.03,1028.65,1027.92,1028.06,633.9486323985827,666.7796754362706,-0.026383830586081302,435.07758102742537,406.9487471291215,67.07588926650466,212.39736413066004,276.48000285900895,63.18438376742398,35.03866138926125,-7.408133991837552
59193588,5.004000,0.000000,0.000000,1203.92,1029.02,1027.84,1028.13,-0.0,0.0,0.35,0.06,0.33,0.29,1359.93,1204.66,1028.77,1027.89,1028.09,633.9336071209972,666.8035014894554,-0.019922979209117214,430.9807467763836,411.8729451230491,69.30363529614948,212.39736413066004,276.48000285900895,63.18438376742398,35.03866138926125,-7.408133991837552
59193688,5.104000,0.000000,0.000000,1205.33,1028.33,1027.91,1027.91,0.0,0.0,0.31,0.09,0.33,0.3,1360.63,1204.89,1028.63,1027.9,1028.03,633.9348773120919,666.7934471902178,-0.007746049069772225,430.63264744486276,412.30232691087315,69.63164336093817,186.92640904601168,322.82569032842787,71.46201231471535,38.61988344212421,-7.400454980455464
59193789,5.204000,0.000000,0.000000,1206.57,1027.59,1028.02,1027.91,0.0,0.0,0.21,0.15,0.32,0.31,1361.33,1205.45,1028.28,1027.94,1027.99,633.946683947407,666.7826944586866,-0.020682136449443257,433.8337657375555,408.41578458134023,67.93173427410831,186.92640904601168,322.82569032842787,71.46201231471535,38.61988344212421,-7.400454980455464
59193889,5.303000,0.000000,0.000000,1207.27,1027.34,1028.1,1027.87,0.01,0.0,0.1,0.2,0.31,0.31,1362.12,1206.06,1027.96,1027.99,1027.95,633.9425453880503,666.7342369288857,-0.034870231037705646,438.6550032745711,402.7398954191028,65.8222661817854,186.92640904601168,322.82569032842787,71.46201231471535,38.61988344212421,-7.400454980455464
59193989,5.406000,0.000000,0.000000,1206.67,1027.67,1027.94,1027.89,0.01,0.0,0.06,0.22,0.32,0.32,1362.78,1206.27,1027.86,1027.98,1027.93,633.945728371458,666.7126566147078,-0.061876026092803134,442.7454355395212,398.21119057953445,64.46733047541387,186.92640904601168,322.82569032842787,71.46201231471535,38.61988344212421,-7.400454980455464
59194090,5.505000,0.000000,0.000000,1205.4,1028.23,1027.94,1027.98,0.0,0.0,0.11,0.2,0.32,0.32,1363.48,1205.97,1027.99,1027.96,1027.95,633.9359293767341,666.7048045893523,-0.04875075433521389,443.4131484114074,397.52687966775864,64.24476285392365,210.33602306624013,279.9425979826434,64.03376580831616,35.290667985472034,-7.35166751339851
59194190,5.605000,0.000000,0.000000,1204.16,1028.81,1027.9,1028.11,0.0,0.0,0.21,0.16,0.32,0.31,1364.16,1205.37,1028.26,1027.94,1028.0,633.9468904860378,666.7351871221396,-0.042338702297269534,440.4576283631162,400.78783604760656,64.97664900034084,210.33602306624013,279.9425979826434,64.03376580831616,35.290667985472034,-7.35166751339851
59194289,5.705000,0.000000,0.000000,1203.58,1029.08,1027.87,1028.15,0.0,0.0,0.31,0.11,0.33,0.3,1364.85,1204.77,1028.54,1027.92,1028.05,633.9395752062626,666.7630092897892,-0.028165513299600334,436.00372070746175,405.90882369502845,66.70370975931736,210.33602306624013,279.9425979826434,64.03376580831616,35.290667985472034,-7.35166751339851
59194389,5.805000,0.000000,0.000000,1203.86,1028.81,1027.87,1027.95,0.0,0.0,0.36,0.1,0.33,0.31,1365.43,1204.46,1028.63,1027.9,1028.02,633.9391064783586,666.7949656148421,0.004266133806384171,432.292380000969,410.2742355518086,68.84974728788305,210.33602306624013,279.9425979826434,64.03376580831616,35.290667985472034,-7.35166751339851
59194489,5.905000,0.000000,0.000000,1205.05,1028.27,1027.98,1027.93,0.0,0.0,0.32,0.12,0.33,0.31,1366.04,1204.66,1028.51,1027.93,1027.99,633.9357897692279,666.7929074057296,-0.037173111365537415,431.5184023959246,411.1810675538208,69.24020406607427,188.5767000788019,319.38404127715916,70.85581651453437,38.37547839891814,-7.450339069555525
59194589,6.004000,0.000000,0.000000,1206.2,1027.67,1028.08,1027.97,-0.0,0.0,0.23,0.17,0.32,0.31,1366.65,1205.18,1028.23,1027.98,1027.98,633.9441409813227,666.7857850818483,-0.01948567780618877,433.9249832835623,408.2984944869546,68.13479845022033,188.5767000788019,319.38404127715916,70.85581651453437,38.37547839891814,-7.450339069555525
59194690,6.105000,0.000000,0.000000,1206.78,1027.5,1028.2,1027.85,-0.0,0.0,0.14,0.21,0.31,0.32,1367.34,1205.72,1027.98,1028.05,1027.94,633.9472399582356,666.7431348886734,-0.06605724606685116,437.9538443447942,403.5495114441927,66.35037721642261,188.5767000788019,319.38404127715916,70.85581651453437,38.37547839891814,-7.450339069555525
59194790,6.206000,0.000000,0.000000,1206.21,1027.67,1028.12,1027.91,0.0,0.0,0.11,0.23,0.31,0.33,1367.93,1205.88,1027.88,1028.08,1027.93,633.9436285776941,666.7220433122012,-0.047494060460039615,441.5290767873138,399.59028603933103,65.14110495195274,188.5767000788019,319.38404127715916,70.85581651453437,38.37547839891814,-7.450339069555525
59194891,6.305000,0.000000,0.000000,1205.12,1028.14,1027.94,1028.09,0.0,0.0,0.15,0.21,0.32,0.32,1368.53,1205.63,1027.97,1028.03,1027.98,633.940174920553,666.7108228557337,-0.07564673163454995,442.38031680877907,398.58296824026564,64.69755041055797,208.48181195280125,283.0932494951257,64.56478872691493,35.54333186225274,-7.364979689277483
59194991,6.406000,0.000000,0.000000,1204.12,1028.7,1027.89,1028.13,0.0,0.0,0.23,0.17,0.33,0.31,1369.11,1205.12,1028.21,1027.98,1028.03,633.943393089179,666.7473828651879,-0.05034643026334722,440.2324429668308,401.0453954504994,65.26569442670109,208.48181195280125,283.0932494951257,64.56478872691493,35.54333186225274,-7.364979689277483
59195091,6.506000,0.000000,0.000000,1203.65,1028.91,1027.91,1028.23,0.0,0.0,0.31,0.13,0.33,0.3,1369.56,1204.63,1028.45,1027.96,1028.1,633.9498438189629,666.7586527288645,-0.03760819351450902,436.4444346815924,405.3989903773875,66.77812544843589,208.48181195280125,283.0932494951257,64.56478872691493,35.54333186225274,-7.364979689277483
59195191,6.607000,0.000000,0.000000,1203.91,1028.76,1027.97,1028.16,0.0,-0.0,0.35,0.12,0.33,0.3,1370.26,1204.39,1028.55,1027.96,1028.12,633.926932317647,666.7938907353476,-0.013692316191295654,433.2127761033535,409.14432293630824,68.383286019201,191.64690271473887,313.3116942758357,69.8995572470537,37.9193024980834,-7.47753896011659
59195291,6.706000,0.000000,0.000000,1204.9,1028.27,1027.97,1028.06,0.0,-0.0,0.32,0.13,0.33,0.3,1370.72,1204.56,1028.46,1027.96,1028.1,633.9328308764756,666.7923672064888,-0.03881470440149238,432.2903736451734,410.21984044149707,68.96342457420077,190.0183795129079,316.5575539338181,70.35785419777974,38.16409613378648,-7.464680428350135
59195391,6.806000,0.000000,0.000000,1205.87,1027.65,1028.04,1027.84,0.0,-0.0,0.24,0.18,0.33,0.32,1371.32,1205.0,1028.19,1027.99,1028.01,633.9379685273573,666.7864002721982,-0.03209945917728556,434.1556118377245,408.0521933636891,68.06557493555326,190.0183795129079,316.5575539338181,70.35785419777974,38.16409613378648,-7.464680428350135
59195491,6.907000,0.000000,0.000000,1206.23,1027.54,1028.11,1027.96,0.0,-0.0,0.17,0.22,0.32,0.32,1371.8,1205.41,1027.97,1028.03,1027.99,633.9517365218937,666.7492797726762,-0.08942134658705182,437.64917915012654,403.9692784426211,66.41347162463487,190.0183795129079,316.5575539338181,70.35785419777974,38.16409613378648,-7.464680428350135
59195591,7.007000,0.000000,0.000000,1205.82,1027.68,1028.03,1027.99,-0.0,-0.0,0.14,0.24,0.32,0.32,1372.4,1205.55,1027.87,1028.03,1027.99,633.9402724955992,666.7167457116452,-0.05581272022317018,440.6349049680384,400.540479545095,65.46892275566942,190.0183795129079,316.5575539338181,70.35785419777974,38.16409613378648,-7.464680428350135
59195691,7.106000,0.000000,0.000000,1204.97,1028.22,1027.87,1028.07,-0.0,-0.0,0.17,0.22,0.33,0.32,1372.95,1205.35,1027.99,1027.98,1028.02,633.9318730655492,666.7064648139587,-0.038125767001697196,441.63912727620993,399.44614579424604,65.0302493371234,206.98784998331442,285.6399362583711,64.8054353935864,35.73486677629528,-7.343185998281456
59195792,7.206000,0.000000,0.000000,1204.03,1028.61,1027.86,1028.07,-0.0,-0.0,0.25,0.18,0.34,0.32,1373.37,1204.91,1028.2,1027.94,1028.04,633.9381075282952,666.7409955406808,-0.040136248516368794,439.9450926729011,401.3508174918672,65.52107588078084,206.98784998331442,285.6399362583711,64.8054353935864,35.73486677629528,-7.343185998281456
59195891,7.307000,0.000000,0.000000,1203.58,1028.82,1027.85,1028.14,0.0,-0.0,0.32,0.15,0.35,0.31,1373.94,1204.46,1028.41,1027.91,1028.07,633.9397008063834,666.7605804791801,-0.04328885522373209,436.7214305695344,405.0015310675931,66.7460994179163,206.98784998331442,285.6399362583711,64.8054353935864,35.73486677629528,-7.343185998281456
59195992,7.406000,0.000000,0.000000,1203.85,1028.57,1027.92,1028.18,0.0,-0.0,0.35,0.14,0.35,0.31,1374.42,1204.26,1028.46,1027.91,1028.11,633.9374045991756,666.7706577384822,-0.03618545613542937,433.9465597096,408.2540872352361,68.0440032823559,193.0662913525341,310.6590542618576,69.25840168816042,37.72587246066913,-7.50756410347968
59196091,7.507000,0.000000,0.000000,1204.66,1028.14,1027.96,1028.05,0.0,-0.0,0.33,0.16,0.35,0.31,1374.98,1204.39,1028.35,1027.93,1028.09,633.9381928893649,666.7746996872868,-0.020108088051918143,433.03094456119584,409.35165685592915,68.52163706554228,191.3231934161639,314.0943094611858,70.0275884893577,37.97045608572148,-7.4503781078308435
59196191,7.606000,0.000000,0.000000,1205.47,1027.81,1028.05,1027.94,0.0,-0.01,0.26,0.19,0.34,0.32,1375.44,1204.75,1028.17,1027.97,1028.04,633.936119020953,666.7640375551942,-0.05019465672304882,434.5178555835311,407.61715244373863,67.82502722581343,193.73381964232027,309.54977364658174,69.25758348161456,37.57893963721438,-7.318138913765637
