ezloophw-py logger started on:,2026-3-18_152705
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
55630521,1.703000,0.000000,0.000000,1028.72,1028.98,1030.25,1030.96,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.09,0.0,0.0,0.0,0.0,0.0,0.0,326.25009124542066,449.2168034908588,6.633047354174472,326.39061945040845,219.28665440072308,6.463500979799656,330.22693998464814,29.60518283794783,-6.959006794339017,-0.035017904688337695,-1.0886172227853372
55630621,1.801000,0.000000,0.000000,1028.78,1028.97,1030.19,1031.09,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.34,0.0,0.0,0.0,0.0,0.0,0.0,326.2055184519705,449.21888042759315,6.587633427009091,326.390059452303,219.29437499409147,6.469288794352438,330.22828435456233,29.607918949278165,-6.976093839818515,-0.04598647793458664,-1.067224627059025
55630721,1.902000,0.000000,0.000000,1028.78,1029.0,1030.23,1031.05,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.18,0.0,0.0,0.0,0.0,0.0,0.0,326.27245356471036,449.2068807437653,6.684970599830375,326.38663056423064,219.28452886919038,6.468557022812991,330.2374424056912,29.602998593689534,-6.972375492900979,-0.028452473623812785,-1.106123218093802
55630823,2.001000,0.000000,0.000000,1028.71,1028.95,1030.35,1031.05,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.24304142980844,449.22033167206337,6.633505533141818,326.39204370465484,219.28630671288894,6.468735439179965,330.1960553858514,29.61332804383402,-7.018219240936155,-0.03712891249151684,-1.0746912806005486
55630924,2.103000,0.000000,0.000000,1028.66,1028.98,1030.29,1031.13,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.38,0.0,0.0,0.0,0.0,0.0,0.0,326.21793680331484,449.21780639574325,6.581427596776213,326.3943796481082,219.28414247065362,6.461979557265667,330.23105327724954,29.606416607998472,-6.969155183501579,-0.04396671707423982,-1.0708490879575288
55631024,2.204000,0.000000,0.000000,1028.72,1029.02,1030.26,1030.98,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.26,0.0,0.0,0.0,0.0,0.0,0.0,326.2454311828135,449.2166957753891,6.6099622280672925,326.3985573196284,219.28799308113125,6.478406930059084,330.2260096623795,29.611672412912515,-6.988310723069757,-0.03815739389108134,-1.079691966872962
55631126,2.304000,0.000000,0.000000,1028.77,1029.08,1030.36,1031.09,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.2629905887678,449.2260353177175,6.596187681923375,326.3920817808906,219.28541992473305,6.478235491529266,330.23111190732885,29.60833462853646,-6.976557601340923,-0.03216647781531001,-1.0951650148956398
55631224,2.406000,0.000000,0.000000,1028.78,1029.01,1030.25,1030.96,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.41,0.0,0.0,0.0,0.0,0.0,0.0,326.2128139104675,449.22175293636025,6.574094175450321,326.3933863638853,219.28077634553685,6.464736235105551,330.22499333361327,29.61010709735917,-6.955084516069512,-0.044994317688719816,-1.0673070739685189
55631324,2.507000,0.000000,0.000000,1028.85,1029.09,1030.34,1031.07,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.46,0.0,0.0,0.0,0.0,0.0,0.0,326.17509418197466,449.2262984876646,6.574101029167956,326.3907796007894,219.28754244494223,6.455608676743516,330.2231008794812,29.61021429125606,-6.948112543111264,-0.053744139478060886,-1.049982495934082
55631424,2.605000,0.000000,0.000000,1028.82,1028.97,1030.26,1031.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.53,0.0,0.0,0.0,0.0,0.0,0.0,325.7671555058313,448.99984684075827,6.322762069013136,326.00078881962617,218.1473848957696,6.456125624694469,329.85126554867696,28.152592813263734,-7.107525323292356,-0.05798594544371691,-1.0450381921657546
55631524,2.706000,0.000000,0.000000,1028.67,1029.06,1030.21,1030.96,-0.0,0.0,1.0,1.0,1.0,1.0,1400.38,0.0,0.0,0.0,0.0,0.0,0.0,325.7562985513175,449.9249060218093,6.569779654833602,325.96829819212167,218.27604617176587,6.3159559466640225,329.7276616633382,27.19961839916776,-6.881163840116216,-0.0524357481970196,-1.0222579819038178
55631624,2.805000,0.000000,0.000000,1028.73,1029.08,1030.28,1031.04,-0.0,0.0,1.0,1.0,1.0,1.0,1400.51,0.0,0.0,0.0,0.0,0.0,0.0,325.9632109860115,450.54564550257066,6.666904236977252,325.9435476109748,218.16141643415537,6.126981493386291,329.76936797889164,27.049062463614113,-6.621787694349603,0.008635402800652711,-1.164104492461002
55631724,2.906000,0.000000,0.000000,1028.7,1029.11,1030.28,1030.97,-0.0,0.0,1.0,1.0,1.0,1.0,1400.41,0.0,0.0,0.0,0.0,0.0,0.0,325.8559668937354,449.87880393540695,6.589314374505838,325.94832461943207,218.1499846971702,6.209834636876176,329.76936797889164,27.049062463614113,-6.621787694349603,0.008635402800652711,-1.164104492461002
55631825,3.005000,0.000000,0.000000,1028.71,1028.97,1030.26,1030.89,-0.01,0.0,1.0,1.0,1.0,1.0,1400.45,0.0,0.0,0.0,0.0,0.0,0.0,325.72332797656884,449.2931483099588,6.299053099756054,326.0038643812821,218.15237196360306,6.332857639734266,329.7119332298698,27.6147843721969,-6.910867067956691,-0.0695400627764619,-0.9758173727543326
55631925,3.107000,0.000000,0.000000,1028.72,1029.08,1030.28,1030.98,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.36,0.0,0.0,0.0,0.0,0.0,0.0,325.8197319904669,448.91991060057643,6.102606355371594,325.9857066792312,218.14899515101445,6.497044552811388,329.8188903121669,27.995738527449983,-7.188661084961204,-0.041208171809546945,-1.0724179536869722
55632027,3.207000,0.000000,0.000000,1028.65,1029.03,1030.34,1030.94,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.54,0.0,0.0,0.0,0.0,0.0,0.0,325.84844578454783,448.852654764298,6.15284990658109,326.0557652246204,218.4585630843061,6.444753922174115,329.7539186192686,28.554975171377524,-7.0565417850681165,-0.05155742334556888,-1.0125133783504845
55632127,3.308000,0.000000,0.000000,1028.7,1029.1,1030.26,1031.04,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.53,0.0,0.0,0.0,0.0,0.0,0.0,325.9094583089823,449.0960358312573,6.276988627852713,326.15743466462067,218.94441892785048,6.209384380398321,330.00214186489796,29.087037221134572,-7.105077486088384,-0.06173318827947498,-1.0366433315863521
55632227,3.408000,0.000000,0.000000,1028.7,1029.08,1030.29,1030.97,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.45,0.0,0.0,0.0,0.0,0.0,0.0,326.11937068794316,449.1914854672648,6.560973054133788,326.30094166077555,219.21728036028887,6.430886867804009,330.1659645562682,29.512778334345526,-6.967930675433442,-0.045236587550794766,-1.0767045351864888
55632326,3.508000,0.000000,0.000000,1028.7,1029.11,1030.18,1031.03,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.35,0.0,0.0,0.0,0.0,0.0,0.0,326.12894431781837,449.1872103552464,6.549064248058718,326.305207130372,219.22455808779438,6.463988455222836,330.1614907714263,29.59116835671458,-7.020533380301979,-0.043916319311481114,-1.0771432588091123
55632426,3.617000,0.000000,0.000000,1028.73,1029.04,1030.3,1030.97,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.36,0.0,0.0,0.0,0.0,0.0,0.0,326.12637687460966,449.1975228709622,6.558255114021741,326.30823824548617,219.23073276549945,6.465335147588347,330.16987820825005,29.58920281828271,-7.0709244151646775,-0.04531039821334998,-1.0759227273690324
55632526,3.707000,0.000000,0.000000,1028.74,1029.1,1030.32,1031.01,-0.01,0.0,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.1250165765119,449.1916044509829,6.526223964144876,326.30842918091713,219.22952239415142,6.4636720215654915,330.15926829569923,29.58077642762741,-7.072274385911343,-0.04569782035202122,-1.071841756716296
55632629,3.809000,0.000000,0.000000,1028.72,1029.1,1030.29,1031.09,-0.01,0.0,1.0,1.0,1.0,1.0,1400.6,0.0,0.0,0.0,0.0,0.0,0.0,326.1250171447691,449.1904989347545,6.563994214819917,326.3066123989582,219.2325254356673,6.466068334076061,330.1660028399464,29.586386071118994,-7.053926740267859,-0.044017583834596,-1.0753441747719268
55632727,3.912000,0.000000,0.000000,1028.7,1029.02,1030.25,1031.06,-0.01,0.0,1.0,1.0,1.0,1.0,1400.59,0.0,0.0,0.0,0.0,0.0,0.0,326.12760712992883,449.1871449256945,6.535542315557541,326.3064156148039,219.23594493758407,6.476138160311396,330.16671718592494,29.591199248694593,-7.046909406221678,-0.04455279842036751,-1.0770139622057586
55632826,4.008000,0.000000,0.000000,1028.67,1029.0,1030.23,1031.08,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.43,0.0,0.0,0.0,0.0,0.0,0.0,326.12732494878856,449.18196814522736,6.546613411811102,326.32120298595663,219.23428977993893,6.43284936267036,330.1635211667041,29.58150562188934,-7.040976764699973,-0.04830834003943992,-1.0640227650278262
55632927,4.107000,0.000000,0.000000,1028.8,1029.09,1030.11,1031.08,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.51,0.0,0.0,0.0,0.0,0.0,0.0,326.1210679131323,449.19713352236994,6.57144042979706,326.32142444192567,219.22779095214082,6.423054081476279,330.1660812865141,29.587427996227078,-7.052104555265962,-0.04991787368240999,-1.061610499622239
55633026,4.208000,0.000000,0.000000,1028.69,1029.06,1030.26,1031.04,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.34,0.0,0.0,0.0,0.0,0.0,0.0,326.12887228232535,449.1957378173532,6.564380451248804,326.325939883374,219.23449874592652,6.432958836400596,330.1674555995854,29.587576993726064,-7.0577449864369415,-0.04910018358073196,-1.0622326064077285
55633127,4.308000,0.000000,0.000000,1028.7,1029.01,1030.28,1030.98,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.13026931441755,449.19641012964195,6.556453602439792,326.3076882152044,219.22674882488099,6.45969265365156,330.1623877711412,29.589047052633944,-7.033353208237086,-0.04420301419968362,-1.0760649803404556
55633227,4.408000,0.000000,0.000000,1028.79,1029.01,1030.31,1031.1,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.48,0.0,0.0,0.0,0.0,0.0,0.0,326.12560625299085,449.19422066237536,6.5495471264366705,326.35966558565246,219.26933102099187,6.491473520236469,330.16102980993236,29.588291008103162,-7.042007154044405,-0.05832603553997775,-1.031448838195847
55633327,4.508000,0.000000,0.000000,1028.82,1029.06,1030.24,1031.07,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.5,0.0,0.0,0.0,0.0,0.0,0.0,326.1270329248489,449.1952147735676,6.5551116439452155,326.3245855905605,219.23405914742176,6.426903857223902,330.1672062859675,29.583633074254433,-7.057443267146967,-0.04922105718922455,-1.0623031139796437
55633426,4.608000,0.000000,0.000000,1028.76,1029.03,1030.26,1031.18,-0.01,0.0,1.0,1.0,1.0,1.0,1400.39,0.0,0.0,0.0,0.0,0.0,0.0,326.12888255787846,449.18620227365096,6.553545271442233,326.31293728639497,219.23230308394952,6.457176602266078,330.15115081194244,29.58095443400402,-7.087738567664911,-0.04585943934250597,-1.0676897954338282
55633527,4.706000,0.000000,0.000000,1028.64,1028.97,1030.26,1031.05,-0.01,0.0,1.0,1.0,1.0,1.0,1400.37,0.0,0.0,0.0,0.0,0.0,0.0,326.1242661163494,449.19303123331133,6.54004766095314,326.33176178405915,219.23328642512348,6.4287671340528165,330.22245736904193,29.593704238379186,-6.978655274371851,-0.05169871279203922,-1.0719329812410727
55633626,4.807000,0.000000,0.000000,1028.71,1029.12,1030.19,1031.14,-0.01,0.01,1.0,1.0,1.0,1.0,1400.41,0.0,0.0,0.0,0.0,0.0,0.0,326.1239339564016,449.19843232013557,6.556126264670126,326.3223773866808,219.23249531299544,6.466033487091374,330.1776306620192,29.583443390130256,-7.04220000035599,-0.049441966722953784,-1.0656846207287185
55633726,4.908000,0.000000,0.000000,1028.75,1029.08,1030.19,1031.08,-0.01,0.01,1.0,1.0,1.0,1.0,1400.44,0.0,0.0,0.0,0.0,0.0,0.0,326.12163848857205,449.18689999624456,6.547187554597712,326.30602770194815,219.2268812611018,6.449317577991195,330.1852101055701,29.58501238817171,-7.068716952182054,-0.04594155761579212,-1.0799561488122926
55633826,5.007000,0.000000,0.000000,1028.72,1029.02,1030.29,1031.11,-0.01,0.01,1.0,1.0,1.0,1.0,1400.42,0.0,0.0,0.0,0.0,0.0,0.0,326.1232407136687,449.18796891023106,6.557905786822084,326.30796045579496,219.23310227384937,6.458122598561442,330.16379036220206,29.583992764188796,-7.035188542614171,-0.04602494174162214,-1.0726924539063623
55633930,5.108000,0.000000,0.000000,1028.74,1028.95,1030.15,1031.03,-0.01,0.01,1.0,1.0,1.0,1.0,1400.46,0.0,0.0,0.0,0.0,0.0,0.0,326.12694623903263,449.2001834399548,6.539912334519614,326.30025737212776,219.22906879042003,6.479731085387139,330.1622348999813,29.543687741406153,-6.948001448998536,-0.040452061555553157,-1.0848919699590234
55634026,5.212000,0.000000,0.000000,1028.73,1029.04,1030.28,1031.14,-0.01,0.01,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.13022174590384,449.1873071115268,6.558715934734727,326.3025475716994,219.23375786207893,6.47763402539063,330.1458387196146,29.59258224932587,-7.0519739946543,-0.04293710926889342,-1.075130092905965
55634129,5.312000,0.000000,0.000000,1028.65,1029.09,1030.19,1031.15,-0.01,0.01,1.0,1.0,1.0,1.0,1400.48,0.0,0.0,0.0,0.0,0.0,0.0,326.17078624387665,449.17436983698286,6.566614979313875,326.3031457033831,219.22978290265456,6.462608117890835,330.1705883334604,29.577392329016877,-7.088820158680633,-0.03297974654555702,-1.124500073513638
55634228,5.411000,0.000000,0.000000,1028.74,1029.09,1030.23,1031.15,-0.01,0.01,1.0,1.0,1.0,1.0,1400.39,0.0,0.0,0.0,0.0,0.0,0.0,326.12679233817664,449.18295743950137,6.570686114472144,326.31863009957345,219.22245965244625,6.4438243197816565,330.2445481265158,29.58785019335984,-6.966848899090583,-0.047797302733735975,-1.0904041249661902
55634328,5.512000,0.000000,0.000000,1028.76,1029.01,1030.18,1031.04,-0.01,0.0,1.0,1.0,1.0,1.0,1400.42,0.0,0.0,0.0,0.0,0.0,0.0,326.1251262176547,449.19375951625983,6.547292343175233,326.3457690917324,219.23449024366099,6.432301182446796,330.24001530888177,29.587610000688258,-6.972960749508321,-0.054974524944507074,-1.0664083991463746
55634429,5.611000,0.000000,0.000000,1028.71,1028.98,1030.25,1031.12,-0.01,0.01,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.1305868063579,449.1840528816244,6.558102615024146,326.32027725264163,219.22899462103268,6.417234760401802,330.230871806936,29.57609153533132,-6.985263237806668,-0.0472634070458164,-1.0867301711714439
55634528,5.712000,0.000000,0.000000,1028.76,1029.02,1030.41,1031.09,-0.01,0.01,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.13308846937827,449.19718557177896,6.554413522310583,326.3191681425297,219.22572106173087,6.468503786657741,330.1648117374677,29.591721891871583,-7.03374862135799,-0.04654766314543747,-1.0690378354089618
55634629,5.811000,0.000000,0.000000,1028.71,1028.96,1030.29,1031.24,-0.01,0.01,1.0,1.0,1.0,1.0,1400.38,0.0,0.0,0.0,0.0,0.0,0.0,326.13531923846335,449.18916207299293,6.544781518098953,326.29543751304004,219.2363855885855,6.467445723164134,330.138689645556,29.597652277371818,-7.042462619763809,-0.03989558210055326,-1.0812163124532448
55634730,5.909000,0.000000,0.000000,1028.62,1028.99,1030.1,1031.11,-0.01,0.01,1.0,1.0,1.0,1.0,1400.37,0.0,0.0,0.0,0.0,0.0,0.0,326.13317601539893,449.19631378747425,6.542101251799812,326.29736904707204,219.2294301732337,6.470467103747467,330.13755063781434,29.591721852645502,-7.052722391500585,-0.0409083516456487,-1.0782697159464312
55634830,6.013000,0.000000,0.000000,1028.74,1029.05,1030.31,1031.07,-0.01,0.01,1.0,1.0,1.0,1.0,1400.5,0.0,0.0,0.0,0.0,0.0,0.0,326.1297624477338,449.20771000842905,6.548728911633071,326.2972322228378,219.2342357168919,6.445544331714833,330.13233061857596,29.599729598937515,-7.049420199475813,-0.0417235493915528,-1.075123707171554
55634930,6.112000,0.000000,0.000000,1028.62,1029.07,1030.23,1031.19,-0.01,0.0,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.114940333872,449.1939971666903,6.577603296876097,326.30228768060636,219.22986579833002,6.469512252157788,330.1899022025837,29.59117901301768,-7.031333300121141,-0.04667775723195442,-1.081049946105146
55635030,6.211000,0.000000,0.000000,1028.64,1029.02,1030.32,1031.17,-0.01,0.0,1.0,1.0,1.0,1.0,1400.58,0.0,0.0,0.0,0.0,0.0,0.0,326.1295398614835,449.18554926497745,6.548882022885598,326.3403842205123,219.2419510927224,6.439394105444928,330.14913476950517,29.59354656339147,-7.057270977120194,-0.05253674647541968,-1.045455560846529
55635129,6.316000,0.000000,0.000000,1028.76,1029.07,1030.29,1031.16,-0.01,0.0,1.0,1.0,1.0,1.0,1400.57,0.0,0.0,0.0,0.0,0.0,0.0,326.12679686255166,449.2044879244544,6.550749456221727,326.3142779241071,219.22053241286625,6.451113481005662,330.2689098955055,29.57330966230728,-6.996415746217828,-0.04873715802580211,-1.083803212513062
55635230,6.408000,0.000000,0.000000,1028.72,1029.15,1030.28,1031.03,-0.01,0.0,1.0,1.0,1.0,1.0,1400.39,0.0,0.0,0.0,0.0,0.0,0.0,326.12630248750855,449.18269639501875,6.5491893190746335,326.3379020650265,219.24133226888208,6.4314642786956515,330.15554723716565,29.601524528698423,-7.024871922628043,-0.05272543877592037,-1.047816560154461
55635330,6.510000,0.000000,0.000000,1028.82,1029.1,1030.26,1031.05,-0.01,0.0,1.0,1.0,1.0,1.0,1400.45,0.0,0.0,0.0,0.0,0.0,0.0,326.12743373338026,449.19508525216986,6.5585575341141915,326.3103448113013,219.2293570975009,6.451002396959451,330.23866301674434,29.577522254487647,-6.990446108652885,-0.04557214096703538,-1.0954715672772286
55635435,6.615000,0.000000,0.000000,1028.77,1029.01,1030.22,1031.1,-0.01,0.0,1.0,1.0,1.0,1.0,1400.46,0.0,0.0,0.0,0.0,0.0,0.0,326.1152282395326,449.1969589891612,6.55657581792963,326.3013682882286,219.23248704203394,6.4686578270640505,330.18542860886765,29.53661538431334,-6.953945168358474,-0.04637688930459769,-1.080224688612222
55635530,6.717000,0.000000,0.000000,1028.72,1028.97,1030.1,1031.04,-0.01,0.0,1.0,1.0,1.0,1.0,1400.46,0.0,0.0,0.0,0.0,0.0,0.0,326.1326849062949,449.18757357299563,6.552918144289137,326.31568298390704,219.2348711262753,6.428591349376819,330.15286403556036,29.57866658207487,-7.067203769479951,-0.045596399525646016,-1.0678744118713825
55635630,6.814000,0.000000,0.000000,1028.77,1028.94,1030.2,1031.18,-0.01,0.0,1.0,1.0,1.0,1.0,1400.42,0.0,0.0,0.0,0.0,0.0,0.0,326.11973449923994,449.19873476411084,6.552238615084768,326.31656526540627,219.22629611432865,6.4339389004589185,330.12301237345645,29.594172758796457,-7.0646616004923555,-0.049038786961143874,-1.0518545486806308
55635731,6.918000,0.000000,0.000000,1028.72,1029.07,1030.16,1031.15,-0.01,0.0,1.0,1.0,1.0,1.0,1400.53,0.0,0.0,0.0,0.0,0.0,0.0,326.1657464153008,449.1890414111196,6.570982024398818,326.3123874354816,219.22077326718036,6.451755938312642,330.14519262560015,29.590989568497825,-7.04180703583317,-0.03653508585729183,-1.0848368801164447
55635830,7.012000,0.000000,0.000000,1028.72,1029.04,1030.21,1031.11,-0.01,0.0,1.0,1.0,1.0,1.0,1400.43,0.0,0.0,0.0,0.0,0.0,0.0,326.13057950968334,449.2014894254313,6.57246635942167,326.3029731001632,219.23572007581228,6.457593993584601,330.16916382769585,29.601229608795947,-7.044780271175101,-0.04295171114924063,-1.0820577813711147
55635931,7.116000,0.000000,0.000000,1028.77,1029.05,1030.26,1031.06,-0.01,0.0,1.0,1.0,1.0,1.0,1400.48,0.0,0.0,0.0,0.0,0.0,0.0,326.12406528028725,449.20161372224726,6.547672566006374,326.31182732663467,219.23103104018267,6.45231060390344,330.1794664913559,29.585570110991842,-7.032104214197356,-0.04677976762300698,-1.0747715445216315
