ezloophw-py logger started on:,2026-3-18_151436
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
54879890,0.000000,0.000000,0.000000,1028.7,1028.99,1030.2,1030.97,0.0,0.0,1.0,1.0,1.0,1.0,1405.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54879989,0.000000,0.000000,0.000000,1028.75,1029.02,1030.18,1031.08,0.0,0.0,1.0,1.0,1.0,1.0,1404.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54880090,0.100000,0.000000,0.000000,1028.83,1029.01,1030.28,1031.0,0.0,0.0,1.0,1.0,1.0,1.0,1403.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54880189,0.200000,0.000000,0.000000,1028.71,1028.97,1030.21,1031.03,0.0,0.0,1.0,1.0,1.0,1.0,1403.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54880290,0.300000,0.000000,0.000000,1028.79,1029.07,1030.19,1031.0,0.0,0.0,1.0,1.0,1.0,1.0,1402.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54880390,0.400000,0.000000,0.000000,1028.71,1029.04,1030.22,1031.02,0.0,0.0,1.0,1.0,1.0,1.0,1402.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54880489,0.500000,0.000000,0.000000,1028.75,1029.08,1030.16,1031.03,0.0,0.0,1.0,1.0,1.0,1.0,1401.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54880589,0.599000,0.000000,0.000000,1028.67,1029.03,1030.22,1031.07,0.0,0.0,1.0,1.0,1.0,1.0,1401.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54880689,0.699000,0.000000,0.000000,1028.77,1029.06,1030.31,1030.89,0.0,0.0,1.0,1.0,1.0,1.0,1400.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54880789,0.800000,0.000000,0.000000,1028.8,1029.05,1030.28,1031.08,0.0,0.0,1.0,1.0,1.0,1.0,1400.32,0.0,0.0,0.0,0.0,0.0,0.0,326.2759156662007,449.30459589356013,6.58910908720291,325.30284258948797,219.34217056388403,16.92705998122239,327.4348752670008,29.631415327931514,-6.287435255567109,0.24244242346357234,-1.1287668010643501
54880889,0.902000,0.000000,0.000000,1028.78,1028.99,1030.28,1031.07,0.0,0.0,1.0,1.0,1.0,1.0,1400.16,0.0,0.0,0.0,0.0,0.0,0.0,326.2759156662007,449.30459589356013,6.58910908720291,325.30284258948797,219.34217056388403,16.92705998122239,327.4348752670008,29.631415327931514,-6.287435255567109,0.24244242346357234,-1.1287668010643501
54880989,1.001000,0.000000,0.000000,1028.72,1029.08,1030.31,1031.07,0.0,0.0,1.0,1.0,1.0,1.0,1400.35,0.0,0.0,0.0,0.0,0.0,0.0,326.22206879957935,449.33847860417313,6.552488068801972,325.3300624652279,219.33035750287013,16.993812141307423,327.44534359005877,29.64029022930941,-6.3089559076866255,0.2222005979242722,-1.083294203988974
54881090,1.106000,0.000000,0.000000,1028.73,1029.11,1030.25,1031.09,0.0,0.0,1.0,1.0,1.0,1.0,1400.33,0.0,0.0,0.0,0.0,0.0,0.0,326.25540892187144,449.3005678743251,6.588554221004923,325.3308370749784,219.33880679675562,7.299634398050662,327.45829225316413,29.633063555250637,-6.337532160941702,0.230359077961095,-1.1032347772273878
54881190,1.206000,0.000000,0.000000,1028.71,1029.08,1030.27,1031.02,0.0,0.0,1.0,1.0,1.0,1.0,1400.34,0.0,0.0,0.0,0.0,0.0,0.0,326.22765619583913,449.31260969533434,6.522802511686249,325.3157931011843,219.33579821958944,17.08188287727118,327.489371676412,29.62285008522852,-6.353473854695478,0.2271778301989528,-1.110775958777058
54881289,1.302000,0.000000,0.000000,1028.73,1029.07,1030.18,1031.01,0.0,0.0,1.0,1.0,1.0,1.0,1400.35,0.0,0.0,0.0,0.0,0.0,0.0,326.2452531916707,449.29681667624936,6.564996917059086,325.3098838175533,219.35637920293092,7.251068614627084,327.4921834730859,29.63189656024447,-6.3543215497706775,0.23307088741709758,-1.1251555415196401
54881389,1.401000,0.000000,0.000000,1028.73,1029.09,1030.21,1031.07,0.0,0.0,1.0,1.0,1.0,1.0,1400.25,0.0,0.0,0.0,0.0,0.0,0.0,326.27567390383155,449.31946664792986,6.586088446105533,325.32296861107784,219.33644239599855,7.298102824297179,327.4608649407336,29.626865514792765,-6.296936993199692,0.23734656215378255,-1.120349783967171
54881489,1.503000,0.000000,0.000000,1028.84,1029.03,1030.24,1031.02,0.0,0.0,1.0,1.0,1.0,1.0,1400.35,0.0,0.0,0.0,0.0,0.0,0.0,326.26416981753744,449.2993502171089,6.551879418711557,325.32102544742787,219.3361447445799,16.975251042894786,327.474199204036,29.633296585440913,-6.3398199924713445,0.2349849350341421,-1.120263066376412
54881590,1.601000,0.000000,0.000000,1028.71,1029.0,1030.25,1030.95,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.25,0.0,0.0,0.0,0.0,0.0,0.0,326.28391573191107,449.3082579073326,6.63216384721415,325.3223526914111,219.3500466532655,16.978802069286345,327.44299160606556,29.636757278683618,-6.284428930695127,0.23957910683820846,-1.1195909414718919
54881690,1.702000,0.000000,0.000000,1028.65,1029.08,1030.19,1031.05,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.31,0.0,0.0,0.0,0.0,0.0,0.0,326.2760188725465,449.3200077801125,6.581122089558083,325.29324673398224,219.3394688447871,16.80093647658238,327.43991702099174,29.62872099321391,-6.312473263660602,0.2448396428541871,-1.1379815026414386
54881793,1.803000,0.000000,0.000000,1028.73,1029.2,1030.21,1031.04,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.35,0.0,0.0,0.0,0.0,0.0,0.0,326.27118549208967,449.29161889625243,6.656722598150784,325.304937043955,219.33264934692735,17.091709042839717,327.45389606190486,29.635335019922785,-6.316661695146196,0.2407456962392616,-1.1305307102794857
54881891,1.904000,0.000000,0.000000,1028.69,1029.08,1030.19,1031.08,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.18,0.0,0.0,0.0,0.0,0.0,0.0,326.274454143332,449.30878025009343,6.618967454493113,325.3300783782611,219.36082099825714,17.124059439192628,327.4633964007961,29.63291980800157,-6.315194631869351,0.23530733466752765,-1.1148265512228448
54881991,2.003000,0.000000,0.000000,1028.83,1029.06,1030.27,1031.08,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.27,0.0,0.0,0.0,0.0,0.0,0.0,326.2770130745294,449.308194756434,6.623032232605706,325.31308878199593,219.3464698035866,7.265555917116487,327.51801759571094,29.62338139373508,-6.361524286227266,0.24016375024228895,-1.1461791312324008
54882091,2.107000,0.000000,0.000000,1028.69,1028.96,1030.31,1031.09,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.35,0.0,0.0,0.0,0.0,0.0,0.0,326.2648323271065,449.30427621124653,6.56403187358754,325.3435670284378,219.34497389961396,7.275668358730076,327.4752396579866,29.63138620844988,-6.296245635201463,0.2295377073461767,-1.1028390312994858
54882191,2.207000,0.000000,0.000000,1027.81,1029.1,1030.29,1031.1,-0.0,-0.0,1.0,1.0,1.0,1.0,1399.66,0.0,0.0,0.0,0.0,0.0,0.0,326.25558187505237,449.314918110524,6.5722728807731885,325.31496365333993,219.34630120236866,17.000376054260425,327.5203100534078,29.620312513682546,-6.364692089949509,0.2343500362064731,-1.1346676162338767
54882291,2.304000,0.000000,0.000000,1028.1,1028.82,1029.59,1031.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.25,0.0,0.0,0.0,0.0,0.0,0.0,326.2748006934408,449.29451434735137,6.636016911904941,325.32457969224487,219.3390092496917,17.177409715062193,327.4406648357663,29.634919789346377,-6.28491601204235,0.23675598928365546,-1.1126005713896212
54882392,2.404000,0.000000,0.000000,1028.68,1029.01,1030.24,1030.72,0.0,-0.0,1.0,1.0,1.0,1.0,1400.23,0.0,0.0,0.0,0.0,0.0,0.0,325.9151509176836,449.1267786178645,6.233972123759981,325.07532552316496,219.13876088741986,6.976222886788858,327.3807327229153,29.614209930137353,-6.309856453329713,0.20922062478032274,-1.1153619784680815
54882491,2.507000,0.000000,0.000000,1028.66,1029.0,1030.18,1031.11,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.36,0.0,0.0,0.0,0.0,0.0,0.0,325.7945991544585,449.8221331700101,6.406192121508424,324.7865245729035,218.26464886710403,6.900727480628274,327.1198669680052,27.97501772775266,-6.516019954127115,0.24943289674158514,-1.201394726418469
54882591,2.602000,0.000000,0.000000,1028.74,1028.99,1030.26,1031.12,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.32,0.0,0.0,0.0,0.0,0.0,0.0,325.9704654546115,450.51550772099955,6.634691758717357,324.8415573790597,218.27514886335243,6.783252250796792,327.11875073481997,27.163830795342232,-6.420416223633363,0.27850955390588594,-1.2396965933136825
54882691,2.702000,0.000000,0.000000,1028.71,1029.02,1030.29,1031.14,-0.0,0.0,1.0,1.0,1.0,1.0,1400.27,0.0,0.0,0.0,0.0,0.0,0.0,325.9704654546115,450.51550772099955,6.634691758717357,324.8415573790597,218.27514886335243,6.783252250796792,327.11875073481997,27.163830795342232,-6.420416223633363,0.27850955390588594,-1.2396965933136825
54882792,2.802000,0.000000,0.000000,1028.71,1029.07,1030.32,1031.13,-0.0,0.0,1.0,1.0,1.0,1.0,1400.3,0.0,0.0,0.0,0.0,0.0,0.0,325.7504533186233,449.6528909165234,6.379038670383453,324.9613782855507,218.25415523397248,6.864895875887993,327.16815646057,27.568789214716702,-6.745737790535357,0.19537917414127196,-1.0538057237548828
54882892,2.903000,0.000000,0.000000,1028.79,1029.1,1030.21,1031.1,-0.0,0.0,1.0,1.0,1.0,1.0,1400.25,0.0,0.0,0.0,0.0,0.0,0.0,325.76899505552393,449.1193564815121,6.345459266503441,324.7908215723764,218.28273503584052,6.991721897668704,327.16625866675463,27.91527223429364,-6.49402269631846,0.2427902315042346,-1.2004896955593933
54882992,3.002000,0.000000,0.000000,1028.66,1029.01,1030.19,1031.08,-0.0,0.0,1.0,1.0,1.0,1.0,1400.3,0.0,0.0,0.0,0.0,0.0,0.0,325.82586039060914,448.86440443516335,6.105404281462379,324.80570165270626,218.40174995795232,6.987319310990542,327.1400861220327,28.36478718783767,-6.553139234988174,0.2536220390275091,-1.2110211179967492
54883092,3.103000,0.000000,0.000000,1028.66,1028.99,1030.15,1031.19,-0.0,0.0,1.0,1.0,1.0,1.0,1400.31,0.0,0.0,0.0,0.0,0.0,0.0,325.90125580642297,449.01731525639946,6.229476647605714,324.93462418158083,218.79892065706463,6.716156947981652,327.24554771228543,29.0037414534626,-6.384399351761498,0.2405697732456452,-1.1787316721777352
54883193,3.204000,0.000000,0.000000,1028.61,1029.04,1030.21,1031.08,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.33,0.0,0.0,0.0,0.0,0.0,0.0,326.0383668975892,449.3086245902692,6.4270127962442425,325.00473825373626,219.22443633328018,7.129549705501142,327.29912807043695,29.50616236759018,-6.324150964539415,0.25739343901957795,-1.2076692343459048
54883294,3.306000,0.000000,0.000000,1028.69,1029.05,1030.26,1031.09,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.29,0.0,0.0,0.0,0.0,0.0,0.0,326.25130926169516,449.3036463912493,6.563209946280729,325.3101856620113,219.33769876518292,7.297180352085095,327.42178542513443,29.63374341299781,-6.288330843985261,0.23447866864015882,-1.1066918425674839
54883394,3.407000,0.000000,0.000000,1028.63,1029.05,1030.23,1031.03,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.39,0.0,0.0,0.0,0.0,0.0,0.0,326.2066073421759,449.30067806237673,6.559989141622406,325.31261516495914,219.35153078018035,17.021953396221438,327.41914741968077,29.64074868515838,-6.288237963797883,0.2227523833383841,-1.08168604314852
54883494,3.505000,0.000000,0.000000,1028.69,1029.02,1030.26,1031.08,-0.01,-0.0,1.0,1.0,1.0,1.0,1400.32,0.0,0.0,0.0,0.0,0.0,0.0,326.25848102111325,449.3071975071131,6.55536425560634,325.312382555907,219.35514815309148,16.950843506022387,327.4154897065267,29.643734945882443,-6.279777233079971,0.23573237701622984,-1.1066096072282503
54883595,3.606000,0.000000,0.000000,1028.7,1029.05,1030.29,1031.03,-0.01,0.0,1.0,1.0,1.0,1.0,1400.38,0.0,0.0,0.0,0.0,0.0,0.0,326.251581673058,449.2863779571055,6.548478637529404,325.3188707976085,219.35247825228373,16.991507765057104,327.47858329301454,29.637835364108163,-6.339797612559923,0.23241507070839082,-1.1170574233525383
54883694,3.708000,0.000000,0.000000,1028.68,1029.1,1030.31,1031.15,-0.01,0.0,1.0,1.0,1.0,1.0,1400.32,0.0,0.0,0.0,0.0,0.0,0.0,326.2115935356815,449.3005081322532,6.536537188301977,325.37340126366496,219.40194758411724,7.175506580088235,327.4573182086417,29.63408979219836,-6.289906489745925,0.2088950304865011,-1.0469527022400236
54883794,3.805000,0.000000,0.000000,1028.68,1029.03,1030.25,1031.1,-0.01,0.0,1.0,1.0,1.0,1.0,1400.34,0.0,0.0,0.0,0.0,0.0,0.0,326.2617961939928,449.29530137828266,6.590130208078274,325.32223840002433,219.33845040564512,17.23434958445824,327.52869145132496,29.626868610539155,-6.383446641686826,0.23409781627088072,-1.1345479263716505
54883894,3.906000,0.000000,0.000000,1028.67,1029.02,1030.2,1031.11,-0.01,0.0,1.0,1.0,1.0,1.0,1400.32,0.0,0.0,0.0,0.0,0.0,0.0,326.24188434697726,449.29886388865003,6.580163384431899,325.31846240324586,219.3365076455675,17.133620276576448,327.5011045665505,29.628478570637082,-6.327318945597045,0.23007198473536955,-1.1193183188381015
