ezloophw-py logger started on:,2026-3-19_122338
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
44624395,2.305000,0.000000,0.000000,1026.39,1026.7,1027.98,1028.85,0.0,0.01,1.0,1.0,1.0,1.0,1400.57,0.0,0.0,0.0,0.0,0.0,0.0,325.9823613225607,450.62141720205153,6.65374494850737,325.98446164340197,218.468936901052,6.370802998230204,329.9290191611926,27.36052375542685,-6.642808992699077,-0.0005183641358049443,-1.1814042085367
44624495,2.405000,0.000000,0.000000,1026.47,1026.67,1028.03,1028.89,-0.0,0.01,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,325.87255748947706,450.0249463307228,6.708570052893467,326.00308657391776,218.45624257464635,6.327706801500854,329.9290191611926,27.36052375542685,-6.642808992699077,-0.0005183641358049443,-1.1814042085367
44624595,2.504000,0.000000,0.000000,1026.33,1026.72,1027.96,1028.68,-0.0,0.01,1.0,1.0,1.0,1.0,1400.63,0.0,0.0,0.0,0.0,0.0,0.0,325.74408682907824,449.53957505167716,6.289248868153228,326.0933005069817,218.42629761926068,6.379119533100932,329.89175486850877,28.01360029554602,-7.016998168553806,-0.08657423271839003,-0.9696668227946017
44624695,2.605000,0.000000,0.000000,1026.47,1026.72,1028.0,1028.76,-0.0,0.01,1.0,1.0,1.0,1.0,1400.66,0.0,0.0,0.0,0.0,0.0,0.0,325.7932719211375,448.9972337343363,6.314713773810701,326.16464428299906,218.52652223769033,6.463455757291413,330.03653312519793,28.406779568296866,-7.162584765355319,-0.09232431491265966,-0.9820488619228269
44624795,2.704000,0.000000,0.000000,1026.39,1026.72,1027.98,1028.83,-0.0,0.0,1.0,1.0,1.0,1.0,1400.58,0.0,0.0,0.0,0.0,0.0,0.0,325.8780410837352,448.97670672386033,6.174468432399696,326.17531861480495,218.75337876892286,6.257841532064862,329.9910917826528,28.93947823257413,-7.157232423798529,-0.0739835470157926,-1.003678038890331
44624895,2.805000,0.000000,0.000000,1026.38,1026.74,1027.98,1028.73,0.0,0.0,1.0,1.0,1.0,1.0,1400.5,0.0,0.0,0.0,0.0,0.0,0.0,325.89215436369483,449.2527936743551,6.4097178779772666,326.16511073933145,219.1887287470006,6.427758270946384,330.17086218052566,29.527154832102532,-7.115501358425233,-0.06797776515864068,-1.073981353699712
44624995,2.905000,0.000000,0.000000,1026.42,1026.7,1027.96,1028.8,-0.0,0.01,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.28393698236977,449.40837748455846,6.603504223096248,326.4022499521218,219.56524804749057,6.3722259540836115,330.39835365254874,29.883272660471516,-6.779809301493215,-0.029493303742934764,-1.1479072559208505
44625096,3.005000,0.000000,0.000000,1026.38,1026.85,1028.04,1028.77,-0.0,0.01,1.0,1.0,1.0,1.0,1400.5,0.0,0.0,0.0,0.0,0.0,0.0,326.3030993333242,449.3947187482848,6.638867674167206,326.4152925239062,219.54733415678893,6.34927378407754,330.47203204237456,29.852647462412886,-6.818575683226768,-0.027967234916982876,-1.169184865768229
44625197,3.106000,0.000000,0.000000,1026.41,1026.68,1027.89,1028.71,-0.0,0.01,1.0,1.0,1.0,1.0,1400.57,0.0,0.0,0.0,0.0,0.0,0.0,326.2536099030699,449.424553726135,6.563109920885066,326.42992895578567,219.56759946121466,6.419605734123986,330.4526139349986,29.86779240505476,-6.83526807332062,-0.043950532709410094,-1.1269042477218272
44625297,3.206000,0.000000,0.000000,1026.49,1026.71,1028.01,1028.79,-0.0,0.01,1.0,1.0,1.0,1.0,1400.62,0.0,0.0,0.0,0.0,0.0,0.0,326.3085974722167,449.3974242000628,6.625287299718203,326.41513213603974,219.55901042232597,6.376641111008918,330.4310444437985,29.909678157845146,-6.719553108871701,-0.026557728412008937,-1.1599678749719686
44625397,3.307000,0.000000,0.000000,1026.42,1026.76,1027.98,1028.8,-0.0,0.01,1.0,1.0,1.0,1.0,1400.46,0.0,0.0,0.0,0.0,0.0,0.0,326.30316069914585,449.40991600128564,6.581402162723681,326.40233693960704,219.56325184976166,6.364056098246363,330.4586427169887,29.86292538860571,-6.805936471222428,-0.02472248041851737,-1.175507018929611
44625496,3.407000,0.000000,0.000000,1026.33,1026.73,1028.04,1028.79,0.0,0.0,1.0,1.0,1.0,1.0,1400.42,0.0,0.0,0.0,0.0,0.0,0.0,326.28898388298086,449.43126862453255,6.559407314166374,326.43696890491435,219.56376539093105,6.3819074939939915,330.4296461837095,29.9071575541581,-6.7287030052155785,-0.03688610132916071,-1.1322483688902258
44625596,3.508000,0.000000,0.000000,1026.4,1026.72,1027.97,1028.78,0.0,0.0,1.0,1.0,1.0,1.0,1400.44,0.0,0.0,0.0,0.0,0.0,0.0,326.2967492381211,449.40993943221906,6.589713576876157,326.4340469134971,219.57853260018916,6.435910721124726,330.46062491355065,29.860340174395418,-6.8097196856347795,-0.03422759538680776,-1.147407613872567
44625696,3.607000,0.000000,0.000000,1026.45,1026.75,1027.71,1028.77,0.0,0.0,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.2940129433941,449.4079360512802,6.607416758842256,326.4147762982937,219.56340564801306,6.369404678604727,330.4542692031453,29.859554498960524,-6.824403107917245,-0.03010395725642744,-1.1596456738113485
44625796,3.707000,0.000000,0.000000,1026.32,1026.68,1028.07,1028.74,0.0,0.0,1.0,1.0,1.0,1.0,1400.45,0.0,0.0,0.0,0.0,0.0,0.0,326.2965999564387,449.406664416121,6.6231853958178855,326.4165328340952,219.5523344879766,6.357038191181239,330.4683164237733,29.870202431435285,-6.8237331043052984,-0.02989566084363113,-1.1639127625426178
44625896,3.808000,0.000000,0.000000,1026.43,1026.6,1027.95,1028.74,0.01,0.0,1.0,1.0,1.0,1.0,1400.56,0.0,0.0,0.0,0.0,0.0,0.0,326.286891706449,449.4227693007162,6.560366274257744,326.4364138835434,219.5690526204973,6.404040637171425,330.4724845787485,29.862725617768035,-6.84827673468593,-0.037271481211783565,-1.1442615905265694
44625997,3.906000,0.000000,0.000000,1026.38,1026.72,1028.04,1028.69,0.01,0.0,1.0,1.0,1.0,1.0,1400.5,0.0,0.0,0.0,0.0,0.0,0.0,326.2989738280136,449.39896241385645,6.632466848289159,326.43954656361177,219.56057564606638,6.383561401691512,330.46881203452944,29.85533035218911,-6.824481798734205,-0.03504298639300756,-1.1466711063519783
