ezloophw-py logger started on:,2026-2-2_145852,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1030.,1030,1030,1030.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
53937059,0.901000,0.000000,0.000000,1030.16,1018.19,1031.05,1029.77,0.0,0.0,0.01,1.0,0.18,0.04,1353.72,633.7674808831810,665.8557865931240,0.0027562213462269800,605.2051947049790,317.30471135449200,9.130982851766420,569.8572469201630,41.44879486775950,6.178600247463830,4.684679425942070,-2.0673174453002500
53937159,1.002000,0.000000,0.000000,1033.76,1028.28,1030.96,1029.68,0.0,0.0,0.62,0.43,0.17,0.06,1353.82,633.4674957822400,665.7373005098820,0.15900542659704900,604.0951962751170,315.9869623603190,9.274441010270030,567.0038382409010,39.37706425386150,6.83578831698008,4.800478749797960,-1.9635719047986400
53937259,1.103000,0.000000,0.000000,1035.34,1032.43,1031.02,1029.71,0.0,0.0,0.9,0.28,0.18,0.05,1354.52,633.497478902913,665.7265884465960,0.05088729590221200,606.3441522811910,315.7680857831880,8.92836296859055,571.3139604414210,38.853778253041300,5.967391500943760,4.43669806523932,-1.6636656751120300
53937361,1.203000,0.000000,0.000000,1033.8,1031.31,1031.16,1029.62,0.0,0.0,0.64,0.09,0.2,0.07,1355.54,633.4216369808770,667.1376416962450,-0.03466141224770310,606.3441522811910,315.7680857831880,8.92836296859055,571.3139604414210,38.853778253041300,5.967391500943760,4.43669806523932,-1.6636656751120300
53937458,1.302000,0.000000,0.000000,1032.17,1029.8,1031.23,1029.56,0.0,0.0,0.36,0.17,0.22,0.08,1355.38,633.4479187895690,667.1725279220440,0.013929716372284400,606.3441522811910,315.7680857831880,8.92836296859055,571.3139604414210,38.853778253041300,5.967391500943760,4.43669806523932,-1.6636656751120300
53937559,1.402000,0.000000,0.000000,1031.9,1029.39,1031.31,1029.59,0.0,0.0,0.32,0.24,0.23,0.07,1355.38,633.4479187895690,667.1725279220440,0.013929716372284400,606.3441522811910,315.7680857831880,8.92836296859055,571.3139604414210,38.853778253041300,5.967391500943760,4.43669806523932,-1.6636656751120300
53937659,1.502000,0.000000,0.000000,1031.74,1029.45,1031.3,1029.54,-0.01,0.0,0.29,0.23,0.23,0.08,1357.25,633.4479187895690,667.1725279220440,0.013929716372284400,606.3441522811910,315.7680857831880,8.92836296859055,571.3139604414210,38.853778253041300,5.967391500943760,4.43669806523932,-1.6636656751120300
53937760,1.602000,0.000000,0.000000,1031.59,1029.53,1031.16,1029.61,-0.01,0.0,0.26,0.21,0.21,0.07,1357.25,633.4479187895690,667.1725279220440,0.013929716372284400,606.3441522811910,315.7680857831880,8.92836296859055,571.3139604414210,38.853778253041300,5.967391500943760,4.43669806523932,-1.6636656751120300
53937860,1.708000,0.000000,0.000000,1031.27,1029.95,1031.14,1029.64,-0.05,0.0,0.21,0.14,0.2,0.07,1358.13,633.4287822089920,666.7415282657540,0.10052936551712000,628.8265999798050,314.18134566055200,2.8542351100574400,571.3139604414210,38.853778253041300,5.967391500943760,4.43669806523932,-1.6636656751120300
53937959,1.802000,0.000000,0.000000,1030.91,1030.21,1031.06,1029.73,-0.64,0.0,0.15,0.1,0.19,0.05,1359.08,633.4327222871100,666.381411776352,-0.20782614556448700,623.4527848964670,314.39837977004100,4.695120112090870,571.3139604414210,38.853778253041300,5.967391500943760,4.43669806523932,-1.6636656751120300
53938060,1.903000,0.000000,0.000000,1030.8,1030.32,1030.91,1029.75,-1.63,0.0,0.13,0.08,0.16,0.05,1359.88,633.5101383330010,666.1004519127890,-0.31048743643132500,617.203562614475,314.8025974474300,6.106695380803670,571.3139604414210,38.853778253041300,5.967391500943760,4.43669806523932,-1.6636656751120300
53938160,2.002000,0.000000,0.000000,1030.73,1030.25,1030.99,1029.82,-2.12,0.0,0.12,0.09,0.18,0.04,1360.66,633.5032608475310,665.7172537272530,0.055059358007829400,612.4238466765400,315.1276964382220,7.229810014806540,587.7897394152380,36.853094637418800,3.4931976952060500,3.440801933162570,-1.8227135480077300
53938259,2.103000,0.000000,0.000000,1031.04,1030.05,1030.98,1029.64,-2.16,0.0,0.17,0.13,0.18,0.07,1361.53,633.5129239335030,665.4301042839150,-0.08279923380862610,611.0132429729330,315.22703556989600,7.294228750129200,583.1714150126470,37.82139207915610,5.338505201175650,3.6760597264877200,-1.620819006559760
53938359,2.204000,0.000000,0.000000,1031.22,1029.85,1031.14,1029.71,-2.18,0.0,0.2,0.16,0.21,0.06,1362.12,633.522270290021,665.2898014506350,-0.11690536305085100,613.2582862041800,315.18762889471900,7.175500011092910,587.6073821728360,37.706773146003900,3.7725802807364000,3.312595333631270,-1.3436607132541400
53938460,2.302000,0.000000,0.000000,1031.51,1029.41,1031.15,1029.58,-2.19,0.0,0.25,0.23,0.21,0.08,1363.1,633.6043169266230,665.5060503042480,-0.06140833116966430,618.366132553562,315.28551162255100,6.143731610301350,587.6073821728360,37.706773146003900,3.7725802807364000,3.312595333631270,-1.3436607132541400
53938560,2.402000,0.000000,0.000000,1031.79,1029.27,1031.08,1029.63,-2.21,0.0,0.3,0.26,0.2,0.07,1363.95,633.7656676403040,665.7283594245400,-0.21475742313908900,624.2633337520700,315.4434034720270,4.444280220841150,587.6073821728360,37.706773146003900,3.7725802807364000,3.312595333631270,-1.3436607132541400
53938659,2.502000,0.000000,0.000000,1031.85,1029.4,1031.1,1029.55,-2.24,0.0,0.31,0.24,0.2,0.08,1364.52,633.6975522300240,665.9662384122060,-0.18100118872920800,628.7636734725630,315.60447836696800,2.9097199092966800,624.7629903938630,36.957404736344500,-1.49961591014868,0.8067996486964620,-0.7910300738161510
53938759,2.603000,0.000000,0.000000,1031.49,1029.54,1031.0,1029.59,-2.26,0.0,0.25,0.21,0.18,0.08,1365.31,634.0478355749610,666.0259667563170,-0.17550776631941000,630.5735163506300,315.75741646365500,2.5080008259703300,629.6988944108900,36.87282246904710,-1.0128702572444100,0.5682990951712920,-0.9569110272440250
53938859,2.704000,0.000000,0.000000,1031.09,1029.75,1031.05,1029.65,-2.27,0.0,0.19,0.18,0.19,0.07,1366.06,634.0487533892510,666.016573049105,-0.2041934188967000,628.5496976812810,315.8558796923080,3.4313448332778400,625.8630465267080,36.99342180312140,-1.5871239793504000,0.8997205892135780,-1.2474521767858200
53938959,2.805000,0.000000,0.000000,1030.84,1030.12,1030.97,1029.66,-2.29,0.0,0.14,0.12,0.18,0.07,1366.61,634.0613123641340,666.0311003937710,-0.1794117927029190,624.0048373869610,316.0720416129100,4.491201516270360,625.8630465267080,36.99342180312140,-1.5871239793504000,0.8997205892135780,-1.2474521767858200
53939060,2.905000,0.000000,0.000000,1030.57,1030.1,1030.88,1029.73,-2.3,0.0,0.1,0.12,0.16,0.05,1367.35,634.0501732301500,666.0300176595460,-0.18836315329620500,618.6975782178300,316.27306499766900,5.8933906466778900,625.8630465267080,36.99342180312140,-1.5871239793504000,0.8997205892135780,-1.2474521767858200
53939159,3.004000,0.000000,0.000000,1030.72,1030.07,1030.91,1029.65,-2.32,0.0,0.12,0.12,0.17,0.07,1367.99,634.0451842959430,666.0292469918190,-0.159193252062726,614.4946313996950,316.5312127489450,6.69729486078243,591.6555875130270,39.04251281746320,3.12629981819128,3.201728919751260,-1.6982649290385800
53939260,3.103000,0.000000,0.000000,1030.89,1029.88,1030.99,1029.58,-2.33,0.0,0.15,0.16,0.18,0.08,1368.6,634.0379420363470,666.0268296780730,-0.13712281186416300,613.0638664833780,316.64927667750900,6.901244131022240,587.2878680158100,39.37886697144730,4.642953130351160,3.435496838698250,-1.5598484049894300
53939360,3.204000,0.000000,0.000000,1031.31,1029.74,1030.97,1029.62,-2.33,0.0,0.22,0.18,0.18,0.07,1369.43,634.0369556542870,666.032632559883,-0.142013923510352,614.9064935296770,316.5218446953220,6.689281410128240,590.8110156700720,39.12790823763570,3.4998363720762000,3.132956516382000,-1.3014478214532400
53939459,3.304000,0.000000,0.000000,1031.61,1029.34,1031.11,1029.49,-2.31,0.0,0.28,0.25,0.21,0.1,1370.03,634.0505920581170,666.0287403643330,-0.18746097441168300,619.1625486610190,316.2457610457230,5.733308923211260,590.8110156700720,39.12790823763570,3.4998363720762000,3.132956516382000,-1.3014478214532400
53939560,3.405000,0.000000,0.000000,1031.67,1029.28,1031.19,1029.62,-1.73,0.0,0.29,0.26,0.22,0.07,1370.67,634.0472485924000,666.0347103220790,-0.15739145310224500,624.1329775601810,316.0059790410540,4.431044043098750,590.8110156700720,39.12790823763570,3.4998363720762000,3.132956516382000,-1.3014478214532400
53939660,3.503000,0.000000,0.000000,1031.59,1029.35,1031.13,1029.55,-0.76,0.0,0.28,0.25,0.21,0.09,1371.1,634.0597075671370,666.0227256020310,-0.21400888912447500,627.955257742897,315.8689605267780,3.304657903274950,622.7117043358230,37.03544601942770,-0.9473315912672190,0.9987720203551260,-0.920205569342148
53939759,3.604000,0.000000,0.000000,1031.46,1029.29,1030.74,1029.82,-0.28,0.0,0.25,0.26,0.15,0.04,1371.85,634.0606170636120,666.0213375012850,-0.1699163527881040,629.2785041434440,315.7802188908150,2.657296726121090,626.8150783522560,37.008299991981100,-0.7013376744037710,0.7822549902885060,-1.0582171378281000
53939859,3.703000,0.000000,0.000000,1031.56,1029.28,1031.08,1029.41,-0.25,0.0,0.27,0.26,0.2,0.11,1372.34,634.0604701198890,666.0521382817630,-0.227345750359643,628.4137754110560,315.8377696620820,3.2928813607088200,623.3895017299270,37.108889763810600,-1.0458043958904500,0.9237306414383440,-0.8147785390586480
53939959,3.803000,0.000000,0.000000,1031.72,1029.2,1031.08,1029.52,-0.25,0.0,0.3,0.27,0.2,0.09,1372.88,634.0608895373370,666.0823702043910,-0.22555977899738000,628.8301866675130,315.8655063543990,3.1281969087541700,620.8264814032950,36.94993810605550,0.4337524479626560,0.8556838562354060,-0.06767057093117650
53940059,3.904000,0.000000,0.000000,1031.79,1029.26,1030.95,1029.56,-0.25,0.0,0.31,0.26,0.18,0.08,1373.6,634.0584757747020,666.0604435506450,-0.201559337044829,630.8933941423190,315.82860719269700,2.449284196735260,629.684295611829,36.727745194882700,-1.6394688192686400,0.5177738399941690,-0.7873370189883150
53940159,4.004000,0.000000,0.000000,1031.76,1029.28,1030.85,1029.64,-0.25,0.0,0.31,0.26,0.17,0.07,1374.12,634.0754769703780,666.0452099559650,-0.21928378539702700,631.9176985869570,315.7567617257280,2.063984275574970,632.0810357868100,36.84502208314650,-1.0794928902213000,0.352937789967684,-0.7394293167955370
53940260,4.105000,0.000000,0.000000,1031.59,1029.24,1031.01,1029.59,-0.25,0.0,0.28,0.27,0.19,0.08,1374.64,634.0667391689700,666.0502099201930,-0.20470630530828600,630.7598167825970,315.83817435258800,2.593502277896760,628.2653716894190,36.61005946066010,-0.808899577957762,0.5410067206205190,-0.5701832683862050
53940359,4.203000,0.000000,0.000000,1031.51,1029.33,1031.1,1029.49,-0.25,0.0,0.27,0.25,0.21,0.1,1375.17,634.081965120197,666.0293799650290,-0.20027300600150700,629.668709400466,315.7707047608470,2.6954268772057000,624.5611518253350,37.02139161422780,0.14789669160954900,0.72188803432545,-0.3940559965324160
53940460,4.303000,0.000000,0.000000,1031.4,1029.48,1030.86,1029.65,-0.25,0.0,0.25,0.23,0.17,0.07,1375.6,634.0581854158440,666.0227020855710,-0.23850070281519500,629.5411961133230,315.7726167472760,2.6485692154197500,626.2285948157060,36.98784200676300,-0.5792884484360190,0.7388722726473750,-0.7969715653408750
53940560,4.404000,0.000000,0.000000,1031.3,1029.55,1030.93,1029.74,-0.25,0.0,0.23,0.22,0.18,0.05,1376.18,634.0668328596270,666.0206729325210,-0.2027728476669820,628.362311357914,315.9044358166010,3.1769788429950800,624.6397381739670,36.91399932062110,-0.8851482428233610,0.9334502480488660,-1.1024474963212100
53940659,4.504000,0.000000,0.000000,1031.39,1029.53,1030.85,1029.59,-0.25,0.0,0.25,0.22,0.17,0.08,1376.6,634.0603541190160,666.0163423149880,-0.19275980726830700,625.8428226327240,315.9241705584960,3.7923455570205500,617.1333787004600,37.33418276799550,-0.06684305068951160,1.3446271287291500,-0.8986231296825800
