ezloophw-py logger started on:,2026-3-16_144706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1020.,1020,1020,1020.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
53292870,62.764000,98.185779,98.185779,1106.17,1006.35,1106.75,1008.36,-0.01,0.01,0.3,1.0,0.25,1.0,1399.47,0.5219714507820030,0.4467054471782700,8.59396322814287E-05,0.0005770649417837780,0.0,0.0,326.03483194204600,449.2455375355070,6.493271309850140,267.2842482522050,229.06153816527000,33.53983876967970,144.38863139648700,95.78999675106520,50.29864490203450,14.939883495683900,12.800763580934200
53292971,62.863000,98.125919,98.125919,1106.07,1006.31,1106.79,1008.44,-0.02,0.01,0.3,1.0,0.26,1.0,1399.63,0.5216742344910730,0.44705883301758600,0.0038459013948313200,-0.0016099022217694900,0.0,0.0,326.0412817101590,449.2382794334970,6.493115739750300,267.3092940383280,229.04456414848200,33.51789487307860,144.4218629125680,95.76627281146360,50.19627875744780,14.934736439769800,12.807709575591600
53293070,62.963000,98.065145,98.065145,1106.17,1006.35,1106.76,1008.39,-0.02,0.01,0.3,1.0,0.24,1.0,1399.58,0.5213206475831190,0.44707340346655600,1.86589115152824E-142,-9.03513419728102E-143,0.0,0.0,326.0304925636330,449.23914197582200,6.479996301487830,267.3236455573700,229.03627855322400,33.49578268782450,144.5090096823580,95.78955418589070,50.13833259904770,14.928036496429700,12.810953863831200
53293172,63.063000,98.002066,98.002066,1106.16,1006.31,1106.7,1008.42,-0.02,0.01,0.29,1.0,0.24,1.0,1399.48,0.5211284560347460,0.44714106885459000,0.0009277199084789520,0.0008254584680527090,0.0,0.0,326.03396684756500,449.2417666370360,6.496668599034750,267.30888343479900,229.05373945472000,33.502885119224000,144.49014002314600,95.78550305860190,50.13070641122360,14.933427749253900,12.796516953790000
53293270,63.164000,97.939581,97.939581,1106.02,1006.33,1106.73,1008.35,-0.02,0.01,0.3,1.0,0.25,1.0,1399.47,0.5211829734178880,0.44687136781084300,-0.0013657002199107800,0.003216448330009000,0.0,0.0,326.03938916446600,449.246733923304,6.489822601547900,267.28814413445200,229.04830600456500,33.51893602325610,144.3755242628610,95.79862291513990,50.30040252780240,14.939108970860900,12.810946640452200
53293371,63.264000,97.875419,97.875419,1106.15,1006.21,1106.79,1008.41,-0.02,0.01,0.3,1.0,0.25,1.0,1399.53,0.5214017234062170,0.4467967703534580,-0.0025234354097727300,-0.0019153661246593700,0.0,0.0,326.03237706209400,449.24901985409800,6.478452845505720,267.2685509132200,229.0679257390370,33.52010204160640,144.34237482680000,95.836934804837,50.26761770701460,14.943288692997400,12.809742355593100
53293470,63.363000,97.811534,97.811534,1106.1,1006.38,1106.72,1008.38,-0.02,0.01,0.3,1.0,0.24,1.0,1399.65,0.5215623764338810,0.4470967229195110,-0.0013170681958381000,-0.0005763490039516480,0.0,0.0,326.0285092460990,449.2446316032660,6.486655035758580,267.2685588246610,229.06055133020600,33.518045151977800,144.33862212835500,95.82949379632290,50.301553418764300,14.942153618718800,12.812871793940400
53293570,63.464000,97.744321,97.744321,1106.12,1006.37,1106.72,1008.35,-0.02,0.01,0.31,1.0,0.25,1.0,1399.64,0.5216359259425440,0.44715763798744800,5.51591668460638E-05,-0.000913159886538839,0.0,0.0,326.0354563385750,449.2465550495690,6.482929599324600,267.28151597012100,229.05609741141700,33.51177791151410,144.3616731007080,95.82576165048740,50.225626651454400,14.939264953520100,12.821580242337500
53293671,63.564000,97.665565,97.665565,1106.19,1006.39,1106.79,1008.41,-0.02,0.01,0.3,1.0,0.23,1.0,1399.56,0.5215144108450510,0.44742598195010800,0.0008838764151972710,-0.0014334674138187800,0.0,0.0,326.03338910423800,449.25708936407200,6.476887038324450,267.3127292611310,229.04096490317700,33.508240853079000,144.4206109006350,95.76228079005210,50.186291067759400,14.930532991941600,12.817121415471800
53293770,63.665000,97.610055,97.610055,1106.16,1006.3,1106.69,1008.33,-0.02,0.01,0.3,1.0,0.24,1.0,1399.45,0.5214016832353420,0.44722601409266800,0.002350736865453840,0.002182587324194520,0.0,0.0,326.0349457089780,449.24761581502200,6.476391787883460,267.3254542096920,229.0380475967880,33.497158820236800,144.53115811712900,95.77315620490790,50.20392162048920,14.928244672795000,12.80191578782320
53293870,63.764000,97.542065,97.542065,1106.08,1006.38,1106.73,1008.35,-0.02,0.01,0.29,1.0,0.22,1.0,1399.57,0.5211734371266280,0.4469635861058810,0.0010805189285014700,0.004844812026721710,0.0,0.0,326.0368658695910,449.24546475729400,6.481679774882090,267.33464393065600,229.03693016757100,33.50810880321490,144.53200273560700,95.75242139912780,50.20669928124400,14.92654566620790,12.803051404184600
53293971,63.864000,97.471303,97.471303,1106.0,1006.32,1106.75,1008.37,-0.02,0.01,0.22,1.0,0.13,1.0,1399.57,0.5210976880549330,0.4467269002871410,0.0004422421036998080,-0.0013726562606439800,0.0,0.0,326.0333104674060,449.24881990695500,6.4887453705704700,267.3094442355370,229.04109150163800,33.49702500778410,144.522991873125,95.76828073252350,50.17517255956610,14.931855718699200,12.791173133395400
53294070,63.964000,97.401711,97.401711,1106.04,1006.41,1106.68,1008.38,-0.01,0.01,0.21,1.0,0.12,1.0,1399.51,0.5211368328400290,0.44678614021400300,-0.0013924718806310700,0.001828379692124130,0.0,0.0,326.0275131702390,449.2472662533920,6.508559564514280,267.299682737174,229.0594429420430,33.51922792746360,144.4091367858320,95.77412829218040,50.18891409884250,14.934108298301100,12.808184955108400
53294170,64.063000,97.329835,97.329835,1106.13,1006.36,1106.69,1008.35,-0.01,0.01,0.21,1.0,0.12,1.0,1399.63,0.5212297603581650,0.4466399384758250,-0.0008458098884882580,-0.0007823654890215530,0.0,0.0,326.0408175385150,449.23915303377800,6.50075673449039,267.28918743722100,229.06109169804800,33.52489202852070,144.38651189735500,95.80327272948570,50.223750130836900,14.940522598685400,12.804065648272200
53294271,64.164000,97.256044,97.256044,1106.07,1006.41,1106.7,1008.28,-0.01,0.01,0.21,1.0,0.11,1.0,1399.54,0.5214893303139520,0.4469657174965630,-0.001199691302288920,0.0008648579579721980,0.0,0.0,326.02722496917100,449.2457590279850,6.485064943890690,267.2842574807640,229.05583615620800,33.530459912717300,144.37609991923900,95.81062424821340,50.242431856571800,14.93764943568950,12.813787187593800
53294371,64.263000,97.182370,97.182370,1106.07,1006.42,1106.6,1008.29,-0.01,0.01,0.18,1.0,0.08,1.0,1399.42,0.5214916114128960,0.4470087214897870,0.0007774562808569030,-0.0023801871394755200,0.0,0.0,326.0317619373830,449.2453402490110,6.4782038795593400,267.29977302557500,229.04308488074,33.52304222324820,144.415655367672,95.77316949131870,50.15843316610590,14.934183408799200,12.809840254655100
53294472,64.364000,97.108993,97.108993,1106.11,1006.34,1106.61,1008.38,-0.01,0.01,0.17,1.0,0.07,1.0,1399.63,0.5214229517812620,0.4471806952629500,0.00038161119535651300,0.0014499707496706800,0.0,0.0,326.0400798490490,449.24465070331500,6.475297725046800,267.3163758075920,229.0391082554690,33.50898942253400,144.51269075793500,95.77107378763410,50.163456823838400,14.931957925899600,12.79599892876550
53294571,64.464000,97.032464,97.032464,1106.08,1006.35,1106.66,1008.42,0.0,0.01,0.16,1.0,0.05,1.0,1399.73,0.5212956926167080,0.4469938946758930,0.001629085165926640,0.0029848304776476400,0.0,0.0,326.03827253742000,449.23972466365,6.4912086435491100,267.33646830819000,229.0370494028400,33.51268251614330,144.55840218979,95.73275454212350,50.232392440512800,14.926823639739100,12.792542992283400
53294672,64.564000,96.957005,96.957005,1106.04,1006.4,1106.7,1008.32,0.0,0.01,0.15,1.0,0.04,1.0,1399.58,0.5211006799683460,0.4467315957164840,0.0019413308055040700,0.0013489266299855400,0.0,0.0,326.03559901596700,449.2446521356510,6.478976208650410,267.3373418879770,229.04406000944800,33.53942552838220,144.55179514868800,95.75558513417310,50.23548877639710,14.926096832973500,12.799124701803200
53294772,64.664000,96.879546,96.879546,1106.0,1006.27,1106.56,1008.39,0.0,0.01,0.13,1.0,0.02,1.0,1399.48,0.521008169814095,0.4465896243702610,0.00025039133205329000,-0.0006085176049304140,0.0,0.0,326.0361474124040,449.24433465332000,6.473493379925860,267.31770999939500,229.0395997561330,33.49339976552570,144.5384969373330,95.76460452612190,50.16740850490770,14.93073087485920,12.791271410207200
53294872,64.764000,96.802048,96.802048,1105.95,1006.23,1106.66,1008.46,0.0,0.01,0.13,1.0,0.01,1.0,1399.62,0.5210593209257840,0.446632328031914,-0.0014729801890638300,0.00032589471811395000,0.0,0.0,326.0319142565370,449.246233264559,6.5001526665860800,267.29632985747800,229.04784185622700,33.53180719269190,144.42996974732400,95.75260541388630,50.074641771453500,14.935307168127800,12.79804168331760
53294972,64.864000,96.719839,96.719839,1106.05,1006.32,1106.79,1008.42,0.0,0.01,0.11,1.0,0.02,1.0,1399.7,0.5213038542034230,0.44656551310422900,-0.0009685390178151290,-0.002324595567841040,0.0,0.0,326.0411234644720,449.2364754180740,6.499419058249550,267.298992886464,229.0428868683090,33.515614132158900,144.39888447077800,95.77904065851920,50.206506979909700,14.937208576138000,12.808805778345200
53295073,64.968000,96.642078,96.642078,1106.01,1006.39,1106.7,1008.44,0.0,0.01,0.1,1.0,0.03,1.0,1399.65,0.5213645928290790,0.446763841843742,-0.0007278290198078350,-0.0021861953863315800,0.0,0.0,326.0357996002710,449.2493999487460,6.497965505865450,267.2986158518020,229.04814421326000,33.510403285847200,144.41883743143000,95.7704167167143,50.173596702681000,14.935510079008700,12.804504883297800
53295174,65.064000,96.560007,96.560007,1105.97,1006.42,1106.63,1008.47,0.0,0.01,0.11,1.0,0.04,1.0,1399.63,0.5213972888837740,0.44694838447478200,0.0003347017747921120,-0.0003426719194181690,0.0,0.0,326.03461458664700,449.25121419125800,6.489607540782590,267.3101531232640,229.04220196220100,33.51367311655130,144.4767092801470,95.74184303133080,50.11050351630540,14.931917143673400,12.796074096726300
53295272,65.165000,96.477292,96.477292,1105.98,1006.37,1106.62,1008.46,0.0,0.01,0.07,1.0,0.07,1.0,1399.69,0.5213060209816110,0.4468737580681750,0.0016829260655404400,0.0017847244234436800,0.0,0.0,326.0315176253370,449.2462698340110,6.49373567468367,267.33174186812800,229.0300548801620,33.51498663009430,144.527676528796,95.76705953045100,50.1735826346806,14.925454092342900,12.810174656460400
53295373,65.265000,96.395471,96.395471,1106.02,1006.27,1106.55,1008.53,0.0,0.01,0.07,1.0,0.08,1.0,1399.5,0.5210625124179300,0.44693473128989800,0.0017310160588786000,-0.002502530720944750,0.0,0.0,326.03649791374000,449.2390335816440,6.493123900129760,267.3574580009970,229.06590226691800,33.478750365629200,144.57317436036900,95.7295163777461,50.200966032133500,14.923206213601800,12.794351233918100
53295472,65.365000,96.309959,96.309959,1106.05,1006.37,1106.73,1008.48,0.0,0.01,0.05,1.0,0.1,1.0,1399.56,0.5209780133572130,0.4468688007385170,0.0006610351773648220,0.004070231523862540,0.0,0.0,326.0282470335520,449.2431895407170,6.4746973974119300,267.35115970135400,229.0681249948270,33.469267490784400,144.55507101381000,95.74679980310690,50.14452654152630,14.922606606920700,12.801520442580200
53295573,65.466000,96.225776,96.225776,1105.98,1006.32,1106.69,1008.46,0.0,0.01,0.03,1.0,0.11,1.0,1399.58,0.5208687689521400,0.44682339603449300,0.0005516437630954660,-0.0021671981387323400,0.0,0.0,326.02924777641,449.24157756479400,6.50563687742622,267.3352106567650,229.05957563005800,33.44505124546410,144.54052586846200,95.7441722184783,50.184909463342500,14.926275533615400,12.795124369162200
53295674,65.566000,96.140246,96.140246,1106.07,1006.3,1106.68,1008.49,0.0,0.0,0.03,1.0,0.15,1.0,1399.6,0.5209906713900230,0.44668587363522700,-0.0017087238934250200,0.0029516244003031700,0.0,0.0,326.0386609656790,449.24447412441400,6.486693842197370,267.3117383343030,229.03357125585500,33.50505864992410,144.5236042691530,95.78223030889100,50.15705818952640,14.9323925146342,12.795090625951100
53295775,65.671000,96.052958,96.052958,1106.04,1006.39,1106.63,1008.44,-0.01,0.0,0.01,1.0,0.15,1.0,1399.42,0.5211600761085790,0.44644525283405700,-0.0018729227500480200,0.0008425334152490920,0.0,0.0,326.0353201763810,449.23435054043600,6.490539457779460,267.30431960880800,229.04639922138700,33.5053588311924,144.51490325605100,95.77393393183750,50.16400950150270,14.93487012673440,12.785907551328600
53295874,65.765000,95.955309,95.955309,1106.02,1006.32,1106.7,1008.57,-0.01,0.0,0.0,1.0,0.17,1.0,1399.7,0.5212696356717280,0.44653046550847000,-0.0011170469045001000,0.004645879599980420,0.0,0.0,326.0358438382430,449.2401793332330,6.481584519337140,267.3143208165280,229.04079325984400,33.50183324628100,144.52848107128600,95.7677336096912,50.19249435231700,14.93182692737670,12.791034942294300
53295974,65.866000,95.872617,95.872617,1105.98,1006.35,1106.61,1008.52,-0.01,0.0,0.01,1.0,0.17,1.0,1399.55,0.5212021095954950,0.44662199482927200,0.0011766906444203900,-0.0017153127853482000,0.0,0.0,326.03849150557600,449.2325836708940,6.485654022994310,267.3295989430780,229.03444849620200,33.48006420069310,144.54264100084400,95.7608204918066,50.09685609162420,14.92883966293520,12.797147727467700
53296074,65.964000,95.785980,95.785980,1105.92,1006.3,1106.65,1008.49,-0.01,0.0,0.02,1.0,0.18,1.0,1399.52,0.5211551219138530,0.44659166373916500,0.000633834026870117,-0.0008716660953149720,0.0,0.0,326.0311973987810,449.24437850586000,6.481351819953190,267.3642004781050,229.06504487373600,33.457893172082700,144.58819058769900,95.73022196550870,50.207203650059800,14.919878507721300,12.799417381809000
53296175,66.066000,95.695406,95.695406,1106.06,1006.37,1106.64,1008.47,-0.01,0.0,0.02,1.0,0.2,1.0,1399.61,0.5209816760089050,0.44675554756612800,0.0029415137299551000,-0.0021589427281922800,0.0,0.0,326.03207667640300,449.234631347376,6.493166037981350,267.36952308128400,229.0588814406940,33.456688998193400,144.5885550844800,95.71391755008890,50.19888766222300,14.919030893906800,12.800094177371700
53296275,66.167000,95.605176,95.605176,1105.87,1006.32,1106.62,1008.48,-0.01,0.0,0.02,1.0,0.21,1.0,1399.6,0.5207292184417740,0.4470414244302440,0.0007710714214879120,-0.00040407353521443300,0.0,0.0,326.0311828540840,449.24859188293400,6.48129132194857,267.3644342104780,229.06489644083700,33.47207142836910,144.57358089539600,95.72297042374360,50.16320060776360,14.919535803923300,12.802033385366000
53296374,66.267000,95.510788,95.510788,1105.88,1006.31,1106.74,1008.42,-0.01,0.0,0.08,1.0,0.28,1.0,1399.54,0.5206704248459430,0.44717458872062000,0.0003600046480429780,-0.00153984768939619,0.0,0.0,326.03380073307400,449.23524697867100,6.480799711783510,267.3459808424220,229.05473819390000,33.43976570932140,144.55627051223300,95.73490046184420,50.127722874141600,14.924861707177300,12.795845722264900
53296474,66.368000,95.418997,95.418997,1105.93,1006.35,1106.61,1008.55,-0.01,0.0,0.09,1.0,0.3,1.0,1399.65,0.5208121367064820,0.44688332190664400,-0.002319966457707380,0.004221944080446960,0.0,0.0,326.0447371675660,449.2385731991580,6.4848051373975000,267.32994741480800,229.03669896815700,33.51403020597700,144.54995142998300,95.76089163931630,50.245836742355000,14.930030073523000,12.792681100539400
53296575,66.469000,95.323411,95.323411,1105.91,1006.31,1106.56,1008.48,-0.01,0.0,0.11,1.0,0.32,1.0,1399.6,0.521049418388238,0.446602124265474,-0.002121504169144470,0.0017973662587444900,0.0,0.0,326.02876322226900,449.2437552699240,6.503240591905890,267.31340171062200,229.0446290484680,33.503601938506600,144.54908181581500,95.73775513507420,50.243034552007100,14.930346970645800,12.78174719758420
53296675,66.569000,95.228734,95.228734,1105.88,1006.34,1106.66,1008.47,-0.01,0.0,0.13,1.0,0.33,1.0,1399.64,0.5211253776058040,0.4464225310479330,-3.08305986180812E-05,0.001957566948194820,0.0,0.0,326.0330369287580,449.2385066056680,6.487630321834470,267.33243902250000,229.0343154993860,33.51756022334290,144.55613307550900,95.73760949686530,50.23773937175830,14.926432420168800,12.794541549546000
53296774,66.670000,95.126831,95.126831,1105.94,1006.32,1106.75,1008.48,-0.01,0.0,0.14,1.0,0.35,1.0,1399.79,0.5210692004083590,0.4465194933307150,0.0013548614803196000,-0.0036180419480071900,0.0,0.0,326.026624164723,449.2478123121010,6.481387237992330,267.3654822134960,229.06464420878900,33.474094665022600,144.56604995383700,95.72129862092350,50.18536454073670,14.91820767853960,12.80638035853090
53296875,66.770000,95.034499,95.034499,1105.89,1006.34,1106.71,1008.46,-0.01,0.0,0.14,1.0,0.38,1.0,1399.64,0.5209280188727170,0.4467735171622210,0.0018974141597787300,-0.002752819136522260,0.0,0.0,326.0366323994350,449.23734319461000,6.489388011355210,267.3722496733300,229.06254735995300,33.48139758597770,144.61002507976800,95.70844991400390,50.158835964062400,14.918007447254000,12.805669323523200
53296975,66.869000,94.935794,94.935794,1105.93,1006.41,1106.76,1008.43,-0.01,0.01,0.16,1.0,0.39,1.0,1399.65,0.5207499363853550,0.4470110651527680,0.000468096959467923,0.0009413439608858540,0.0,0.0,326.03656167593000,449.2326499407670,6.482031494620600,267.38022437317600,229.0639874410720,33.47567183198160,144.60960973932200,95.69059959282000,50.11029340560990,14.91797925211710,12.793704743316500
53297075,66.968000,94.836842,94.836842,1105.88,1006.38,1106.67,1008.44,-0.01,0.01,0.2,1.0,0.44,1.0,1399.68,0.5207581379459810,0.44665494215824900,0.0002846316493936300,0.002012738660808640,0.0,0.0,326.03662487650600,449.24477275610600,6.474319426348990,267.38014190174100,229.06016802560600,33.45049676038950,144.58235566440100,95.71552631227760,50.12963383326360,14.917325490776000,12.797577703752300
53297174,67.068000,94.737028,94.737028,1105.8,1006.37,1105.97,1008.39,-0.01,0.01,0.21,1.0,0.44,1.0,1399.56,0.5207111518591540,0.44674783437656700,8.47003522683743E-05,-0.0013830367484675100,0.0,0.0,326.0397111359360,449.2378940083840,6.5000299830589200,267.3605238991240,229.06128771283300,33.46458000194750,144.57592953465100,95.72319366028480,50.12316006962370,14.92301698850830,12.79443617616050
53297275,67.168000,94.635587,94.635587,1105.81,1006.35,1105.98,1008.34,-0.01,0.01,0.23,1.0,0.41,1.0,1399.6,0.5208087036595830,0.4467314531312160,-0.0024981993407580100,0.0049932078975958300,0.0,0.0,326.0315196666900,449.2430385067040,6.4841017861369900,267.2873838092350,229.05521581044300,33.515523826117400,144.66680855440900,95.57507027622840,50.16406156521570,14.938069367217400,12.695773509747600
53297376,67.267000,94.533928,94.533928,1105.95,1006.35,1105.8,1008.44,-0.01,0.01,0.24,1.0,0.42,1.0,1399.64,0.5212113688681750,0.44476671033857600,-0.004106610144570150,0.031169422825250400,0.0,0.0,326.03144575462300,449.2551709059560,6.472553781247290,267.3542593136750,229.0563164791310,33.441502372578300,144.74664043480000,95.5044870717769,50.04176219081560,14.921090388330100,12.711390015713900
53297477,67.369000,94.431379,94.431379,1105.77,1006.4,1105.72,1008.29,-0.01,0.01,0.29,1.0,0.46,1.0,1399.58,0.5211640720520040,0.44308328681370000,0.005279444756386420,-0.003046789464063780,0.0,0.0,326.03324183755,449.2402466198400,6.480355923512120,267.3790505365820,229.06030347910200,33.44028641692400,144.93098977502500,95.3411600738764,50.02502671162240,14.915879753523700,12.648912443519300
53297578,67.467000,94.327028,94.327028,1105.88,1006.36,1104.31,1008.35,-0.01,0.01,0.3,1.0,0.41,1.0,1399.73,0.5207400631564440,0.44257420739880500,0.0026861145696712700,0.016350487764643900,0.0,0.0,326.0271471745640,449.23827185234400,6.504625292668120,267.428221399415,229.02376498902900,33.38864898006200,144.98304221194300,95.25313798955060,49.923164777786300,14.90106328125590,12.666888953558100
53297677,67.567000,94.223227,94.223227,1105.92,1006.26,1104.85,1008.32,-0.01,0.01,0.31,1.0,0.39,1.0,1399.73,0.5203577833686410,0.44179927674167700,0.0027765215230990400,0.006302053141598260,0.0,0.0,326.0347821781590,449.23663337988200,6.481396624784510,267.358606385671,229.05411123267700,33.44230106992230,145.18034673318700,95.02746108937270,49.83879287551190,14.921902252448200,12.508395204221900
53297777,67.667000,94.117332,94.117332,1105.79,1006.26,1104.73,1008.41,0.0,0.01,0.32,1.0,0.42,1.0,1399.74,0.5206107391944350,0.4386572369931620,-0.005033528019995130,0.041588432692988100,0.0,0.0,326.0229377756560,449.2433251223580,6.490935541383930,267.44677374278,229.0205833668500,33.38277414393480,145.22115652160000,95.06047108395690,49.89580229899970,14.895000327812000,12.587419890792200
53297878,67.768000,94.008219,94.008219,1105.88,1006.18,1104.44,1008.32,-0.01,0.01,0.35,1.0,0.4,1.0,1399.62,0.5204833561008380,0.4376754920681150,0.007256602274202440,-0.019769702179254400,0.0,0.0,326.04084046193800,449.24039951691300,6.497799527412560,267.4361505654600,229.02923023051600,33.37885820953720,145.27411348008400,94.96981067346000,49.794746462543300,14.902679635425000,12.536079166023000
53297978,67.873000,93.899125,93.899125,1105.82,1006.33,1104.63,1008.33,-0.01,0.01,0.35,1.0,0.41,1.0,1399.74,0.5202444090734290,0.4375009976679050,-0.0012649485371329900,0.011080010306247600,0.0,0.0,326.0367160352320,449.2469719780640,6.469257305235280,267.4219584327890,229.02208466551500,33.37656027757580,145.29529497216900,94.97005623655350,49.83740693489220,14.904394505728300,12.525961320930600
53298077,67.969000,93.795170,93.795170,1105.82,1006.37,1104.42,1008.35,-0.01,0.01,0.4,1.0,0.48,1.0,1399.74,0.5202691815307050,0.43724392115840400,-0.0005864258943910630,0.0034447261838681500,0.0,0.0,326.0369341116590,449.2394774130080,6.484418642584620,267.4021436984960,229.0291050111650,33.361154135318100,145.29078082431100,94.96199081983690,49.77082109326050,14.910044666720000,12.507877419338900
53298177,68.071000,93.683249,93.683249,1104.29,1006.3,1102.92,1008.2,-0.01,0.01,0.37,1.0,0.4,1.0,1399.67,0.5204735690020850,0.43640738014511200,-0.0005732302428209660,-0.0003408077061695100,0.0,0.0,326.0320338005130,449.24163605144900,6.474179037857760,267.3190321592440,229.0398306346720,33.46244479763650,145.38923507199800,94.69840718940500,49.258058230825700,14.929600152409200,12.368039764067400
53298277,68.170000,93.571771,93.571771,1104.63,1006.26,1103.37,1008.32,-0.01,0.01,0.33,1.0,0.39,1.0,1399.64,0.5205408086930010,0.43620828670882100,-0.004169928740168420,0.02496131268347560,0.0,0.0,326.0345160421040,449.243870634665,6.494112214682440,267.50847215965700,228.94375996247500,33.36964345532920,145.85128160648000,94.33262366183190,49.06916923838560,14.916192716432300,12.339315690661900
53298378,68.271000,93.464514,93.464514,1104.62,1006.26,1103.43,1008.37,-0.01,0.01,0.35,1.0,0.4,1.0,1399.81,0.5201247994032090,0.43119223282254000,0.005419699746244120,0.03226364738681230,0.0,0.0,326.03147637405400,449.23216133525300,6.480063259303100,267.9264058975440,228.79640294243800,33.18231474263690,146.71908720208300,93.7930164619259,48.93733898538270,14.766814078068200,12.384167218980600
53298478,68.371000,93.348248,93.348248,1104.65,1006.26,1103.46,1008.33,-0.01,0.01,0.4,1.0,0.46,1.0,1399.72,0.517741161419261,0.43226249322510000,0.031661844783573900,-0.014549947032910000,0.0,0.0,326.0348241979650,449.23611294466700,6.4862852517393400,268.2087545109700,228.68639254252400,33.03023733512460,147.43777634582500,93.19025020521580,48.945858994512900,14.691719602475200,12.327949041261300
53298577,68.472000,93.233669,93.233669,1103.26,1006.31,1102.28,1008.32,-0.01,0.01,0.35,1.0,0.41,1.0,1399.73,0.5151458073319990,0.43224964286830200,0.029643485704670800,0.010297715966772300,0.0,0.0,326.03670211903000,449.2407876438620,6.507195040176360,268.2669849442280,228.69387318235100,32.94497731352660,147.72623141086900,92.9338414376854,48.76510121606020,14.678199468105300,12.245337318602300
53298677,68.570000,93.124912,93.124912,1103.65,1006.34,1102.64,1008.35,-0.01,0.01,0.33,1.0,0.38,1.0,1399.91,0.5128355650629680,0.4301977863225560,0.01316673786384490,0.025178220030858300,0.0,0.0,326.0269590119630,449.237752957953,6.4716306819306100,268.2223271037350,228.67838945119500,32.952525327896300,147.7708965369900,92.79912362306180,48.537833082456100,14.685894110544100,12.183892376102300
53298777,68.670000,93.006034,93.006034,1103.58,1006.38,1102.63,1008.35,-0.01,0.01,0.35,1.0,0.4,1.0,1399.71,0.5126703772055240,0.42554733816689700,-0.003679395591281500,0.027260790510967000,0.0,0.0,326.03078936733300,449.2426013544230,6.487043753965670,268.22081444394700,228.68928965875100,32.994850524690900,147.607361408399,92.91356037657640,48.583608466863100,14.687578455837400,12.240442018291800
53298878,68.771000,92.891351,92.891351,1103.57,1006.32,1102.35,1008.37,-0.01,0.01,0.36,1.0,0.41,1.0,1399.76,0.5127046583152850,0.4254553982916090,-0.00021713555827762600,-0.01536879845944590,0.0,0.0,326.0315686275110,449.24688711540900,6.509185838156490,268.14395474940300,228.66374272797400,33.02817444342050,147.5622091264930,93.00124328259330,48.78321050927270,14.704958623775500,12.201552259563400
53298979,68.874000,92.769598,92.769598,1103.42,1006.35,1102.44,1008.35,-0.01,0.01,0.36,1.0,0.38,1.0,1399.68,0.5131965166578410,0.42633773012100000,-0.0021426381037734600,0.0026424727790042000,0.0,0.0,326.0315467660170,449.2364510121930,6.4998993707161500,268.13070625149400,228.67021578049700,33.04996038772340,147.56312440694700,92.94344472596090,48.44349349388860,14.70883946005940,12.197358401937900
53299078,68.973000,92.659347,92.659347,1103.35,1006.35,1102.39,1008.39,-0.01,0.01,0.37,1.0,0.41,1.0,1399.79,0.5132766413866660,0.42667162287333600,-0.0011210073159695400,-0.0026964738346162400,0.0,0.0,326.0329265554930,449.23989235255000,6.489181984268720,268.2333118325290,228.6886452408930,32.966660680637900,147.76557923057100,92.8512129183196,48.47183022331260,14.685191579498900,12.197904341041300
53299179,69.072000,92.482035,92.482035,1103.19,1006.42,1102.37,1008.48,-0.02,0.01,0.37,1.0,0.4,1.0,1399.88,0.5129096896265610,0.42586157653082100,0.00448843922672526,0.004705740328781350,0.0,0.0,326.02003457569900,449.243037635302,6.486670491588060,268.2939728343530,228.6826951392430,32.871369974947900,148.0130201110420,92.60860318372760,48.30299288726840,14.666731427151000,12.141199691796000
53299278,69.170000,92.421333,92.421333,1103.1,1006.35,1102.3,1008.32,-0.02,0.01,0.35,1.0,0.42,1.0,1399.76,0.5125685268301500,0.4253389593984440,0.006077977700194030,0.015284668622188100,0.0,0.0,326.0334564771180,449.23589759062700,6.508430812435840,268.4504973644580,228.63742408639100,32.690801469793,148.13529772628100,92.54814780582740,48.461147192876600,14.629514126131700,12.220555835443200
53299379,69.270000,92.240660,92.240660,1103.05,1006.41,1102.1,1008.35,-0.02,0.01,0.37,1.0,0.41,1.0,1399.63,0.5114314282328950,0.42460148386057100,0.006692307898487740,-0.0011465104291796800,0.0,0.0,326.0375530645770,449.22832924854300,6.493587591625060,268.53162319082400,228.58824820205200,32.76367394442480,148.4950855068090,92.32807418853050,48.41180452683110,14.61619011040140,12.161952951345100
