ezloophw-py logger started on:,2026-3-19_150727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1020.,1020,1020,1020.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,smoothed_ddq_0,smoothed_ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
54487807,36.743000,0.000000,0.000000,1023.79,1024.32,1025.57,1026.26,0.05,0.01,1.0,1.0,1.0,1.0,1400.4,-0.42818233607283600,-0.7136658221937350,0.08267141493264480,0.04409639161005600,-0.04280304060362180,-0.11428009074721700,326.176389476955,449.9407913740190,6.561848443044440,362.91465783419800,226.10113247007900,-15.211168784379200,485.81801089661,79.17744586360620,-61.645665935466700,-9.320718808122350,-21.27143176460100
54487907,36.843000,0.000000,0.000000,1023.78,1024.36,1025.68,1026.23,0.05,0.01,1.0,1.0,1.0,1.0,1400.36,-0.41980438839735800,-0.7098692734775540,0.08422907133139390,0.03378326133809780,0.0021825123887812300,-0.12117397322912200,326.17238423301300,449.95845186336900,6.578925577174590,361.0866500827570,225.7623901943690,-14.627864489943000,484.2511874702290,78.99528929400000,-62.00017546311420,-8.851626280351400,-22.29956903145540
54488007,36.943000,0.000000,0.000000,1023.79,1024.36,1025.67,1026.09,0.05,0.01,1.0,1.0,1.0,1.0,1400.34,-0.4113248421581150,-0.7073772248570160,0.08552879910485190,0.018812291685584400,-0.0037482178094024800,-0.18365410093768900,326.1765442854030,449.9494535997990,6.598526087914930,358.5833290395700,225.32961470492000,-13.959443499810000,481.97841793692300,78.61173092542130,-62.254179057148200,-8.209638392712020,-23.645782092181600
54488107,37.043000,0.000000,0.000000,1023.61,1024.41,1025.76,1026.11,0.05,0.01,1.0,1.0,1.0,1.0,1400.45,-0.4025541719825880,-0.7067222962458490,0.08898394276969260,-0.001196444656834020,0.02766536824180200,-0.20982003757499800,326.17753771774100,449.97535733342700,6.5881039834822200,356.3592194546030,224.95216469902500,-13.508654158429200,479.5353251879690,78.42914443840360,-62.73520633915450,-7.639317157659320,-24.77380351411520
54488207,37.143000,0.000000,0.000000,1023.58,1024.46,1025.87,1026.09,0.05,0.0,1.0,1.0,1.0,1.0,1400.41,-0.3933568528932890,-0.7082346707072710,0.09454176719871490,-0.02396097248729040,0.08212596925611570,-0.24342740348102300,326.17145455827100,449.9678056005260,6.608882614987540,354.35231326118900,224.66599609015300,-12.897299748666900,477.2996830380610,78.3398163591996,-63.440864823160900,-7.12955658347642,-25.77880816191380
54488307,37.243000,0.000000,0.000000,1023.71,1024.56,1025.96,1026.0,0.05,0.0,1.0,1.0,1.0,1.0,1400.5,-0.3836597542875160,-0.7120960613641490,0.09911680941325620,-0.04772843404925180,0.05181598244430910,-0.24319983172755900,326.1631420470190,449.99829908847400,6.586185423533470,352.3117106084990,224.4575915182370,-12.137792982249600,475.715525572853,78.72853155061310,-63.962421175963900,-6.613190088550210,-27.031648431754500
54488407,37.343000,0.000000,0.000000,1023.63,1024.62,1025.9,1025.96,0.05,0.0,1.0,1.0,1.0,1.0,1400.49,-0.3734305158892170,-0.7184401554155140,0.10472914289928900,-0.07348685084596840,0.16293176802037600,-0.33619591837079600,326.15817297365300,450.0185817356150,6.613466882986830,349.6738844131220,224.14500493457000,-11.65748606040800,473.59771697314500,78.96822453505310,-64.61056524689640,-5.9436544781062400,-28.596975406915100
54488508,37.442000,0.000000,0.000000,1023.68,1024.57,1025.88,1025.98,0.05,0.0,1.0,1.0,1.0,1.0,1400.44,-0.36260417897406600,-0.7274864117249100,0.11248488359812100,-0.10244629051686700,0.14278624535445800,-0.34812906318560800,326.1667047721720,450.02300756197600,6.575301731417380,347.21910296799400,223.79050343385300,-10.766987137183400,470.8837186150630,78.95736921463380,-65.18971602762690,-5.316432361118180,-29.8592274461217
54488607,37.544000,0.000000,0.000000,1023.59,1024.53,1025.85,1025.93,0.05,0.0,1.0,1.0,1.0,1.0,1400.44,-0.3511238356193030,-0.7393221659300160,0.11727008967728400,-0.12880799479664800,0.028159959386435400,-0.2365602732348200,326.15772548851500,450.0220909278440,6.589188284120160,344.98845079555000,223.5015504426980,-10.112886144085200,468.2317579748800,78.55857845130950,-66.01298992873660,-4.752089981806740,-30.86994361891930
54488707,37.643000,0.000000,0.000000,1023.77,1024.61,1025.74,1025.98,0.05,0.0,1.0,1.0,1.0,1.0,1400.45,-0.33893761270915400,-0.7539331729230840,0.12319610922013400,-0.1544678559081960,0.03370228563867540,-0.21412537050966500,326.1667012697400,450.03953679831800,6.604452155540930,343.246672863467,223.28789895395900,-9.341455049623740,465.55769484057200,77.66457589523970,-66.33436481710120,-4.30764584811212,-31.41206791452940
54488808,37.743000,0.000000,0.000000,1023.58,1024.61,1025.66,1025.97,0.05,0.0,1.0,1.0,1.0,1.0,1400.43,-0.32608960048297700,-0.7710189591689950,0.13148025624316900,-0.1799939975592970,0.07374094693110340,-0.22762783259876500,326.16212514886200,450.03275390227400,6.582048569463610,341.7149283562720,222.99881760030800,-8.508536844125150,461.7979510474490,75.1858355055862,-66.24966239892710,-3.918885273386130,-31.252579974915800
54488908,37.843000,0.000000,0.000000,1023.73,1024.5,1025.65,1026.12,0.05,0.0,1.0,1.0,1.0,1.0,1400.55,-0.3126705003675540,-0.7899849301137370,0.1353178990569310,-0.1939792223435520,0.005471519535718730,-0.07059385165461460,326.1531569728730,450.02415526142000,6.572950894208400,340.52696202518800,222.7224584920310,-7.6011700700768800,458.92269251711400,73.31562951349790,-65.42688914796150,-3.618376956061690,-31.157907905554000
54489007,37.944000,0.000000,0.000000,1023.66,1024.51,1025.68,1026.08,0.06,0.0,1.0,1.0,1.0,1.0,1400.48,-0.29879677598348700,-0.8101720016851300,0.13962773387812800,-0.20471152553629600,0.04061327011881440,-0.09845471710203720,326.16022416643700,450.0309804874990,6.588094706970640,339.0351565585670,222.5786689703500,-7.030975136352460,456.91263188131900,72.58377205330010,-65.64988279518870,-3.239768908502460,-31.683437415831600
54489107,38.043000,0.000000,0.000000,1023.7,1024.5,1025.86,1026.05,0.06,0.0,1.0,1.0,1.0,1.0,1400.53,-0.28456469427627800,-0.8312555906257940,0.1438631135292450,-0.2142866539703230,0.03129972240873540,-0.07574169190075150,326.15544227157100,450.0347874041720,6.59990111353683,336.89579938519700,222.40382585496700,-6.050972960293670,454.0351387442080,71.79422510900280,-65.74426799306800,-2.7013947307752500,-32.47184782802260
54489207,38.142000,0.000000,0.000000,1023.64,1024.49,1025.73,1025.93,0.06,0.0,1.0,1.0,1.0,1.0,1400.37,-0.26999975455743800,-0.8531227107948660,0.1468603759041660,-0.22152169984113100,0.0073320201172612700,-0.038880533116779500,326.1523378901190,450.01316727802300,6.59302413162316,334.5063614023180,222.21666320822700,-5.351925301071260,450.95158638569900,71.61720550778560,-66.43820482971600,-2.1002775333381200,-33.511051036995800
54489307,38.243000,0.000000,0.000000,1023.59,1024.44,1025.87,1025.86,0.06,0.0,1.0,1.0,1.0,1.0,1400.38,-0.255075476247013,-0.8758097649645430,0.14996146572814800,-0.2289521490643010,-0.02187274209294600,0.008334406492810130,326.13723588795000,449.995196014373,6.612662864990780,332.13376147747700,222.01043446266800,-4.304119236798530,447.26556242770000,71.04800872672030,-66.81846768041580,-1.5066639046803400,-34.31770057660220
54489408,38.343000,0.000000,0.000000,1023.51,1024.56,1025.75,1026.0,0.06,0.0,1.0,1.0,1.0,1.0,1400.41,-0.2397667970148410,-0.8992980812159240,0.1524142511445140,-0.2342613510400980,-0.05503922849712250,0.07857465101226300,326.1461301201360,450.02088214470200,6.621449782092840,330.3115453363790,221.8745180620130,-3.713614662354950,443.3004467883830,69.39971638019070,-67.16904485604740,-1.0467616551241800,-34.44615312919150
54489507,38.444000,0.000000,0.000000,1023.69,1024.45,1025.72,1025.93,0.06,0.0,1.0,1.0,1.0,1.0,1400.4,-0.22409706338509000,-0.923319533495875,0.15484422594569900,-0.2366114791394600,-0.06889592422871060,0.13063051038739200,326.1496806984880,450.03672433040500,6.5993595474942600,328.9708982929240,221.76789667175200,-2.880998937681020,439.73841986142300,67.31698361862560,-66.59322583719990,-0.7080933183858480,-34.23075940637880
54489607,38.543000,0.000000,0.000000,1023.59,1024.57,1025.61,1026.12,0.07,0.0,1.0,1.0,1.0,1.0,1400.5,-0.2121580782675620,-0.941409496576949,0.1575873844898650,-0.2375436935002480,0.031124913422416400,0.0044961171712167500,326.1476922922680,450.007440057194,6.603561979320740,327.8975057742440,221.64153359372200,-2.1108203118352900,435.68488320883500,64.6139411950698,-66.38325748170170,-0.4390102139402020,-33.588585818622800
54489707,38.643000,0.000000,0.000000,1023.61,1024.46,1025.44,1026.33,0.07,0.01,1.0,1.0,1.0,1.0,1400.39,-0.19207172953137200,-0.9709388645941060,0.16130305237379700,-0.23184641920043900,0.4257870794757950,-0.49519999994238200,326.13442156129800,449.99164092533800,6.601147117415290,326.9879442074740,221.42319083261800,-0.9535391737096420,429.6248493683210,60.807716946090500,-65.8587320018441,-0.21395349191546200,-32.15158705666250
54489807,38.743000,0.000000,0.000000,1023.75,1024.4,1025.12,1026.39,0.07,0.01,1.0,1.0,1.0,1.0,1400.39,-0.17598612445961200,-0.9930801371548280,0.17371514097206700,-0.23211283120095200,-1.249314855901460,1.9128381935973800,326.1408254890250,449.99482051443400,6.5945286495919300,325.72879129514000,221.31385363041600,-0.7219910114696270,424.74841635837900,58.435438918185900,-63.98707952068050,0.10323462900879900,-31.50338636914480
54489907,38.842000,0.000000,0.000000,1023.9,1024.33,1024.75,1026.8,0.07,0.01,1.0,1.0,1.0,1.0,1400.35,-0.163965693838122,-1.0084318489018400,0.15933680681611200,-0.19862195887013800,-0.02501194812830440,0.22815763742288800,326.1426960813300,449.9813470505490,6.5991846519783,325.6544235622310,221.27113766113700,-0.552118636719131,421.0031188628000,55.6644225695047,-62.092397658068500,0.12232034664571700,-30.17599000161540
54490007,38.943000,0.000000,0.000000,1023.87,1024.26,1024.7,1026.8,0.07,0.01,1.0,1.0,1.0,1.0,1400.38,-0.1481113469279430,-1.026848332248040,0.15795134161506500,-0.17469093307898500,0.6327914130989630,-0.4790072430843400,326.1368398517810,449.9594662721440,6.599819205211780,326.8500329548140,221.25644585586100,-0.34814696254333500,417.82680870443500,52.61503335653050,-59.314531156657000,-0.17867198364842200,-27.988131662839900
54490108,39.042000,0.000000,0.000000,1023.88,1024.29,1024.41,1026.8,0.07,0.01,1.0,1.0,1.0,1.0,1400.52,-0.12895837064832700,-1.0454530396603400,0.14920401094684200,-0.13061855919380000,-0.8338658882683600,1.0525208908250200,326.1369429482960,449.961561822544,6.590932069220470,327.45748063034000,221.26382529412900,-0.6057361128579360,416.0171885155250,50.640010133325300,-57.07896470923930,-0.3308314116360930,-26.769223198597100
54490207,39.145000,0.000000,0.000000,1023.79,1024.31,1024.33,1026.91,0.08,0.01,1.0,1.0,1.0,1.0,1400.46,-0.11443177313698500,-1.0564069473564200,0.13635690430439200,-0.09230495752155930,-0.4062394472487480,0.5687898320252910,326.15404393212800,449.91732049875500,6.568600731767480,327.8836278106030,221.19214103973700,-0.470562846400028,414.42019946683200,49.30621235809720,-55.71295567471820,-0.43562825544240000,-25.85187247861820
54490307,39.243000,0.000000,0.000000,1023.83,1024.34,1024.36,1027.03,0.08,0.01,1.0,1.0,1.0,1.0,1400.43,-0.10079878268371800,-1.0636551109562800,0.13105872294642900,-0.056923235220769500,-0.2541427508009020,0.473456215017617,326.1474447167790,449.9386813183660,6.586549878593980,327.9528991206400,221.09463454945000,-0.3782070924370780,410.08899636772400,46.37752570462370,-53.02203496498020,-0.4520229943851570,-24.27459679953830
54490408,39.343000,0.000000,0.000000,1023.94,1024.32,1024.44,1026.86,0.08,0.01,1.0,1.0,1.0,1.0,1400.43,-0.08816570524792760,-1.0668567863388600,0.1217989333902700,-0.016680709250016100,-0.5474229192738420,0.4946825390510670,326.1492495048290,449.94809733484200,6.602340780698660,327.1710700381110,221.1435851076810,-0.06550570213311360,406.7575905463430,44.509025339588000,-51.09683979615130,-0.25587613719152500,-23.743223525747100
54490507,39.446000,0.000000,0.000000,1023.94,1024.3,1024.73,1026.73,0.08,0.01,1.0,1.0,1.0,1.0,1400.53,-0.07651430185348150,-1.066180232482730,0.11162426795644900,0.019981323719943500,-0.20352644788141900,0.3326774083926560,326.13982296795700,449.91255448079300,6.616804223737520,327.10427265500300,221.08511649338200,0.2781394361743460,404.38300111478400,43.44135209164550,-50.521026252899500,-0.2414857671875630,-23.02706971017640
54490608,39.543000,0.000000,0.000000,1023.97,1024.24,1024.66,1026.65,0.08,0.01,1.0,1.0,1.0,1.0,1400.58,-0.06579440334359420,-1.061989305423000,0.10396514370828600,0.054692347903729500,-0.057405255557612100,0.34859931774227100,326.1441822661290,449.8432496329340,6.575210613902150,327.25047638848800,220.9533806699200,0.4768273481986570,402.3281308670960,42.752894949686700,-49.42537549846580,-0.27490588104259300,-22.296368934980700
54490707,39.643000,0.000000,0.000000,1023.95,1024.3,1024.57,1026.77,0.08,0.01,1.0,1.0,1.0,1.0,1400.57,-0.05599629587942580,-1.054523315366280,0.09530093650856300,0.08724244250422650,-0.08860677238093370,0.3237310714153410,326.1577932170270,449.84345186276300,6.569313226380170,327.5165753917940,220.91508652675300,0.4973872129540260,400.0743394276720,41.66908857341360,-47.98591633565340,-0.3400695653192400,-21.35768420178660
54490807,39.743000,0.000000,0.000000,1023.92,1024.16,1024.2,1026.98,0.09,0.01,1.0,1.0,1.0,1.0,1400.54,-0.04714570315473430,-1.0439710112809700,0.08536387825492760,0.11750549032485400,-0.10128789461219900,0.30165249159276400,326.12925139932000,449.7703394792530,6.530750687308080,328.4200213906700,220.75254849213200,0.598301434826804,397.47318430315200,40.23373567341730,-45.17817568514540,-0.5715165569886910,-19.790125484877900
54490907,39.843000,0.000000,0.000000,1023.93,1024.29,1024.32,1026.95,0.09,0.01,1.0,1.0,1.0,1.0,1400.42,-0.03929686873281960,-1.0303349347178100,0.0735543443680046,0.14652415492178900,-0.13492199290921500,0.26445290437526600,326.13203720494100,449.7775714971660,6.5631702299305100,329.0675021843460,220.646397923086,0.725404217873147,396.0009444521470,39.37411331774440,-43.60807915156760,-0.7347121408929930,-18.79686765407700
54491008,39.943000,0.000000,0.000000,1023.87,1024.29,1024.55,1026.94,0.09,0.01,1.0,1.0,1.0,1.0,1400.44,-0.032516098495158200,-1.0135817126810600,0.06405743632513170,0.17924467311695600,-0.08768952669532270,0.3476188692110050,326.133453073773,449.7390500283940,6.536608698366320,329.1344928854960,220.54590806925200,0.9816666672616700,391.7506726411850,37.789319656695700,-40.435204455998500,-0.7513248832353750,-17.409868624778100
54491107,40.044000,0.000000,0.000000,1023.9,1024.3,1024.55,1026.83,0.09,0.01,1.0,1.0,1.0,1.0,1400.4,-0.026770582402171800,-0.9939502550114730,0.0531008782709047,0.20350735338454100,-0.12710614131956200,0.1204652517055220,326.12953237532900,449.7335367310730,6.545995350275770,328.8642513635230,220.46742233420500,1.2640180048903700,389.39272012580900,37.17065563177600,-39.22482140640790,-0.6816305442436570,-16.911054613147500
54491207,40.143000,0.000000,0.000000,1023.9,1024.35,1024.72,1026.78,0.09,0.01,1.0,1.0,1.0,1.0,1400.44,-0.02192788826398970,-0.9717981329408840,0.043269685239935900,0.22001743497595100,-0.13675941285627000,-0.08321620843203580,326.1217768354890,449.738751142223,6.551479240610560,328.98591400449000,220.41178242121600,1.4081206667660200,387.40446384825800,36.55914733126170,-37.55024074080360,-0.7155479402071110,-16.196381811335100
54491307,40.242000,0.000000,0.000000,1023.82,1024.29,1024.69,1026.71,0.09,0.01,1.0,1.0,1.0,1.0,1400.38,-0.017905934288305500,-0.9475602522230490,0.037376873697406700,0.2500464518047130,-0.19131655287765100,-0.5238214347201570,326.13781766201900,449.7376483709630,6.54649074779609,329.1400171739230,220.35323250393800,14.506220054243300,386.73465779691200,36.27112952187330,-36.912024441767800,-0.7498484141659690,-15.873886653449800
54491408,40.343000,0.000000,0.000000,1023.87,1024.42,1024.69,1026.66,0.09,0.01,1.0,1.0,1.0,1.0,1400.47,-0.014650692777003100,-0.9216560420805010,0.030206436331130800,0.2676144347686600,-0.07127687709748950,0.1491078074275960,326.13284744379800,449.7243578830520,6.5145647989533600,329.27483085439700,220.27315066775400,1.5772631018483200,384.09798632561800,35.472341397025500,-34.95230746098240,-0.7845290513392070,-14.954500258524600
54491507,40.443000,0.000000,0.000000,1023.89,1024.31,1024.65,1026.7,0.09,0.01,1.0,1.0,1.0,1.0,1400.41,-0.012100215949607300,-0.8944535076349970,0.022905750541092700,0.2760068282326370,-0.06663787562176700,0.12388255610360200,326.1306617259810,449.72745882187300,6.546856695892440,329.21404699847500,220.2549886026820,1.772987899122270,381.0818778771990,34.48857455163330,-32.5916767072606,-0.7698279950480690,-14.060606136050200
54491608,40.545000,0.000000,0.000000,1023.95,1024.42,1024.79,1026.54,0.09,0.01,1.0,1.0,1.0,1.0,1400.38,-0.010196628481729800,-0.8660512340231990,0.016840287709047000,0.28851640120913100,-0.053459679990134500,0.16139039268120400,326.1300522905640,449.7198355969230,6.5520715775846600,328.5748264108390,220.37587531437800,1.9482590052767700,379.44570216754900,34.21308965637900,-31.69885314034590,-0.6107417585366800,-14.06205067003100
54491708,40.646000,0.000000,0.000000,1023.86,1024.39,1024.74,1026.58,0.09,0.01,1.0,1.0,1.0,1.0,1400.29,-0.008830516908278270,-0.8368607478732770,0.0119598342332885,0.29348390499086,-0.04437681690117950,-0.002823963478741250,326.1265142345420,449.7054497758570,6.545157635986830,328.2138581682610,220.33824877681400,1.8036107621009500,378.1075840426050,33.98391576324390,-31.348250607827800,-0.5214027806303220,-13.945786203616900
54491808,40.743000,0.000000,0.000000,1023.93,1024.35,1024.39,1026.69,0.09,0.01,1.0,1.0,1.0,1.0,1400.45,-0.00785806410978299,-0.8073949662198240,0.008232974832431460,0.28561815419529400,-0.03604305597445920,-0.19866577073607300,326.1317248305500,449.66972599368300,6.528955278969270,328.2852413098380,220.26744744630000,2.0247746289943900,374.9753005795110,33.35634032426090,-29.23574268580510,-0.5378489779082780,-12.949663173789900
54491909,40.843000,0.000000,0.000000,1023.94,1024.34,1024.12,1026.92,0.09,0.01,1.0,1.0,1.0,1.0,1400.42,-0.0071952321121855400,-0.7778789069672460,0.0056191618273157300,0.3008635764550210,-0.02715294759700090,0.18644218867074500,326.1304957335520,449.6551260147200,6.526280325155470,329.64909387338600,220.23889307767200,2.235005135293100,371.3609445242160,32.27987187254410,-25.770045944392600,-0.8786868104528540,-10.754927392879100
54492008,40.944000,0.000000,0.000000,1023.87,1024.25,1023.99,1026.87,0.09,0.01,1.0,1.0,1.0,1.0,1400.34,-0.006869477950606470,-0.7480631991682250,0.0017853509825302500,0.3001938892111150,-0.04140721501329840,-0.07611821612166010,326.12335584187500,449.638254848052,6.518929891201630,330.1804305460900,220.2356122006070,2.129070310447940,370.31254764180600,31.812151039973900,-24.407677864218700,-1.0131924573998100,-9.997316679149320
54492108,41.045000,0.000000,0.000000,1023.92,1024.27,1023.95,1026.95,0.09,0.01,1.0,1.0,1.0,1.0,1400.43,-0.0069351993554126500,-0.7177563620377320,-0.002077075189661560,0.2971418009183410,-0.03717934550057570,-0.25884507130948100,326.10657370392000,449.5590797848180,6.484866321182560,330.5970262063850,220.17240194020700,2.6248843405039700,367.49960698248400,31.182179861245700,-22.188682378206400,-1.1168534564000000,-8.814954803147640
54492208,41.143000,0.000000,0.000000,1024.0,1024.38,1023.93,1026.85,0.09,0.01,1.0,1.0,1.0,1.0,1400.42,-0.007407345209365680,-0.6869211449732040,-0.006291082885486140,0.31020046214979200,-0.03937827831607270,-0.10837327362314900,326.11500551607100,449.5384149486090,6.504325506103670,331.7501951739730,220.1473948580490,2.524536752975980,364.410679338393,30.558468041393400,-19.185145641111800,-1.3361785668280200,-7.415617375814090
54492308,41.243000,0.000000,0.000000,1024.0,1024.25,1024.02,1026.77,0.09,0.01,1.0,1.0,1.0,1.0,1400.43,-0.008319621468217070,-0.6552196221775860,-0.010745114971343000,0.3176920779118000,-0.04115764915844930,-0.032581997806055900,326.1292741326050,449.5165572985550,6.518475846388050,331.83274234959700,220.08155536218100,2.382185740148900,363.35245243812600,30.62596169232420,-18.203075522403000,-1.4240083970845400,-6.597761257669870
54492408,41.343000,0.000000,0.000000,1023.97,1024.34,1023.98,1027.01,0.09,0.01,1.0,1.0,1.0,1.0,1400.34,-0.00966548521861699,-0.6227334413237860,-0.01490595129827330,0.32653121300702200,-0.037867563570322300,0.051446668192250200,326.1258069226300,449.5170551127660,6.504220052212490,332.38738355278400,220.0203944070050,2.2423791180938200,361.53477668613900,30.176657381707700,-16.924176646946400,-1.5628677565655800,-5.6029321913636200
54492508,41.443000,0.000000,0.000000,1024.03,1024.4,1024.15,1027.01,0.09,0.01,1.0,1.0,1.0,1.0,1400.53,-0.011386330732681600,-0.5897715284003140,-0.01842591728403340,0.32876355124820800,-0.029643237591233600,-0.06482216814302340,326.1197068114030,449.50665158280500,6.516130539372430,332.7660579368640,220.20882614604800,2.454128083890060,359.50182564916600,29.9091320052156,-15.025641673670300,-1.6602916926502500,-4.676726825233570
54492609,41.543000,0.000000,0.000000,1023.94,1024.36,1024.41,1026.9,0.09,0.01,1.0,1.0,1.0,1.0,1400.43,-0.013459257590236700,-0.556407699323126,-0.021860359943759100,0.33317384795240500,-0.01568049273253,-0.22483372150110500,326.1325923092960,449.4721708173910,6.475352961574440,332.63085373132000,220.1167329489100,2.803267634829180,357.3633636611220,29.765430894504300,-14.118000195617400,-1.6229106167295700,-4.157195725287040
54492708,41.643000,0.000000,0.000000,1024.01,1024.38,1024.54,1026.91,0.09,0.01,1.0,1.0,1.0,1.0,1400.48,-0.015826331079503400,-0.5227880426207420,-0.024158157477349600,0.3311175094238190,-0.000365925652476884,-0.28995206332756800,326.1323046410420,449.47028950320800,6.487420067071700,332.7790682981450,220.11262978261700,3.0776703001889800,354.53025423681300,29.375882448346300,-12.83308509081940,-1.6599617699674800,-3.18585262648971
54492808,41.743000,0.000000,0.000000,1023.84,1024.28,1024.48,1026.86,0.09,0.01,1.0,1.0,1.0,1.0,1400.47,-0.018390448308841400,-0.48914207296546600,-0.02625233595382570,0.33667524665358000,-0.003087029946449070,-0.1657556587418430,326.1303271152880,449.4621621908950,6.486786200736590,333.05137974722600,220.08182143049000,3.2885206882859900,351.2128616815810,28.9486428067707,-11.169711826654000,-1.7282511275318600,-1.9714480767595600
54492908,41.843000,0.000000,0.000000,1023.81,1024.29,1024.51,1026.83,0.08,0.01,1.0,1.0,1.0,1.0,1400.38,-0.02111098001310980,-0.4554356188421800,-0.027573489337002300,0.33546305448660500,-0.002376201739684190,-0.12212691797436600,326.1335079371150,449.4742116138460,6.47398603948411,332.8203875586900,219.988086352873,3.7079498949806800,347.29154895243500,28.464298833585500,-9.516169351348170,-1.6690403518255300,-0.9828656116452770
54493008,41.943000,0.000000,0.000000,1023.85,1024.32,1024.4,1026.83,0.08,0.01,1.0,1.0,1.0,1.0,1400.43,-0.023940304414847000,-0.4215857777910600,-0.028345600108634500,0.3371027206544840,0.011922010143691400,-0.18303504618169200,326.1250098933780,449.4857576285150,6.47684189325914,331.8373273980120,219.76416668830500,16.61601905567380,342.5544565773940,28.124446609041700,-7.283453123936410,-1.4244383809488700,-0.35195938177712400
54493108,42.043000,0.000000,0.000000,1023.83,1024.37,1024.44,1026.76,0.08,0.01,1.0,1.0,1.0,1.0,1400.24,-0.026774294206263300,-0.3876343753317960,-0.027807587490613900,0.33691816545428400,0.02799222191668000,-0.2068243737818270,326.1230003375130,449.45954494908200,6.496402979562140,331.55563939411100,219.9214006029240,4.846498268243660,338.5131983121890,27.96208120406770,-5.602699778948630,-1.3558059823201800,0.6358370720884360
54493208,42.143000,0.000000,0.000000,1023.91,1024.4,1024.58,1026.93,0.08,0.01,1.0,1.0,1.0,1.0,1400.52,-0.02948655182203520,-0.3536963954849210,-0.02627303850222650,0.3362193284032730,0.026244049711136500,-0.11694698797066200,326.11203699878100,449.4079430784860,6.4760403591357800,330.907412662484,219.76307432491100,4.76529397434507,334.2815066726000,28.266624692263300,-3.4975955670427300,-1.1962595265141200,1.3830938393389900
54493308,42.243000,0.000000,0.000000,1023.77,1024.28,1024.5,1026.85,0.08,0.02,1.0,1.0,1.0,1.0,1400.48,-0.0319903665091239,-0.3197996459115830,-0.02403634600466180,0.33867317102789600,0.024705649793337400,0.023004547021704100,326.1067141133360,449.36741630338500,6.459911473810790,331.2451754627870,219.71306322967100,4.871938216269120,331.5766699172960,28.7436629421796,-1.6793362036958700,-1.281765526386010,2.464074207486300
54493408,42.343000,0.000000,0.000000,1023.8,1024.32,1024.63,1026.77,0.08,0.02,1.0,1.0,1.0,1.0,1400.52,-0.0342433204012984,-0.28594580828589600,-0.021666514129045200,0.3381190303559630,0.034440360155579700,-0.19744528965177800,326.1073012248930,449.3743034433360,6.469849272698440,331.79738591862300,219.62115577207300,4.88961892163815,330.29338024184900,29.024482188425800,-0.8820060332678220,-1.4187018134671600,3.289517441225910
54493508,42.443000,0.000000,0.000000,1023.86,1024.34,1025.05,1026.53,0.08,0.02,1.0,1.0,1.0,1.0,1400.45,-0.03629976928402270,-0.25212237152002600,-0.019795550336720000,0.33463382817047700,0.022864956960467900,-0.1569937572934260,326.1188666536300,449.41032620584400,6.463693710629580,331.3963532646700,219.70327809916400,5.258552749577180,328.7217932144110,28.84932407204370,-0.4891314079549930,-1.3161308102009800,3.4351319283427900
54493608,42.543000,0.000000,0.000000,1023.76,1024.42,1025.32,1026.33,0.08,0.02,1.0,1.0,1.0,1.0,1400.35,-0.03819786616632640,-0.2184825826348780,-0.018068361707675600,0.33112974803869900,0.03237666243673940,-0.2777132637733070,326.12389021726700,449.4293223729640,6.467484823711210,330.45997209292300,219.63436507554500,5.670584284196370,327.7555476977560,28.834644006479600,-0.5354615188799070,-1.0810059303488200,2.97407661252595
54493708,42.643000,0.000000,0.000000,1023.86,1024.38,1025.53,1026.29,0.07,0.02,1.0,1.0,1.0,1.0,1400.28,-0.03984337386186360,-0.18554968477138600,-0.014815504711126800,0.31977368346239800,0.04434742329174470,-0.20673203361042400,326.11366138982900,449.4988864069370,6.484165467268360,329.4850514479680,219.82771465723700,5.738725779472940,326.7629054128680,28.32019435320680,-1.5589080936010400,-0.8409960523450450,2.4963568660905500
54493808,42.745000,0.000000,0.000000,1023.93,1024.32,1025.69,1026.24,0.07,0.02,1.0,1.0,1.0,1.0,1400.38,-0.04107246873573120,-0.154066004710476,-0.010868089357926800,0.31122772300657900,0.038608627206434000,-0.15904769221520400,326.11680431189600,449.53422649161000,6.493954930192920,328.7562268166260,219.76118281510000,6.005937848251030,326.9564010342510,28.094388628649900,-2.1869146484237700,-0.6581325481918100,1.8542789484735000
54493908,42.846000,0.000000,0.000000,1023.89,1024.27,1025.61,1026.31,0.07,0.01,1.0,1.0,1.0,1.0,1400.36,-0.04190700235419800,-0.1243223519079380,-0.0067257500193808100,0.28804454441776800,0.045744234497064700,-0.31267247889575200,326.11358440970600,449.521707512144,6.500718641668320,328.28096553109000,219.73962154637700,6.323366168875100,326.0441806585730,28.14052689363090,-2.104443449052350,-0.540416837777843,1.7496912783653900
