ezloophw-py logger started on:,2026-3-19_151130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1020.,1020,1020,1020.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,,,,,,,
54694380,1.001000,0.000000,0.000000,1024.05,1024.26,1025.14,1025.32,0.0,0.0,1.0,1.0,1.0,1.0,1399.71,0.0,0.0,0.0,0.0,0.0,0.0,326.09912544562400,449.15848309762000,6.550139759993080,325.8178536733860,219.2961629507480,6.828986351776060,328.2831381760010,29.209032886058900,-6.299851787124520,0.070110131106533,-0.8832609854975590
54694480,1.102000,0.000000,0.000000,1023.93,1024.3,1025.39,1026.14,0.0,0.0,1.0,1.0,1.0,1.0,1399.97,0.0,0.0,0.0,0.0,0.0,0.0,326.10147721728300,449.1566330612410,6.529514819692390,325.797334018542,219.30059547412600,6.811882180017040,328.3336736289410,29.188395847107300,-6.353921418256200,0.07581315534862780,-0.9159798576070010
54694580,1.202000,0.000000,0.000000,1023.95,1024.29,1025.45,1026.2,0.0,0.0,1.0,1.0,1.0,1.0,1400.06,0.0,0.0,0.0,0.0,0.0,0.0,326.1033224723630,449.1551219756050,6.535690179276700,325.81452125677000,219.29943247807000,6.821881372680850,328.3752613173790,29.256260577134200,-6.298348701501950,0.07198900362450600,-0.9159642764965010
54694681,1.302000,0.000000,0.000000,1023.91,1024.26,1025.43,1026.24,0.0,0.0,1.0,1.0,1.0,1.0,1400.18,0.0,0.0,0.0,0.0,0.0,0.0,326.10047426185200,449.1441176537590,6.509999289722280,325.8110037524370,219.29243804440800,6.807863649391190,328.3334332751160,29.183642819588100,-6.372776019789630,0.0721570960142236,-0.9044898869849830
54694781,1.402000,0.000000,0.000000,1023.9,1024.32,1025.39,1026.2,0.0,0.0,1.0,1.0,1.0,1.0,1400.22,0.0,0.0,0.0,0.0,0.0,0.0,326.10365185258700,449.14880531686800,6.530967450425330,325.8103820106430,219.29156298512200,6.813260046244180,328.3579119265380,29.194868776866900,-6.288686515169500,0.0731023957030643,-0.9139928686895570
54694880,1.503000,0.000000,0.000000,1023.96,1024.37,1025.52,1026.3,0.0,0.0,1.0,1.0,1.0,1.0,1400.16,0.0,0.0,0.0,0.0,0.0,0.0,326.10504609824600,449.148966987013,6.530826126152310,325.822465432297,219.29528405282800,6.8091443367604900,328.31752470788400,29.194293209548800,-6.338214305080470,0.0704390339423841,-0.8928371062071290
54694981,1.603000,0.000000,0.000000,1023.9,1024.2,1025.47,1026.24,0.0,0.0,1.0,1.0,1.0,1.0,1400.23,0.0,0.0,0.0,0.0,0.0,0.0,326.103716867897,449.1551997372050,6.54620688668889,325.7995037198030,219.29951960407800,6.808471148025040,328.33887687765900,29.184549802429700,-6.363986668347330,0.07583070938663870,-0.9169179001439020
54695082,1.704000,0.000000,0.000000,1023.84,1024.12,1025.4,1026.16,0.0,0.0,1.0,1.0,1.0,1.0,1400.3,0.0,0.0,0.0,0.0,0.0,0.0,326.0741593437480,449.151063863665,6.511047625296650,325.8203436519720,219.30330398376600,6.8158947707261400,328.37609502913600,29.261616606632700,-6.292246807523210,0.0632704099850917,-0.8970293503225740
54695181,1.804000,0.000000,0.000000,1023.89,1024.31,1025.43,1026.28,0.0,0.0,1.0,1.0,1.0,1.0,1400.16,0.0,0.0,0.0,0.0,0.0,0.0,325.76953479559000,448.94946373253000,6.295322928447350,325.45227909769100,218.30188981623200,6.951012792144700,327.98124077260400,27.875583900953900,-6.565754933894840,0.07881028507512150,-0.9184939799973490
54695282,1.904000,0.000000,0.000000,1023.94,1024.28,1025.35,1026.21,0.0,0.0,1.0,1.0,1.0,1.0,1400.22,0.0,0.0,0.0,0.0,0.0,0.0,325.7387979996920,449.8447742073220,6.495422710487810,325.42837507044000,218.19813774108100,6.612618636535070,327.9116527607970,26.891551222815800,-6.581875801171350,0.07678036398446100,-0.8972535778302580
54695381,2.002000,0.000000,0.000000,1023.95,1024.24,1025.46,1026.31,0.0,0.0,1.0,1.0,1.0,1.0,1400.21,0.0,0.0,0.0,0.0,0.0,0.0,325.92727372385300,450.4878029426290,6.599245749026760,325.3465287235130,218.11490713823800,6.656318595392010,328.0729134795990,26.736291501114600,-6.72840524481201,0.14681690534591800,-1.1098157703542600
54695481,2.102000,0.000000,0.000000,1023.85,1024.23,1025.44,1026.25,0.0,0.0,1.0,1.0,1.0,1.0,1400.21,0.0,0.0,0.0,0.0,0.0,0.0,325.7629330851590,449.73080092055000,6.5384330241115400,325.38329379953200,218.14096658302300,6.904457217950440,328.0729134795990,26.736291501114600,-6.72840524481201,0.14681690534591800,-1.1098157703542600
54695581,2.202000,0.000000,0.000000,1023.97,1024.22,1025.32,1026.3,0.01,0.0,1.0,1.0,1.0,1.0,1400.27,0.0,0.0,0.0,0.0,0.0,0.0,325.70354346993700,449.20958372583700,6.310609236275870,325.4696381989460,218.18982109818400,6.7761743822915000,327.97219564669800,27.349965179444800,-6.696328257364300,0.05801140171569660,-0.8673216396775640
54695682,2.303000,0.000000,0.000000,1023.94,1024.21,1025.4,1026.31,0.01,0.0,1.0,1.0,1.0,1.0,1400.27,0.0,0.0,0.0,0.0,0.0,0.0,325.78993833635600,448.8608632535100,6.098743183315460,325.4609205866660,218.25524134727800,7.093932416192260,327.8633590531870,27.7182909681691,-6.579099690122970,0.08174699079245010,-0.8858855729377410
54695782,2.405000,0.000000,0.000000,1023.84,1024.16,1025.32,1026.19,0.01,0.0,1.0,1.0,1.0,1.0,1400.4,0.0,0.0,0.0,0.0,0.0,0.0,325.8220798686060,448.80973280509500,6.102019849803460,325.59187152540900,218.55073831488700,6.995298436139350,327.9896989369120,28.210822702612200,-6.621729789269400,0.05728315677034270,-0.8363178350576610
54695882,2.504000,0.000000,0.000000,1023.96,1024.17,1025.46,1026.23,0.01,0.01,1.0,1.0,1.0,1.0,1400.19,0.0,0.0,0.0,0.0,0.0,0.0,325.8916241635990,449.0494288772260,6.2480820710505700,325.6417608661640,219.06660812608100,6.75999122325591,328.0674596604640,28.797619010592100,-6.430577497149410,0.06224859195476660,-0.854909296745585
54695983,2.603000,0.000000,0.000000,1023.9,1024.28,1025.35,1026.27,0.01,0.01,1.0,1.0,1.0,1.0,1400.17,0.0,0.0,0.0,0.0,0.0,0.0,326.0719761700210,449.1506619263300,6.507105246983790,325.77438329427300,219.28665939185300,6.810594748415180,328.3316176123750,29.219324137907800,-6.309771076881620,0.0741778011309564,-0.9191871261905740
54696082,2.704000,0.000000,0.000000,1023.88,1024.23,1025.41,1026.27,0.0,0.01,1.0,1.0,1.0,1.0,1400.35,0.0,0.0,0.0,0.0,0.0,0.0,326.0840640013160,449.12920509066200,6.510606135373240,325.8058193596980,219.28309763804000,6.7588431726552,328.29978093773000,29.17085963999560,-6.377699286947440,0.06936047786890850,-0.8903047471000440
54696182,2.804000,0.000000,0.000000,1023.97,1024.15,1025.36,1026.22,0.01,0.01,1.0,1.0,1.0,1.0,1400.3,0.0,0.0,0.0,0.0,0.0,0.0,326.08847419126300,449.1497482339810,6.508613593441730,325.8069296315030,219.2948452450340,6.790526973968110,328.3752918944980,29.256148492875400,-6.317689516452680,0.07018039094205450,-0.9146628681342740
54696283,2.904000,0.000000,0.000000,1023.9,1024.2,1025.46,1026.28,0.01,0.0,1.0,1.0,1.0,1.0,1400.22,0.0,0.0,0.0,0.0,0.0,0.0,326.08753021193900,449.1285540725740,6.50883899258316,325.7964907173100,219.28330847121700,6.803987890962030,328.38569147761600,29.22834905428600,-6.305938918670190,0.0725502316050348,-0.9256173175022440
54696383,3.005000,0.000000,0.000000,1023.9,1024.19,1025.38,1026.22,0.01,0.01,1.0,1.0,1.0,1.0,1400.19,0.0,0.0,0.0,0.0,0.0,0.0,326.07258167995300,449.1405964547010,6.506078896883010,325.79982420447000,219.28529997492900,6.797018328650630,328.3909442475510,29.24512459140460,-6.3232788464643,0.06798992705319140,-0.9171359634290160
54696482,3.105000,0.000000,0.000000,1023.85,1024.13,1025.31,1026.27,0.01,0.01,1.0,1.0,1.0,1.0,1400.27,0.0,0.0,0.0,0.0,0.0,0.0,326.08278619162500,449.13746852666500,6.528495627704660,325.8066342466790,219.29134871309900,6.7784046460139900,328.3075643115040,29.179177690257300,-6.355142206118170,0.06883880984931450,-0.891361467685155
54696582,3.204000,0.000000,0.000000,1023.78,1024.29,1025.4,1026.18,0.01,0.01,1.0,1.0,1.0,1.0,1400.23,0.0,0.0,0.0,0.0,0.0,0.0,326.0793465317840,449.1619266115980,6.508411321699110,325.79323005312300,219.29855912741900,6.80019372668571,328.3082683690430,29.18719749786610,-6.353957861966100,0.07131740211399550,-0.9005730667771200
54696682,3.305000,0.000000,0.000000,1023.9,1024.21,1025.38,1026.17,0.01,0.01,1.0,1.0,1.0,1.0,1400.42,0.0,0.0,0.0,0.0,0.0,0.0,326.08570767018600,449.13101826018400,6.504628622702210,325.8090868880220,219.27798670315000,6.8030995120134700,328.3117000293510,29.176363981660500,-6.366283412918410,0.06895360737517450,-0.8921400619912810
54696783,3.405000,0.000000,0.000000,1023.91,1024.22,1025.51,1026.19,0.01,0.01,1.0,1.0,1.0,1.0,1400.3,0.0,0.0,0.0,0.0,0.0,0.0,326.0838755126720,449.14526976472100,6.531969182605800,325.78485803959400,219.2932054251900,6.805861344594360,328.38431792899100,29.252138986940900,-6.306188303724170,0.07453676603872840,-0.9327399037247020
54696883,3.505000,0.000000,0.000000,1023.89,1024.3,1025.49,1026.26,0.01,0.01,1.0,1.0,1.0,1.0,1400.38,0.0,0.0,0.0,0.0,0.0,0.0,326.08932914168900,449.133742548575,6.517654142979750,325.8102313617840,219.29134186469100,6.783576431323730,328.3417628266090,29.186568604265200,-6.282090645520300,0.06957426894540180,-0.9020830682662800
54696984,3.605000,0.000000,0.000000,1023.88,1024.26,1025.29,1026.15,0.01,0.01,1.0,1.0,1.0,1.0,1400.37,0.0,0.0,0.0,0.0,0.0,0.0,326.0881594959100,449.14904587323800,6.527043945626730,325.8019391090160,219.29379603402700,6.811822618781510,328.365323317918,29.258035521558100,-6.316403060612360,0.07134582183795030,-0.9155050825193140
54697084,3.706000,0.000000,0.000000,1023.92,1024.28,1025.39,1026.22,0.01,0.01,1.0,1.0,1.0,1.0,1400.28,0.0,0.0,0.0,0.0,0.0,0.0,326.0837491916750,449.1360481621490,6.497155374991960,325.7886458853410,219.28585982491300,6.778300625437530,328.3536643232160,29.188127202660300,-6.293155765472220,0.07356167425949640,-0.9201773494939310
54697183,3.806000,0.000000,0.000000,1023.98,1024.17,1025.39,1026.11,0.01,0.01,1.0,1.0,1.0,1.0,1400.33,0.0,0.0,0.0,0.0,0.0,0.0,326.0928359716520,449.1382420430590,6.508432104522060,325.81744264593700,219.2919204229390,6.817994597170250,328.3605676190290,29.250913522410000,-6.323280513142460,0.06864964210705680,-0.9039845024981240
54697284,3.905000,0.000000,0.000000,1023.93,1024.27,1025.44,1026.23,0.02,0.01,1.0,1.0,1.0,1.0,1400.3,0.0,0.0,0.0,0.0,0.0,0.0,326.08621984603500,449.137137822562,6.521848163504160,325.77419966496900,219.2819561844950,6.781319429821940,328.3430954751660,29.182470340359300,-6.379196290530200,0.07810081588443580,-0.9304169267777130
54697384,4.007000,0.000000,0.000000,1023.91,1024.21,1025.49,1026.18,0.02,0.01,1.0,1.0,1.0,1.0,1400.34,0.0,0.0,0.0,0.0,0.0,0.0,326.08486436078100,449.1445292226880,6.490427424795460,325.8326396555100,219.28984279352900,6.77552455427746,328.2670481748560,29.187081145184300,-6.325486602580520,0.06283082177181770,-0.8593369932518840
54697484,4.107000,0.000000,0.000000,1023.9,1024.19,1025.39,1026.13,0.02,0.0,1.0,1.0,1.0,1.0,1400.27,0.0,0.0,0.0,0.0,0.0,0.0,326.0895751369100,449.13564770016000,6.499795178351260,325.7938156040310,219.29761326100000,6.803950864550830,328.33458878317900,29.18206741002970,-6.40306522300926,0.0737291531083317,-0.9131343230932100
54697584,4.207000,0.000000,0.000000,1024.02,1024.28,1025.33,1026.16,0.02,0.01,1.0,1.0,1.0,1.0,1400.29,0.0,0.0,0.0,0.0,0.0,0.0,326.08158632053100,449.1404977983510,6.530240681217680,325.80837601982100,219.28256665016300,6.7900038126851200,328.3764113655110,29.24809629662170,-6.326360223184040,0.06810202154090120,-0.910424799609979
54697685,4.308000,0.000000,0.000000,1023.87,1024.3,1025.52,1026.18,0.02,0.01,1.0,1.0,1.0,1.0,1400.23,0.0,0.0,0.0,0.0,0.0,0.0,326.0843851805190,449.13687298309800,6.526291892767190,325.8156402107960,219.28679039316700,6.777952914460050,328.3627112419450,29.23981451259060,-6.3033503461133000,0.06699125508374590,-0.9018331042631000
54697785,4.406000,0.000000,0.000000,1023.85,1024.27,1025.41,1026.24,0.02,0.01,1.0,1.0,1.0,1.0,1400.3,0.0,0.0,0.0,0.0,0.0,0.0,326.0896428897860,449.1487276163070,6.523935353516370,325.7965295118790,219.29513450747600,6.792756057209330,328.3207637396650,29.185634822196400,-6.39029910674212,0.07306455445096140,-0.9068457990307410
54697884,4.507000,0.000000,0.000000,1023.95,1024.24,1025.35,1026.16,0.02,0.01,1.0,1.0,1.0,1.0,1400.33,0.0,0.0,0.0,0.0,0.0,0.0,326.08863375019100,449.14297954071800,6.513169859996350,325.8061975477490,219.28336102227900,6.798614815121580,328.36229083583000,29.25812090697770,-6.311952480452110,0.07040120549209890,-0.9114606946160350
54697984,4.607000,0.000000,0.000000,1023.96,1024.29,1025.35,1026.24,0.01,0.01,1.0,1.0,1.0,1.0,1400.33,0.0,0.0,0.0,0.0,0.0,0.0,326.0848049630250,449.13637395816400,6.48932027542954,325.7768184603660,219.28380166862600,6.802253164404400,328.3485166498760,29.186002886651300,-6.317755670428010,0.0767723241586804,-0.9286113006295150
54698094,4.706000,0.000000,0.000000,1023.85,1024.18,1025.46,1026.02,0.01,0.01,1.0,1.0,1.0,1.0,1400.27,0.0,0.0,0.0,0.0,0.0,0.0,326.07633047971900,449.1417720048110,6.524445770911280,325.82522016332000,219.29004392728400,6.790918129980630,328.3741921341410,29.2505404117713,-6.2982716843808200,0.06259494204439310,-0.893643685490062
54698184,4.814000,0.000000,0.000000,1023.94,1024.28,1025.39,1026.21,0.01,0.0,1.0,1.0,1.0,1.0,1400.39,0.0,0.0,0.0,0.0,0.0,0.0,326.0848554940840,449.1377865691920,6.534204484417120,325.80555091935100,219.2977056852920,6.7943359378266800,328.3441373698130,29.18621807411390,-6.325609385709790,0.06962652202319780,-0.9042864851168910
54698285,4.906000,0.000000,0.000000,1023.94,1024.27,1025.41,1026.17,0.01,0.0,1.0,1.0,1.0,1.0,1400.39,0.0,0.0,0.0,0.0,0.0,0.0,326.09514021825300,449.1372470390220,6.533445819397070,325.81048007139700,219.2944097962470,6.794867361830370,328.29972081339600,29.187952925667000,-6.3513158227227200,0.06703560944048760,-0.8842553049052640
54698384,5.006000,0.000000,0.000000,1023.93,1024.14,1025.43,1026.16,0.01,0.0,1.0,1.0,1.0,1.0,1400.29,0.0,0.0,0.0,0.0,0.0,0.0,326.0866055482020,449.1352201022940,6.51352825339153,325.8169758526010,219.29464412825800,6.774445581383550,328.3156246309530,29.18807256056610,-6.334662842113870,0.06721457443736730,-0.8874477607401930
54698485,5.106000,0.000000,0.000000,1023.95,1024.14,1025.35,1026.22,0.01,0.0,1.0,1.0,1.0,1.0,1400.19,0.0,0.0,0.0,0.0,0.0,0.0,326.0885107340030,449.14379077860700,6.5214728078485500,325.79468536082900,219.2859283657990,6.814116484977850,328.3214296308550,29.190902996213900,-6.357137775350300,0.07324067339000020,-0.9080123612538390
54698584,5.206000,0.000000,0.000000,1023.79,1024.22,1025.4,1026.18,0.01,0.0,1.0,1.0,1.0,1.0,1400.19,0.0,0.0,0.0,0.0,0.0,0.0,326.0884072415220,449.14650443622800,6.519660079351770,325.81689735726600,219.29173441320800,6.777944656904620,328.31028260222000,29.186885301366700,-6.364312627195290,0.06767909679305680,-0.8867975223417220
54698684,5.306000,0.000000,0.000000,1023.99,1024.3,1025.41,1026.1,0.02,0.0,1.0,1.0,1.0,1.0,1400.33,0.0,0.0,0.0,0.0,0.0,0.0,326.08975560357400,449.1359825021990,6.485005938104200,325.81224574083500,219.29829164765500,6.8034662000232200,328.3882357120530,29.24192367874290,-6.332652434125550,0.06917984653596800,-0.9148888778652000
54698785,5.406000,0.000000,0.000000,1023.94,1024.35,1025.38,1026.15,0.01,0.0,1.0,1.0,1.0,1.0,1400.32,0.0,0.0,0.0,0.0,0.0,0.0,326.08537767478300,449.13934236479500,6.4981364441739100,325.7927700085280,219.2912742111980,6.813772848379100,328.3220190503770,29.190063224150700,-6.352284346005260,0.07294024878014930,-0.9081415310283890
54698884,5.506000,0.000000,0.000000,1023.86,1024.31,1025.4,1026.16,0.02,0.0,1.0,1.0,1.0,1.0,1400.23,0.0,0.0,0.0,0.0,0.0,0.0,326.08682110961700,449.14347382023600,6.504542739588300,325.80256093608800,219.2854357870070,6.80096752385977,328.3685515407250,29.24944427632030,-6.297638486996380,0.07085634273781970,-0.9153108692652800
54698984,5.606000,0.000000,0.000000,1023.97,1024.29,1025.46,1026.19,0.02,0.0,1.0,1.0,1.0,1.0,1400.28,0.0,0.0,0.0,0.0,0.0,0.0,326.0890060108130,449.14792568147700,6.514725679785670,325.8005978211010,219.28548199751500,6.802314618000960,328.28646865549400,29.186912665417600,-6.354730091376230,0.07188892239752370,-0.8929876151392800
54699084,5.707000,0.000000,0.000000,1023.81,1024.32,1025.41,1026.09,0.02,0.01,1.0,1.0,1.0,1.0,1400.31,0.0,0.0,0.0,0.0,0.0,0.0,326.0874391166680,449.1480612930740,6.502910248429200,325.80383880089500,219.29060773825800,6.818930626396470,328.2842273712570,29.196155839336300,-6.348023763351360,0.07069204268051820,-0.8889478922867990
54699184,5.806000,0.000000,0.000000,1023.84,1024.45,1025.34,1026.11,0.02,0.01,1.0,1.0,1.0,1.0,1400.33,0.0,0.0,0.0,0.0,0.0,0.0,326.0940499516770,449.1382565091250,6.5015384808161,325.80140440958000,219.28592178031000,6.7991788640089000,328.3410496805160,29.184027950307100,-6.319182910967330,0.07294833622303890,-0.9112877838866380
54699284,5.906000,0.000000,0.000000,1023.85,1024.38,1025.47,1026.05,0.02,0.01,1.0,1.0,1.0,1.0,1400.29,0.0,0.0,0.0,0.0,0.0,0.0,326.07974204227100,449.15208543238300,6.504848734436300,325.79278678557800,219.297680850902,6.807239128236420,328.3042244643170,29.187415831442300,-6.363142104032960,0.0715292648228675,-0.8999161866833610
54699385,6.006000,0.000000,0.000000,1023.86,1024.32,1025.4,1026.01,0.02,0.01,1.0,1.0,1.0,1.0,1400.29,0.0,0.0,0.0,0.0,0.0,0.0,326.08789794115500,449.134904457453,6.5040953328191300,325.81830552638700,219.2855424561760,6.7730759839814400,328.31779578174400,29.1846766326841,-6.31609258402781,0.06720271197235470,-0.8877002091293940
54699486,6.106000,0.000000,0.000000,1023.86,1024.28,1025.49,1026.17,0.02,0.01,1.0,1.0,1.0,1.0,1400.33,0.0,0.0,0.0,0.0,0.0,0.0,326.0844673747830,449.14808271307500,6.518567931051930,325.79461682734700,219.30049401504200,6.8140166503452500,328.33268401946500,29.197275868107600,-6.371810796395600,0.07225311498126330,-0.9094164729946710
54699585,6.208000,0.000000,0.000000,1023.87,1024.28,1025.45,1026.22,0.02,0.01,1.0,1.0,1.0,1.0,1400.34,0.0,0.0,0.0,0.0,0.0,0.0,326.0841558514210,449.13865332799400,6.538056580604780,325.82499616681700,219.29165344545300,6.782839533689220,328.37052333849600,29.24307235465470,-6.277388754934980,0.06460275688979840,-0.8965842644694360
54699685,6.306000,0.000000,0.000000,1023.81,1024.35,1025.4,1026.1,0.02,0.01,1.0,1.0,1.0,1.0,1400.31,0.0,0.0,0.0,0.0,0.0,0.0,326.0857628985090,449.13929620004700,6.518455059380370,325.78963772085500,219.29024422105200,6.815891599548610,328.3311387402710,29.188754061774500,-6.3430816050051400,0.07381676519303950,-0.9135854817116100
54699786,6.415000,0.000000,0.000000,1023.84,1024.35,1025.51,1026.14,0.02,0.01,1.0,1.0,1.0,1.0,1400.32,0.0,0.0,0.0,0.0,0.0,0.0,326.080764538826,449.134226296702,6.486955908063600,325.7981941979130,219.29118026652100,6.817122802115540,328.3636672308140,29.23976082603690,-6.29632232422219,0.07043971994265870,-0.9142588258327690
54699885,6.508000,0.000000,0.000000,1023.92,1024.36,1025.42,1026.22,0.02,0.01,1.0,1.0,1.0,1.0,1400.26,0.0,0.0,0.0,0.0,0.0,0.0,326.0890715185840,449.14530755983100,6.523950087880300,325.79787465101600,219.2907764263230,6.786950084957440,328.39662210617800,29.243591705936500,-6.3472655817851000,0.07258652901378830,-0.9285994580294720
54699985,6.607000,0.000000,0.000000,1023.89,1024.25,1025.43,1026.16,0.02,0.01,1.0,1.0,1.0,1.0,1400.34,0.0,0.0,0.0,0.0,0.0,0.0,326.08629343408700,449.14611801637100,6.540324542517080,325.79971981375100,219.29130343535100,6.800269052225720,328.3080060010630,29.191672392694,-6.324297939930690,0.07143400710319410,-0.8988183143159050
54700085,6.705000,0.000000,0.000000,1023.86,1024.29,1025.41,1026.12,0.02,0.01,1.0,1.0,1.0,1.0,1400.33,0.0,0.0,0.0,0.0,0.0,0.0,326.08920873534400,449.1442710122650,6.512318030695410,325.8215936580650,219.28357155851600,6.757428336204590,328.31252761918200,29.18732164232160,-6.349082484377150,0.06670652082186610,-0.8841476587039270
54700185,6.806000,0.000000,0.000000,1023.91,1024.26,1025.44,1026.27,0.02,0.02,1.0,1.0,1.0,1.0,1400.37,0.0,0.0,0.0,0.0,0.0,0.0,326.08857648873900,449.14432136692200,6.521986811739170,325.8016335483820,219.2924700492050,6.76801843941077,328.3123112550940,29.18583157116100,-6.360583462226750,0.07152698927003160,-0.8996970658077510
54700285,6.906000,0.000000,0.000000,1023.84,1024.19,1025.41,1026.21,0.02,0.02,1.0,1.0,1.0,1.0,1400.44,0.0,0.0,0.0,0.0,0.0,0.0,326.0876212665840,449.1458339272710,6.507889246340220,325.80965664227300,219.28016681913500,6.792466180246860,328.3077253175230,29.18631252772750,-6.357433484298850,0.06928477951693010,-0.8914637246021270
54700386,7.005000,0.000000,0.000000,1023.9,1024.26,1025.38,1026.2,0.02,0.02,1.0,1.0,1.0,1.0,1400.32,0.0,0.0,0.0,0.0,0.0,0.0,326.08670639186,449.1451688933420,6.4990093108213200,325.7892655351840,219.29184045091800,6.807802919461890,328.3415266193210,29.199511830547300,-6.2936423910638000,0.06791954382113480,-0.9124993221625260
54700486,7.108000,0.000000,0.000000,1023.83,1024.27,1025.41,1026.26,0.02,0.02,1.0,1.0,1.0,1.0,1400.48,0.0,0.0,0.0,0.0,0.0,0.0,326.08901231018000,449.1356860187790,6.5027151193149600,325.79700927368700,219.29337922130800,6.806096748656570,328.32990695818800,29.19031915466710,-6.374681332731820,0.07279135346258690,-0.9089358083382850
54700586,7.209000,0.000000,0.000000,1023.84,1024.26,1025.45,1026.28,0.02,0.02,1.0,1.0,1.0,1.0,1400.39,0.0,0.0,0.0,0.0,0.0,0.0,326.0838756113610,449.1531597011940,6.5083781170571900,325.795300919876,219.2945592315020,6.8031945051094400,328.3083546761460,29.19305201810490,-6.34446203811015,0.07225785100174550,-0.9018952165298980
