ezloophw-py logger started on:,2026-3-25_114236
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,smoothed_ddq_0,smoothed_ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
42159662,0.000000,0.000000,0.000000,1028.05,1028.34,1029.41,1030.37,0.0,0.0,1.0,1.0,1.0,1.0,1404.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42159761,0.000000,0.000000,0.000000,1028.01,1028.37,1029.48,1030.43,0.0,0.0,1.0,1.0,1.0,1.0,1404.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42159864,0.099000,0.000000,0.000000,1027.97,1028.26,1029.33,1030.28,0.0,0.0,1.0,1.0,1.0,1.0,1403.66,0.0,0.0,0.0,0.0,0.0,0.0,326.19196518644975,448.9931832985723,6.657115492462841,331.5874487270721,219.79939148663922,4.040478268901084,343.73702791993674,28.759542568512696,-10.052372217588694,-1.3485589866247123,-0.9418263584962054
42159965,0.204000,0.000000,0.000000,1028.03,1028.34,1029.41,1030.31,0.0,0.0,1.0,1.0,1.0,1.0,1403.07,0.0,0.0,0.0,0.0,0.0,0.0,326.2015544447394,448.9839847139724,6.659195259469702,331.57301621375257,219.81099786027792,4.062070443365364,343.730114588273,28.78317962266761,-10.126351721243259,-1.3426789711921547,-0.9560611177164455
42160070,0.303000,0.000000,0.000000,1028.0,1028.29,1029.27,1030.33,0.0,0.0,1.0,1.0,1.0,1.0,1402.56,0.0,0.0,0.0,0.0,0.0,0.0,326.1968768981677,448.982512661642,6.670167708821415,331.5815879194142,219.7934721061823,4.011451831188105,343.7418067600623,28.758742653568124,-10.07074995563696,-1.3458953613795184,-0.9504290780844098
42160166,0.410000,0.000000,0.000000,1028.07,1028.21,1029.33,1030.28,0.0,0.0,1.0,1.0,1.0,1.0,1401.92,0.0,0.0,0.0,0.0,0.0,0.0,326.19040618629566,448.98825392192845,6.632242331853272,331.60041385958635,219.79094506010605,4.0091955616479735,343.7962034199205,28.760722248896666,-10.085772328000722,-1.3521670924984701,-0.9485968690532003
42160265,0.504000,0.000000,0.000000,1027.97,1028.26,1029.38,1030.33,0.0,0.0,1.0,1.0,1.0,1.0,1401.38,0.0,0.0,0.0,0.0,0.0,0.0,326.19278471520596,448.9878063167778,6.635200715941216,331.5882429724076,219.79075668434882,4.027861486993575,343.80775747317995,28.770066913302426,-10.088737836502231,-1.3485335082351362,-0.9631330879256379
42160368,0.603000,0.000000,0.000000,1027.98,1028.2,1029.44,1030.21,0.0,0.0,1.0,1.0,1.0,1.0,1400.9,0.0,0.0,0.0,0.0,0.0,0.0,326.19984215993907,449.00144521300774,6.662541838324648,331.5766098890868,219.8026563536668,4.0468535101408305,343.74242236344645,28.758002183958144,-10.059201158834638,-1.34385354522152,-0.9559948093560742
42160466,0.707000,0.000000,0.000000,1028.03,1028.25,1029.44,1030.31,0.0,0.0,1.0,1.0,1.0,1.0,1400.25,0.0,0.0,0.0,0.0,0.0,0.0,326.2019917195089,448.98507223900384,6.668397346332882,331.5721052918842,219.80376459733372,4.046950475851894,343.730906455645,28.78462441134748,-10.093217851953254,-1.3422933741433243,-0.9575059845814597
42160568,0.804000,0.000000,0.000000,1028.04,1028.28,1029.44,1030.39,0.0,0.0,1.0,1.0,1.0,1.0,1399.81,0.0,0.0,0.0,0.0,0.0,0.0,326.19514303042405,449.007009376075,6.652579422529257,331.55034631671185,219.8129176977554,4.041660609620478,343.6589098441102,28.788154594830704,-10.09128653880243,-1.3392422420773167,-0.970234412162267
