ezloophw-py logger started on:,2026-3-26_102435
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,smoothed_ddq_0,smoothed_ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
37478478,0.000000,0.000000,0.000000,1012.73,1012.9,1014.14,1015.0,0.0,0.0,1.0,1.0,1.0,1.0,1403.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37478577,0.000000,0.000000,0.000000,1012.74,1012.89,1014.18,1015.04,0.0,0.0,1.0,1.0,1.0,1.0,1403.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37478678,0.100000,0.000000,0.000000,1012.73,1012.85,1014.08,1014.91,0.0,0.0,1.0,1.0,1.0,1.0,1402.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37478777,0.200000,0.000000,0.000000,1012.69,1012.92,1014.15,1014.98,0.0,0.0,1.0,1.0,1.0,1.0,1402.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37478877,0.300000,0.000000,0.000000,1012.66,1012.88,1014.14,1014.93,0.0,0.0,1.0,1.0,1.0,1.0,1401.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37478978,0.400000,0.000000,0.000000,1012.7,1012.88,1014.09,1014.95,0.0,0.0,1.0,1.0,1.0,1.0,1400.89,0.0,0.0,0.0,0.0,0.0,0.0,326.10791828240923,448.6940383763108,6.551097355574539,328.38280294155913,219.17512765438752,5.300736503265118,335.9669009913641,28.274492131841523,-8.615807880797576,-0.5678705145098186,-1.1393085695876213
37479077,0.505000,0.000000,0.000000,1012.73,1012.89,1014.13,1014.97,0.0,0.0,1.0,1.0,1.0,1.0,1400.34,0.0,0.0,0.0,0.0,0.0,0.0,326.11528533025205,448.68996738083035,6.568920149627609,328.3707174779186,219.17966142135862,5.318484369649438,335.9913481642412,28.273876813658944,-8.607742515525947,-0.5630360815722077,-1.1598631694933945
37479178,0.601000,0.000000,0.000000,1012.65,1012.87,1014.11,1014.98,0.0,0.0,1.0,1.0,1.0,1.0,1399.77,0.0,0.0,0.0,0.0,0.0,0.0,326.1160468528217,448.6871064802293,6.555653921420806,328.37649527671323,219.17221122440432,5.310856480223468,335.9895419937448,28.27704333073247,-8.616682732359967,-0.5642769590717985,-1.1552357585018138
37479278,0.702000,0.000000,0.000000,1012.72,1012.83,1014.1,1014.97,0.0,0.0,1.0,1.0,1.0,1.0,1399.32,0.0,0.0,0.0,0.0,0.0,0.0,326.1082026982999,448.68588100011675,6.568629012851514,328.3835180350959,219.17827301974174,5.299031950047834,335.9574415934132,28.28946537854386,-8.614160113749218,-0.5680059856623051,-1.1361293522029345
37479378,0.803000,0.000000,0.000000,1012.65,1012.85,1014.08,1014.92,0.0,0.0,1.0,1.0,1.0,1.0,1399.14,0.0,0.0,0.0,0.0,0.0,0.0,326.08815840539893,448.75351927294025,6.599729932729994,328.36401869632545,219.17783681198412,5.316532417257062,335.97541276404024,28.27383467718885,-8.623720942807363,-0.5679735620369089,-1.1472417600244098
37479478,0.903000,0.000000,0.000000,1012.71,1012.98,1014.17,1015.01,0.0,0.0,1.0,1.0,1.0,1.0,1399.32,0.0,0.0,0.0,0.0,0.0,0.0,326.1004655852487,448.80786653386247,6.489056908951962,328.38012538458156,219.1769065034467,5.31877509591742,335.9588227901632,28.284909934015626,-8.619698307851746,-0.5687847777227539,-1.1359644562297238
37479578,1.004000,0.000000,0.000000,1012.63,1012.9,1014.06,1014.94,0.0,0.0,1.0,1.0,1.0,1.0,1399.24,0.0,0.0,0.0,0.0,0.0,0.0,326.10920734826277,448.68613732243983,6.557144110434502,328.3752712108418,219.1785821171842,5.331799660514852,335.9872272128094,28.27461435914026,-8.619101942422084,-0.5656967432923633,-1.151964193184398
37479678,1.102000,0.000000,0.000000,1012.64,1012.87,1014.02,1014.97,0.0,0.0,1.0,1.0,1.0,1.0,1399.54,0.0,0.0,0.0,0.0,0.0,0.0,326.0878475295812,448.7472907505147,6.593514916618059,328.38560183067773,219.18565924334354,5.3317281604793045,335.9825111128299,28.280867323176178,-8.590129885983588,-0.5734722594774694,-1.1318945333235984
37479778,1.203000,0.000000,0.000000,1012.69,1012.89,1014.16,1014.93,0.0,0.0,1.0,1.0,1.0,1.0,1399.4,0.0,0.0,0.0,0.0,0.0,0.0,326.1114811166679,448.6850900749769,6.569862493360653,328.3779511342356,219.1750492090628,5.324021314405733,335.9715973230443,28.27175787157152,-8.613651715887013,-0.5657920012560866,-1.1462951395631724
37479878,1.302000,0.000000,0.000000,1012.64,1012.81,1014.18,1014.8,0.0,0.0,1.0,1.0,1.0,1.0,1399.58,0.0,0.0,0.0,0.0,0.0,0.0,326.13016697618224,448.82018826764386,6.784263211913323,328.37226622830644,219.17898291361834,5.310620134038384,335.969893686247,28.285941090349255,-8.593793484624085,-0.5593889062508478,-1.1604165786368361
37479978,1.402000,0.000000,0.000000,1012.61,1012.88,1013.99,1014.91,0.0,0.0,1.0,1.0,1.0,1.0,1399.69,0.0,0.0,0.0,0.0,0.0,0.0,326.09756786295003,448.75816836871155,6.572412297431357,328.3764093741926,219.18398482188334,5.333947903250964,335.95562674010597,28.280691799305675,-8.629577866462947,-0.5687212324420498,-1.13611296459426
37480078,1.502000,0.000000,0.000000,1012.61,1012.86,1014.05,1014.94,0.0,0.0,1.0,1.0,1.0,1.0,1399.66,0.0,0.0,0.0,0.0,0.0,0.0,326.0918723334193,448.75761743307555,6.5825328940426715,328.3704155253669,219.1788948230938,5.314676446974579,335.9802593106628,28.283732566157813,-8.613216994702432,-0.5686355448633292,-1.1455588437834854
