ezloophw-py logger started on:,2026-3-23_115516
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,smoothed_ddq_0,smoothed_ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
42919501,0.000000,0.000000,0.000000,1011.29,1011.53,1012.62,1013.54,0.0,0.0,1.0,1.0,1.0,1.0,1402.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42919600,0.000000,0.000000,0.000000,1011.28,1011.48,1012.69,1013.52,0.0,0.0,1.0,1.0,1.0,1.0,1402.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42919700,0.098000,0.000000,0.000000,1011.2,1011.6,1012.69,1013.6,0.0,0.0,1.0,1.0,1.0,1.0,1401.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42919801,0.199000,0.000000,0.000000,1011.36,1011.53,1012.68,1013.63,0.0,0.0,1.0,1.0,1.0,1.0,1401.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42919900,0.299000,0.000000,0.000000,1011.24,1011.55,1012.72,1013.57,0.0,0.0,1.0,1.0,1.0,1.0,1400.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42920000,0.399000,0.000000,0.000000,1011.23,1011.57,1012.57,1013.59,0.0,0.0,1.0,1.0,1.0,1.0,1399.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42920101,0.499000,0.000000,0.000000,1011.3,1011.54,1012.63,1013.56,0.0,0.0,1.0,1.0,1.0,1.0,1399.2,0.0,0.0,0.0,0.0,0.0,0.0,326.1419001974667,448.99843810831845,6.58473883776834,325.37962760537994,219.01806445342126,7.189955546591645,326.8203826078534,29.293122584753945,-6.094701159910216,0.18990682437102463,-0.8149045408158917
42920201,0.601000,0.000000,0.000000,1011.28,1011.45,1012.6,1013.59,0.0,0.0,1.0,1.0,1.0,1.0,1398.92,0.0,0.0,0.0,0.0,0.0,0.0,326.1527515102028,448.9831563154168,6.589063269269419,325.3767294084057,219.02086269423714,7.170963203422451,326.81746023561055,29.28593996000795,-6.122784999476412,0.1933474473878727,-0.8217556001149284
42920300,0.701000,0.000000,0.000000,1011.29,1011.55,1012.73,1013.59,0.0,0.0,1.0,1.0,1.0,1.0,1398.97,0.0,0.0,0.0,0.0,0.0,0.0,326.13958094332276,448.98936320689825,6.554350637113565,325.3893906802778,219.02220540187045,7.180270226601824,326.7903410391873,29.272425608138075,-6.150761904097998,0.18690748646742034,-0.7968304014940315
42920400,0.799000,0.000000,0.000000,1011.25,1011.53,1012.72,1013.5,0.0,0.0,1.0,1.0,1.0,1.0,1399.06,0.0,0.0,0.0,0.0,0.0,0.0,326.1492091553914,448.9855974772195,6.566003537579101,325.3815009699096,219.0216681572341,7.184085170934947,326.83108169912373,29.29639576780201,-6.085393961351186,0.19127467359769995,-0.8203046378895589
