ezloophw-py logger started on:,2026-3-23_130307
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,smoothed_ddq_0,smoothed_ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
46990768,0.000000,0.000000,0.000000,1011.74,1012.03,1013.31,1014.08,0.0,0.0,1.0,1.0,1.0,1.0,1404.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46990867,0.000000,0.000000,0.000000,1011.79,1012.08,1013.21,1014.12,0.0,0.0,1.0,1.0,1.0,1.0,1403.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46990966,0.099000,0.000000,0.000000,1011.74,1012.09,1013.29,1014.09,0.0,0.0,1.0,1.0,1.0,1.0,1402.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46991066,0.199000,0.000000,0.000000,1011.69,1011.98,1013.23,1014.16,0.0,0.0,1.0,1.0,1.0,1.0,1402.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46991167,0.298000,0.000000,0.000000,1011.83,1012.05,1013.23,1014.02,0.0,0.0,1.0,1.0,1.0,1.0,1401.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46991268,0.399000,0.000000,0.000000,1011.77,1012.04,1013.22,1014.11,0.0,0.0,1.0,1.0,1.0,1.0,1400.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46991367,0.501000,0.000000,0.000000,1011.79,1011.98,1013.31,1014.15,0.0,0.0,1.0,1.0,1.0,1.0,1400.61,0.0,0.0,0.0,0.0,0.0,0.0,326.19356439050006,448.9568493393913,6.5768222968936385,330.7907931025078,219.10241359456032,4.829781349413138,340.5220259194735,29.555400046138598,-8.975844629439438,-1.1457977212795896,-0.6473560802834251
46991468,0.600000,0.000000,0.000000,1011.87,1012.03,1013.19,1014.13,0.0,0.0,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.20268946651834,448.94939600528954,6.581868157087192,330.8029395174246,219.11500514191633,4.820630716440586,340.46269756967195,29.556278352129787,-8.939744027632948,-1.146650517696885,-0.6239217006689013
46991567,0.704000,0.000000,0.000000,1011.81,1012.07,1013.26,1014.16,0.0,0.0,1.0,1.0,1.0,1.0,1400.34,0.0,0.0,0.0,0.0,0.0,0.0,326.19193709376424,448.9516712403276,6.617558520064054,330.77042140589066,219.05610923732917,4.673836816121505,340.4981694121093,29.55437061554411,-8.944216298286937,-1.1409230848868466,-0.6567554219796823
46991667,0.801000,0.000000,0.000000,1011.77,1012.08,1013.27,1014.15,0.0,0.0,1.0,1.0,1.0,1.0,1400.44,0.0,0.0,0.0,0.0,0.0,0.0,326.1965946416083,448.9493484089155,6.601896266517346,330.77427739964577,219.06008235496202,4.66683846878134,340.4945127651338,29.535745613645528,-8.885238917885854,-1.1407546291505228,-0.6544773502195791
