ezloophw-py logger started on:,2026-3-25_121941
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,smoothed_ddq_0,smoothed_ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
44384405,0.000000,0.000000,0.000000,1027.74,1028.13,1029.18,1030.26,0.0,0.0,1.0,1.0,1.0,1.0,1404.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44384505,0.000000,0.000000,0.000000,1027.75,1028.11,1029.22,1030.26,0.0,0.0,1.0,1.0,1.0,1.0,1403.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44384605,0.100000,0.000000,0.000000,1027.8,1028.17,1029.18,1030.2,0.0,0.0,1.0,1.0,1.0,1.0,1403.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44384705,0.200000,0.000000,0.000000,1027.83,1028.09,1029.32,1030.18,0.0,0.0,1.0,1.0,1.0,1.0,1402.88,0.0,0.0,0.0,0.0,0.0,0.0,326.0976549407682,448.97059889759083,6.575208631633878,325.5692089637518,219.74201094432283,6.645253087212132,328.39158214623177,28.072043972966867,-6.628742869557954,0.13208505456096212,-1.1077993314807957
44384808,0.302000,0.000000,0.000000,1027.84,1028.04,1029.13,1030.14,0.0,0.0,1.0,1.0,1.0,1.0,1402.35,0.0,0.0,0.0,0.0,0.0,0.0,326.09787163634695,448.9784923708927,6.574942014573111,325.5713342944204,219.7409560449847,6.633822037940622,328.40296212716294,28.07982931806301,-6.685873971784021,0.13160285561518756,-1.1096398522638768
44384908,0.404000,0.000000,0.000000,1027.77,1028.16,1029.11,1030.2,0.0,0.0,1.0,1.0,1.0,1.0,1401.92,0.0,0.0,0.0,0.0,0.0,0.0,326.092226551284,448.96933350357614,6.550059142172905,325.5511527370765,219.74973118422528,6.6458613314770885,328.34086228449786,28.086538593734033,-6.5445669652314225,0.13524667203941376,-1.1043900084683318
44385008,0.506000,0.000000,0.000000,1027.74,1028.13,1029.17,1030.21,0.0,0.0,1.0,1.0,1.0,1.0,1401.44,0.0,0.0,0.0,0.0,0.0,0.0,326.09960053840655,448.9647022028521,6.5634280041268305,325.5460097515768,219.75282163558037,6.644144092395614,328.27708797520285,28.034107556010618,-6.588666388778475,0.13838006089206964,-1.0928967893262118
44385109,0.605000,0.000000,0.000000,1027.88,1028.09,1029.16,1030.16,0.0,0.0,1.0,1.0,1.0,1.0,1400.87,0.0,0.0,0.0,0.0,0.0,0.0,326.08980460607995,448.97137921030725,6.562062118055861,325.54996742920014,219.74836879383616,6.6601939145244895,328.3340734042898,28.076113682625486,-6.519584690484682,0.13493555738415272,-1.1020536587602134
44385209,0.706000,0.000000,0.000000,1027.75,1028.15,1029.09,1030.17,0.0,0.0,1.0,1.0,1.0,1.0,1400.31,0.0,0.0,0.0,0.0,0.0,0.0,326.09903308330286,448.96306299614724,6.576817476826477,325.5654294415561,219.74642615171064,6.65706131938521,328.3404228268435,28.0889464128962,-6.556101793870993,0.13338116201856642,-1.096285388904359
44385310,0.806000,0.000000,0.000000,1027.86,1028.14,1029.13,1030.16,0.0,0.0,1.0,1.0,1.0,1.0,1399.84,0.0,0.0,0.0,0.0,0.0,0.0,326.09579728940463,448.9669566560734,6.578155750567655,325.54748592000027,219.74544868527158,6.599249087664725,328.3977442187503,28.07774484259123,-6.650222034865838,0.13705462320766879,-1.126082381760315
44385411,0.907000,0.000000,0.000000,1027.76,1028.13,1029.29,1030.19,0.0,0.0,1.0,1.0,1.0,1.0,1399.85,0.0,0.0,0.0,0.0,0.0,0.0,326.0954338816784,448.96665903578776,6.550229308456407,325.5675504140685,219.7507154255049,6.650963312246908,328.37547181256934,28.069381407365242,-6.619018907576351,0.13195173433675272,-1.1031637948343724
44385512,1.010000,0.000000,0.000000,1027.77,1028.13,1029.13,1030.25,0.0,0.0,1.0,1.0,1.0,1.0,1399.9,0.0,0.0,0.0,0.0,0.0,0.0,326.0996154929612,448.9656296507039,6.5514026666688014,325.546637305034,219.749501022138,6.656070703298263,328.40753642858465,28.056416868650434,-6.517252365689861,0.1382243695275344,-1.1314888548044957
44385611,1.109000,0.000000,0.000000,1027.71,1028.12,1029.07,1030.13,0.0,0.0,1.0,1.0,1.0,1.0,1399.9,0.0,0.0,0.0,0.0,0.0,0.0,326.1075880614429,448.9584642823593,6.563622656445037,325.52957630633324,219.74645211845754,6.662249300748529,328.3063106156988,28.098156973972237,-6.558262752048909,0.14448441669538992,-1.119052009937901
44385712,1.208000,0.000000,0.000000,1027.77,1028.24,1029.2,1030.17,0.0,0.0,1.0,1.0,1.0,1.0,1400.09,0.0,0.0,0.0,0.0,0.0,0.0,326.0990510539387,448.96418446681474,6.554824008765651,325.55954495793475,219.7389710329958,6.658259077138216,328.31699830118043,28.08202632835529,-6.539913789332963,0.13485150600208334,-1.093985894669692
44385811,1.308000,0.000000,0.000000,1027.72,1028.19,1029.11,1030.2,0.0,0.0,1.0,1.0,1.0,1.0,1400.19,0.0,0.0,0.0,0.0,0.0,0.0,326.09754144125577,448.95891998368245,6.562875232722439,325.56190084241456,219.74349660114217,6.661562794119943,328.37313480093553,28.078513751347945,-6.6234782769740495,0.13389103286540674,-1.108104014388954
44385911,1.408000,0.000000,0.000000,1027.52,1028.16,1029.02,1030.15,0.0,0.0,1.0,1.0,1.0,1.0,1400.28,0.0,0.0,0.0,0.0,0.0,0.0,326.0918625065017,448.96674569431445,6.587643269301338,325.5657859603209,219.75306223963662,6.63111761285791,328.3736124101253,28.0751649745105,-6.619445788605272,0.13150136770671,-1.102249731531705
44386012,1.507000,0.000000,0.000000,1027.71,1028.13,1029.25,1030.17,0.0,0.0,1.0,1.0,1.0,1.0,1400.12,0.0,0.0,0.0,0.0,0.0,0.0,326.0879925385077,448.96338191219934,6.590713247563431,325.5592904544528,219.74576069222633,6.637325237331041,328.3409066393633,28.085384418364256,-6.551462192273012,0.13215539082361846,-1.0958007441445985
44386113,1.608000,0.000000,0.000000,1027.75,1028.13,1029.14,1030.2,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.27,0.0,0.0,0.0,0.0,0.0,0.0,326.09767993036496,448.96715988713737,6.593938100581786,325.5512779805747,219.74664388315335,6.664449980828364,328.3132423482799,28.097195168371954,-6.529498141690739,0.13657794201796958,-1.0988193448669987
44386212,1.710000,0.000000,0.000000,1027.74,1028.07,1029.13,1030.1,-0.0,-0.0,1.0,1.0,1.0,1.0,1400.27,0.0,0.0,0.0,0.0,0.0,0.0,326.09494511641316,448.96251752922905,6.566205327284702,325.54453896178876,219.74937531719206,6.655994109302832,328.3187815833418,28.098906228509353,-6.559455365781062,0.13758325007012423,-1.1044955039327986
