ezloophw-py logger started on:,2026-3-25_131556
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,smoothed_ddq_0,smoothed_ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
47759561,0.000000,0.000000,0.000000,1027.22,1027.5,1028.66,1029.55,0.0,0.0,1.0,1.0,1.0,1.0,1404.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47759659,0.000000,0.000000,0.000000,1027.1,1027.54,1028.52,1029.43,0.0,0.0,1.0,1.0,1.0,1.0,1403.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47759759,0.099000,0.000000,0.000000,1027.2,1027.52,1028.66,1029.48,0.0,0.0,1.0,1.0,1.0,1.0,1403.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47759859,0.199000,0.000000,0.000000,1027.15,1027.51,1028.65,1029.58,0.0,0.0,1.0,1.0,1.0,1.0,1402.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47759960,0.298000,0.000000,0.000000,1027.13,1027.48,1028.6,1029.57,0.0,0.0,1.0,1.0,1.0,1.0,1402.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47760059,0.399000,0.000000,0.000000,1027.14,1027.44,1028.57,1029.59,0.0,0.0,1.0,1.0,1.0,1.0,1401.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47760159,0.499000,0.000000,0.000000,1027.08,1027.47,1028.66,1029.56,0.0,0.0,1.0,1.0,1.0,1.0,1400.97,0.0,0.0,0.0,0.0,0.0,0.0,326.0643649649313,448.7770612494168,6.513021898896811,328.6705976095543,219.3446000014234,5.386721974136948,335.46910353769636,27.66892097452315,-7.928976118196187,-0.650822066549271,-0.7297167370203503
47760260,0.601000,0.000000,0.000000,1027.2,1027.36,1028.59,1029.51,0.0,0.0,1.0,1.0,1.0,1.0,1400.79,0.0,0.0,0.0,0.0,0.0,0.0,326.0586442637014,448.7742007957945,6.50924945991554,328.7350687974062,219.34584011026575,5.468362693781832,335.4779857903313,27.66464792649799,-7.919454586615874,-0.6683605892243628,-0.6779858292608905
47760360,0.704000,0.000000,0.000000,1027.12,1027.39,1028.63,1029.54,0.0,0.0,1.0,1.0,1.0,1.0,1399.95,0.0,0.0,0.0,0.0,0.0,0.0,326.05563649064794,448.7522911870496,6.501967589847561,328.67077378632035,219.34172601111078,5.401997794937201,335.4871233949179,27.67061690877691,-7.9246892059149525,-0.6531078465417873,-0.7305208175477553
47760460,0.801000,0.000000,0.000000,1027.08,1027.36,1028.58,1029.62,0.0,0.0,1.0,1.0,1.0,1.0,1399.56,0.0,0.0,0.0,0.0,0.0,0.0,326.06501380587116,448.73380074818806,6.573467078587735,328.72327111960306,219.3041463790793,5.294569742950264,335.4945462223783,27.66436014467904,-7.940041248272677,-0.6638205094859219,-0.6959688092184895
47760561,0.901000,0.000000,0.000000,1027.1,1027.37,1028.59,1029.63,0.0,0.0,1.0,1.0,1.0,1.0,1398.94,0.0,0.0,0.0,0.0,0.0,0.0,326.05754101184317,448.76931913301905,6.506299879396931,328.68451725204034,219.33162561264976,5.367385791263469,335.48604697454846,27.67044423989134,-7.9203601468600136,-0.6559866971468953,-0.7204438093747889
47760661,1.002000,0.000000,0.000000,1027.22,1027.35,1028.65,1029.43,0.0,0.0,1.0,1.0,1.0,1.0,1398.51,0.0,0.0,0.0,0.0,0.0,0.0,326.0572555578797,448.75783457018923,6.513878268718005,328.7107982291483,219.30785424982568,5.274975296174784,335.49062436569113,27.66681799889871,-7.933137063983484,-0.6625845777893601,-0.7009808333776466
47760761,1.102000,0.000000,0.000000,1027.15,1027.37,1028.63,1029.58,0.0,0.0,1.0,1.0,1.0,1.0,1398.11,0.0,0.0,0.0,0.0,0.0,0.0,326.0601100875411,448.7600874179797,6.502923994118101,328.7318618430471,219.33930366591406,5.470997379572817,335.48335675351,27.667701642980894,-7.949238213948637,-0.6672158348898322,-0.6829370553312348
47760860,1.202000,0.000000,0.000000,1027.24,1027.37,1028.52,1029.53,0.0,0.0,1.0,1.0,1.0,1.0,1398.16,0.0,0.0,0.0,0.0,0.0,0.0,326.05980609032616,448.7663526816889,6.501322065955588,328.75275112426533,219.3325067277248,5.3377892619823095,335.5009179496174,27.66142898550829,-7.939479522839285,-0.6724696584154658,-0.6714412975288051
47760961,1.302000,0.000000,0.000000,1027.25,1027.43,1028.61,1029.52,0.0,0.0,1.0,1.0,1.0,1.0,1398.6,0.0,0.0,0.0,0.0,0.0,0.0,326.06082527261344,448.7602651351429,6.499492767600733,328.73459466625866,219.28674945351023,5.3285078564116795,335.4899091534981,27.66824471304988,-7.920398959889797,-0.6675662285740489,-0.6839354899743948
47761062,1.402000,0.000000,0.000000,1027.23,1027.42,1028.55,1029.53,0.0,0.0,1.0,1.0,1.0,1.0,1398.97,0.0,0.0,0.0,0.0,0.0,0.0,326.06888822824646,448.7344592939445,6.595857314719333,328.69754342560356,219.30279982560108,5.413195625343104,335.4905374772314,27.6638927245353,-7.938966389472671,-0.6564231776809637,-0.7172581092443737
