ezloophw-py logger started on:,2026-3-25_174807
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,smoothed_ddq_0,smoothed_ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
64090203,0.000000,0.000000,0.000000,1023.47,1023.58,1024.91,1025.77,0.0,0.0,1.0,1.0,1.0,1.0,1404.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64090303,0.000000,0.000000,0.000000,1023.45,1023.64,1025.13,1025.89,0.0,0.0,1.0,1.0,1.0,1.0,1403.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64090402,0.100000,0.000000,0.000000,1023.47,1023.67,1024.95,1025.84,0.0,0.0,1.0,1.0,1.0,1.0,1403.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64090502,0.200000,0.000000,0.000000,1023.5,1023.67,1024.98,1025.77,0.0,0.0,1.0,1.0,1.0,1.0,1402.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64090602,0.300000,0.000000,0.000000,1023.53,1023.6,1024.89,1025.76,0.0,0.0,1.0,1.0,1.0,1.0,1402.01,0.0,0.0,0.0,0.0,0.0,0.0,326.0452310869534,448.9593475011645,6.524370498992367,313.27691595552267,219.89588481024464,11.869883876223492,297.39735460286204,29.838124585929325,-0.0707510477839999,3.1904446093615024,-1.604848779414299
64090702,0.400000,0.000000,0.000000,1023.42,1023.76,1025.05,1025.85,0.0,0.0,1.0,1.0,1.0,1.0,1401.51,0.0,0.0,0.0,0.0,0.0,0.0,326.0462275141303,448.956994283309,6.531632780107218,313.27798694940265,219.88047847734924,11.82621116308437,297.3847927700971,29.861736732997414,-0.0785066577680715,3.1902445961007273,-1.5993904455945591
64090802,0.500000,0.000000,0.000000,1023.53,1023.77,1024.9,1025.74,0.0,0.0,1.0,1.0,1.0,1.0,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0653911522632,448.9649332884645,6.560011845940829,313.28212847315865,219.87710226113035,11.834042911936047,297.3972626964881,29.887872274542765,0.042552839249192405,3.1938327895116982,-1.6083217930289866
64090902,0.601000,0.000000,0.000000,1023.48,1023.73,1025.0,1025.75,0.0,0.0,1.0,1.0,1.0,1.0,1400.35,0.0,0.0,0.0,0.0,0.0,0.0,326.04547176957993,448.9557435523539,6.538617277693243,313.27646194369964,219.87902844231604,11.838602187906243,297.4162157926417,29.84635745893822,-0.08384967816792553,3.1904336349057583,-1.6099824808808236
64091003,0.701000,0.000000,0.000000,1023.45,1023.75,1025.0,1025.66,0.0,0.0,1.0,1.0,1.0,1.0,1399.73,0.0,0.0,0.0,0.0,0.0,0.0,326.04671600861883,448.9521964234118,6.524118425576508,313.29125506625223,219.8943183828132,11.886592430454657,297.4136986841054,29.841788703681914,-0.067945391664207,3.187316880272049,-1.599062740425313
64091104,0.802000,0.000000,0.000000,1023.43,1023.73,1025.09,1025.79,0.0,0.0,1.0,1.0,1.0,1.0,1399.29,0.0,0.0,0.0,0.0,0.0,0.0,326.04161294594337,448.95612121663555,6.549273507886054,313.28974007364883,219.87720452291188,11.828697552671612,297.44101658703386,29.88017389585741,-0.09319439997373369,3.1861301073939283,-1.6039353804273393
