ezloophw-py logger started on:,2026-3-23_092232
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,smoothed_ddq_0,smoothed_ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
33755725,0.000000,0.000000,0.000000,1010.67,1010.89,1012.1,1012.96,0.0,0.0,1.0,1.0,1.0,1.0,1403.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33755825,0.000000,0.000000,0.000000,1010.56,1010.93,1012.07,1012.92,0.0,0.0,1.0,1.0,1.0,1.0,1402.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33755925,0.099000,0.000000,0.000000,1010.53,1010.95,1012.1,1012.89,0.0,0.0,1.0,1.0,1.0,1.0,1401.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33756024,0.199000,0.000000,0.000000,1010.6,1010.89,1012.02,1012.92,0.0,0.0,1.0,1.0,1.0,1.0,1401.08,0.0,0.0,0.0,0.0,0.0,0.0,326.136452809157,448.9984141691403,6.570966880110077,324.6429971876447,219.133693905288,7.146384785474557,325.3157668733991,29.255902457480943,-5.584927431376528,0.37225155698104706,-0.9475110696514736
33756124,0.302000,0.000000,0.000000,1010.61,1010.92,1012.14,1012.96,0.0,0.0,1.0,1.0,1.0,1.0,1400.55,0.0,0.0,0.0,0.0,0.0,0.0,326.136452809157,448.9984141691403,6.570966880110077,324.6429971876447,219.133693905288,7.146384785474557,325.3157668733991,29.255902457480943,-5.584927431376528,0.37225155698104706,-0.9475110696514736
33756225,0.400000,0.000000,0.000000,1010.6,1010.86,1012.07,1012.88,0.0,0.0,1.0,1.0,1.0,1.0,1399.9,0.0,0.0,0.0,0.0,0.0,0.0,326.13937746813394,448.9973508730801,6.5711320201796095,324.6562982586556,219.13100606308333,7.133677280360316,325.3204624311589,29.253943673723178,-5.639547578153582,0.369662642025303,-0.9397373207323396
33756325,0.502000,0.000000,0.000000,1010.63,1010.93,1012.06,1012.85,0.0,0.0,1.0,1.0,1.0,1.0,1399.54,0.0,0.0,0.0,0.0,0.0,0.0,326.12985828494936,448.9979003500828,6.581198236436421,324.6531627517131,219.1252431406887,7.143236434945058,325.3410994616254,29.258541179387905,-5.606163483430058,0.36806142530900215,-0.9437195337653221
33756425,0.603000,0.000000,0.000000,1010.53,1010.94,1012.07,1012.94,0.0,0.0,1.0,1.0,1.0,1.0,1399.4,0.0,0.0,0.0,0.0,0.0,0.0,326.1333166951272,448.9994221830973,6.566989735686273,324.6502555016205,219.12532615925787,7.141910972671352,325.33508383218594,29.259591217133533,-5.638187030131026,0.36964568730565395,-0.9459511117529147
33756525,0.700000,0.000000,0.000000,1010.66,1010.91,1011.94,1012.89,0.0,0.0,1.0,1.0,1.0,1.0,1399.56,0.0,0.0,0.0,0.0,0.0,0.0,326.1405243874891,448.9873873073896,6.559765992948152,324.6578655470417,219.12298602519445,7.136631172779285,325.34906532515646,29.264243968484177,-5.604262874518269,0.36956099105544926,-0.9477120880698349
33756625,0.802000,0.000000,0.000000,1010.56,1010.97,1012.03,1012.86,0.0,0.0,1.0,1.0,1.0,1.0,1399.58,0.0,0.0,0.0,0.0,0.0,0.0,326.14206010294953,448.9887378456507,6.578421615820757,324.65458521232387,219.1231949582691,7.139388694433964,325.32290541687223,29.255413856387914,-5.61034869194617,0.3707595436858801,-0.9431950574544004
33756725,0.900000,0.000000,0.000000,1010.63,1010.98,1012.09,1012.82,0.0,0.0,1.0,1.0,1.0,1.0,1399.53,0.0,0.0,0.0,0.0,0.0,0.0,326.13427802163613,448.99346808518806,6.571465487721805,324.6541109967217,219.1288658593044,7.1429636728751555,325.31610865899336,29.25962075423363,-5.637899747761485,0.36893958679734357,-0.9376456938660475
33756825,1.003000,0.000000,0.000000,1010.76,1010.97,1012.08,1012.84,0.0,0.0,1.0,1.0,1.0,1.0,1399.62,0.0,0.0,0.0,0.0,0.0,0.0,326.1358013023134,448.9950824870289,6.5727187291765246,324.63922630787266,219.12993900686567,7.149488343680049,325.31594362301774,29.256334021210996,-5.617977660364365,0.3730283681252414,-0.9502603795916533
33756926,1.102000,0.000000,0.000000,1010.69,1011.01,1012.18,1012.82,0.0,0.0,1.0,1.0,1.0,1.0,1399.54,0.0,0.0,0.0,0.0,0.0,0.0,326.1451426678895,448.98431633585136,6.571583857869112,324.6484572719071,219.12706368562922,7.133366715757181,325.31644343188606,29.255306293452374,-5.594534261303866,0.37306869182335783,-0.9477083300921052
33757026,1.202000,0.000000,0.000000,1010.68,1010.94,1012.06,1012.82,0.0,0.0,1.0,1.0,1.0,1.0,1399.63,0.0,0.0,0.0,0.0,0.0,0.0,326.1424910683421,448.9974900123076,6.560850882363263,324.6549695275228,219.13475663721152,7.157271322534204,325.34406964093574,29.25737252403523,-5.609620240222908,0.37077570277197275,-0.9494874638854711
33757126,1.303000,0.000000,0.000000,1010.68,1010.96,1012.21,1012.86,0.0,0.0,1.0,1.0,1.0,1.0,1399.61,0.0,0.0,0.0,0.0,0.0,0.0,326.1393721914164,449.0036814954948,6.575659278994541,324.6527799336904,219.120420153984,7.143448280892901,325.3330769568839,29.265746651968136,-5.61949047525807,0.3705109908930305,-0.9463262848308691
33757226,1.404000,0.000000,0.000000,1010.59,1010.97,1012.15,1012.87,0.0,0.0,1.0,1.0,1.0,1.0,1399.67,0.0,0.0,0.0,0.0,0.0,0.0,326.13565019166145,448.99085259005767,6.556286995939953,324.6525365015706,219.1266097699722,7.125042092023275,325.347967937933,29.259873808452014,-5.606388428213315,0.36967461655811,-0.9492075206188508
33757326,1.503000,0.000000,0.000000,1010.56,1010.95,1012.16,1012.89,0.0,0.0,1.0,1.0,1.0,1.0,1399.66,0.0,0.0,0.0,0.0,0.0,0.0,326.14987074157364,449.00179045881663,6.582000255746579,324.65404798219845,219.12058129690035,7.138258291160804,325.34602339205736,29.265023615672984,-5.5990683472565745,0.37281481933345234,-0.9544573150167839
33757426,1.602000,0.000000,0.000000,1010.54,1010.92,1012.0,1012.86,-0.0,-0.0,1.0,1.0,1.0,1.0,1399.5,0.0,0.0,0.0,0.0,0.0,0.0,326.14108587874483,448.99565595463173,6.582166626459465,324.6565667791148,219.1308788367001,7.134803717184274,325.33915686510414,29.26057738364693,-5.62832854748195,0.3700240531702866,-0.9460274631928338
