ezloophw-py logger started on:,2026-2-17_165849
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1022., 1022., 1022., 1022.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
61132294,0.000000,0.000000,0.000000,1018.23,1018.73,1019.88,1020.79,0.0,0.0,0.3,0.22,0.02,0.16,1375.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61132394,0.000000,0.000000,0.000000,1018.24,1018.75,1019.91,1020.73,0.0,0.0,0.3,0.21,0.02,0.15,1376.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61132493,0.100000,0.000000,0.000000,1018.23,1018.81,1019.86,1020.77,0.0,0.0,0.3,0.2,0.03,0.15,1378.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61132593,0.199000,0.000000,0.000000,1018.33,1018.78,1019.89,1020.75,0.0,0.0,0.62,0.55,0.42,0.25,1378.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61132693,0.299000,0.000000,0.000000,1026.12,1026.89,1021.3,1021.17,0.0,0.0,0.7,0.83,0.14,0.17,1378.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61132794,0.400000,0.000000,0.000000,1027.92,1027.59,1021.31,1021.18,0.0,0.0,1.0,0.95,0.14,0.16,1380.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61132893,0.500000,0.000000,0.000000,1025.62,1025.28,1021.35,1021.24,0.0,0.0,0.62,0.56,0.13,0.15,1382.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61132996,0.599000,0.000000,0.000000,1023.87,1023.88,1021.24,1021.15,0.0,0.0,0.32,0.32,0.15,0.17,1383.74,645.5931865472,672.411805487949,0.6589410413526444,648.3536433228851,328.4792797801076,-0.8673471066646733,664.4680692533224,44.8183184093095,-5.168126604242634,-0.4598551019442091,-2.331696991745356
61133096,0.703000,0.000000,0.000000,1023.61,1023.65,1021.36,1021.37,0.0,0.0,0.27,0.28,0.13,0.13,1385.1,645.5931865472,672.411805487949,0.6589410413526444,648.3536433228851,328.4792797801076,-0.8673471066646733,664.4680692533224,44.8183184093095,-5.168126604242634,-0.4598551019442091,-2.331696991745356
61133196,0.804000,0.000000,0.000000,1023.62,1023.83,1021.28,1021.4,0.0,0.0,0.27,0.31,0.14,0.12,1386.33,645.5947758278008,672.3907215156825,0.700278687701442,647.6527452625002,328.40882589185134,-0.904971221868365,663.0724273681122,44.75383894918295,-5.029992647399326,-0.3427841920117586,-2.426007406782486
61133298,0.904000,0.000000,0.000000,1023.57,1023.68,1021.31,1021.36,0.0,0.0,0.27,0.29,0.14,0.13,1387.16,645.6092731249275,672.3958017017565,0.7005379658307549,647.7052059579654,328.37843619512,-0.8870790999971518,662.7983906127043,44.83688733604099,-4.9640777104465785,-0.34907138914300817,-2.3488899372107124
61133398,1.007000,0.000000,0.000000,1023.71,1023.73,1021.29,1021.27,0.0,0.0,0.29,0.29,0.14,0.15,1388.01,645.6037628308392,672.4063741092476,0.706165988671836,647.7102124851815,328.418612972135,-0.9134392385945767,663.1287075115457,44.7778705782407,-5.018376101486033,-0.3508530826926588,-2.409786497946301
61133498,1.106000,0.000000,0.000000,1023.65,1023.73,1021.27,1021.24,0.0,0.0,0.28,0.29,0.15,0.15,1388.75,645.604904597089,672.3860984394064,0.7003831884665944,648.0269379810504,328.47049737657215,-1.1203350910552705,663.4983919950282,44.90241289597835,-5.110408483316134,-0.4035001498759639,-2.3159569175971457
61133598,1.205000,0.000000,0.000000,1023.65,1023.62,1021.28,1021.18,0.0,0.0,0.28,0.28,0.14,0.16,1389.19,645.6619269168059,672.4641173642449,0.6026511265044837,648.3263168190359,328.5110365627545,-0.9411073975417057,664.0032586272954,44.79959921911435,-5.1566946602041,-0.4438257760059439,-2.2751045947753044
61133698,1.307000,0.000000,0.000000,1023.62,1023.61,1021.22,1021.22,0.0,0.0,0.28,0.27,0.16,0.16,1389.73,645.6067861736437,672.384987720905,0.6985125560680298,648.3595826608649,328.47700015657165,-0.8444587587538412,664.493674454922,44.9189202590629,-5.141888348865466,-0.4586117737550448,-2.339321681147852
61133798,1.407000,0.000000,0.000000,1023.57,1023.65,1021.21,1021.22,0.0,0.0,0.27,0.28,0.16,0.16,1389.94,645.6148709141737,672.4044430824972,0.7079470025446557,648.363447044766,328.5024425830428,-0.8465026556915569,664.547939722335,44.829315221057215,-5.174768552496494,-0.4579166701134289,-2.3495409453158262
61133898,1.506000,0.000000,0.000000,1023.68,1023.66,1021.29,1021.27,0.0,0.0,0.29,0.28,0.14,0.15,1390.05,645.6036285916532,672.36622503605,0.7072454875406124,648.2799999799973,328.48644809917704,-0.7836066758367009,664.247990375706,44.880247605686975,-5.08837053975011,-0.44591656494807547,-2.3307111075041256
