ezloophw-py logger started on:,2026-2-17_115526
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1022., 1022., 1022., 1022.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
42929890,0.000000,0.000000,0.000000,1019.52,1019.98,1021.28,1021.93,0.0,0.0,0.08,0.0,0.26,0.39,1394.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42929989,0.000000,0.000000,0.000000,1019.61,1019.92,1021.27,1022.1,0.0,0.0,0.07,0.01,0.25,0.42,1393.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42930089,0.098000,0.000000,0.000000,1019.61,1019.97,1021.22,1022.03,0.0,0.0,0.07,0.0,0.24,0.41,1393.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42930189,0.198000,0.000000,0.000000,1019.63,1020.01,1021.17,1021.99,0.0,0.0,0.4,0.34,0.17,0.0,1389.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42930289,0.298000,0.000000,0.000000,1021.94,1020.77,1021.25,1022.1,0.0,0.0,0.01,0.21,0.15,0.02,1388.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42930389,0.398000,0.000000,0.000000,1022.3,1021.14,1021.24,1022.08,0.0,0.0,0.05,0.15,0.15,0.02,1388.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42930489,0.499000,0.000000,0.000000,1022.27,1021.08,1021.24,1022.03,0.0,0.0,0.05,0.16,0.15,0.01,1388.65,645.794662237406,673.2600505114792,0.669422817807941,642.1658448906097,329.5245220826505,1.639621737688499,646.0674835436797,45.34556526797171,-2.324458328377833,0.6048493036568016,-1.996292329471486
42930590,0.603000,0.000000,0.000000,1022.13,1021.11,1021.17,1021.93,0.0,0.0,0.02,0.15,0.17,0.01,1387.68,645.794662237406,673.2600505114792,0.669422817807941,642.1658448906097,329.5245220826505,1.639621737688499,646.0674835436797,45.34556526797171,-2.324458328377833,0.6048493036568016,-1.996292329471486
42930693,0.700000,0.000000,0.000000,1022.17,1021.15,1021.22,1022.02,0.0,0.0,0.03,0.14,0.16,0.0,1387.47,645.794020499674,673.2617959672078,0.7133687817386781,641.6242827385717,329.541777827914,1.6835499504903388,644.8484995440924,45.24777006167694,-2.216318047921374,0.6950327128926748,-2.0398367558530204
42930791,0.804000,0.000000,0.000000,1022.16,1021.07,1021.27,1021.92,0.0,0.0,0.03,0.16,0.15,0.02,1386.66,645.7503410139694,673.2591714472234,0.7198336687067476,640.9499525986437,329.5819518582279,1.9479592604822136,643.0072072466687,45.28425856393782,-2.108901055547254,0.8002395736135786,-2.015079596543957
42930892,0.902000,0.000000,0.000000,1022.19,1021.09,1021.3,1021.98,0.0,0.0,0.03,0.15,0.14,0.0,1386.92,645.7918721925687,673.2582720840228,0.7015754896270012,641.0174314044413,329.5986167965269,1.9176445601820462,643.0370007775867,45.28777951181296,-1.9348423799601646,0.7959552556106352,-1.9988976541098347
42930992,1.002000,0.000000,0.000000,1022.19,1021.01,1021.19,1022.04,0.0,0.0,0.03,0.17,0.16,0.01,1386.83,645.8227979864857,673.2363546154902,0.5182688899293637,641.3335033381135,329.57193806789695,1.8013841753780937,643.7575062380065,45.18339461034871,-1.9749627833558674,0.7484132622006375,-1.985178730029532
42931093,1.103000,0.000000,0.000000,1022.23,1021.14,1021.27,1022.07,0.0,0.0,0.04,0.15,0.15,0.01,1386.85,645.7908793204108,673.2533904336935,0.7226022527675584,641.8355644607045,329.63678720408126,1.6308901880854731,644.9680779892519,45.34026254816969,-2.3425616674249987,0.6594932772265631,-1.9502729968281138
