ezloophw-py logger started on:,2026-2-17_132654
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1022., 1022., 1022., 1022.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
48417632,0.000000,0.000000,0.000000,1018.63,1018.84,1020.22,1020.94,0.0,0.0,0.23,0.2,0.04,0.19,1375.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48417732,0.000000,0.000000,0.000000,1018.64,1018.92,1020.27,1021.0,0.0,0.0,0.23,0.18,0.05,0.2,1376.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48417832,0.100000,0.000000,0.000000,1018.75,1019.1,1020.24,1021.11,0.0,0.0,0.21,0.15,0.05,0.22,1378.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48417932,0.200000,0.000000,0.000000,1018.72,1018.92,1020.29,1021.01,0.0,0.0,0.56,0.52,0.34,0.2,1377.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48418032,0.300000,0.000000,0.000000,1025.77,1026.76,1020.36,1020.96,0.0,0.0,0.64,0.81,0.33,0.21,1378.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48418133,0.401000,0.000000,0.000000,1027.77,1027.56,1020.35,1021.0,0.0,0.0,0.98,0.95,0.33,0.2,1379.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48418234,0.501000,0.000000,0.000000,1025.28,1025.24,1020.29,1021.0,0.0,0.0,0.56,0.55,0.34,0.2,1381.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48418334,0.602000,0.000000,0.000000,1023.77,1023.85,1020.35,1021.0,0.0,0.0,0.3,0.31,0.33,0.2,1383.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48418434,0.703000,0.000000,0.000000,1023.45,1023.67,1020.32,1021.06,0.0,0.0,0.25,0.28,0.34,0.19,1384.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48418535,0.803000,0.000000,0.000000,1023.49,1023.7,1020.3,1021.13,0.0,0.0,0.25,0.29,0.34,0.17,1385.87,645.8003514193583,672.9581458745716,0.5497065682339333,652.7705398631389,329.5443767447923,-2.609050256796442,676.5581445542074,46.59875236917338,-7.141968210831388,-1.1627592991962954,-2.4801109354835664
48418634,0.911000,0.000000,0.000000,1023.41,1023.59,1020.42,1021.14,0.0,0.0,0.24,0.27,0.32,0.17,1386.76,645.8003514193583,672.9581458745716,0.5497065682339333,652.7705398631389,329.5443767447923,-2.609050256796442,676.5581445542074,46.59875236917338,-7.141968210831388,-1.1627592991962954,-2.4801109354835664
48418735,1.005000,0.000000,0.000000,1023.51,1023.67,1020.44,1021.11,0.0,0.0,0.26,0.28,0.31,0.18,1387.5,645.7921920106775,672.9673084721662,0.5999234874719162,652.7106020175078,329.5386927660152,-2.6428324593920403,676.4975010281486,46.665712185218936,-7.172140257354315,-1.1540741415497815,-2.4985676571054953
48418834,1.104000,0.000000,0.000000,1023.45,1023.68,1020.35,1020.91,0.0,0.0,0.25,0.29,0.33,0.22,1388.24,645.7761210834369,672.9682899918504,0.6227372525723764,652.836463354538,329.5477376511742,-2.6038641795100665,676.6773381879082,46.681402911361815,-7.173177346532154,-1.1777711967028341,-2.462142038758335
48418935,1.204000,0.000000,0.000000,1023.5,1023.71,1020.54,1021.05,0.0,0.0,0.26,0.29,0.29,0.19,1388.71,645.7883764622711,672.9793948286789,0.6212916701909577,652.8776914537641,329.5822894336472,-2.628999427534734,676.8307785028416,46.68580591544716,-7.174945589988346,-1.182683636604412,-2.474371765737542
48419034,1.305000,0.000000,0.000000,1023.42,1023.7,1020.53,1021.07,0.0,0.0,0.24,0.29,0.29,0.19,1389.19,645.7725571810832,672.9727205569201,0.6377245038353686,652.9208298418569,329.5507291874613,-2.6842342546084246,676.9073740203115,46.72252816533128,-7.24239582404634,-1.182683636604412,-2.462771189444041
48419135,1.404000,0.000000,0.000000,1023.43,1023.61,1020.38,1021.0,0.0,0.0,0.24,0.27,0.32,0.2,1389.5,645.8183274617319,673.0241644749972,0.6168097517895725,652.9009815490059,329.5812280793887,-2.6671976773304626,676.9632763234628,46.62877692880496,-7.123156167173724,-1.1814151071216294,-2.4979117733469116
48419235,1.504000,0.000000,0.000000,1023.54,1023.68,1020.44,1021.12,0.0,0.0,0.26,0.29,0.31,0.18,1389.86,645.8183274617319,673.0241644749972,0.6168097517895725,652.9009815490059,329.5812280793887,-2.6671976773304626,676.9632763234628,46.62877692880496,-7.123156167173724,-1.1814151071216294,-2.4979117733469116
48419334,1.604000,0.000000,0.000000,1023.48,1023.6,1020.39,1021.13,0.0,-0.0,0.25,0.27,0.32,0.17,1389.96,645.7627320281748,672.978926148651,0.6246728769996072,652.8274161207947,329.56290943414365,-2.6180992700590884,676.6632506879336,46.59687430988388,-7.117233807277792,-1.1785108340291282,-2.4579599087916257
48419435,1.704000,0.000000,0.000000,1023.54,1023.6,1020.35,1021.1,0.0,-0.0,0.26,0.27,0.33,0.18,1390.24,645.7627320281748,672.978926148651,0.6246728769996072,652.8274161207947,329.56290943414365,-2.6180992700590884,676.6632506879336,46.59687430988388,-7.117233807277792,-1.1785108340291282,-2.4579599087916257
48419535,1.803000,0.000000,0.000000,1023.35,1023.67,1020.22,1021.02,0.0,-0.0,0.23,0.28,0.36,0.2,1390.18,645.7905067547067,672.9746855900427,0.5951662658652926,652.6895913230603,329.56915191303307,-2.630030641925076,676.4227301621979,46.66397380084197,-6.931339793124355,-1.150928627554591,-2.4935025984602515
48419635,1.906000,0.000000,0.000000,1023.55,1023.65,1020.46,1021.08,0.0,-0.0,0.26,0.28,0.31,0.18,1390.18,645.4236851247065,672.9276294148067,0.4527351796732411,652.4714709064805,329.3181320554334,-2.6973007067831816,676.3249562668524,46.679332948375034,-7.054349748977391,-1.1750308704257861,-2.474021147054125
48419735,2.003000,0.000000,0.000000,1023.44,1023.58,1020.47,1021.02,0.01,-0.0,0.24,0.27,0.31,0.2,1390.58,645.1531690550939,672.85522511524,0.5742193941156911,652.1630354689343,328.120432746391,-2.5898160114142477,675.9457295028652,44.35246548525814,-7.314070886621896,-1.1648966905399045,-2.460990064449711
48419836,2.105000,0.000000,0.000000,1023.51,1023.61,1020.39,1021.02,0.01,-0.01,0.26,0.27,0.32,0.2,1390.58,645.1531690550939,672.85522511524,0.5742193941156911,652.1630354689343,328.120432746391,-2.5898160114142477,675.9457295028652,44.35246548525814,-7.314070886621896,-1.1648966905399045,-2.460990064449711
48419935,2.204000,0.000000,0.000000,1023.35,1023.59,1020.43,1021.24,0.0,-0.01,0.23,0.27,0.31,0.15,1390.7,645.1185437975304,674.0418227958521,0.9565292767683654,652.2134535394083,327.9385963069563,-2.6420545428084776,676.1882787448078,43.04823519579708,-7.638978064696423,-1.174364830329613,-2.4616376068095307
48420035,2.304000,0.000000,0.000000,1023.45,1023.67,1020.45,1021.13,0.0,-0.01,0.25,0.28,0.31,0.17,1390.67,645.1196685227491,673.9855355445151,1.1025773655738729,652.2171387272987,327.9322782803517,-2.543606648499809,676.2279158676698,43.107794974651,-7.570997496308416,-1.1749581138787184,-2.4687396151167635
48420135,2.405000,0.000000,0.000000,1023.38,1023.48,1020.33,1021.15,0.0,-0.01,0.23,0.25,0.33,0.17,1390.71,645.000302689898,674.8569260364319,1.199664079192755,652.2171387272987,327.9322782803517,-2.543606648499809,676.2279158676698,43.107794974651,-7.570997496308416,-1.1749581138787184,-2.4687396151167635
48420235,2.505000,0.000000,0.000000,1023.38,1023.7,1020.41,1021.13,0.0,-0.01,0.23,0.29,0.32,0.17,1390.78,644.9994969465777,674.8357206460054,1.2548371663999451,652.2171387272987,327.9322782803517,-2.543606648499809,676.2279158676698,43.107794974651,-7.570997496308416,-1.1749581138787184,-2.4687396151167635
48420336,2.607000,0.000000,0.000000,1023.35,1023.6,1020.48,1020.99,0.01,-0.01,0.23,0.27,0.3,0.2,1390.74,644.9994969465777,674.8357206460054,1.2548371663999451,652.2171387272987,327.9322782803517,-2.543606648499809,676.2279158676698,43.107794974651,-7.570997496308416,-1.1749581138787184,-2.4687396151167635
48420436,2.704000,0.000000,0.000000,1023.39,1023.65,1020.55,1021.16,0.01,-0.01,0.24,0.28,0.29,0.17,1390.78,645.0126774151254,674.8513532490166,1.151572221893615,652.2171387272987,327.9322782803517,-2.543606648499809,676.2279158676698,43.107794974651,-7.570997496308416,-1.1749581138787184,-2.4687396151167635
48420536,2.804000,0.000000,0.000000,1023.42,1023.54,1020.4,1021.1,0.01,-0.01,0.24,0.26,0.32,0.18,1390.83,645.1535214036533,673.7791050476848,0.8081052789088962,652.1245385296091,327.98532262251615,-2.4929164984982934,675.9281429942035,43.26530582671945,-7.629420537053778,-1.1548957397934208,-2.4692254280183357
