ezloophw-py logger started on:,2026-2-17_133347
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1022., 1022., 1022., 1022.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
48830787,0.000000,0.000000,0.000000,1018.48,1018.88,1020.14,1021.0,0.0,0.0,0.26,0.19,0.03,0.2,1376.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48830886,0.000000,0.000000,0.000000,1018.62,1018.98,1020.12,1021.01,0.0,0.0,0.23,0.17,0.02,0.2,1378.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48830987,0.100000,0.000000,0.000000,1018.66,1018.96,1020.24,1020.94,0.0,0.0,0.57,0.52,0.35,0.21,1377.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48831087,0.200000,0.000000,0.000000,1025.51,1026.31,1020.27,1020.98,0.0,0.0,0.6,0.73,0.35,0.2,1377.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48831187,0.300000,0.000000,0.000000,1027.31,1026.98,1020.21,1020.86,0.0,0.0,0.9,0.85,0.36,0.23,1379.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48831287,0.400000,0.000000,0.000000,1025.13,1025.01,1020.33,1020.89,0.0,0.0,0.53,0.51,0.33,0.22,1381.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48831387,0.501000,0.000000,0.000000,1023.66,1023.74,1020.28,1021.04,0.0,0.0,0.28,0.3,0.34,0.19,1382.83,645.7085226061172,672.7795853166027,0.6862840077607488,651.4673708218548,329.13131935873366,-1.976134014067898,673.2769463346549,45.8112316696309,-6.5651258469712,-0.9600712362129487,-2.481723747565485
48831488,0.601000,0.000000,0.000000,1023.53,1023.63,1020.38,1021.0,0.0,0.0,0.26,0.28,0.32,0.2,1384.32,645.7657491513341,672.7836522623659,0.6581737827803706,651.3041231080622,329.0945783179924,-1.872163703914398,672.6312797412608,45.82633852121483,-6.558104925456846,-0.9232123278560557,-2.459229199209429
48831587,0.703000,0.000000,0.000000,1023.58,1023.61,1020.32,1021.07,0.0,0.0,0.27,0.27,0.34,0.19,1385.66,645.7244176577726,672.7549045961057,0.6471362875423299,651.0608591991308,329.1436551675173,-1.847451869064758,672.296222230131,45.771633679933515,-6.632250587744377,-0.8897584108152036,-2.50611015204127
48831687,0.802000,0.000000,0.000000,1023.48,1023.63,1020.36,1021.09,0.0,0.0,0.25,0.28,0.33,0.18,1386.74,645.7174671394572,672.7416092186801,0.6874338668336261,650.9869093190663,329.1427186032563,-1.9423946275226156,671.8327855136623,45.80864913034727,-6.461964991379225,-0.8786207965647245,-2.4506272898346966
