ezloophw-py logger started on:,2026-2-17_133026
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1022., 1022., 1022., 1022.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
48629386,0.000000,0.000000,0.000000,1018.64,1018.98,1020.11,1020.93,0.0,0.0,0.23,0.17,0.02,0.19,1376.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48629485,0.000000,0.000000,0.000000,1018.6,1019.0,1020.21,1020.91,0.0,0.0,0.24,0.17,0.04,0.18,1378.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48629585,0.099000,0.000000,0.000000,1018.66,1019.05,1020.15,1020.86,0.0,0.0,0.23,0.16,0.03,0.17,1379.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48629685,0.199000,0.000000,0.000000,1018.68,1019.02,1020.26,1020.86,0.0,0.0,0.22,0.17,0.05,0.17,1381.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48629785,0.299000,0.000000,0.000000,1018.75,1018.96,1020.27,1021.0,0.0,0.0,0.21,0.18,0.05,0.2,1383.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48629885,0.399000,0.000000,0.000000,1018.66,1018.99,1020.17,1021.02,0.0,0.0,0.57,0.51,0.37,0.2,1381.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48629985,0.499000,0.000000,0.000000,1025.78,1026.38,1020.47,1021.19,0.0,0.0,0.64,0.74,0.31,0.16,1381.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48630085,0.600000,0.000000,0.000000,1027.61,1027.39,1020.54,1021.08,0.0,0.0,0.95,0.92,0.29,0.18,1383.59,645.7287373054894,672.8978101216993,0.6887496717029684,652.6451222538377,329.35573787178396,-2.4928074804216416,676.4982546736613,46.296502652555546,-7.141899791502002,-1.1533555042430799,-2.5101693322379357
48630186,0.700000,0.000000,0.000000,1025.11,1025.12,1020.5,1021.14,0.0,0.0,0.53,0.53,0.3,0.17,1384.84,645.7238020307918,672.8297271721631,0.6726499751860744,652.5905060543615,329.22306144414785,-2.6129062913458823,676.3875178560544,46.509706389306324,-6.991611177025589,-1.1448578755876613,-2.521736513081789
48630285,0.803000,0.000000,0.000000,1023.84,1023.75,1020.46,1021.01,0.0,0.0,0.31,0.3,0.31,0.2,1386.15,645.7265842979161,672.8359230005199,0.6321802618325425,652.405335381018,329.3045265037144,-2.5279323784342522,675.7605336122998,46.184299289520794,-7.041148747073783,-1.1137731584618646,-2.488228583791229
