ezloophw-py logger started on:,2026-3-16_144324
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
53010280,2.704000,0.000000,0.000000,1006.27,1006.53,1007.71,1008.66,-0.01,-0.0,1.0,1.0,1.0,1.0,1399.46,0.0,0.0,0.0,0.0,0.0,0.0,325.85173189631905,449.01925680701237,6.417545744927766,323.7435626892689,219.0908158901324,7.208488675687435,324.14551347855155,29.274852451592338,-5.701909981647382,0.5253191512862276,-1.1719666089871739
53010379,2.804000,0.000000,0.000000,1006.2,1006.58,1007.62,1008.66,-0.01,-0.01,1.0,1.0,1.0,1.0,1399.31,0.0,0.0,0.0,0.0,0.0,0.0,326.1236240442423,449.19858606818565,6.579346104753438,323.87024221746253,219.3049188066548,7.183675769703938,324.32546959195395,29.67656213678836,-5.701309952601626,0.561586299042893,-1.2607182565016994
53010480,2.903000,0.000000,0.000000,1006.15,1006.58,1007.75,1008.6,-0.01,-0.01,1.0,1.0,1.0,1.0,1399.32,0.0,0.0,0.0,0.0,0.0,0.0,326.1929084670924,449.2451665425916,6.611456640841632,323.8413963477446,219.37595203056372,7.378682396686975,324.34979940919254,29.69535491553478,-5.696666040316418,0.586102931057911,-1.3257760237459029
53010580,3.003000,0.000000,0.000000,1006.18,1006.6,1007.59,1008.58,-0.01,-0.01,1.0,1.0,1.0,1.0,1399.45,0.0,0.0,0.0,0.0,0.0,0.0,326.18310170128495,449.18121783499817,6.666643580029448,323.84341918483176,219.35502794812285,7.420456631991761,324.3443378438355,29.692648918459692,-5.719465354921606,0.5832638263063932,-1.3178515917850455
53010679,3.103000,0.000000,0.000000,1006.3,1006.58,1007.63,1008.69,-0.0,-0.01,1.0,1.0,1.0,1.0,1399.43,0.0,0.0,0.0,0.0,0.0,0.0,326.1791552811929,449.19260131304907,6.653276651256171,323.8358550049397,219.3567817250272,7.404447958022447,324.3408521065091,29.701429569161114,-5.70518595099599,0.5841411681782562,-1.3208439903055336
53010780,3.203000,0.000000,0.000000,1006.14,1006.55,1007.68,1008.65,-0.0,-0.01,1.0,1.0,1.0,1.0,1399.42,0.0,0.0,0.0,0.0,0.0,0.0,326.179589937339,449.2057602885983,6.6346761498265625,323.8387333782409,219.36264229527248,7.420578741747791,324.32129975862335,29.70088275816861,-5.690983521940718,0.5835135089845387,-1.3128073657547605
53010879,3.303000,0.000000,0.000000,1006.25,1006.55,1007.7,1008.61,-0.0,-0.01,1.0,1.0,1.0,1.0,1399.49,0.0,0.0,0.0,0.0,0.0,0.0,326.185042485768,449.2105575909091,6.644202183190201,323.8304031780993,219.36028542800997,7.416095086238371,324.3262922096715,29.695997668195368,-5.712660521008138,0.586930675598222,-1.3236643753193393
53010980,3.402000,0.000000,0.000000,1006.26,1006.56,1007.54,1008.68,-0.0,-0.01,1.0,1.0,1.0,1.0,1399.35,0.0,0.0,0.0,0.0,0.0,0.0,326.1820912248536,449.2032371208146,6.647304691864636,323.8815119916544,219.30420204929047,7.201391021856357,324.3309327443293,29.70383354431167,-5.697202673357058,0.5733346417179459,-1.2824805391361795
53011079,3.502000,0.000000,0.000000,1006.27,1006.54,1007.71,1008.65,-0.0,-0.0,1.0,1.0,1.0,1.0,1399.5,0.0,0.0,0.0,0.0,0.0,0.0,326.1780502573209,449.20769786054444,6.634983315811606,323.85047071698347,219.35953115196938,7.415678577509923,324.35011036653736,29.697626579555333,-5.709383319266502,0.580191383371893,-1.3113207056946343
53011179,3.603000,0.000000,0.000000,1006.22,1006.62,1007.78,1008.65,-0.01,-0.0,1.0,1.0,1.0,1.0,1399.45,0.0,0.0,0.0,0.0,0.0,0.0,326.1948098148505,449.2397802452811,6.607833741297158,323.87744430087565,219.30156661623914,7.19341644227249,324.33631812623685,29.695188079216162,-5.715030077646822,0.5774193265959086,-1.2935021432852352
53011280,3.703000,0.000000,0.000000,1006.17,1006.51,1007.7,1008.67,-0.01,-0.0,1.0,1.0,1.0,1.0,1399.54,0.0,0.0,0.0,0.0,0.0,0.0,326.2046316472694,449.21088886630395,6.63328914245755,323.8474043999024,219.3588834962248,7.420091115754809,324.3468760860658,29.702858208368717,-5.736762068642283,0.587571284518059,-1.3260344449967638
53011379,3.804000,0.000000,0.000000,1006.07,1006.52,1007.78,1008.56,-0.01,-0.0,1.0,1.0,1.0,1.0,1399.28,0.0,0.0,0.0,0.0,0.0,0.0,326.1873960023659,449.20591490941746,6.660889815977341,323.84797627421926,219.3555917512491,7.418475155494424,324.3529517736287,29.692198021356432,-5.721763446907186,0.5831370908179697,-1.3188228413333718
53011479,3.902000,0.000000,0.000000,1006.24,1006.56,1007.78,1008.59,-0.01,-0.0,1.0,1.0,1.0,1.0,1399.49,0.0,0.0,0.0,0.0,0.0,0.0,326.18858001340647,449.19523028860806,6.662943387250465,323.85464155990337,219.36226876895853,7.433371418212413,324.3395941616702,29.702469069092373,-5.723821085902327,0.5818148351832397,-1.3101323917366472
53011579,4.008000,0.000000,0.000000,1006.27,1006.49,1007.72,1008.63,-0.01,-0.0,1.0,1.0,1.0,1.0,1399.42,0.0,0.0,0.0,0.0,0.0,0.0,326.1936845798784,449.198474658392,6.656402730990231,323.8860405284797,219.303409015629,7.200783823903526,324.3444624240309,29.697817108057258,-5.700461426092478,0.5751050984586894,-1.288737697124529
53011679,4.103000,0.000000,0.000000,1006.25,1006.51,1007.82,1008.57,-0.01,-0.0,1.0,1.0,1.0,1.0,1399.58,0.0,0.0,0.0,0.0,0.0,0.0,326.20959806146914,449.2030805281402,6.696381556936915,323.85669132165117,219.3625386713527,7.437119384850874,324.33576279186826,29.699999860538263,-5.715790239505432,0.5865236638526014,-1.3177712944107098
53011779,4.203000,0.000000,0.000000,1006.22,1006.54,1007.73,1008.57,-0.01,-0.0,1.0,1.0,1.0,1.0,1399.52,0.0,0.0,0.0,0.0,0.0,0.0,326.1747294318348,449.20149932462647,6.642278067220153,323.8359940119024,219.36378519642707,7.431053501270449,324.33083686871555,29.700521247175256,-5.7100094655906775,0.5829985077009566,-1.315484809158254
53011879,4.303000,0.000000,0.000000,1006.19,1006.61,1007.72,1008.61,-0.01,0.0,1.0,1.0,1.0,1.0,1399.5,0.0,0.0,0.0,0.0,0.0,0.0,326.21006188718553,449.2355349572485,6.617996046703268,323.8353400068894,219.36598043246087,7.438947698756834,324.32157069460624,29.71371276348877,-5.677334781777826,0.5918865658391868,-1.3306677909348872
53011980,4.403000,0.000000,0.000000,1006.29,1006.59,1007.78,1008.55,-0.01,0.01,1.0,1.0,1.0,1.0,1399.44,0.0,0.0,0.0,0.0,0.0,0.0,326.20520549385833,449.2486856140028,6.609565866024369,323.84172394635056,219.35513843937022,7.422373530933115,324.3269382045291,29.69653857557533,-5.7138811034360995,0.5890236966213476,-1.3246300871977894
53012079,4.504000,0.000000,0.000000,1006.31,1006.56,1007.83,1008.64,-0.01,0.01,1.0,1.0,1.0,1.0,1399.46,0.0,0.0,0.0,0.0,0.0,0.0,326.1865756492979,449.1990992091244,6.637785899657084,323.8342815048638,219.37220395326207,7.371297685702951,324.3367126167657,29.699845754443718,-5.711189624248789,0.586405784013469,-1.3245844206950281
53012180,4.601000,0.000000,0.000000,1006.28,1006.49,1007.7,1008.5,-0.01,0.0,1.0,1.0,1.0,1.0,1399.64,0.0,0.0,0.0,0.0,0.0,0.0,326.18752962429124,449.19988307855783,6.632653113386614,323.854400234687,219.36195650716584,7.4296137543955405,324.35070663840474,29.7001772918482,-5.718922990743073,0.5816005985179106,-1.3131322874710334
53012279,4.703000,0.000000,0.000000,1006.28,1006.41,1007.67,1008.59,-0.01,0.0,1.0,1.0,1.0,1.0,1399.55,0.0,0.0,0.0,0.0,0.0,0.0,326.17668292888203,449.2024993637698,6.635352964579847,323.89046212960284,219.29737295990572,7.196065804687463,324.3529860720065,29.696193167104816,-5.7164635269072805,0.5697414728324233,-1.2792532639960312
53012380,4.801000,0.000000,0.000000,1006.3,1006.47,1007.69,1008.58,-0.01,0.0,1.0,1.0,1.0,1.0,1399.6,0.0,0.0,0.0,0.0,0.0,0.0,326.19300125887224,449.20916195334235,6.655875865019399,323.86147579304816,219.3556481084937,7.433458084559032,324.3601331080636,29.693332609280347,-5.708433858431681,0.5811613903219931,-1.312963637608358
53012480,4.902000,0.000000,0.000000,1006.15,1006.55,1007.8,1008.59,-0.01,0.0,1.0,1.0,1.0,1.0,1399.46,0.0,0.0,0.0,0.0,0.0,0.0,326.1819497151071,449.20459019801143,6.607751558540396,323.84163448958384,219.36180266550085,7.434830645635007,324.3428989182635,29.699508798069658,-5.693120194287521,0.5833794169020377,-1.3181872950268008
53012580,5.004000,0.000000,0.000000,1006.21,1006.58,1007.71,1008.6,-0.01,0.0,1.0,1.0,1.0,1.0,1399.61,0.0,0.0,0.0,0.0,0.0,0.0,326.1868431582609,449.2163122874269,6.640771746026202,323.8396133621648,219.36522790860099,7.443401969754192,324.3249919569681,29.7024559648718,-5.70702418697977,0.5850818002003451,-1.316792714542705
53012680,5.104000,0.000000,0.000000,1006.14,1006.53,1007.72,1008.56,-0.01,0.0,1.0,1.0,1.0,1.0,1399.51,0.0,0.0,0.0,0.0,0.0,0.0,326.17881677813,449.207229609354,6.620962557107538,323.82919070687484,219.3750255968647,7.393236820991306,324.3249938930587,29.699892847648147,-5.719464301079894,0.5857271749910493,-1.3212228774920682
53012780,5.203000,0.000000,0.000000,1006.23,1006.55,1007.73,1008.63,-0.01,0.0,1.0,1.0,1.0,1.0,1399.58,0.0,0.0,0.0,0.0,0.0,0.0,326.2037340092059,449.2445722088179,6.626501147464975,323.83721033007726,219.36415005095228,7.442727889420915,324.3239393631736,29.70917180555417,-5.696731302542772,0.5898154702554106,-1.3266740521408187
53012880,5.309000,0.000000,0.000000,1006.15,1006.49,1007.65,1008.5,-0.0,0.0,1.0,1.0,1.0,1.0,1399.6,0.0,0.0,0.0,0.0,0.0,0.0,326.1939485816111,449.2067182811538,6.668640599931008,323.84287487692313,219.35822126924023,7.4255649686749035,324.3096504329517,29.701970575734,-5.700735822052198,0.5860464810872477,-1.3131071140572166
