ezloophw-py logger started on:,2026-3-16_143754
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
52678390,1.100000,0.000000,0.000000,1006.36,1006.4,1007.72,1008.73,0.0,0.0,1.0,1.0,1.0,1.0,1399.41,0.0,0.0,0.0,0.0,0.0,0.0,326.3395221795876,449.34768628692177,6.713349319175864,316.66302759526906,219.70608240520608,10.679846997702624,306.5925402927872,30.690952625608386,-2.1364083658479425,2.412866412398961,-1.7759696119700936
52678490,1.200000,0.000000,0.000000,1006.22,1006.52,1007.84,1008.6,0.0,0.0,1.0,1.0,1.0,1.0,1399.56,0.0,0.0,0.0,0.0,0.0,0.0,326.35758225658503,449.33403525059504,6.715667445527165,316.7193188066116,219.66299694801222,10.63189399337955,306.5862070487838,30.679730471690565,-2.1580682498925516,2.4030369018606863,-1.7368650279984355
52678590,1.301000,0.000000,0.000000,1006.28,1006.49,1007.71,1008.63,0.0,0.0,1.0,1.0,1.0,1.0,1399.43,0.0,0.0,0.0,0.0,0.0,0.0,326.3383914291873,449.3366659736392,6.68286263759781,316.6677047367791,219.70808005506427,10.668028560993049,306.54898794267024,30.653373694190407,-2.2064728763587405,2.4115564504908007,-1.7594118237186018
52678690,1.400000,0.000000,0.000000,1006.27,1006.56,1007.88,1008.67,0.0,0.0,1.0,1.0,1.0,1.0,1399.35,0.0,0.0,0.0,0.0,0.0,0.0,326.25705037339947,449.4143754227134,6.743923738045078,316.6709659011581,219.70007291869945,10.679416313854558,306.5792538291587,30.649441576467403,-2.2551558223380863,2.3895930138916563,-1.7235800706939841
52678791,1.504000,0.000000,0.000000,1006.24,1006.43,1007.71,1008.65,0.0,0.0,1.0,1.0,1.0,1.0,1399.46,0.0,0.0,0.0,0.0,0.0,0.0,326.3517861202096,449.33870463509953,6.708867916259185,316.7236537411504,219.6672486033604,10.651963691596086,306.6166806954141,30.69885825505318,-2.1507810354081016,2.4005095923537696,-1.73947192437614
52678890,1.602000,0.000000,0.000000,1006.32,1006.45,1007.68,1008.57,-0.02,0.0,1.0,1.0,1.0,1.0,1399.4,0.0,0.0,0.0,0.0,0.0,0.0,326.3030974448532,449.34361963859203,6.714588113738312,316.7251737549111,219.6681985702555,10.64962452121373,306.62121645373537,30.701822417706218,-2.1510856931270617,2.3879647905483075,-1.7152615346845046
52678990,1.700000,0.000000,0.000000,1006.28,1006.55,1007.74,1008.67,-0.03,0.0,1.0,1.0,1.0,1.0,1399.33,0.0,0.0,0.0,0.0,0.0,0.0,326.34463833879,449.344917236285,6.728229831133658,316.6743111865613,219.70048985097603,10.682754846721298,306.61033572082874,30.706379587175647,-2.1239440695742857,2.411300745776409,-1.7744682850937634
52679090,1.801000,0.000000,0.000000,1006.23,1006.57,1007.79,1008.62,-0.04,0.0,1.0,1.0,1.0,1.0,1399.33,0.0,0.0,0.0,0.0,0.0,0.0,326.3035254651773,449.4196178788078,6.732002219707551,316.6719867124712,219.70034956116535,10.685590417481668,306.58605269036985,30.689194958507745,-2.156988720609044,2.4008586655329753,-1.7472209414852564
52679190,1.901000,0.000000,0.000000,1006.14,1006.44,1007.75,1008.57,-0.06,-0.0,1.0,1.0,1.0,1.0,1399.36,0.0,0.0,0.0,0.0,0.0,0.0,326.3011359977503,449.4151295643395,6.743917800008619,316.66925200269503,219.69887363674957,10.696247967461087,306.5812715932966,30.68830049124705,-2.2164021645291863,2.4009760715686785,-1.7468278042051333
52679290,2.002000,0.000000,0.000000,1006.27,1006.54,1007.61,1008.55,-0.07,-0.0,1.0,1.0,1.0,1.0,1399.24,0.0,0.0,0.0,0.0,0.0,0.0,325.86951773575936,449.07418486383955,6.401024636696755,316.43274218394964,219.53389531846307,10.546333197982026,306.48209302170517,30.6012819616734,-2.2507290807252898,2.3541971814753224,-1.6935421001982784
52679390,2.101000,0.000000,0.000000,1006.29,1006.43,1007.69,1008.71,-0.09,-0.0,1.0,1.0,1.0,1.0,1399.21,0.0,0.0,0.0,0.0,0.0,0.0,325.82450089787267,449.81654642633043,6.482109061043151,316.15463600883,218.60020858194352,10.657412599266062,305.93897253094764,28.862168694810038,-2.0363030706114897,2.394812465220133,-1.7077452687947736
52679490,2.202000,0.000000,0.000000,1006.29,1006.53,1007.87,1008.58,-0.09,-0.0,1.0,1.0,1.0,1.0,1399.37,0.0,0.0,0.0,0.0,0.0,0.0,325.9564086251742,450.50242223465926,6.726009680765715,316.1083704974457,218.47625837390012,10.643868533938717,306.0000350206844,27.796510084896887,-2.3313266614369192,2.4303835035748143,-1.826237437941085
52679591,2.301000,0.000000,0.000000,1006.32,1006.47,1007.66,1008.58,-0.1,0.0,1.0,1.0,1.0,1.0,1399.38,0.0,0.0,0.0,0.0,0.0,0.0,325.9564086251742,450.50242223465926,6.726009680765715,316.1083704974457,218.47625837390012,10.643868533938717,306.0000350206844,27.796510084896887,-2.3313266614369192,2.4303835035748143,-1.826237437941085
52679691,2.402000,0.000000,0.000000,1006.28,1006.46,1007.75,1008.51,-0.1,0.0,1.0,1.0,1.0,1.0,1399.16,0.0,0.0,0.0,0.0,0.0,0.0,325.72331399195326,449.6245023388873,6.433041488418551,316.21165641946436,218.52102370155976,10.562604277559444,305.9559060025438,28.446726502743488,-2.1693730282758623,2.3568248723066887,-1.6251628829362845
52679792,2.502000,0.000000,0.000000,1006.13,1006.49,1007.77,1008.5,-0.11,0.0,1.0,1.0,1.0,1.0,1399.26,0.0,0.0,0.0,0.0,0.0,0.0,325.7524173066399,449.10317390982806,6.328657017321969,316.1738209269685,218.54239711003444,10.807408991004571,305.97832005094693,28.878266676569147,-1.9761271418778172,2.378972415211439,-1.6809398708169403
52679891,2.603000,0.000000,0.000000,1006.19,1006.45,1007.76,1008.54,-0.11,0.0,1.0,1.0,1.0,1.0,1399.4,0.0,0.0,0.0,0.0,0.0,0.0,325.8051134039489,448.83929670641385,6.126279346818424,316.18868196875985,218.7163284479278,10.827587091498673,306.00379902896634,29.286381482278614,-2.112810232281162,2.3928969674322,-1.7081946188713717
52679991,2.705000,0.000000,0.000000,1006.26,1006.56,1007.81,1008.53,-0.11,0.0,1.0,1.0,1.0,1.0,1399.39,0.0,0.0,0.0,0.0,0.0,0.0,325.84244058402174,448.9459822672546,6.366519869764415,316.3209331455378,219.10330499102307,10.821684717419355,306.1152647324369,29.80371909381119,-2.249075692723928,2.3721897279168975,-1.658391835676753
52680092,2.803000,0.000000,0.000000,1006.27,1006.52,1007.71,1008.61,-0.11,0.0,1.0,1.0,1.0,1.0,1399.48,0.0,0.0,0.0,0.0,0.0,0.0,325.9779226080178,449.2203756373427,6.531814272920924,316.40146924324887,219.36718886825005,10.611284779491216,306.1745379302495,30.05230323887282,-2.287996785690396,2.3567527546467115,-1.6213503162325562
52680192,2.904000,0.000000,0.000000,1006.2,1006.51,1007.64,1008.59,-0.12,0.0,1.0,1.0,1.0,1.0,1399.35,0.0,0.0,0.0,0.0,0.0,0.0,326.21864896558697,449.2907142885822,6.699886763464629,316.61242829170027,219.65094653719584,10.654465982725586,306.5270356540804,30.578663846427624,-2.2816256556433565,2.395382992697191,-1.7374188555275887
52680292,3.002000,0.000000,0.000000,1006.17,1006.55,1007.71,1008.58,-0.12,0.0,1.0,1.0,1.0,1.0,1399.44,0.0,0.0,0.0,0.0,0.0,0.0,326.22200035792633,449.2915920224258,6.6884789475128095,316.6162140745046,219.6570161845055,10.652687212018675,306.5428637162675,30.572331367011362,-2.278941522656847,2.3953288931368117,-1.7411492174552041
52680392,3.103000,0.000000,0.000000,1006.21,1006.54,1007.72,1008.64,-0.12,0.0,1.0,1.0,1.0,1.0,1399.44,0.0,0.0,0.0,0.0,0.0,0.0,326.20282900346314,449.2889368994463,6.683136218159791,316.6205636100097,219.6609831838916,10.646996445451,306.5367986516313,30.58201084368242,-2.2770722376490276,2.3895392859774334,-1.7263310951658664
52680492,3.202000,0.000000,0.000000,1006.24,1006.53,1007.66,1008.53,-0.11,0.0,1.0,1.0,1.0,1.0,1399.27,0.0,0.0,0.0,0.0,0.0,0.0,326.21584647431723,449.29286685161554,6.679182908802406,316.6110491284686,219.64916819856833,10.628411014004223,306.5419012577258,30.575168515594388,-2.2883512759958813,2.3949875396208093,-1.7415643908957374
52680592,3.303000,0.000000,0.000000,1006.21,1006.46,1007.73,1008.49,-0.11,0.0,1.0,1.0,1.0,1.0,1399.41,0.0,0.0,0.0,0.0,0.0,0.0,326.21194050445297,449.2789477701326,6.729823614879785,316.6170854440599,219.6571534189566,10.63705085436565,306.51061984394784,30.582229524674105,-2.204516684658082,2.392739244141255,-1.725806300442592
52680692,3.401000,0.000000,0.000000,1006.19,1006.55,1007.75,1008.52,-0.1,0.0,1.0,1.0,1.0,1.0,1399.41,0.0,0.0,0.0,0.0,0.0,0.0,326.2272019430013,449.2969977820033,6.661062452500974,316.62133233194754,219.65832059728984,10.643822822394707,306.5269369000227,30.57652774741765,-2.27477155331181,2.395306916657419,-1.7346996949179032
52680792,3.504000,0.000000,0.000000,1006.26,1006.57,1007.73,1008.59,-0.1,0.01,1.0,1.0,1.0,1.0,1399.38,0.0,0.0,0.0,0.0,0.0,0.0,326.2078279715517,449.29913385817076,6.653899042117717,316.6143121051747,219.64982295570516,10.64975317603133,306.53495569365083,30.568426820136732,-2.2693574390490676,2.392119342872447,-1.732862366162371
52680892,3.603000,0.000000,0.000000,1006.19,1006.54,1007.82,1008.62,-0.09,0.01,1.0,1.0,1.0,1.0,1399.45,0.0,0.0,0.0,0.0,0.0,0.0,326.2311760177507,449.28639490153785,6.666748245994682,316.6062794746334,219.66897090586332,10.637225343488016,306.4983946809197,30.58157065814853,-2.2314156868030897,2.4002677909625967,-1.7406360859090015
52680993,3.704000,0.000000,0.000000,1006.21,1006.51,1007.73,1008.52,-0.08,0.01,1.0,1.0,1.0,1.0,1399.5,0.0,0.0,0.0,0.0,0.0,0.0,326.2212842358456,449.3016488096835,6.671479736041434,316.60931891158003,219.66169502354566,10.628665843211873,306.5385849149469,30.597969183346436,-2.2087402413855104,2.396811854739752,-1.7445683651794237
52681092,3.802000,0.000000,0.000000,1006.25,1006.46,1007.77,1008.58,-0.07,0.01,1.0,1.0,1.0,1.0,1399.43,0.0,0.0,0.0,0.0,0.0,0.0,326.2217685899966,449.28937724185164,6.700598468462854,316.62076045729543,219.65573431036876,10.650613468807633,306.53203915273264,30.587630499179284,-2.2893352328285173,2.3941485004037237,-1.7338766456192327
52681192,3.902000,0.000000,0.000000,1006.21,1006.54,1007.74,1008.6,-0.06,0.0,1.0,1.0,1.0,1.0,1399.58,0.0,0.0,0.0,0.0,0.0,0.0,326.21596102063177,449.3042367013031,6.671840526234093,316.61717433403305,219.65716707922303,10.624845602513965,306.5318403037515,30.565402745784418,-2.266072253084474,2.393455412765058,-1.7338953870331246
52681293,4.003000,0.000000,0.000000,1006.27,1006.48,1007.71,1008.62,-0.05,0.0,1.0,1.0,1.0,1.0,1399.32,0.0,0.0,0.0,0.0,0.0,0.0,326.2025045270429,449.2807239191388,6.671359470878763,316.62036920590856,219.66860946454312,10.640282700663152,306.50523103709247,30.584090642028176,-2.1994299521269887,2.389671530834599,-1.717205398125698
52681392,4.102000,0.000000,0.000000,1006.19,1006.53,1007.78,1008.57,-0.04,0.0,1.0,1.0,1.0,1.0,1399.56,0.0,0.0,0.0,0.0,0.0,0.0,326.20395970842935,449.29208389829347,6.668559945580065,316.6113338017086,219.65640973930897,10.647491754762502,306.5373269156796,30.569806088861313,-2.2899237589103216,2.3920395674659805,-1.7344030801333168
52681493,4.203000,0.000000,0.000000,1006.21,1006.54,1007.64,1008.68,-0.03,0.01,1.0,1.0,1.0,1.0,1399.35,0.0,0.0,0.0,0.0,0.0,0.0,326.22164134326874,449.2986066530608,6.6946946729833465,316.61605348322524,219.65347957261145,10.626472984942378,306.50370948020486,30.567043732926773,-2.2108413605532773,2.395169546294898,-1.7290766700404214
52681592,4.303000,0.000000,0.000000,1006.24,1006.45,1007.74,1008.7,-0.02,0.01,1.0,1.0,1.0,1.0,1399.53,0.0,0.0,0.0,0.0,0.0,0.0,326.2230351336791,449.3009187758127,6.735579927055589,316.62416112245074,219.65885435495653,10.623376349294418,306.564991166402,30.581996571660326,-2.231694144413668,2.3935292685719456,-1.7417088975769115
52681692,4.401000,0.000000,0.000000,1006.19,1006.64,1007.66,1008.54,-0.0,0.01,1.0,1.0,1.0,1.0,1399.49,0.0,0.0,0.0,0.0,0.0,0.0,326.20114740486014,449.30608894418054,6.663791559223542,316.6182247039693,219.6586965416216,10.635532384840204,306.53454436486413,30.60649364970726,-2.2125196538578735,2.3895009655361146,-1.7258485812625417
52681792,4.502000,0.000000,0.000000,1006.19,1006.52,1007.71,1008.58,0.01,0.0,1.0,1.0,1.0,1.0,1399.39,0.0,0.0,0.0,0.0,0.0,0.0,326.22436600087065,449.2868042898279,6.659647952186048,316.61425570721565,219.6550389314768,10.626368719733158,306.52825444760236,30.573112487883567,-2.264878510303025,2.396435180669325,-1.7394947648422772
52681893,4.601000,0.000000,0.000000,1006.14,1006.51,1007.69,1008.66,0.01,0.0,1.0,1.0,1.0,1.0,1399.55,0.0,0.0,0.0,0.0,0.0,0.0,326.22743583135696,449.28267825342346,6.67721085780145,316.6051746293771,219.6621689608147,10.648500716459358,306.5105597086111,30.583572766904897,-2.208425599306073,2.399579150192474,-1.7431262732770918
52681993,4.704000,0.000000,0.000000,1006.2,1006.57,1007.66,1008.65,0.02,0.0,1.0,1.0,1.0,1.0,1399.43,0.0,0.0,0.0,0.0,0.0,0.0,326.2227212721588,449.2974736999198,6.694506067940136,316.6035671858336,219.64964243121628,10.64934079963258,306.52336918065544,30.57381837020281,-2.273652828283826,2.3985201489376715,-1.7453199180466097
52682092,4.805000,0.000000,0.000000,1006.14,1006.48,1007.8,1008.6,0.03,0.0,1.0,1.0,1.0,1.0,1399.51,0.0,0.0,0.0,0.0,0.0,0.0,326.22936108974835,449.2868665257829,6.715411937200573,316.62078326056184,219.6486296772363,10.642505561973433,306.5162847108765,30.59186495881083,-2.234300576813936,2.3959860364219927,-1.7326009959170507
52682192,4.902000,0.000000,0.000000,1006.18,1006.48,1007.7,1008.74,0.04,0.0,1.0,1.0,1.0,1.0,1399.42,0.0,0.0,0.0,0.0,0.0,0.0,326.2078982162614,449.29483337571236,6.6633061109818605,316.6073035182788,219.66493546517916,10.659307781072574,306.5376789844141,30.573340655875874,-2.2993250393499975,2.3940845234314336,-1.7398974575686519
52682293,5.003000,0.000000,0.000000,1006.29,1006.57,1007.65,1008.6,0.06,0.0,1.0,1.0,1.0,1.0,1399.43,0.0,0.0,0.0,0.0,0.0,0.0,326.2204248554813,449.29087785074296,6.68322803236187,316.6176201024341,219.6540746448828,10.636268124811549,306.5273115840741,30.579258987779735,-2.2818803236719676,2.394563075678182,-1.7343344064307251
52682392,5.104000,0.000000,0.000000,1006.24,1006.61,1007.75,1008.61,0.07,0.0,1.0,1.0,1.0,1.0,1399.5,0.0,0.0,0.0,0.0,0.0,0.0,326.21750114881775,449.28383273304536,6.729976432420457,316.6047736007525,219.6641358688828,10.657537847000935,306.5301686505575,30.591216470077267,-2.301833472221605,2.3972129144506176,-1.7443487473817485
52682492,5.202000,0.000000,0.000000,1006.2,1006.51,1007.72,1008.75,0.08,0.0,1.0,1.0,1.0,1.0,1399.38,0.0,0.0,0.0,0.0,0.0,0.0,326.2309955126877,449.29845975236975,6.669081593793167,316.61093818501774,219.6554079446272,10.65039991902223,306.5345973279538,30.578696315007416,-2.2802121729657254,2.3987949733236764,-1.747049382590312
52682592,5.302000,0.000000,0.000000,1006.17,1006.51,1007.63,1008.68,0.1,-0.0,1.0,1.0,1.0,1.0,1399.62,0.0,0.0,0.0,0.0,0.0,0.0,326.22147381019573,449.280835320481,6.719212247004979,316.61216501785367,219.66321018352912,10.655559691673899,306.5182420314098,30.586436448400995,-2.2829670503103996,2.3963829384452686,-1.7369135297418916
52682693,5.402000,0.000000,0.000000,1006.23,1006.5,1007.68,1008.64,0.11,-0.0,1.0,1.0,1.0,1.0,1399.49,0.0,0.0,0.0,0.0,0.0,0.0,326.22192646418347,449.2884615523832,6.6872462425458306,316.60394488054516,219.66220896971922,10.646080458818904,306.5340393406744,30.584840509511693,-2.3012971966385263,2.398453234419702,-1.7483210455672844
52682792,5.503000,0.000000,0.000000,1006.24,1006.51,1007.62,1008.71,0.13,0.0,1.0,1.0,1.0,1.0,1399.53,0.0,0.0,0.0,0.0,0.0,0.0,326.2317924173884,449.2900605448499,6.697913084688467,316.6153710118651,219.64768391275703,10.649422554364765,306.49875500391516,30.574412359550625,-2.215310304772769,2.397896443733051,-1.7330268569794742
52682892,5.602000,0.000000,0.000000,1006.26,1006.6,1007.72,1008.78,0.14,0.0,1.0,1.0,1.0,1.0,1399.51,0.0,0.0,0.0,0.0,0.0,0.0,326.2247293672821,449.2823542085234,6.691924073572111,316.6129711051859,219.66291148822395,10.63940998454445,306.5698886172054,30.57352401395629,-2.2448892240362923,2.3969741266653943,-1.7536609414796787
52682993,5.703000,0.000000,0.000000,1006.26,1006.6,1007.68,1008.71,0.14,0.0,1.0,1.0,1.0,1.0,1399.61,0.0,0.0,0.0,0.0,0.0,0.0,326.2160550570329,449.29201398667226,6.64293905734971,316.6186174031075,219.65770343103682,10.651216247974814,306.5311139338001,30.578501749400807,-2.266706745406582,2.393252236066959,-1.7326310419087738
52683093,5.803000,0.000000,0.000000,1006.16,1006.5,1007.68,1008.71,0.15,0.0,1.0,1.0,1.0,1.0,1399.53,0.0,0.0,0.0,0.0,0.0,0.0,326.22034897578243,449.2865925116864,6.727315340853493,316.6139156813706,219.6580457259948,10.653670183863188,306.57336470069004,30.579346469688627,-2.218380489797731,2.3955528678090365,-1.7514118403662065
52683194,5.904000,0.000000,0.000000,1006.16,1006.45,1007.84,1008.66,0.15,-0.0,1.0,1.0,1.0,1.0,1399.63,0.0,0.0,0.0,0.0,0.0,0.0,326.22070848374193,449.2775804705817,6.679719903180052,316.61667051180626,219.66623859098115,10.650019374604852,306.52139875258297,30.58980735986738,-2.275648582124763,2.3951354891312766,-1.7340055495012288
52683293,6.003000,0.000000,0.000000,1006.22,1006.45,1007.74,1008.64,0.15,-0.0,1.0,1.0,1.0,1.0,1399.56,0.0,0.0,0.0,0.0,0.0,0.0,326.19718987510214,449.29285823138645,6.657798379817182,316.617409917856,219.653287001766,10.657008233487183,306.5219745862006,30.586566288518203,-2.2808581047226606,2.3887994924096976,-1.7211274541232013
52683393,6.103000,0.000000,0.000000,1006.22,1006.49,1007.67,1008.66,0.15,-0.0,1.0,1.0,1.0,1.0,1399.48,0.0,0.0,0.0,0.0,0.0,0.0,326.23455619270095,449.2971906098555,6.688089487727482,316.6143373233454,219.66379817894938,10.66267372410237,306.4910229161682,30.571348977674,-2.224802781343879,2.398935994786554,-1.7333921463924762
52683494,6.203000,0.000000,0.000000,1006.23,1006.48,1007.71,1008.63,0.15,0.0,1.0,1.0,1.0,1.0,1399.55,0.0,0.0,0.0,0.0,0.0,0.0,326.19911882069806,449.29243717521683,6.649850448461308,316.6058676908766,219.65797577679476,10.628040929483996,306.5205883799397,30.571284783242223,-2.3033169131878526,2.3922079125816857,-1.731335160563015
52683594,6.306000,0.000000,0.000000,1006.16,1006.41,1007.72,1008.64,0.14,0.0,1.0,1.0,1.0,1.0,1399.4,0.0,0.0,0.0,0.0,0.0,0.0,326.2281755297,449.2966085651574,6.6839873111959704,316.60957984899073,219.6689587614042,10.64826887504296,306.5065645261463,30.59120043222367,-2.2225704214680846,2.3985916162351257,-1.7385993761851188
52683694,6.405000,0.000000,0.000000,1006.29,1006.41,1007.65,1008.7,0.14,0.0,1.0,1.0,1.0,1.0,1399.74,0.0,0.0,0.0,0.0,0.0,0.0,326.2148713515046,449.2843595890492,6.652813175844405,316.6184137847305,219.658835201126,10.643960096479772,306.56741361145885,30.589517253209248,-2.229381441894624,2.393099579358579,-1.7431971008585156
52683795,6.506000,0.000000,0.000000,1006.16,1006.49,1007.78,1008.72,0.13,0.0,1.0,1.0,1.0,1.0,1399.55,0.0,0.0,0.0,0.0,0.0,0.0,326.2057212354674,449.29036372364607,6.679797041041388,316.6135004841861,219.658472462083,10.64701105948093,306.5157653662951,30.586957345404997,-2.2135683435237303,2.3919780127294175,-1.7268669126637382
52683894,6.606000,0.000000,0.000000,1006.23,1006.52,1007.7,1008.7,0.13,0.0,1.0,1.0,1.0,1.0,1399.64,0.0,0.0,0.0,0.0,0.0,0.0,326.20411571716363,449.30005982726976,6.6865512033050205,316.6082614926919,219.6540660573816,10.647803723346174,306.52552083054354,30.56425602577873,-2.2535333412134064,2.3927362504116645,-1.7332091516689436
52683995,6.705000,0.000000,0.000000,1006.23,1006.44,1007.73,1008.64,0.13,0.0,1.0,1.0,1.0,1.0,1399.48,0.0,0.0,0.0,0.0,0.0,0.0,326.236253600159,449.28944306504377,6.711013120329204,316.6168569436192,219.66473078601766,10.650115342155212,306.49775762363475,30.585974833139527,-2.2006434416616085,2.398821773680486,-1.7342158265402081
52684095,6.804000,0.000000,0.000000,1006.18,1006.5,1007.69,1008.64,0.13,0.0,1.0,1.0,1.0,1.0,1399.52,0.0,0.0,0.0,0.0,0.0,0.0,326.23094431914427,449.29852588243375,6.703907212393247,316.60526392782,219.66244695379254,10.642534455540615,306.50568556230877,30.570542884655907,-2.3113009824371225,2.400268261084466,-1.7432194920977602
52684194,6.905000,0.000000,0.000000,1006.17,1006.46,1007.71,1008.69,0.12,0.0,1.0,1.0,1.0,1.0,1399.58,0.0,0.0,0.0,0.0,0.0,0.0,326.22861780420914,449.29548021571895,6.690720526036733,316.6025239014781,219.66674602528158,10.650555672599696,306.50068567747024,30.58785616942973,-2.192223746316688,2.40044794077687,-1.7426859702950899
52684294,7.005000,0.000000,0.000000,1006.23,1006.46,1007.79,1008.61,0.11,0.01,1.0,1.0,1.0,1.0,1399.58,0.0,0.0,0.0,0.0,0.0,0.0,326.23110464357376,449.2848926525679,6.668257231434975,316.6115487585219,219.65203441345932,10.642824897850534,306.5179686339822,30.572301149075813,-2.3174719678651026,2.3987764372223994,-1.7418518679996748
